number,one,two,three,four,five,six,seven,eight,nine
1,McRae,Brown,Grace,Sosa,Sandberg,Dunston,Orie,Servais,pitcher
2,McRae,Glanville,Grace,Sosa,Sandberg,Dunston,Orie,Servais,pitcher
3,McRae,Brown,Grace,Sosa,Sandberg,Dunston,Orie,Servais,pitcher
4,McRae,Glanville,Sandberg,Sosa,Dunston,Orie,Brown,Servais,pitcher
5,McRae,Sandberg,Brown,Sosa,Clark,Hansen,Dunston,Houston,pitcher
6,McRae,Brown,Sandberg,Sosa,Clark,Orie,Servais,Sanchez,pitcher
7,McRae,Glanville,Sandberg,Sosa,Dunston,Orie,Brown,Servais,pitcher
8,McRae,Brown,Sandberg,Sosa,Houston,Dunston,Orie,Servais,pitcher
9,McRae,Brown,Dunston,Sosa,Sandberg,Kieschnick,Orie,Servais,pitcher
10,McRae,Glanville,Dunston,Sosa,Sandberg,Orie,Brown,Servais,pitcher
11,McRae,Brown,Dunston,Sosa,Kieschnick,Orie,Servais,Hernandez,pitcher
12,McRae,Brown,Dunston,Sosa,Kieschnick,Houston,Orie,Sanchez,pitcher
13,McRae,Dunston,Grace,Sosa,Kieschnick,Orie,Servais,Sanchez,pitcher
14,Glanville,Hansen,Grace,Sosa,Kieschnick,Dunston,Servais,Sanchez,pitcher
15,McRae,Houston,Grace,Sosa,Clark,Dunston,Orie,Sanchez,pitcher
16,McRae,Dunston,Grace,Sosa,Kieschnick,Orie,Servais,Sanchez,pitcher
17,Glanville,Sanchez,Grace,Sosa,Kieschnick,Sandberg,Orie,Servais,pitcher
18,McRae,Glanville,Grace,Sosa,Sandberg,Dunston,Orie,Servais,pitcher
19,McRae,Houston,Grace,Sosa,Kieschnick,Sandberg,Dunston,Orie,pitcher
20,McRae,Dunston,Grace,Sosa,Kieschnick,Sandberg,Orie,Servais,pitcher
21,McRae,Glanville,Grace,Sosa,Sandberg,Dunston,Orie,Servais,pitcher
22,McRae,Hansen,Grace,Sosa,Kieschnick,Sandberg,Servais,Sanchez,pitcher
23,McRae,Dunston,Grace,Sosa,Kieschnick,Sandberg,Houston,Orie,pitcher
24,McRae,Dunston,Grace,Sosa,Kieschnick,Sandberg,Orie,Servais,pitcher
25,McRae,Dunston,Grace,Sosa,Kieschnick,Sandberg,Hansen,Servais,pitcher
26,McRae,Dunston,Grace,Sosa,Kieschnick,Sandberg,Houston,Servais,pitcher
