team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
35,1986-05-21.SLN198605210,CIN,@,STL,-5,6.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.182,.264,.312,.576,2,.29,-0.011,-0.49,PH CF
36,1986-05-22.SLN198605220,CIN,@,STL,2,0.7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.182,.264,.312,.576,1,,,,PR
37,1986-05-23.PIT198605230,CIN,@,PIT,3,47.2,7,6,2,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,.193,.277,.313,.590,1,1.42,0.084,0.76,CF LF
38,1986-05-24.PIT198605240,CIN,@,PIT,2,6.9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.193,.277,.313,.590,4,,,,LF
39,1986-05-25.PIT198605250,CIN,@,PIT,3,43.9,5,4,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,.195,.283,.345,.628,1,.90,0.147,0.88,CF LF
41,1986-05-27.CHN198605270,CIN,@,CHC,1,16.7,4,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,.200,.291,.367,.658,6,.89,0.043,0.04,CF LF
43,1986-05-30.CIN198605300,CIN,,STL,2,8.9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.200,.298,.367,.665,4,1.04,0.034,1.00,PR LF
51,1986-06-08.SFN198606081,CIN,@,SFG,4,0.9,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.200,.298,.367,.665,9,,0.000,0.00,PR
52,1986-06-08.SFN198606082,CIN,@,SFG,-2,43.9,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,.204,.306,.376,.682,1,1.29,-0.017,-0.05,CF LF
54,1986-06-10.LAN198606100,CIN,@,LAD,-1,18.9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.198,.297,.365,.662,1,.97,-0.070,-0.55,CF
55,1986-06-11.LAN198606110,CIN,@,LAD,-1,9.1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.206,.304,.371,.675,2,2.30,-0.040,-0.14,PR LF
56,1986-06-13.ATL198606130,CIN,@,ATL,-1,5.9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,1,0,.206,.304,.371,.675,3,3.95,0.152,0.42,PR
57,1986-06-14.ATL198606140,CIN,@,ATL,1,8.9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.214,.310,.378,.687,4,2.79,0.348,0.97,LF
58,1986-06-15.ATL198606150,CIN,@,ATL,2,43.9,4,4,2,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,.225,.316,.412,.728,6,.92,0.148,1.94,CF LF
59,1986-06-16.ATL198606160,CIN,@,ATL,-1,45.0,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.236,.322,.415,.737,5,1.06,0.079,0.94,LF
60,1986-06-17.CIN198606170,CIN,,HOU,1,43.9,4,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,.236,.320,.409,.729,4,1.21,0.168,1.24,RF
61,1986-06-18.CIN198606180,CIN,,HOU,1,43.9,4,4,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.237,.318,.430,.748,4,2.03,0.707,1.14,LF
62,1986-06-19.CIN198606190,CIN,,HOU,-4,43.9,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.227,.306,.412,.718,4,.78,-0.107,-1.67,CF
63,1986-06-20.CIN198606201,CIN,,ATL,2,43.9,4,3,2,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,.221,.304,.402,.706,4,1.09,0.011,0.21,LF
64,1986-06-20.CIN198606202,CIN,,ATL,3,43.9,4,4,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,.230,.310,.421,.730,4,.53,0.062,1.39,LF
65,1986-06-21.CIN198606210,CIN,,ATL,-1,17.8,4,3,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.240,.322,.426,.748,4,1.53,0.148,1.16,LF
66,1986-06-22.CIN198606220,CIN,,ATL,3,43.9,4,3,2,2,0,0,1,2,1,0,0,0,0,0,0,0,1,0,.250,.333,.455,.788,4,1.36,0.231,2.27,LF
67,1986-06-23.HOU198606230,CIN,@,HOU,-1,43.9,5,2,1,1,0,0,0,0,3,0,1,0,0,0,0,0,3,0,.254,.348,.455,.804,4,2.14,0.162,0.65,CF
68,1986-06-24.HOU198606240,CIN,@,HOU,-4,43.9,5,3,2,1,0,0,1,1,2,0,1,0,0,0,1,0,0,0,.255,.356,.474,.831,4,.71,0.202,2.76,LF
69,1986-06-25.HOU198606250,CIN,@,HOU,1,45.0,5,5,1,2,0,0,0,1,0,0,2,0,0,0,0,0,2,0,.261,.358,.472,.829,4,1.47,0.043,1.30,CF LF
70,1986-06-27.CIN198606270,CIN,,SFG,-1,47.2,6,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,.260,.363,.466,.828,4,1.62,-0.007,0.66,LF CF
71,1986-06-28.CIN198606280,CIN,,SFG,-4,43.9,4,4,1,2,0,0,1,1,0,0,2,0,0,0,0,0,1,0,.267,.366,.487,.852,4,1.82,0.053,0.73,LF
72,1986-06-29.CIN198606290,CIN,,SFG,1,5.9,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.267,.366,.487,.852,5,3.20,0.100,0.24,PR
73,1986-06-30.CIN198606300,CIN,,LAD,1,6.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.265,.364,.483,.847,1,2.24,-0.056,-0.23,PH
74,1986-07-02.CIN198607020,CIN,,LAD,1,45.0,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.258,.356,.471,.827,4,1.15,-0.118,-1.04,LF CF
75,1986-07-03.PHI198607030,CIN,@,PHI,-4,43.9,4,2,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,.261,.359,.478,.836,4,.72,0.026,0.69,CF LF
76,1986-07-04.PHI198607040,CIN,@,PHI,3,43.9,4,3,2,2,0,0,1,1,1,0,1,0,0,0,0,0,1,0,.269,.367,.500,.867,4,.69,0.139,1.37,LF
77,1986-07-05.PHI198607050,CIN,@,PHI,5,43.9,5,5,1,2,0,0,1,2,0,0,2,0,0,0,0,0,0,0,.273,.368,.515,.883,4,.41,0.108,1.21,LF RF
78,1986-07-06.PHI198607060,CIN,@,PHI,-7,43.9,4,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,.275,.376,.515,.891,4,.78,0.100,1.27,LF
79,1986-07-07.NYN198607070,CIN,@,NYM,1,43.9,5,5,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,.273,.371,.512,.883,4,.65,0.009,0.41,LF
80,1986-07-08.NYN198607080,CIN,@,NYM,1,45.0,5,5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,.277,.372,.508,.880,4,1.77,0.055,0.04,LF
81,1986-07-09.NYN198607090,CIN,@,NYM,10,43.9,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.286,.377,.511,.888,4,.31,0.058,1.33,LF RF
82,1986-07-10.MON198607100,CIN,@,MON,-2,43.9,5,5,1,2,1,0,1,3,0,0,2,0,0,0,0,0,0,0,.289,.378,.529,.907,4,1.62,-0.023,1.50,LF
83,1986-07-11.MON198607110,CIN,@,MON,1,43.9,4,3,1,1,1,0,0,0,1,0,2,0,0,0,0,0,1,0,.289,.380,.532,.912,4,1.26,0.058,0.56,LF
84,1986-07-12.MON198607120,CIN,@,MON,2,43.9,4,3,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,1,.290,.382,.528,.911,4,1.36,-0.095,-0.60,LF
85,1986-07-13.MON198607130,CIN,@,MON,8,43.9,5,5,1,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,.288,.378,.535,.914,4,.98,-0.140,0.85,RF
86,1986-07-17.CIN198607170,CIN,,PHI,1,2.0,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.288,.378,.535,.914,1,5.85,0.375,0.75,PR
87,1986-07-18.CIN198607180,CIN,,PHI,1,43.9,4,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,.290,.385,.535,.920,4,.74,0.119,1.61,LF CF
88,1986-07-19.CIN198607190,CIN,,PHI,3,43.9,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.289,.382,.534,.917,4,.57,-0.007,0.19,CF LF
89,1986-07-20.CIN198607200,CIN,,PHI,-6,43.9,4,3,1,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,.295,.388,.556,.944,4,.57,0.082,1.11,LF RF
90,1986-07-21.CIN198607210,CIN,,NYM,-2,43.9,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,.294,.386,.555,.941,4,1.19,-0.152,-1.35,CF
91,1986-07-22.CIN198607220,CIN,,NYM,-3,1.0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,2,0,.294,.386,.555,.941,4,3.04,0.194,0.42,PR
93,1986-07-24.CIN198607240,CIN,,MON,-1,49.4,6,5,1,3,0,0,0,0,1,0,1,0,0,0,0,0,4,0,.301,.393,.556,.948,4,1.37,0.062,0.05,LF CF
94,1986-07-25.CIN198607250,CIN,,MON,7,43.9,5,4,3,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,.309,.401,.577,.978,4,.73,0.274,2.47,LF RF
95,1986-07-26.CIN198607260,CIN,,MON,1,43.9,5,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,.305,.401,.570,.970,4,2.08,0.047,0.14,LF CF
96,1986-07-27.CIN198607270,CIN,,MON,2,43.9,5,4,0,1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,.304,.401,.564,.965,4,1.74,0.274,2.07,RF CF
97,1986-07-28.SDN198607280,CIN,@,SDP,-3,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.303,.399,.558,.957,4,.92,-0.104,-0.77,RF
98,1986-07-29.SDN198607290,CIN,@,SDP,-1,43.9,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,.306,.400,.562,.962,4,1.49,0.062,0.93,CF
100,1986-08-01.LAN198608010,CIN,@,LAD,-4,43.9,5,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.304,.396,.567,.963,4,.31,-0.029,-0.14,CF
101,1986-08-02.LAN198608020,CIN,@,LAD,-6,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.299,.391,.557,.948,4,.56,-0.056,-0.52,LF
102,1986-08-03.LAN198608030,CIN,@,LAD,-1,43.9,4,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,.296,.389,.551,.939,4,1.40,-0.008,0.31,LF
103,1986-08-04.SFN198608040,CIN,@,SFG,1,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.291,.384,.542,.925,4,1.84,-0.218,-1.51,CF LF
104,1986-08-05.SFN198608050,CIN,@,SFG,5,43.9,5,3,2,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,.291,.387,.539,.927,4,.75,-0.064,-0.54,CF
105,1986-08-06.SFN198608060,CIN,@,SFG,-1,18.9,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.292,.389,.537,.926,4,1.06,-0.034,-0.06,CF
106,1986-08-08.CIN198608081,CIN,,LAD,4,43.9,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.292,.390,.535,.925,4,.39,-0.043,-0.14,CF LF
107,1986-08-08.CIN198608082,CIN,,LAD,4,6.9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.292,.390,.535,.925,1,,,,LF
108,1986-08-09.CIN198608090,CIN,,LAD,4,43.9,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.289,.388,.529,.917,4,.76,-0.025,-0.18,CF LF
109,1986-08-10.CIN198608100,CIN,,LAD,-5,43.9,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,.288,.387,.524,.911,4,.56,-0.008,-0.39,CF
110,1986-08-11.CIN198608110,CIN,,SFG,-9,16.7,4,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.285,.385,.519,.903,4,.91,-0.062,-0.51,CF
112,1986-08-13.CIN198608130,CIN,,SFG,2,1.9,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,.285,.385,.519,.903,4,,0.000,0.00,PR
118,1986-08-18.CIN198608180,CIN,,SDP,1,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.285,.383,.515,.898,4,.85,0.023,0.12,CF LF
119,1986-08-19.CIN198608190,CIN,,STL,5,43.9,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,.285,.385,.523,.908,4,1.21,-0.091,-0.03,CF LF
120,1986-08-20.CIN198608200,CIN,,STL,2,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.285,.383,.520,.903,4,.83,0.026,0.15,CF LF
121,1986-08-21.CIN198608210,CIN,,STL,5,43.9,4,3,2,2,0,0,2,4,1,0,0,0,0,0,0,0,0,0,.289,.387,.542,.930,4,.77,0.298,3.74,CF LF
122,1986-08-22.CHN198608220,CIN,@,CHC,-1,43.9,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.288,.388,.538,.926,4,1.32,-0.048,-0.14,CF
123,1986-08-23.CHN198608230,CIN,@,CHC,4,43.9,5,5,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,.287,.385,.536,.921,4,.60,0.042,-1.16,CF LF RF
124,1986-08-24.CHN198608240,CIN,@,CHC,6,43.9,5,3,1,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,.294,.394,.541,.934,4,1.24,0.200,2.41,CF LF
125,1986-08-25.PIT198608250,CIN,@,PIT,1,43.9,4,4,2,3,0,0,2,4,0,0,0,0,0,0,0,0,1,0,.300,.398,.563,.961,4,1.93,0.484,3.51,CF
126,1986-08-26.PIT198608260,CIN,@,PIT,1,43.9,5,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,.296,.395,.556,.951,4,.85,0.084,0.70,CF
127,1986-08-27.PIT198608270,CIN,@,PIT,4,43.9,5,3,1,2,0,0,1,4,2,0,1,0,0,0,0,0,2,1,.300,.401,.567,.967,4,2.27,0.573,3.83,CF
128,1986-08-29.SLN198608290,CIN,@,STL,2,43.9,4,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,.300,.402,.568,.969,4,.83,0.181,1.66,CF
129,1986-08-30.SLN198608300,CIN,@,STL,-3,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.296,.397,.561,.958,4,.73,-0.080,-0.86,CF
130,1986-08-31.SLN198608310,CIN,@,STL,-6,43.9,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,.293,.396,.555,.951,4,.66,-0.084,-0.96,CF
131,1986-09-01.CIN198609010,CIN,,PIT,1,43.9,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.293,.394,.551,.946,4,.95,-0.046,-0.15,CF
132,1986-09-02.CIN198609020,CIN,,PIT,8,43.9,4,4,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.295,.395,.551,.946,4,.51,-0.011,0.88,CF LF
133,1986-09-03.CIN198609030,CIN,,PIT,-2,18.9,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.292,.391,.544,.935,4,.95,-0.113,-1.16,LF
134,1986-09-05.CIN198609050,CIN,,CHC,9,43.9,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.292,.392,.542,.934,4,.59,0.053,0.28,LF RF
135,1986-09-06.CIN198609060,CIN,,CHC,4,16.7,3,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,.293,.392,.545,.937,4,1.04,0.030,0.39,LF
136,1986-09-07.CIN198609070,CIN,,CHC,-8,43.9,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.291,.390,.540,.930,4,.29,0.007,-0.56,LF RF
137,1986-09-08.HOU198609080,CIN,@,HOU,-2,43.9,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.287,.387,.534,.920,4,1.11,-0.115,-1.07,LF
138,1986-09-09.HOU198609090,CIN,@,HOU,-7,43.9,3,3,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,.288,.386,.541,.927,4,.95,0.019,0.91,LF
139,1986-09-10.SFN198609100,CIN,@,SFG,12,17.8,5,5,5,4,0,0,3,4,0,0,0,0,0,0,1,0,1,0,.295,.391,.570,.961,4,.40,0.297,4.76,CF
140,1986-09-11.SFN198609110,CIN,@,SFG,-1,43.9,4,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,2,0,.295,.392,.568,.960,4,1.39,0.015,-0.02,CF LF
141,1986-09-12.LAN198609120,CIN,@,LAD,5,43.9,5,4,2,1,0,0,0,0,1,0,2,0,0,0,0,1,1,0,.295,.392,.565,.957,4,.72,-0.089,-0.74,LF
142,1986-09-13.LAN198609130,CIN,@,LAD,3,43.9,4,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.293,.393,.561,.955,4,.94,-0.012,0.06,CF
143,1986-09-14.LAN198609140,CIN,@,LAD,1,43.9,5,5,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,.295,.393,.559,.953,4,1.75,0.284,0.73,CF
144,1986-09-16.CIN198609160,CIN,,HOU,-5,43.9,4,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.292,.392,.555,.947,4,1.46,-0.087,-0.50,CF
145,1986-09-17.CIN198609170,CIN,,HOU,-5,43.9,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,.292,.391,.554,.945,4,1.29,-0.100,-0.78,LF
146,1986-09-18.CIN198609180,CIN,,HOU,-2,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.289,.387,.548,.935,4,1.06,-0.107,-0.78,LF
147,1986-09-19.CIN198609190,CIN,,LAD,-2,17.8,4,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,.286,.386,.544,.930,4,.99,-0.023,-0.86,CF LF
149,1986-09-21.CIN198609210,CIN,,LAD,4,43.9,4,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,.287,.387,.542,.929,4,1.30,0.116,1.42,LF
150,1986-09-22.CIN198609220,CIN,,SFG,-3,43.9,5,4,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,.286,.387,.539,.926,4,1.05,0.146,2.33,CF
151,1986-09-23.CIN198609230,CIN,,SFG,1,43.9,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.286,.386,.536,.922,4,1.33,-0.110,-0.21,LF
155,1986-09-27.SDN198609270,CIN,@,SDP,3,1.1,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,1,0,.286,.386,.536,.922,9,3.46,0.092,0.24,PR
156,1986-09-28.SDN198609280,CIN,@,SDP,3,43.9,5,3,1,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,.286,.388,.535,.923,3,.26,0.013,0.99,RF LF
157,1986-09-30.ATL198609300,CIN,@,ATL,-1,17.8,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.284,.385,.529,.914,4,.75,-0.077,-0.92,LF
158,1986-10-01.ATL198610010,CIN,@,ATL,1,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.281,.382,.524,.905,4,1.66,-0.162,-1.12,LF
159,1986-10-02.ATL198610020,CIN,@,ATL,2,22.2,6,6,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,.279,.379,.519,.897,4,1.92,-0.298,-1.15,LF
160,1986-10-03.CIN198610030,CIN,,SDP,3,43.9,4,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,.279,.380,.522,.902,4,.78,0.118,0.98,LF
161,1986-10-04.CIN198610040,CIN,,SDP,3,43.9,4,4,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.279,.379,.527,.906,4,.92,0.086,1.11,LF RF
162,1986-10-05.CIN198610050,CIN,,SDP,-1,43.9,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,.277,.378,.523,.901,1,1.73,-0.127,-0.96,LF
