number,one,two,three,four,five,six,seven,eight,nine
1,Flack,Wolter,Williams,Deal,Saier,Doyle,Wortman,Elliott,pitcher
2,Flack,Wolter,Williams,Deal,Saier,Doyle,Wortman,Elliott,pitcher
3,Flack,Wolter,Williams,Deal,Saier,Zeider,Wortman,Elliott,pitcher
4,Flack,Wolter,Williams,Deal,Saier,Zeider,Wortman,Elliott,pitcher
5,Flack,Wolter,Williams,Deal,Saier,Zeider,Wortman,Elliott,pitcher
6,Zeider,Wolter,Doyle,Mann,Williams,Ruether,Wortman,Wilson,pitcher
7,Zeider,Wolter,Doyle,Mann,Williams,Ruether,Wortman,Elliott,pitcher
8,Zeider,Wolter,Doyle,Mann,Williams,Ruether,Wortman,Elliott,pitcher
9,Zeider,Wolter,Doyle,Mann,Williams,Ruether,Wortman,Elliott,pitcher
10,Zeider,Wolter,Doyle,Mann,Williams,Ruether,Wortman,Wilson,pitcher
11,Zeider,Wolter,Doyle,Mann,Williams,Merkle,Wortman,Wilson,pitcher
12,Zeider,Wolter,Doyle,Mann,Williams,Merkle,Deal,Wilson,pitcher
13,Zeider,Wolter,Doyle,Mann,Williams,Merkle,Deal,Elliott,pitcher
14,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
15,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
16,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
17,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
18,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
19,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
20,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
21,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
22,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
23,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
24,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
25,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
26,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
27,Wortman,Flack,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
28,Wortman,Flack,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
29,Wortman,Flack,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
30,Wortman,Flack,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
31,Zeider,Flack,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
32,Zeider,Flack,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
33,Zeider,Flack,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
34,Zeider,Flack,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
35,Zeider,Flack,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
36,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
37,Zeider,Wolter,Doyle,Merkle,Flack,Mann,Wilson,Deal,pitcher
38,Zeider,Wolter,Doyle,Merkle,Flack,Mann,Wilson,Deal,pitcher
39,Zeider,Wolter,Doyle,Merkle,Flack,Mann,Elliott,Deal,pitcher
40,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
41,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
42,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
43,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
44,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
45,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
46,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
47,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
48,Zeider,Wolter,Doyle,Merkle,Mann,Flack,Elliott,Deal,pitcher
49,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
50,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
51,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Elliott,Deal,pitcher
52,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
53,Zeider,Wolter,Doyle,Merkle,Williams,Mann,Wilson,Deal,pitcher
54,Zeider,Wolter,Mann,Doyle,Merkle,Williams,Wilson,Deal,pitcher
55,Zeider,Flack,Mann,Doyle,Merkle,Williams,Wilson,Deal,pitcher
56,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Elliott,pitcher
57,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
58,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Elliott,pitcher
59,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
60,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Elliott,pitcher
61,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Elliott,pitcher
62,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
63,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Elliott,pitcher
64,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
65,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Elliott,pitcher
66,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
67,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
68,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Elliott,pitcher
69,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Elliott,pitcher
70,Flack,Mann,Doyle,Merkle,Williams,Zeider,Wortman,Elliott,pitcher
71,Flack,Mann,Doyle,Merkle,Williams,Zeider,Wortman,Wilson,pitcher
72,Flack,Mann,Doyle,Merkle,Williams,Zeider,Wortman,Elliott,pitcher
73,Flack,Mann,Doyle,Merkle,Williams,Zeider,Wortman,Elliott,pitcher
74,Flack,Mann,Driscoll,Merkle,Williams,Zeider,Wortman,Elliott,pitcher
75,Flack,Mann,Driscoll,Merkle,Williams,Zeider,Wortman,Elliott,pitcher
76,Flack,Mann,Driscoll,Merkle,Williams,Zeider,Wortman,Elliott,pitcher
77,Flack,Mann,Driscoll,Merkle,Williams,Deal,Wortman,Wilson,pitcher
78,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
79,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
80,Flack,Mann,Doyle,Merkle,Williams,Deal,Zeider,Dillhoefer,pitcher
81,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
82,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Dillhoefer,pitcher
83,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Dillhoefer,pitcher
84,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
85,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Dillhoefer,pitcher
86,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Dillhoefer,pitcher
87,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
88,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
89,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
90,Flack,Mann,Doyle,Merkle,Williams,Deal,Wortman,Wilson,pitcher
91,Flack,Wolter,Doyle,Merkle,Williams,Deal,Wortman,Dillhoefer,pitcher
92,Flack,Wolter,Doyle,Merkle,Williams,Zeider,Wortman,Dillhoefer,pitcher
93,Wolter,Mann,Doyle,Merkle,Williams,Zeider,Wortman,Dillhoefer,pitcher
94,Wolter,Mann,Doyle,Merkle,Williams,Zeider,Wortman,Dillhoefer,pitcher
95,Wolter,Mann,Doyle,Merkle,Williams,Zeider,Wortman,Wilson,pitcher
96,Wolter,Mann,Doyle,Merkle,Williams,Zeider,Wortman,Wilson,pitcher
97,Wolter,Mann,Doyle,Merkle,Williams,Zeider,Wortman,Wilson,pitcher
