number,one,two,three,four,five,six,seven,eight,nine
1,Galan,Herman,Cuyler,Lindstrom,Klein,Grimm,Hartnett,Jurges,pitcher
2,Galan,Herman,Cuyler,Lindstrom,Klein,Grimm,Hartnett,Jurges,pitcher
3,Galan,Herman,Demaree,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
4,Galan,Herman,Demaree,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
5,Galan,Herman,Demaree,Lindstrom,Cuyler,Cavarretta,O'Dea,Jurges,pitcher
6,Galan,Herman,Klein,Lindstrom,Demaree,Cavarretta,Hartnett,Jurges,pitcher
7,Galan,Herman,Klein,Lindstrom,Demaree,Cavarretta,Hartnett,Jurges,pitcher
8,Galan,Herman,Klein,Lindstrom,Demaree,Cavarretta,Hartnett,Jurges,pitcher
9,Galan,Herman,Klein,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
10,Galan,Herman,Klein,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
11,Galan,Herman,Klein,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
12,Galan,Herman,Klein,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
13,Galan,Herman,Stainback,Lindstrom,Cuyler,Cavarretta,Hartnett,English,pitcher
14,Galan,Herman,Klein,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
15,Galan,Herman,Klein,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
16,Galan,Herman,Klein,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
17,Galan,Herman,Klein,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
18,Galan,Herman,Klein,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
19,Galan,Herman,Stainback,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
20,Galan,Herman,Klein,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
21,Galan,Herman,Klein,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
22,Galan,Herman,Klein,Hack,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
23,Galan,Herman,Klein,Hack,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
24,Galan,Herman,Demaree,English,Stainback,Cavarretta,Hartnett,Jurges,pitcher
25,Galan,Herman,Demaree,English,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
26,Galan,Herman,Klein,Lindstrom,Cuyler,Cavarretta,Hartnett,Jurges,pitcher
27,Galan,Herman,Hack,Hartnett,Stainback,Cavarretta,Cuyler,Jurges,pitcher
28,Galan,Herman,Hack,Hartnett,Stainback,Cavarretta,Cuyler,Jurges,pitcher
29,Galan,Herman,Hack,Hartnett,Stainback,Cavarretta,Cuyler,Jurges,pitcher
30,Galan,Herman,Hack,Hartnett,Stainback,Cavarretta,Cuyler,Jurges,pitcher
31,Galan,Herman,Hack,Hartnett,Stainback,Cavarretta,Cuyler,Jurges,pitcher
32,Galan,Herman,Hack,Hartnett,Stainback,Cavarretta,Cuyler,Jurges,pitcher
33,Galan,Herman,Hack,Hartnett,Klein,Cavarretta,Cuyler,Jurges,pitcher
34,Galan,Herman,Hack,Hartnett,Klein,Cavarretta,Cuyler,Jurges,pitcher
35,Galan,Herman,Hack,Hartnett,Demaree,Cavarretta,Cuyler,Jurges,pitcher
36,Galan,Herman,Hack,Hartnett,Klein,Cavarretta,Cuyler,Jurges,pitcher
37,Galan,Herman,Hack,Hartnett,Klein,Cavarretta,Cuyler,Jurges,pitcher
38,Galan,Herman,Hack,O'Dea,Klein,Cavarretta,Cuyler,Jurges,pitcher
39,Galan,Herman,Hack,Hartnett,Klein,Cavarretta,Cuyler,Jurges,pitcher
40,Galan,Herman,Hack,Hartnett,Lindstrom,Cavarretta,Cuyler,Jurges,pitcher
41,Galan,Herman,Hack,Hartnett,Lindstrom,Klein,Cavarretta,Jurges,pitcher
42,Galan,Herman,Hack,Hartnett,Lindstrom,Klein,Cavarretta,English,pitcher
43,Galan,Herman,Hack,O'Dea,Lindstrom,Klein,Cavarretta,English,pitcher
44,Galan,Herman,Hack,Hartnett,Lindstrom,Klein,Cavarretta,English,pitcher
45,Galan,Herman,Hack,O'Dea,Lindstrom,Klein,Cavarretta,English,pitcher
46,Galan,Herman,Hack,O'Dea,Lindstrom,Klein,Cuyler,English,pitcher
47,Galan,Herman,Hack,Hartnett,Lindstrom,Klein,Cavarretta,English,pitcher
48,Galan,Herman,Hack,Hartnett,Lindstrom,Klein,Cavarretta,Jurges,pitcher
49,Galan,Herman,Hack,O'Dea,Lindstrom,Klein,Cavarretta,Jurges,pitcher
50,Galan,Herman,Hack,O'Dea,Lindstrom,Klein,Cavarretta,Jurges,pitcher
51,Galan,Herman,Hack,O'Dea,Lindstrom,Klein,Cavarretta,Jurges,pitcher
52,Galan,Herman,Hack,Hartnett,Lindstrom,Klein,Cavarretta,Jurges,pitcher
53,Galan,Herman,Hack,Hartnett,Lindstrom,Klein,Cavarretta,Jurges,pitcher
54,Galan,Herman,Hack,O'Dea,Lindstrom,Klein,Cavarretta,Jurges,pitcher
55,Galan,Herman,Hack,Hartnett,Lindstrom,Klein,Cavarretta,Jurges,pitcher
56,Galan,Herman,Hack,Hartnett,Lindstrom,Klein,Cavarretta,Jurges,pitcher
57,Galan,Herman,Hack,Hartnett,Lindstrom,Klein,Cavarretta,Jurges,pitcher
58,Galan,Herman,Hack,O'Dea,Cuyler,Klein,Cavarretta,Jurges,pitcher
59,Galan,Herman,Hack,Hartnett,Cuyler,Demaree,Cavarretta,Jurges,pitcher
60,Galan,Herman,Cavarretta,O'Dea,Cuyler,Klein,English,Jurges,pitcher
61,Galan,Herman,Cavarretta,Hartnett,Lindstrom,Klein,English,Jurges,pitcher
62,Galan,Herman,Cavarretta,O'Dea,Lindstrom,Klein,English,Jurges,pitcher
63,Galan,Herman,Cavarretta,Hartnett,Lindstrom,Klein,English,Jurges,pitcher
64,Galan,Herman,Cavarretta,O'Dea,Lindstrom,Klein,English,Jurges,pitcher
65,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,English,Jurges,pitcher
66,Galan,Herman,Cavarretta,Hartnett,Lindstrom,Klein,English,Jurges,pitcher
67,Galan,Herman,Cavarretta,Hartnett,Lindstrom,Klein,English,Jurges,pitcher
68,Galan,Herman,Cavarretta,Hartnett,Lindstrom,Demaree,English,Jurges,pitcher
69,Galan,Herman,Cavarretta,O'Dea,Lindstrom,Klein,Hack,Jurges,pitcher
70,Galan,Herman,Cavarretta,Hartnett,Lindstrom,Klein,Hack,Jurges,pitcher
71,Galan,Herman,Cavarretta,Hartnett,Lindstrom,Klein,Hack,Jurges,pitcher
72,Galan,Herman,Hack,Hartnett,Lindstrom,Klein,English,Jurges,pitcher
73,Galan,Herman,Hack,Hartnett,Demaree,Klein,English,Jurges,pitcher
74,Galan,Herman,Hack,Hartnett,Demaree,Stainback,English,Jurges,pitcher
75,Galan,Herman,Cavarretta,Hartnett,Demaree,Klein,Hack,Jurges,pitcher
76,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
77,Galan,Herman,Cavarretta,Hartnett,Demaree,Klein,Hack,Jurges,pitcher
78,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
79,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
80,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
81,Galan,Herman,Cavarretta,Hartnett,Demaree,Klein,Hack,Jurges,pitcher
82,Galan,Herman,Cavarretta,Hartnett,Demaree,Klein,Hack,Jurges,pitcher
83,Galan,Herman,Cavarretta,Hartnett,Demaree,Klein,Hack,Jurges,pitcher
84,Galan,Herman,Cavarretta,Hartnett,Demaree,Stainback,Hack,Jurges,pitcher
85,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
86,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
87,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
88,Galan,Herman,Cavarretta,Hartnett,Demaree,Stainback,Hack,Jurges,pitcher
89,Galan,Herman,Cavarretta,Hartnett,Demaree,Klein,Hack,Jurges,pitcher
90,Galan,Herman,Cavarretta,Hartnett,Demaree,Klein,Hack,Jurges,pitcher
91,Galan,Herman,Cavarretta,Hartnett,Demaree,Stainback,Hack,Jurges,pitcher
92,Galan,Herman,Cavarretta,Hartnett,Demaree,Klein,Hack,Jurges,pitcher
93,Galan,Herman,Cavarretta,Hartnett,Demaree,Klein,Hack,Jurges,pitcher
94,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
95,Galan,Herman,Cavarretta,Hartnett,Demaree,Klein,Hack,Jurges,pitcher
96,Galan,Herman,Cavarretta,Hartnett,Demaree,Klein,Hack,Jurges,pitcher
97,Galan,Herman,Cavarretta,Hartnett,Demaree,Klein,Hack,Jurges,pitcher
98,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
99,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
100,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
101,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
102,Galan,Herman,Cavarretta,O'Dea,Demaree,Klein,Hack,Jurges,pitcher
103,Galan,Herman,Cavarretta,Klein,Demaree,Stephenson,Hack,Jurges,pitcher
104,Galan,Herman,Cavarretta,Stainback,Demaree,Stephenson,Hack,Jurges,pitcher
105,Galan,Herman,Stainback,Stephenson,Demaree,Cavarretta,Lindstrom,Jurges,pitcher
106,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
107,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
108,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
109,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
110,Galan,Herman,Stainback,Lindstrom,Demaree,Cavarretta,Stephenson,Jurges,pitcher
111,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
112,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,English,pitcher
113,Galan,Herman,Stainback,Hartnett,Demaree,Cavarretta,Lindstrom,Jurges,pitcher
114,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
115,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
116,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
117,Galan,Herman,Klein,O'Dea,Lindstrom,Cavarretta,Hack,Jurges,pitcher
118,Galan,Herman,Klein,Hartnett,Lindstrom,Cavarretta,Hack,Jurges,pitcher
119,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
120,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
121,Galan,Herman,Stainback,Hartnett,Demaree,Cavarretta,Lindstrom,Jurges,pitcher
122,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
123,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
124,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
125,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
126,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
127,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
128,Galan,Herman,Stainback,Hartnett,Demaree,Cavarretta,Lindstrom,Jurges,pitcher
129,Galan,Herman,Klein,Hartnett,Demaree,Hack,Lindstrom,Jurges,pitcher
130,Galan,Herman,Stainback,Hartnett,Demaree,Hack,Lindstrom,Jurges,pitcher
131,Galan,Herman,Klein,Hartnett,Demaree,Hack,Lindstrom,Jurges,pitcher
132,Galan,Herman,Klein,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
133,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
134,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
135,Galan,Herman,Lindstrom,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
136,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
137,Galan,Herman,Lindstrom,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
138,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
139,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
140,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
141,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
142,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
143,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
144,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
145,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
146,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
147,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
148,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
149,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
150,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
151,Galan,Herman,Lindstrom,Hartnett,Demaree,Cavarretta,Hack,Jurges,pitcher
152,Galan,Herman,Lindstrom,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
153,Galan,Herman,Klein,O'Dea,Demaree,Cavarretta,Hack,Jurges,pitcher
154,Galan,Herman,Lindstrom,O'Dea,Demaree,Cavarretta,Hack,English,pitcher
