number,one,two,three,four,five,six,seven,eight,nine
1,Hack,Johnson,Lowrey,Cavarretta,Pafko,Rickert,Livingston,Merullo,pitcher
2,Hack,Johnson,Lowrey,Cavarretta,Pafko,Rickert,Livingston,Merullo,pitcher
3,Hack,Johnson,Lowrey,Cavarretta,Nicholson,Rickert,Livingston,Merullo,pitcher
4,Hack,Johnson,Lowrey,Cavarretta,Pafko,Rickert,McCullough,Merullo,pitcher
5,Hack,Johnson,Lowrey,Cavarretta,Pafko,Nicholson,McCullough,Merullo,pitcher
6,Hack,Johnson,Lowrey,Cavarretta,Pafko,Nicholson,Livingston,Merullo,pitcher
7,Hack,Johnson,Lowrey,Cavarretta,Rickert,Nicholson,Livingston,Glossop,pitcher
8,Hack,Johnson,Lowrey,Cavarretta,Rickert,Waitkus,Livingston,Sturgeon,pitcher
9,Hack,Johnson,Lowrey,Cavarretta,Pafko,Waitkus,Livingston,Merullo,pitcher
10,Hack,Johnson,Lowrey,Cavarretta,Pafko,Waitkus,Livingston,Merullo,pitcher
11,Hack,Johnson,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Merullo,pitcher
12,Hack,Johnson,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Merullo,pitcher
13,Hack,Johnson,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Merullo,pitcher
14,Ostrowski,Johnson,Lowrey,Cavarretta,Waitkus,Pafko,McCullough,Jurges,pitcher
15,Lowrey,Johnson,Waitkus,Cavarretta,Pafko,Nicholson,Livingston,Jurges,pitcher
16,Lowrey,Johnson,Waitkus,Cavarretta,Pafko,Nicholson,Livingston,Jurges,pitcher
17,Lowrey,Glossop,Waitkus,Cavarretta,Pafko,Nicholson,McCullough,Jurges,pitcher
18,Lowrey,Glossop,Waitkus,Cavarretta,Pafko,Nicholson,Livingston,Jurges,pitcher
19,Lowrey,Stringer,Waitkus,Cavarretta,Pafko,Nicholson,Livingston,Jurges,pitcher
20,Lowrey,Stringer,Waitkus,Cavarretta,Pafko,Nicholson,Livingston,Jurges,pitcher
21,Hack,Stringer,Waitkus,Cavarretta,Pafko,Lowrey,Livingston,Jurges,pitcher
22,Hack,Stringer,Waitkus,Cavarretta,Pafko,Lowrey,Livingston,Jurges,pitcher
23,Hack,Johnson,Lowrey,Cavarretta,Pafko,Nicholson,McCullough,Jurges,pitcher
24,Hack,Johnson,Lowrey,Cavarretta,Pafko,Nicholson,McCullough,Jurges,pitcher
25,Hack,Johnson,Lowrey,Cavarretta,Pafko,Nicholson,Livingston,Jurges,pitcher
26,Merullo,Johnson,Lowrey,Cavarretta,Pafko,Nicholson,Livingston,Jurges,pitcher
27,Merullo,Johnson,Lowrey,Cavarretta,Pafko,Nicholson,Livingston,Jurges,pitcher
28,Merullo,Stringer,Lowrey,Cavarretta,Pafko,Nicholson,McCullough,Jurges,pitcher
29,Sturgeon,Stringer,Lowrey,Cavarretta,Pafko,Nicholson,McCullough,Jurges,pitcher
30,Sturgeon,Stringer,Lowrey,Cavarretta,Pafko,Nicholson,McCullough,Jurges,pitcher
31,Sturgeon,Stringer,Lowrey,Cavarretta,Pafko,Nicholson,McCullough,Jurges,pitcher
32,Hack,Stringer,Lowrey,Cavarretta,Pafko,Nicholson,McCullough,Sturgeon,pitcher
33,Hack,Stringer,Lowrey,Cavarretta,Pafko,Nicholson,McCullough,Sturgeon,pitcher
34,Hack,Stringer,Lowrey,Cavarretta,Pafko,Nicholson,McCullough,Sturgeon,pitcher
35,Hack,Stringer,Lowrey,Cavarretta,Pafko,Nicholson,Scheffing,Sturgeon,pitcher
36,Hack,Stringer,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Merullo,pitcher
37,Hack,Stringer,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Merullo,pitcher
38,Hack,Stringer,Lowrey,Cavarretta,Rickert,Waitkus,Scheffing,Merullo,pitcher
39,Hack,Stringer,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Merullo,pitcher
40,Hack,Stringer,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
41,Hack,Johnson,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
42,Hack,Johnson,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
43,Hack,Johnson,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
44,Hack,Johnson,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
45,Hack,Johnson,Waitkus,Cavarretta,Rickert,Secory,McCullough,Sturgeon,pitcher
46,Hack,Johnson,Waitkus,Cavarretta,Rickert,Dallessandro,McCullough,Sturgeon,pitcher
47,Hack,Johnson,Lowrey,Cavarretta,Secory,Waitkus,McCullough,Sturgeon,pitcher
48,Hack,Johnson,Lowrey,Cavarretta,Secory,Waitkus,McCullough,Sturgeon,pitcher
49,Hack,Johnson,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
50,Hack,Johnson,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
51,Hack,Johnson,Lowrey,Cavarretta,Secory,Waitkus,McCullough,Sturgeon,pitcher
52,Hack,Stringer,Lowrey,Cavarretta,Secory,Waitkus,McCullough,Sturgeon,pitcher
53,Hack,Stringer,Lowrey,Cavarretta,Rickert,Waitkus,Scheffing,Sturgeon,pitcher
54,Hack,Stringer,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
55,Hack,Stringer,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
56,Hack,Stringer,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
57,Hack,Stringer,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
58,Hack,Stringer,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
59,Hack,Stringer,Lowrey,Cavarretta,Secory,Waitkus,McCullough,Sturgeon,pitcher
60,Hack,Stringer,Lowrey,Cavarretta,Secory,Waitkus,McCullough,Sturgeon,pitcher
61,Hack,Stringer,Lowrey,Cavarretta,Rickert,Waitkus,McCullough,Sturgeon,pitcher
62,Hack,Stringer,Waitkus,Rickert,Nicholson,Dallessandro,Scheffing,Jurges,pitcher
63,Hack,Stringer,Waitkus,Rickert,Lowrey,Nicholson,McCullough,Sturgeon,pitcher
64,Hack,Stringer,Waitkus,Rickert,Nicholson,McCullough,Dallessandro,Merullo,pitcher
65,Hack,Stringer,Waitkus,Rickert,Nicholson,McCullough,Dallessandro,Jurges,pitcher
66,Hack,Stringer,Waitkus,Rickert,Nicholson,McCullough,Dallessandro,Jurges,pitcher
67,Hack,Johnson,Waitkus,Rickert,Lowrey,McCullough,Dallessandro,Jurges,pitcher
68,Hack,Johnson,Waitkus,Rickert,Lowrey,Scheffing,Dallessandro,Jurges,pitcher
69,Hack,Johnson,Waitkus,Rickert,Lowrey,Scheffing,Dallessandro,Jurges,pitcher
70,Hack,Johnson,Waitkus,Rickert,Lowrey,Dallessandro,McCullough,Jurges,pitcher
71,Hack,Johnson,Waitkus,Rickert,Lowrey,Dallessandro,Scheffing,Jurges,pitcher
