team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
86,1990-07-14.OAK199007140,OAK,,MIL,2,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.331,.436,.587,1.023,1,.67,-0.099,-1.20,LF
94,1990-07-22.OAK199007220,OAK,,TOR,3,43.9,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.437,.589,1.026,1,.47,0.074,0.67,LF
95,1990-07-23.OAK199007230,OAK,,CAL,1,45.0,6,4,2,2,0,0,1,1,2,0,0,0,0,0,0,0,1,0,.336,.440,.598,1.038,1,1.06,0.432,1.41,LF
96,1990-07-24.OAK199007240,OAK,,CAL,2,43.9,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.332,.438,.592,1.030,1,1.55,0.026,0.15,LF
97,1990-07-25.OAK199007250,OAK,,CAL,10,17.8,5,5,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.333,.438,.589,1.027,1,.36,0.048,1.02,LF
98,1990-07-26.OAK199007260,OAK,,CAL,-2,46.1,5,5,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,.334,.437,.589,1.027,1,2.06,-0.225,-1.30,DH
99,1990-07-27.MIN199007270,OAK,@,MIN,-5,15.6,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.332,.437,.585,1.022,1,.44,-0.034,-0.39,LF
100,1990-07-28.MIN199007281,OAK,@,MIN,3,43.9,5,5,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,.333,.436,.586,1.022,1,.87,0.116,0.54,LF
101,1990-07-28.MIN199007282,OAK,@,MIN,-5,18.9,4,4,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,.338,.439,.603,1.042,1,.34,0.009,2.30,DH
102,1990-07-29.MIN199007290,OAK,@,MIN,-1,45.0,5,4,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,.337,.439,.608,1.047,1,1.26,0.296,0.66,LF
103,1990-07-30.OAK199007300,OAK,,SEA,4,43.9,5,3,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1,.340,.443,.608,1.052,1,1.11,0.102,1.08,LF
105,1990-08-01.OAK199008010,OAK,,SEA,1,46.1,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.336,.439,.601,1.040,1,1.16,-0.113,-0.73,LF
106,1990-08-02.CAL199008020,OAK,@,CAL,2,43.9,5,3,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.336,.441,.599,1.040,1,1.02,-0.048,-0.43,LF
107,1990-08-03.CAL199008030,OAK,@,CAL,2,43.9,5,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.332,.438,.592,1.030,1,1.05,-0.076,-0.74,DH
108,1990-08-04.CAL199008040,OAK,@,CAL,-1,47.2,6,5,1,2,1,0,0,0,1,0,2,0,0,0,0,0,1,0,.333,.439,.592,1.031,1,1.51,-0.004,0.48,LF
109,1990-08-05.CAL199008050,OAK,@,CAL,3,43.9,5,4,2,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,.332,.438,.597,1.035,1,1.20,0.163,0.59,LF
110,1990-08-07.OAK199008070,OAK,,BAL,1,15.6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.330,.435,.592,1.027,1,1.19,-0.093,-0.78,LF
118,1990-08-15.OAK199008150,OAK,,BOS,4,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.330,.437,.592,1.028,9,2.22,0.075,0.37,PH
119,1990-08-17.BAL199008170,OAK,@,BAL,5,43.9,5,3,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,.330,.439,.589,1.028,1,.88,0.065,1.17,DH
120,1990-08-18.BAL199008180,OAK,@,BAL,2,43.9,5,5,1,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,.331,.438,.595,1.033,1,1.49,0.194,0.98,LF
121,1990-08-19.BAL199008190,OAK,@,BAL,-1,17.8,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.328,.436,.590,1.027,1,.89,-0.126,-1.28,LF
122,1990-08-20.CHA199008200,OAK,@,CHW,-10,43.9,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.325,.435,.585,1.020,1,.66,-0.025,-0.34,DH
124,1990-08-22.CHA199008220,OAK,@,CHW,6,43.9,5,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.324,.434,.584,1.019,1,.38,0.054,0.08,LF
125,1990-08-24.DET199008240,OAK,@,DET,2,43.9,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,.322,.434,.580,1.014,1,.95,0.065,0.62,LF
126,1990-08-25.DET199008250,OAK,@,DET,-10,17.8,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.324,.434,.579,1.013,1,1.27,-0.046,-0.23,LF
127,1990-08-26.DET199008260,OAK,@,DET,-4,43.9,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.321,.433,.574,1.007,1,1.19,0.004,-0.05,LF
128,1990-08-28.OAK199008280,OAK,,KCR,1,43.9,5,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.323,.435,.574,1.008,1,1.79,0.171,0.28,LF
129,1990-08-29.OAK199008290,OAK,,KCR,-6,17.8,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.323,.434,.572,1.006,1,.49,-0.028,-0.19,LF
130,1990-08-30.OAK199008300,OAK,,KCR,1,43.9,5,5,2,3,1,0,1,3,0,0,1,0,0,0,0,0,0,0,.327,.436,.582,1.018,1,1.87,0.378,2.36,LF
131,1990-08-31.OAK199008310,OAK,,TEX,2,43.9,4,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,.329,.438,.585,1.024,1,.90,0.028,0.23,LF
132,1990-09-01.OAK199009010,OAK,,TEX,-1,43.9,5,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,.328,.438,.585,1.023,1,1.42,0.039,0.07,LF
