number,one,two,three,four,five,six,seven,eight,nine
96,Taylor,Dark,Marshall,Banks,Moryn,Thomson,Taylor,Altman,pitcher
97,Taylor,Dark,Schult,Banks,Thomson,Averill,Walls,Altman,pitcher
98,Taylor,Dark,Schult,Banks,Thomson,Averill,Walls,Altman,pitcher
99,Taylor,Dark,Marshall,Banks,Moryn,Thomson,Taylor,Altman,pitcher
100,Taylor,Dark,Schult,Banks,Thomson,Averill,Walls,Altman,pitcher
101,Taylor,Dark,Marshall,Banks,Moryn,Taylor,Thomson,Altman,pitcher
102,Taylor,Dark,Marshall,Banks,Moryn,Taylor,Thomson,Altman,pitcher
103,Taylor,Dark,Marshall,Banks,Moryn,Taylor,Walls,Altman,pitcher
104,Taylor,Noren,Marshall,Banks,Long,Taylor,Thomson,Dark,pitcher
105,Taylor,Dark,Walls,Banks,Long,Thomson,Moryn,Taylor,pitcher
106,Taylor,Marshall,Williams,Banks,Schult,Averill,Taylor,Thomson,pitcher
107,Taylor,Marshall,Williams,Banks,Schult,Averill,Taylor,Thomson,pitcher
108,Taylor,Marshall,Williams,Banks,Schult,Averill,Taylor,Thomson,pitcher
109,Taylor,Williams,Marshall,Banks,Taylor,Moryn,Averill,Thomson,pitcher
110,Taylor,Marshall,Walls,Banks,Averill,Thomson,Moryn,Dark,pitcher
111,Taylor,Altman,Marshall,Banks,Taylor,Noren,Moryn,Dark,pitcher
112,Taylor,Altman,Marshall,Banks,Taylor,Noren,Moryn,Dark,pitcher
113,Taylor,Altman,Marshall,Banks,Noren,Moryn,Taylor,Dark,pitcher
114,Taylor,Altman,Noren,Banks,Long,Moryn,Taylor,Dark,pitcher
115,Taylor,Dark,Thomson,Banks,Schult,Averill,Walls,Neeman,pitcher
116,Taylor,Altman,Thomson,Banks,Schult,Walls,Dark,Neeman,pitcher
117,Taylor,Altman,Marshall,Banks,Noren,Moryn,Taylor,Dark,pitcher
118,Taylor,Altman,Marshall,Banks,Averill,Thomson,Williams,Neeman,pitcher
119,Taylor,Altman,Marshall,Banks,Averill,Thomson,Williams,Taylor,pitcher
120,Taylor,Altman,Schult,Banks,Averill,Thomson,Walls,Neeman,pitcher
121,Taylor,Altman,Marshall,Banks,Schult,Averill,Thomson,Dark,pitcher
122,Taylor,Altman,Marshall,Banks,Schult,Noren,Taylor,Dark,pitcher
123,Taylor,Altman,Schult,Banks,Moryn,Long,Averill,Neeman,pitcher
124,Taylor,Altman,Marshall,Banks,Schult,Walls,Dark,Neeman,pitcher
125,Taylor,Altman,Marshall,Banks,Schult,Noren,Dark,Neeman,pitcher
126,Taylor,Altman,Marshall,Banks,Schult,Noren,Dark,Neeman,pitcher
127,Taylor,Altman,Walls,Banks,Schult,Thomson,Dark,Neeman,pitcher
128,Taylor,Altman,Marshall,Banks,Schult,Noren,Dark,Neeman,pitcher
129,Taylor,Altman,Walls,Banks,Schult,Thomson,Dark,Neeman,pitcher
130,Taylor,Altman,Marshall,Banks,Noren,Moryn,Dark,Taylor,pitcher
131,Taylor,Altman,Walls,Banks,Thomson,Schult,Dark,Neeman,pitcher
132,Taylor,Altman,Walls,Banks,Thomson,Schult,Dark,Neeman,pitcher
133,Taylor,Altman,Marshall,Banks,Moryn,Noren,Taylor,Dark,pitcher
134,Taylor,Dark,Walls,Banks,Schult,Averill,Thomson,Neeman,pitcher
135,Taylor,Altman,Marshall,Banks,Moryn,Noren,Taylor,Jackson,pitcher
136,Taylor,Dark,Walls,Banks,Moryn,Schult,Thomson,Neeman,pitcher
137,Taylor,Altman,Marshall,Banks,Moryn,Noren,Taylor,Dark,pitcher
138,Taylor,Altman,Noren,Banks,Moryn,Long,Taylor,Jackson,pitcher
139,Taylor,Dark,Walls,Banks,Thomson,Schult,Moryn,Neeman,pitcher
140,Taylor,Altman,Walls,Banks,Schult,Averill,Moryn,Jackson,pitcher
141,Taylor,Altman,Noren,Banks,Moryn,Long,Taylor,Dark,pitcher
142,Taylor,Altman,Noren,Banks,Moryn,Long,Taylor,Dark,pitcher
143,Taylor,Altman,Marshall,Banks,Moryn,Noren,Taylor,Dark,pitcher
144,Taylor,Altman,Marshall,Banks,Moryn,Noren,Taylor,Dark,pitcher
145,Taylor,Altman,Marshall,Banks,Moryn,Noren,Taylor,Jackson,pitcher
146,Taylor,Altman,Marshall,Banks,Moryn,Noren,Taylor,Dark,pitcher
147,Taylor,Altman,Noren,Banks,Moryn,Long,Taylor,Dark,pitcher
148,Taylor,Altman,Noren,Banks,Moryn,Long,Taylor,Dark,pitcher
149,Taylor,Altman,Marshall,Banks,Moryn,Williams,Averill,Dark,pitcher
150,Taylor,Altman,Marshall,Banks,Moryn,Thomson,Taylor,Dark,pitcher
151,Taylor,Altman,Marshall,Banks,Moryn,Noren,Taylor,Dark,pitcher
152,Taylor,Altman,Walls,Banks,Thomson,Schult,Averill,Dark,pitcher
153,Taylor,Altman,Marshall,Banks,Moryn,Noren,Taylor,Dark,pitcher
154,Taylor,Altman,Walls,Banks,Thomson,Schult,Dark,Neeman,pitcher
155,Taylor,Altman,Marshall,Thomson,Noren,Averill,Taylor,Dark,pitcher
