year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1950,aberal01,Al Aber,22,CLE,AL,1,0,1.000,2.00,1,1,0,1,0,0,9.0,5,2,2,0,4,,4,0,0,0,34,224,3.03,1.000,5.0,0.0,4.0,4.0,1.00
1950,albreed01,Ed Albrecht,21,SLB,AL,0,1,.000,5.40,2,1,1,0,0,0,6.2,6,7,4,0,7,,1,0,0,0,32,96,5.43,1.950,8.1,0.0,9.5,1.4,0.14
1950,alomalu01,Luis Aloma,27,CHW,AL,7,2,.778,3.80,42,0,21,0,0,4,87.2,77,44,37,6,53,,49,1,1,3,388,119,4.20,1.483,7.9,0.6,5.4,5.0,0.92
1950,antonjo02,Johnny Antonelli,20,BSN,NL,2,3,.400,5.93,20,6,6,2,1,0,57.2,81,46,38,3,22,,33,4,1,0,275,65,3.47,1.786,12.6,0.5,3.4,5.2,1.50
1950,atkinja01,James Atkins,29,BOS,AL,0,0,,3.86,1,0,0,0,0,0,4.2,4,2,2,1,4,,0,1,0,1,22,137,8.58,1.714,7.7,1.9,7.7,0.0,0.00
1950,avreaja01,Jay Avrea,29,CIN,NL,0,0,,3.38,2,0,0,0,0,0,5.1,6,2,2,0,3,,2,0,0,0,25,134,3.52,1.688,10.1,0.0,5.1,3.4,0.67
1950,bankhda01,Dan Bankhead,30,BRO,NL,9,4,.692,5.50,41,12,16,2,1,3,129.1,119,84,79,16,88,,96,2,2,1,572,75,4.80,1.601,8.3,1.1,6.1,6.7,1.09
1950,bantaja01,Jack Banta,25,BRO,NL,4,4,.500,4.35,16,5,7,1,0,2,41.1,39,22,20,2,36,,15,3,0,5,195,95,5.32,1.815,8.5,0.4,7.8,3.3,0.42
1950,barnere02,Rex Barney,25,BRO,NL,2,1,.667,6.42,20,1,5,0,0,0,33.2,25,26,24,6,48,,23,2,1,7,167,65,7.99,2.168,6.7,1.6,12.8,6.1,0.48
1950,barrefr01,Frank Barrett,36,PIT,NL,1,2,.333,4.15,5,0,3,0,0,0,4.1,5,3,2,1,1,,0,0,0,0,16,113,6.28,1.385,10.4,2.1,2.1,0.0,0.00
1950,bauerru01,Russ Bauers,36,SLB,AL,0,0,,4.50,1,0,1,0,0,0,2.0,6,4,1,0,1,,0,0,0,0,11,127,4.08,3.500,27.0,0.0,4.5,0.0,0.00
1950,beardge01,Gene Bearden,29,TOT,AL,4,8,.333,4.99,26,12,8,4,0,0,113.2,138,67,63,6,65,,30,2,1,5,521,89,4.51,1.786,10.9,0.5,5.1,2.4,0.46
1950,beardge01,Gene Bearden,29,CLE,AL,1,3,.250,6.15,14,3,6,0,0,0,45.1,57,32,31,5,32,,10,0,1,3,211,70,5.69,1.963,11.3,1.0,6.4,2.0,0.31
1950,beardge01,Gene Bearden,29,WSH,AL,3,5,.375,4.21,12,9,2,4,0,0,68.1,81,35,32,1,33,,20,2,0,2,310,107,3.73,1.668,10.7,0.1,4.3,2.6,0.61
1950,bentoal01,Al Benton,39,CLE,AL,4,2,.667,3.57,36,0,13,0,0,4,63.0,57,32,25,7,30,,26,1,1,3,269,121,4.68,1.381,8.1,1.0,4.3,3.7,0.87
1950,bickfve01,Vern Bickford,29,BSN,NL,19,14,.576,3.47,40,39,1,27,2,0,311.2,293,135,120,25,122,,126,6,1,5,1325,111,4.05,1.332,8.5,0.7,3.5,3.6,1.03
1950,blackew01,Ewell Blackwell,27,CIN,NL,17,15,.531,2.97,40,32,7,18,1,4,261.0,203,105,86,12,112,,188,13,0,11,1102,143,3.18,1.207,7.0,0.4,3.9,6.5,1.68
1950,borowha01,Hank Borowy,34,TOT,MLB,2,4,.333,4.76,27,5,7,1,0,0,64.1,60,38,34,9,29,,24,1,0,3,274,96,5.06,1.383,8.4,1.3,4.1,3.4,0.83
1950,borowha01,Hank Borowy,34,TOT,NL,1,3,.250,6.25,14,3,4,0,0,0,31.2,37,23,22,6,13,,12,1,0,1,140,70,5.62,1.579,10.5,1.7,3.7,3.4,0.92
1950,borowha01,Hank Borowy,34,PHI,NL,0,0,,5.68,3,0,0,0,0,0,6.1,5,4,4,0,4,,3,0,0,0,25,75,3.53,1.421,7.1,0.0,5.7,4.3,0.75
1950,borowha01,Hank Borowy,34,PIT,NL,1,3,.250,6.39,11,3,4,0,0,0,25.1,32,19,18,6,9,,9,1,0,1,115,69,6.14,1.618,11.4,2.1,3.2,3.2,1.00
1950,borowha01,Hank Borowy,34,DET,AL,1,1,.500,3.31,13,2,3,1,0,0,32.2,23,15,12,3,16,,12,0,0,2,134,143,4.51,1.194,6.3,0.8,4.4,3.3,0.75
1950,boyercl01,Cloyd Boyer,22,STL,NL,7,7,.500,3.52,36,14,9,6,1,1,120.1,105,52,47,15,49,,82,3,1,4,508,122,4.14,1.280,7.9,1.1,3.7,6.1,1.67
1950,brancra01,Ralph Branca,24,BRO,NL,7,9,.438,4.69,43,15,16,5,0,7,142.0,152,80,74,24,55,,100,0,4,1,621,88,4.53,1.458,9.6,1.5,3.5,6.3,1.82
1950,brazlal01,Al Brazle,36,STL,NL,11,9,.550,4.10,46,12,20,3,0,6,164.2,188,81,75,12,80,,47,4,0,1,732,104,4.49,1.628,10.3,0.7,4.4,2.6,0.59
1950,brechha01,Harry Brecheen,35,STL,NL,8,11,.421,3.80,27,23,3,12,2,1,163.1,151,77,69,18,45,,80,3,0,2,675,112,3.92,1.200,8.3,1.0,2.5,4.4,1.78
1950,brisslo01,Lou Brissie,26,PHA,AL,7,19,.269,4.02,46,31,13,15,2,8,246.0,237,127,110,22,117,,101,4,0,7,1083,113,4.40,1.439,8.7,0.8,4.3,3.7,0.86
1950,brittja01,Jack Brittin,26,PHI,NL,0,0,,4.50,3,0,0,0,0,0,4.0,2,2,2,0,3,,3,0,0,0,17,98,3.33,1.250,4.5,0.0,6.8,6.8,1.00
1950,bruneja01,Jack Bruner,25,TOT,AL,1,2,.333,4.37,22,1,12,0,0,1,47.1,43,27,23,4,37,,24,3,0,1,217,112,5.20,1.690,8.2,0.8,7.0,4.6,0.65
1950,bruneja01,Jack Bruner,25,CHW,AL,0,0,,3.65,9,0,5,0,0,0,12.1,7,6,5,0,14,,8,1,0,1,55,126,4.94,1.703,5.1,0.0,10.2,5.8,0.57
1950,bruneja01,Jack Bruner,25,SLB,AL,1,2,.333,4.63,13,1,7,0,0,1,35.0,36,21,18,4,23,,16,2,0,0,162,108,5.30,1.686,9.3,1.0,5.9,4.1,0.70
1950,burdele01,Lew Burdette,23,NYY,AL,0,0,,6.75,2,0,0,0,0,0,1.1,3,1,1,0,0,,0,0,0,0,6,81,2.58,2.250,20.3,0.0,0.0,0.0,
1950,burtsmo01,Moe Burtschy,28,PHA,AL,0,1,.000,7.11,9,1,5,0,0,0,19.0,22,16,15,2,21,,12,1,0,3,100,65,6.16,2.263,10.4,0.9,9.9,5.7,0.57
1950,byerlbu01,Bud Byerly,30,CIN,NL,0,1,.000,2.45,4,1,1,0,0,0,14.2,12,4,4,1,4,,5,0,0,0,59,176,3.61,1.091,7.4,0.6,2.5,3.1,1.25
1950,byrdha01,Harry Byrd,25,PHA,AL,0,0,,16.88,6,0,2,0,0,0,10.2,25,20,20,3,9,,2,2,0,3,65,28,8.96,3.188,21.1,2.5,7.6,1.7,0.22
1950,byrneto01,Tommy Byrne,30,NYY,AL,15,9,.625,4.74,31,31,0,10,2,0,203.1,188,115,107,23,160,,118,17,2,3,951,91,5.51,1.711,8.3,1.0,7.1,5.2,0.74
1950,cainbo01,Bob Cain,25,CHW,AL,9,12,.429,3.93,34,23,9,11,1,2,171.2,153,80,75,12,109,,77,5,0,3,752,114,4.59,1.526,8.0,0.6,5.7,4.0,0.71
1950,calvepa01,Paul Calvert,32,DET,AL,2,2,.500,6.31,32,0,19,0,0,4,51.1,71,42,36,7,25,,14,2,0,3,250,74,5.39,1.870,12.4,1.2,4.4,2.5,0.56
1950,candimi01,Milo Candini,32,PHI,NL,1,0,1.000,2.70,18,0,6,0,0,0,30.0,32,11,9,2,15,,10,0,2,1,130,151,4.28,1.567,9.6,0.6,4.5,3.0,0.67
1950,chambcl01,Cliff Chambers,28,PIT,NL,12,15,.444,4.30,37,33,2,11,2,0,249.1,262,138,119,18,92,,93,6,1,4,1097,101,3.96,1.420,9.5,0.6,3.3,3.4,1.01
1950,chesnbo01,Bob Chesnes,29,PIT,NL,3,3,.500,5.54,9,7,0,2,0,0,39.0,44,26,24,7,17,,12,3,0,1,174,79,5.84,1.564,10.2,1.6,3.9,2.8,0.71
1950,chipmbo01,Bob Chipman,31,BSN,NL,7,7,.500,4.43,27,12,9,4,0,1,124.0,127,75,61,10,37,,40,4,3,0,534,87,3.98,1.323,9.2,0.7,2.7,2.9,1.08
