year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1936,allenjo02,Johnny Allen,31,CLE,AL,20,10,.667,3.44,36,31,4,19,4,1,243.0,234,108,93,5,97,,165,1,0,13,1030,149,3.38,1.362,8.7,0.2,3.6,6.1,1.70
1936,andreiv01,Ivy Andrews,29,SLB,AL,7,12,.368,4.84,36,25,5,11,0,1,191.1,221,109,103,19,50,,33,0,1,2,835,110,4.99,1.416,10.4,0.9,2.4,1.6,0.66
1936,applepe01,Pete Appleton,32,WSH,AL,14,9,.609,3.53,38,20,17,12,1,2,201.2,199,94,79,7,77,,77,3,0,5,868,135,4.14,1.369,8.9,0.3,3.4,3.4,1.00
1936,archefr01,Fred Archer,26,PHA,AL,2,3,.400,6.38,6,5,1,2,0,0,36.2,41,28,26,3,15,,9,3,0,0,164,80,5.31,1.527,10.1,0.7,3.7,2.2,0.60
1936,aukerel01,Elden Auker,25,DET,AL,13,16,.448,4.89,35,31,1,14,2,0,215.1,263,140,117,11,83,,66,3,0,1,970,101,4.51,1.607,11.0,0.5,3.5,2.8,0.80
1936,babicjo01,Johnny Babich,23,BSN,NL,0,0,,10.50,3,0,2,0,0,0,6.0,11,8,7,1,6,,1,1,0,0,33,39,8.60,2.833,16.5,1.5,9.0,1.5,0.17
1936,bakerto01,Tom Baker,23,BRO,NL,1,8,.111,4.72,35,8,15,2,0,2,87.2,98,56,46,3,48,,35,2,1,7,401,88,4.62,1.665,10.1,0.3,4.9,3.6,0.73
1936,bauerru01,Russ Bauers,22,PIT,NL,0,0,,33.75,1,1,0,0,0,0,1.1,2,5,5,0,4,,0,1,0,0,11,15,14.52,4.500,13.5,0.0,27.0,0.0,0.00
1936,bengera01,Ray Benge,34,TOT,NL,8,13,.381,5.49,36,25,7,2,0,1,160.2,231,114,98,9,57,,45,1,0,2,748,74,4.52,1.793,12.9,0.5,3.2,2.5,0.79
1936,bengera01,Ray Benge,34,BSN,NL,7,9,.438,5.79,21,19,1,2,0,0,115.0,161,79,74,6,38,,32,1,0,1,527,66,4.40,1.730,12.6,0.5,3.0,2.5,0.84
1936,bengera01,Ray Benge,34,PHI,NL,1,4,.200,4.73,15,6,6,0,0,1,45.2,70,35,24,3,19,,13,0,0,1,221,97,4.80,1.949,13.8,0.6,3.7,2.6,0.68
1936,bertrle01,Lefty Bertrand,27,PHI,NL,0,0,,9.00,1,0,1,0,0,0,2.0,3,2,2,1,2,,1,0,0,0,11,59,11.77,2.500,13.5,4.5,9.0,4.5,0.50
1936,birkora01,Ralph Birkofer,27,PIT,NL,7,5,.583,4.69,34,13,14,2,0,0,109.1,130,73,57,4,41,,44,5,0,1,495,87,4.20,1.564,10.7,0.3,3.4,3.6,1.07
1936,blaehge01,George Blaeholder,32,CLE,AL,8,4,.667,5.09,35,16,8,6,1,0,134.1,158,83,76,21,47,,30,3,0,2,595,101,5.97,1.526,10.6,1.4,3.1,2.0,0.64
1936,blancal01,Al Blanche,26,BSN,NL,0,1,.000,6.19,11,0,5,0,0,1,16.0,20,15,11,1,8,,4,1,0,0,77,63,5.27,1.750,11.3,0.6,4.5,2.3,0.50
1936,blantcy01,Cy Blanton,27,PIT,NL,13,15,.464,3.51,44,32,9,15,4,3,235.2,235,114,92,9,55,,127,3,0,8,992,116,3.42,1.231,9.0,0.3,2.1,4.9,2.31
1936,bokinjo01,Joe Bokina,26,WSH,AL,0,2,.000,8.64,5,1,1,0,0,0,8.1,15,8,8,0,6,,5,0,0,1,44,57,4.23,2.520,16.2,0.0,6.5,5.4,0.83
1936,bowerst01,Stew Bowers,21,BOS,AL,0,0,,9.53,5,0,5,0,0,0,5.2,10,7,6,1,2,,0,0,0,0,29,58,6.62,2.118,15.9,1.6,3.2,0.0,0.00
1936,bowmajo01,Joe Bowman,26,PHI,NL,9,20,.310,5.04,40,28,7,12,0,1,203.2,243,140,114,14,53,,80,7,0,4,907,90,4.26,1.453,10.7,0.6,2.3,3.5,1.51
1936,branded01,Ed Brandt,31,BRO,NL,11,13,.458,3.50,38,29,6,12,1,2,234.0,246,105,91,14,65,,104,4,0,2,1006,118,4.04,1.329,9.5,0.5,2.5,4.0,1.60
1936,brenndo01,Don Brennan,32,CIN,NL,5,2,.714,4.39,41,4,23,0,0,9,94.1,117,60,46,2,35,,40,1,0,4,424,87,3.84,1.611,11.2,0.2,3.3,3.8,1.14
1936,bridgto01,Tommy Bridges,29,DET,AL,23,11,.676,3.60,39,38,1,26,5,0,294.2,289,141,118,21,115,,175,5,1,6,1272,137,4.23,1.371,8.8,0.6,3.5,5.3,1.52
1936,broacjo01,Johnny Broaca,26,NYY,AL,12,7,.632,4.24,37,27,6,12,1,3,206.0,235,110,97,16,66,,84,0,0,1,903,110,4.42,1.461,10.3,0.7,2.9,3.7,1.27
1936,brownbo02,Bob Brown,25,BSN,NL,0,2,.000,5.40,2,2,0,0,0,0,8.1,10,6,5,1,3,,5,0,0,0,39,74,4.71,1.560,10.8,1.1,3.2,5.4,1.67
1936,browncl01,Clint Brown,32,CHW,AL,6,2,.750,4.99,38,2,29,0,0,5,83.0,106,50,46,5,24,,19,3,0,3,369,104,4.57,1.566,11.5,0.5,2.6,2.1,0.79
1936,brownju01,Jumbo Brown,29,NYY,AL,1,4,.200,5.91,20,3,8,0,0,1,64.0,93,47,42,4,29,,19,0,0,3,302,79,4.84,1.906,13.1,0.6,4.1,2.7,0.66
1936,brownll01,Lloyd Brown,31,CLE,AL,8,10,.444,4.17,24,16,5,12,1,1,140.1,166,78,65,13,45,,34,3,0,5,622,124,5.01,1.504,10.6,0.8,2.9,2.2,0.76
1936,brownma01,Mace Brown,27,PIT,NL,10,11,.476,3.87,47,10,21,3,0,3,165.0,178,89,71,8,55,,56,1,0,5,717,105,4.23,1.412,9.7,0.4,3.0,3.1,1.02
1936,bryancl01,Clay Bryant,24,CHC,NL,1,2,.333,3.30,26,0,16,0,0,0,57.1,57,25,21,0,24,,35,2,0,1,251,121,3.40,1.413,8.9,0.0,3.8,5.5,1.46
1936,bullore01,Red Bullock,24,PHA,AL,0,2,.000,14.04,12,2,3,0,0,0,16.2,19,32,26,0,37,,7,0,0,5,108,37,9.09,3.360,10.3,0.0,20.0,3.8,0.19
1936,burkael01,Elmer Burkart,19,PHI,NL,0,0,,3.52,2,2,0,0,0,0,7.2,4,3,3,0,12,,2,0,0,0,37,135,7.44,2.087,4.7,0.0,14.1,2.3,0.17
