year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1897,abbated01,Ed Abbaticchio,20,PHI,NL,3,11,10,0,3,0,0,0,0,0,,1,2,.300,.364,.300,.664,78,3,,0,0,,,/4
1897,abbeych01,Charlie Abbey,30,WHS,NL,80,334,300,52,78,14,8,3,34,9,,27,15,.260,.329,.390,.719,90,117,,4,3,,,O
1897,allenbo01,Bob Allen,29,BSN,NL,34,140,119,33,38,5,0,1,24,1,,18,8,.319,.409,.387,.795,106,46,,0,3,,,6/4O
1897,amoledo01,Doc Amole,23,BLN,NL,11,31,28,1,3,0,0,0,5,0,,1,3,.107,.194,.107,.301,-20,3,,2,0,,,1
1897,anderjo01,John Anderson,23,BRO,NL,117,527,492,93,160,28,12,4,85,29,,17,14,.325,.357,.455,.812,119,224,,7,11,,,*O/3
1897,ansonca01,Cap Anson,45,CHC,NL,114,497,424,67,121,17,3,3,75,11,,60,27,.285,.379,.361,.740,93,153,,4,9,,,*32
1897,beckebo01,Bob Becker,21,PHI,NL,5,11,9,1,1,0,0,0,1,0,,2,3,.111,.273,.111,.384,5,1,,0,0,,,/1
1897,becklja01,Jake Beckley,29,TOT,NL,114,472,433,84,143,19,12,8,87,25,,20,14,.330,.380,.485,.865,123,210,,15,4,,,*3
1897,becklja01,Jake Beckley,29,NYG,NL,17,73,68,8,17,2,3,1,11,2,,2,2,.250,.301,.412,.713,89,28,,3,0,,,3
1897,becklja01,Jake Beckley,29,CIN,NL,97,399,365,76,126,17,9,7,76,23,,18,12,.345,.395,.499,.894,129,182,,12,4,,,*3
1897,beldeir01,Ira Belden,23,CLV,NL,8,35,30,5,8,0,2,0,4,0,,2,6,.267,.333,.400,.733,86,12,,1,2,,,/O
1897,bergema01,Marty Bergen,25,BSN,NL,87,351,327,47,81,11,3,2,45,5,,18,23,.248,.295,.318,.613,59,104,,4,2,,,2/O
1897,beeched02,Ed Biecher,21,STL,NL,3,12,12,1,4,0,0,0,1,1,,0,0,.333,.333,.333,.667,78,4,,0,0,,,/O
1897,bierblo01,Lou Bierbauer,31,STL,NL,12,49,46,1,10,0,0,0,1,2,,0,2,.217,.217,.217,.435,16,10,,0,3,,,4
1897,blackge01,George Blackburn,27,BLN,NL,5,13,13,1,1,0,0,0,0,0,,0,2,.077,.077,.077,.154,-59,1,,0,0,,,/1
1897,blakeha01,Harry Blake,23,CLV,NL,32,132,117,17,30,3,1,1,15,5,,12,13,.256,.331,.325,.656,67,38,,1,2,,,O
1897,bowerfr01,Frank Bowerman,28,BLN,NL,38,134,130,16,41,5,0,1,21,3,,1,13,.315,.331,.377,.708,86,49,,2,1,,,2
1897,boyleja01,Jack Boyle,31,PHI,NL,75,315,288,37,73,9,1,2,36,3,,19,13,.253,.306,.313,.619,65,90,,3,5,,,23
1897,breitte01,Theodore Breitenstein,28,CIN,NL,41,134,124,16,33,4,6,0,23,5,,6,5,.266,.300,.395,.695,78,49,,0,4,,,1
1897,bresnro01,Roger Bresnahan,18,WHS,NL,6,17,16,1,6,0,0,0,3,0,,1,2,.375,.412,.375,.787,109,6,,0,0,,,/1O
1897,briggbu01,Buttons Briggs,21,CHC,NL,22,86,81,5,13,0,1,0,5,1,,3,15,.160,.190,.185,.376,-2,15,,0,2,,,1
1897,brodist01,Steve Brodie,28,PIT,NL,100,410,370,47,108,7,12,2,53,11,,25,13,.292,.348,.392,.740,98,145,,7,8,,,*O
