year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1989,aasedo01,Don Aase,34,NYM,NL,49,5,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1989,abnersh01,Shawn Abner,23,SDP,NL,57,108,102,13,18,4,0,2,14,1,0,5,20,.176,.213,.275,.487,38,28,1,0,0,1,2,87/9
1989,ackerji01,Jim Acker,30,TOT,MLB,59,7,7,0,1,0,0,0,0,0,0,0,2,.143,.143,.143,.286,-18,1,1,0,0,0,0,1
1989,ackerji01,Jim Acker,30,ATL,NL,59,7,7,0,1,0,0,0,0,0,0,0,2,.143,.143,.143,.286,-18,1,1,0,0,0,0,1
1989,adducji01,Jim Adduci,29,PHI,NL,13,19,19,1,7,1,0,0,0,0,0,0,4,.368,.368,.421,.789,127,8,0,0,0,0,0,/37
1989,agostju01,Juan Agosto,31,HOU,NL,71,5,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,17,1,0,0,0,0,0,1
1989,aguaylu01,Luis Aguayo,30,CLE,AL,47,112,97,7,17,4,1,1,8,0,0,7,19,.175,.239,.268,.507,42,26,4,2,3,3,0,564/D
1989,aguilri01,Rick Aguilera,27,TOT,MLB,36,8,7,1,0,0,0,0,0,0,0,1,2,.000,.125,.000,.125,-60,0,0,0,0,0,0,1
1989,aguilri01,Rick Aguilera,27,NYM,NL,36,8,7,1,0,0,0,0,0,0,0,1,2,.000,.125,.000,.125,-60,0,0,0,0,0,0,1
1989,aldremi01,Mike Aldrete,28,MON,NL,76,159,136,12,30,8,1,1,12,1,3,19,30,.221,.316,.316,.633,81,43,4,1,1,2,0,973/8
1989,aldrija01,Jay Aldrich,28,TOT,MLB,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1989,aldrija01,Jay Aldrich,28,ATL,NL,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
1989,allanan01,Andy Allanson,27,CLE,AL,111,359,323,30,75,9,1,3,17,4,4,23,47,.232,.289,.294,.583,65,95,7,4,6,3,2,*2
1989,allrebe01,Beau Allred,24,CLE,AL,13,26,24,0,6,3,0,0,1,0,0,2,10,.250,.308,.375,.683,91,9,0,0,0,0,0,/7D9
1989,alomaro01,Roberto Alomar,21,SDP,NL,158,702,623,82,184,27,1,7,56,42,17,53,76,.295,.347,.376,.723,107,234,10,1,17,8,4,*4
1989,alomasa02,Sandy Alomar,23,SDP,NL,7,22,19,1,4,1,0,1,6,0,0,3,3,.211,.318,.421,.739,109,8,1,0,0,0,1,/2
1989,alvarjo01,Jose Alvarez,33,ATL,NL,30,5,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
1989,anderla02,Larry Andersen,36,HOU,NL,60,4,3,0,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,94,1,0,0,1,0,0,1
1989,anderal02,Allan Anderson,25,MIN,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1989,anderbr01,Brady Anderson,25,BAL,AL,94,317,266,44,55,12,2,4,16,16,4,43,45,.207,.324,.312,.636,84,83,4,3,5,0,6,8/D79
1989,anderda02,Dave Anderson,28,LAD,NL,87,163,140,15,32,2,0,1,14,2,0,17,26,.229,.310,.264,.574,67,37,1,0,5,1,1,65/4
1989,anderke01,Kent Anderson,25,CAL,AL,86,248,223,27,51,6,1,0,17,1,2,17,42,.229,.285,.265,.550,58,59,4,1,6,1,0,6/459D
