team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
17,1976-04-30.CIN197604300,CIN,,MON,5,43.9,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.364,.500,.673,1.173,3,.44,-0.006,-0.59,2B
18,1976-05-01.CIN197605010,CIN,,MON,5,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.339,.474,.627,1.101,3,.73,-0.085,-1.06,2B
19,1976-05-02.CIN197605020,CIN,,MON,-4,17.8,4,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,.333,.463,.635,1.097,3,.88,-0.016,0.06,2B
20,1976-05-04.NYN197605040,CIN,@,NYM,-2,43.9,5,2,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,.338,.482,.631,1.113,3,1.29,0.136,0.99,2B
21,1976-05-05.NYN197605050,CIN,@,NYM,2,46.1,5,3,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,.324,.478,.603,1.081,2,2.30,0.171,0.65,2B
22,1976-05-06.NYN197605060,CIN,@,NYM,-2,43.9,4,3,1,2,0,0,1,1,1,0,0,0,0,0,0,0,1,1,.338,.489,.648,1.137,3,1.58,0.189,1.04,2B
23,1976-05-07.CHN197605070,CIN,@,CHC,2,43.9,5,4,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,.333,.485,.640,1.125,3,.97,-0.037,-0.07,2B
24,1976-05-08.CHN197605080,CIN,@,CHC,10,18.9,6,4,2,2,1,0,0,3,1,0,0,0,0,1,0,0,0,0,.342,.486,.646,1.131,3,.75,0.126,2.07,2B
25,1976-05-09.CHN197605090,CIN,@,CHC,12,16.7,5,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.349,.491,.639,1.129,3,.27,-0.039,-0.29,2B
26,1976-05-11.CIN197605110,CIN,,PIT,6,43.9,4,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.337,.482,.616,1.099,3,.82,0.040,0.05,2B
27,1976-05-12.CIN197605120,CIN,,PIT,-3,43.9,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.333,.475,.600,1.075,3,1.35,0.006,0.21,2B
28,1976-05-14.CIN197605140,CIN,,NYM,4,43.9,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,.333,.475,.602,1.078,3,.58,-0.015,0.46,2B
29,1976-05-15.CIN197605150,CIN,,NYM,2,43.9,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.333,.476,.594,1.070,3,.46,-0.015,0.23,2B
32,1976-05-17.LAN197605170,CIN,@,LAD,2,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.320,.462,.570,1.032,3,.48,-0.049,-1.01,2B
33,1976-05-18.LAN197605180,CIN,@,LAD,-5,43.9,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.314,.463,.559,1.022,3,1.06,0.014,0.20,2B
34,1976-05-19.SFN197605190,CIN,@,SFG,1,17.8,4,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,.324,.471,.562,1.033,3,1.16,0.173,1.68,2B
35,1976-05-20.SFN197605200,CIN,@,SFG,-1,43.9,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.318,.462,.545,1.007,3,2.20,-0.086,0.07,2B
36,1976-05-21.SDN197605210,CIN,@,SDP,-2,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.307,.449,.526,.975,3,.84,-0.082,-0.88,2B
37,1976-05-22.SDN197605220,CIN,@,SDP,1,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.305,.444,.517,.961,3,.85,-0.044,-0.43,2B
41,1976-05-28.CIN197605280,CIN,,LAD,9,17.8,4,4,2,2,0,1,1,3,0,0,1,0,0,0,0,0,0,0,.311,.445,.557,1.003,3,.49,0.143,2.03,2B
42,1976-05-29.CIN197605290,CIN,,LAD,1,43.9,5,5,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,.323,.450,.575,1.025,3,1.66,0.419,1.30,2B
43,1976-05-30.CIN197605301,CIN,,LAD,-1,7.9,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.320,.451,.570,1.021,8,3.15,-0.095,-0.35,PH 2B
44,1976-05-30.CIN197605302,CIN,,LAD,5,43.9,4,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,.315,.446,.562,1.007,3,.68,-0.045,-0.68,2B
45,1976-05-31.HOU197605310,CIN,@,HOU,2,17.8,4,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,.321,.447,.582,1.029,3,.91,0.188,1.14,2B
46,1976-06-01.HOU197606010,CIN,@,HOU,-1,43.9,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.314,.443,.569,1.012,3,1.13,-0.055,-0.13,2B
47,1976-06-02.HOU197606020,CIN,@,HOU,1,43.9,6,4,1,0,0,0,0,2,1,0,1,0,0,1,1,0,2,0,.305,.433,.553,.987,3,1.94,0.173,0.83,2B
48,1976-06-03.HOU197606030,CIN,@,HOU,-2,43.9,5,3,1,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,.313,.443,.576,1.020,3,1.44,0.261,2.88,2B
49,1976-06-04.SLN197606040,CIN,@,STL,9,16.7,5,1,2,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,.310,.447,.572,1.020,3,.42,0.032,1.32,2B
50,1976-06-05.SLN197606050,CIN,@,STL,4,43.9,4,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,.313,.448,.571,1.020,3,.81,0.023,0.37,2B
51,1976-06-06.SLN197606060,CIN,@,STL,11,15.6,4,4,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,.325,.455,.576,1.031,3,.70,0.029,1.10,2B
52,1976-06-07.PIT197606070,CIN,@,PIT,-1,43.9,4,3,2,2,0,0,2,2,1,0,0,0,0,0,0,0,1,0,.331,.460,.617,1.077,3,.96,0.335,2.31,2B
53,1976-06-08.PIT197606080,CIN,@,PIT,5,43.9,5,3,3,2,0,0,2,3,1,0,0,0,0,1,0,0,0,0,.338,.464,.656,1.120,3,.54,0.126,2.72,2B
54,1976-06-09.PIT197606090,CIN,@,PIT,5,10.1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.342,.466,.658,1.125,3,1.13,0.067,0.76,2B
56,1976-06-11.CIN197606110,CIN,,STL,1,18.9,5,3,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,.348,.474,.658,1.133,3,1.19,0.268,2.98,2B
58,1976-06-13.CIN197606131,CIN,,STL,4,8.9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.348,.477,.658,1.135,8,.73,0.024,1.00,PH 2B
59,1976-06-13.CIN197606132,CIN,,STL,-3,43.9,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.339,.470,.642,1.113,3,.31,-0.035,-0.82,2B
60,1976-06-14.CIN197606140,CIN,,CHC,1,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.331,.462,.627,1.089,3,.89,-0.088,-0.62,2B
61,1976-06-15.CIN197606150,CIN,,CHC,2,43.9,5,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.329,.461,.618,1.079,3,1.16,0.033,1.21,2B
62,1976-06-16.CIN197606160,CIN,,CHC,-2,41.7,3,3,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,.335,.463,.642,1.105,3,.56,0.074,1.19,2B
63,1976-06-18.PHI197606180,CIN,@,PHI,-1,5.9,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.335,.463,.642,1.105,6,,,,PR
69,1976-06-24.CIN197606240,CIN,,PHI,-1,5.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.335,.466,.642,1.108,6,4.37,-0.082,-0.22,PH
70,1976-06-25.HOU197606250,CIN,@,HOU,2,15.6,4,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.331,.466,.635,1.101,3,1.92,-0.087,-0.72,2B
72,1976-06-27.HOU197606270,CIN,@,HOU,2,43.9,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.328,.461,.623,1.084,3,.53,-0.045,-0.80,2B
73,1976-06-28.SDN197606280,CIN,@,SDP,4,43.9,5,5,1,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,.335,.463,.644,1.107,3,.91,0.359,3.70,2B
74,1976-06-29.SDN197606290,CIN,@,SDP,7,17.8,4,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,.335,.464,.644,1.108,3,.86,0.051,0.41,2B
76,1976-07-02.CIN197607021,CIN,,HOU,-2,49.4,8,4,1,1,0,0,0,2,4,0,1,0,0,0,0,0,1,0,.333,.469,.636,1.105,3,2.35,0.358,2.23,2B
77,1976-07-02.CIN197607022,CIN,,HOU,-1,5.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.332,.467,.633,1.100,7,1.69,-0.042,-0.22,PH
78,1976-07-03.CIN197607030,CIN,,HOU,1,43.9,5,2,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,.328,.470,.626,1.096,3,1.71,0.095,1.32,2B
79,1976-07-04.CIN197607040,CIN,,HOU,5,43.9,5,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.332,.472,.624,1.096,3,1.08,-0.025,0.02,2B
80,1976-07-05.MON197607050,CIN,@,MON,9,16.7,4,3,1,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,.332,.469,.634,1.103,3,.72,-0.012,2.04,2B
81,1976-07-06.MON197607060,CIN,@,MON,3,43.9,6,4,2,2,1,0,0,1,2,1,0,0,0,0,1,0,0,0,.335,.473,.636,1.109,3,.66,0.245,2.64,2B
82,1976-07-07.MON197607070,CIN,@,MON,1,43.9,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.333,.470,.629,1.099,3,.92,0.015,-0.16,2B
83,1976-07-09.CIN197607091,CIN,,PIT,1,45.0,6,5,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,.330,.467,.619,1.086,3,2.45,0.159,1.09,2B
85,1976-07-10.CIN197607100,CIN,,PIT,-6,43.9,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.468,.617,1.085,3,.17,-0.003,0.18,2B
86,1976-07-11.CIN197607110,CIN,,PIT,-3,43.9,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.330,.463,.612,1.075,3,1.28,-0.111,0.06,2B
87,1976-07-15.CIN197607150,CIN,,MON,-1,43.9,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.326,.460,.604,1.065,3,1.11,-0.085,-0.49,2B
88,1976-07-16.CIN197607160,CIN,,MON,1,45.0,5,4,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.325,.459,.611,1.070,3,1.81,0.376,0.74,2B
89,1976-07-17.CIN197607170,CIN,,MON,3,17.8,4,4,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,.324,.457,.618,1.074,3,.59,0.127,1.15,2B
90,1976-07-18.PIT197607180,CIN,@,PIT,1,16.7,4,3,2,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,.324,.457,.627,1.084,3,.63,0.128,1.55,2B
91,1976-07-19.PIT197607190,CIN,@,PIT,2,43.9,5,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.322,.456,.620,1.077,3,1.07,-0.003,0.06,2B
92,1976-07-20.CIN197607200,CIN,,NYM,-1,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.317,.451,.610,1.061,3,1.18,-0.115,-0.60,2B
93,1976-07-21.CIN197607210,CIN,,NYM,4,18.9,4,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,.320,.451,.613,1.064,3,.79,0.200,1.82,2B
94,1976-07-23.ATL197607230,CIN,@,ATL,2,43.9,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,.319,.450,.607,1.057,3,1.87,0.234,0.83,2B
95,1976-07-24.ATL197607241,CIN,@,ATL,-1,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.445,.598,1.043,3,1.17,-0.091,-0.69,2B
96,1976-07-24.ATL197607242,CIN,@,ATL,3,43.9,5,5,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,.308,.439,.586,1.025,3,.81,-0.062,-0.19,2B
97,1976-07-25.ATL197607250,CIN,@,ATL,1,43.9,5,4,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,.311,.441,.585,1.026,3,1.29,0.190,1.58,2B
98,1976-07-26.CIN197607260,CIN,,SFG,6,43.9,5,4,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,.314,.443,.584,1.027,3,.47,0.007,1.65,2B
99,1976-07-27.CIN197607270,CIN,,SFG,-5,43.9,4,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,.317,.444,.586,1.030,3,1.28,0.091,1.58,2B
100,1976-07-28.CIN197607280,CIN,,SFG,-7,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.312,.439,.578,1.017,3,.43,-0.013,0.26,2B
101,1976-07-29.CIN197607290,CIN,,SDP,6,43.9,5,3,4,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,.316,.444,.593,1.037,3,.59,0.125,3.04,2B
102,1976-07-30.CIN197607301,CIN,,SDP,5,13.4,3,1,3,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,.318,.448,.598,1.046,3,1.42,0.186,2.03,2B
103,1976-07-30.CIN197607302,CIN,,SDP,2,43.9,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.315,.446,.592,1.038,3,.95,-0.011,-0.14,2B
106,1976-08-02.SFN197608020,CIN,@,SFG,4,43.9,5,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.311,.443,.584,1.027,3,1.30,-0.116,0.00,2B
107,1976-08-03.SFN197608030,CIN,@,SFG,9,17.8,5,5,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,.315,.445,.591,1.036,3,.60,0.052,1.71,2B
108,1976-08-04.SFN197608040,CIN,@,SFG,-3,43.9,4,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.319,.448,.591,1.040,3,1.19,0.118,1.07,2B
109,1976-08-05.LAN197608050,CIN,@,LAD,1,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.315,.444,.584,1.027,3,.98,-0.089,-0.84,2B
110,1976-08-06.LAN197608060,CIN,@,LAD,3,43.9,4,4,2,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,.317,.444,.595,1.040,3,1.39,0.596,2.90,2B
111,1976-08-07.LAN197608070,CIN,@,LAD,3,43.9,5,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,.317,.446,.593,1.039,3,1.01,0.107,1.09,2B
112,1976-08-08.LAN197608080,CIN,@,LAD,1,43.9,4,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.317,.447,.594,1.040,3,.72,0.034,0.53,2B
113,1976-08-10.CHN197608100,CIN,@,CHC,-3,43.9,4,4,1,2,1,0,1,2,0,0,0,0,0,0,0,1,1,0,.320,.447,.605,1.052,3,1.30,0.084,1.43,2B
114,1976-08-11.CHN197608110,CIN,@,CHC,3,18.9,6,4,2,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,.325,.453,.610,1.063,3,.56,0.042,1.86,2B
115,1976-08-12.CHN197608120,CIN,@,CHC,5,43.9,5,3,2,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,.325,.455,.617,1.071,3,.98,0.110,1.13,2B
116,1976-08-13.NYN197608130,CIN,@,NYM,4,43.9,5,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,.322,.454,.611,1.065,3,.81,-0.050,-0.53,2B
117,1976-08-14.NYN197608140,CIN,@,NYM,-1,43.9,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.324,.454,.610,1.064,3,.87,-0.010,0.02,2B
119,1976-08-16.CIN197608160,CIN,,ATL,-1,43.9,4,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,.322,.452,.606,1.058,3,1.01,-0.038,0.07,2B
120,1976-08-17.CIN197608170,CIN,,ATL,-1,43.9,5,3,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,.322,.454,.607,1.061,3,2.07,0.222,1.02,2B
121,1976-08-18.CIN197608180,CIN,,ATL,3,43.9,4,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,.322,.457,.605,1.062,3,.93,0.049,0.53,2B
122,1976-08-19.CIN197608190,CIN,,ATL,1,46.1,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.320,.454,.599,1.053,3,1.64,-0.065,-0.07,2B
123,1976-08-20.CIN197608200,CIN,,CHC,1,43.9,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.320,.454,.597,1.051,3,.90,0.086,0.59,2B
124,1976-08-21.CIN197608210,CIN,,CHC,-1,43.9,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.322,.455,.604,1.059,3,1.80,0.004,0.89,2B
125,1976-08-22.CIN197608220,CIN,,CHC,1,43.9,4,3,1,3,0,0,1,2,1,0,0,0,0,0,0,0,2,0,.328,.460,.616,1.075,3,.84,0.335,2.80,2B
126,1976-08-23.CIN197608230,CIN,,STL,-4,43.9,5,5,2,3,0,0,2,3,0,0,1,0,0,0,0,0,0,0,.331,.461,.632,1.093,3,.89,0.123,2.39,2B
127,1976-08-24.CIN197608240,CIN,,STL,-3,43.9,4,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,.335,.466,.640,1.106,3,1.04,0.242,1.85,2B
128,1976-08-26.CIN197608260,CIN,,PHI,-1,48.3,6,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.335,.464,.640,1.104,3,1.55,-0.048,-0.50,2B
129,1976-08-27.CIN197608270,CIN,,PHI,3,43.9,4,3,2,2,0,1,0,2,0,0,0,0,0,1,0,0,3,0,.338,.464,.646,1.110,3,.98,0.161,1.92,2B
130,1976-08-28.CIN197608280,CIN,,PHI,1,43.9,5,5,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.339,.464,.651,1.114,3,.60,0.056,1.27,2B
131,1976-08-29.CIN197608290,CIN,,PHI,1,50.5,7,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,.336,.461,.643,1.104,3,2.23,-0.250,-0.87,2B
132,1976-08-30.SLN197608300,CIN,@,STL,-6,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.335,.459,.639,1.098,3,.86,0.041,0.40,2B
133,1976-08-31.SLN197608310,CIN,@,STL,1,43.9,4,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,.335,.460,.637,1.096,3,.79,0.090,0.85,2B
134,1976-09-01.SLN197609010,CIN,@,STL,-1,46.1,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.335,.460,.634,1.094,3,1.58,0.044,0.01,2B
135,1976-09-03.ATL197609030,CIN,@,ATL,5,43.9,5,4,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,.337,.461,.633,1.094,3,.70,0.029,0.23,2B
136,1976-09-04.ATL197609040,CIN,@,ATL,4,43.9,5,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.335,.459,.628,1.086,3,.81,-0.056,-0.26,2B
137,1976-09-05.ATL197609050,CIN,@,ATL,2,43.9,5,5,0,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,.338,.460,.630,1.090,3,1.30,0.088,0.67,2B
138,1976-09-06.CIN197609060,CIN,,HOU,1,43.9,5,3,1,2,0,0,1,4,2,0,0,0,0,0,0,0,0,1,.341,.463,.637,1.101,3,.60,0.069,3.42,2B
139,1976-09-07.CIN197609070,CIN,,HOU,-5,17.8,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.341,.463,.635,1.098,3,1.23,0.013,0.02,2B
141,1976-09-09.HOU197609090,CIN,@,HOU,1,46.1,6,4,2,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,.340,.463,.631,1.094,3,1.92,0.371,1.71,2B
142,1976-09-10.SFN197609100,CIN,@,SFG,3,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.337,.460,.625,1.085,3,.68,-0.067,-0.74,2B
143,1976-09-11.SFN197609110,CIN,@,SFG,3,43.9,5,3,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,.334,.459,.621,1.080,3,.89,-0.041,-0.03,2B
144,1976-09-12.SFN197609121,CIN,@,SFG,-2,43.9,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.332,.458,.616,1.074,3,1.22,-0.123,-1.08,2B
145,1976-09-12.SFN197609122,CIN,@,SFG,1,0.8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.331,.457,.615,1.072,9,3.29,-0.118,-0.78,PH
146,1976-09-14.CIN197609140,CIN,,LAD,-9,43.9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.327,.453,.608,1.060,3,1.03,-0.106,-1.30,2B
147,1976-09-15.CIN197609150,CIN,,LAD,1,43.9,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.326,.451,.605,1.056,3,.97,0.021,0.25,2B
148,1976-09-16.CIN197609160,CIN,,LAD,2,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.323,.448,.599,1.047,3,1.17,-0.131,-1.38,2B
149,1976-09-17.CIN197609170,CIN,,SFG,-2,43.9,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.325,.448,.598,1.046,3,1.18,0.104,0.96,2B
150,1976-09-18.CIN197609180,CIN,,SFG,-5,43.9,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.324,.448,.596,1.043,3,.50,-0.010,-0.19,2B
151,1976-09-19.CIN197609190,CIN,,SFG,3,43.9,4,3,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.326,.448,.596,1.044,3,.84,0.114,1.33,2B
152,1976-09-21.CIN197609210,CIN,,SDP,8,17.8,5,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,.327,.449,.595,1.044,3,1.12,0.042,1.89,2B
153,1976-09-22.CIN197609220,CIN,,SDP,1,43.9,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.327,.448,.593,1.041,3,1.00,-0.063,-0.65,2B
154,1976-09-24.LAN197609240,CIN,@,LAD,-1,0.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.327,.447,.592,1.039,9,3.36,-0.083,-0.40,PH
155,1976-09-25.LAN197609250,CIN,@,LAD,1,43.9,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,.326,.446,.589,1.035,3,.95,0.029,0.10,2B
156,1976-09-26.LAN197609260,CIN,@,LAD,-1,43.9,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.324,.444,.585,1.030,3,1.33,-0.075,-0.82,2B
157,1976-09-27.SDN197609270,CIN,@,SDP,-2,43.9,5,2,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,.325,.447,.585,1.032,3,1.05,0.085,0.65,2B
158,1976-09-28.SDN197609280,CIN,@,SDP,1,0.8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.324,.447,.584,1.030,9,2.24,-0.063,-0.75,PH
159,1976-09-29.SDN197609290,CIN,@,SDP,-5,43.9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.322,.444,.580,1.024,3,.20,-0.015,-0.25,2B
