number,one,two,three,four,five,six,seven,eight,nine
1,Rhodes,Sandberg,Grace,May,Sosa,Wilkins,Buechele,Dunston,pitcher
2,Rhodes,Sanchez,Sandberg,May,Sosa,Wilkins,Buechele,Hernandez,pitcher
3,Rhodes,Sanchez,Sandberg,May,Sosa,Wilkins,Buechele,Hernandez,pitcher
4,Rhodes,Sanchez,Sandberg,May,Sosa,Wilkins,Buechele,Dunston,pitcher
5,Wilson,Sandberg,Sosa,Hill,Buechele,Zambrano,Dunston,Parent,pitcher
6,Rhodes,Sandberg,Wilkins,May,Sosa,Zambrano,Buechele,Sanchez,pitcher
7,Rhodes,Sandberg,Grace,May,Sosa,Wilkins,Buechele,Dunston,pitcher
8,Rhodes,Sandberg,Grace,May,Sosa,Wilkins,Buechele,Dunston,pitcher
9,Rhodes,Sandberg,Grace,Hill,Sosa,Wilkins,Buechele,Dunston,pitcher
10,Wilson,Sandberg,Grace,Hill,Sosa,Dunston,Buechele,Parent,pitcher
11,Rhodes,Sandberg,Grace,May,Sosa,Wilkins,Buechele,Dunston,pitcher
12,Wilson,Sandberg,Grace,Hill,Sosa,Buechele,Dunston,Parent,pitcher
13,Rhodes,Sandberg,Grace,May,Sosa,Wilkins,Buechele,Sanchez,pitcher
14,Rhodes,Sandberg,Grace,May,Sosa,Wilkins,Buechele,Dunston,pitcher
15,Rhodes,Sandberg,Grace,May,Sosa,Wilkins,Buechele,Dunston,pitcher
16,Rhodes,Sandberg,Grace,May,Sosa,Wilkins,Buechele,Dunston,pitcher
17,Rhodes,Sandberg,Grace,May,Sosa,Wilkins,Sanchez,Dunston,pitcher
18,Rhodes,Sandberg,Grace,May,Sosa,Wilkins,Sanchez,Dunston,pitcher
19,Rhodes,Sandberg,Grace,May,Sosa,Dunston,Buechele,Parent,pitcher
20,Rhodes,Sandberg,Grace,May,Sosa,Wilkins,Buechele,Sanchez,pitcher
21,Rhodes,Sandberg,Grace,May,Sosa,Wilkins,Buechele,Dunston,pitcher
22,Rhodes,Sandberg,Grace,May,Wilkins,Buechele,Zambrano,Dunston,pitcher
23,Rhodes,Sandberg,Grace,Hill,Sosa,Buechele,Dunston,Parent,pitcher
24,Sosa,Rhodes,Grace,May,Sandberg,Wilkins,Buechele,Sanchez,pitcher
25,Sosa,Sandberg,Grace,Hill,Zambrano,Wilkins,Buechele,Dunston,pitcher
26,Sosa,Sandberg,Grace,Hill,Wilkins,Buechele,Rhodes,Dunston,pitcher
27,Rhodes,Sandberg,Grace,May,Sosa,Buechele,Wilkins,Dunston,pitcher
28,Sosa,Sandberg,Grace,Hill,Zambrano,Buechele,Sanchez,Parent,pitcher
29,Rhodes,Sandberg,Grace,May,Buechele,Wilkins,Zambrano,Dunston,pitcher
30,Rhodes,Sandberg,Grace,Hill,Buechele,Wilkins,Zambrano,Dunston,pitcher
31,Rhodes,Dunston,Grace,May,Sosa,Wilkins,Buechele,Sanchez,pitcher
32,Rhodes,Sanchez,Sandberg,Hill,Sosa,Buechele,Zambrano,Parent,pitcher
33,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Wilkins,Sanchez,pitcher
34,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Buechele,Wilkins,pitcher
35,Sosa,Dunston,Sandberg,Grace,Hill,Buechele,Zambrano,Parent,pitcher
36,Rhodes,Sanchez,Sandberg,Grace,May,Sosa,Buechele,Wilkins,pitcher
37,Rhodes,Sanchez,Sandberg,Grace,May,Sosa,Buechele,Wilkins,pitcher
38,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Sanchez,Wilkins,pitcher
39,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Buechele,Wilkins,pitcher
40,Sosa,Dunston,Sandberg,Grace,Hill,Buechele,Zambrano,Parent,pitcher
41,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Buechele,Wilkins,pitcher
42,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Buechele,Wilkins,pitcher
43,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Buechele,Wilkins,pitcher
44,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Buechele,Wilkins,pitcher
45,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Buechele,Wilkins,pitcher
46,Sosa,Dunston,Sandberg,Grace,Hill,Zambrano,Buechele,Parent,pitcher
47,Sosa,Zambrano,Sandberg,Grace,Hill,Wilkins,Buechele,Sanchez,pitcher
48,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Wilkins,Buechele,pitcher
49,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Wilkins,Buechele,pitcher
50,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Wilkins,Buechele,pitcher
51,Sosa,Dunston,Sandberg,Grace,Hill,Zambrano,Buechele,Parent,pitcher
52,Sosa,Sanchez,Sandberg,Grace,Hill,Zambrano,Buechele,Wilkins,pitcher
53,Rhodes,Dunston,Sandberg,Grace,May,Sosa,Wilkins,Sanchez,pitcher
54,Sosa,Rhodes,May,Grace,Wilkins,Dunston,Buechele,Sanchez,pitcher
55,Rhodes,Sandberg,May,Grace,Wilkins,Sosa,Buechele,Dunston,pitcher
56,Dunston,Sandberg,Sosa,Hill,Zambrano,Sanchez,Roberson,Parent,pitcher
