number,one,two,three,four,five,six,seven,eight,nine
1,Hollocher,Flack,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
2,Hollocher,Barber,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
3,Hollocher,McCabe,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
4,Hollocher,Barber,Mann,Paskert,Merkle,Kilduff,Deal,Elliott,pitcher
5,Hollocher,Barber,Mann,Paskert,Merkle,Kilduff,Deal,Elliott,pitcher
6,Hollocher,Barber,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
7,Hollocher,Barber,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
8,Hollocher,Barber,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
9,Hollocher,Barber,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
10,Hollocher,Flack,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
11,Hollocher,Flack,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
12,Hollocher,Flack,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
13,Hollocher,Flack,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
14,Hollocher,Flack,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
15,Hollocher,Flack,Mann,Paskert,Merkle,Kilduff,Deal,Elliott,pitcher
16,Hollocher,Flack,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
17,Hollocher,Flack,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
18,Hollocher,Flack,Mann,Paskert,Merkle,Kilduff,Deal,Killefer,pitcher
19,Hollocher,Flack,Mann,Paskert,Merkle,Deal,Kilduff,Killefer,pitcher
20,Hollocher,Flack,Mann,Paskert,Merkle,Deal,Kilduff,Killefer,pitcher
21,Hollocher,Flack,Mann,Paskert,Merkle,Deal,Kilduff,Killefer,pitcher
22,Hollocher,Flack,Mann,Paskert,Merkle,Deal,Kilduff,Killefer,pitcher
23,Paskert,Hollocher,Mann,Flack,Merkle,Deal,Kilduff,Killefer,pitcher
24,Paskert,Hollocher,Mann,Flack,Merkle,Deal,Kilduff,Killefer,pitcher
25,Paskert,Hollocher,Mann,Flack,Merkle,Deal,Kilduff,Killefer,pitcher
26,Paskert,Hollocher,Mann,Flack,Merkle,Deal,Kilduff,Killefer,pitcher
27,Paskert,Hollocher,Mann,Flack,Merkle,Deal,Kilduff,Killefer,pitcher
28,Paskert,Hollocher,Mann,Flack,Merkle,Deal,Kilduff,Killefer,pitcher
