number,one,two,three,four,five,six,seven,eight,nine
1,Johnson,Morandini,Sosa,Grace,Rodriguez,Santiago,Hernandez,Gaetti,pitcher
2,Johnson,Blauser,Grace,Sosa,Hill,Santiago,Hernandez,Gaetti,pitcher
3,Johnson,Morandini,Sosa,Grace,Rodriguez,Santiago,Hernandez,Gaetti,pitcher
4,Johnson,Morandini,Sosa,Grace,Rodriguez,Hernandez,Houston,Gaetti,pitcher
5,Johnson,Morandini,Sosa,Grace,Rodriguez,Houston,Santiago,Hernandez,pitcher
6,Johnson,Morandini,Sosa,Grace,Hill,Hernandez,Santiago,Gaetti,pitcher
7,Johnson,Hernandez,Grace,Sosa,Hill,Santiago,Gaetti,Morandini,pitcher
8,Johnson,Morandini,Sosa,Grace,Hill,Hernandez,Santiago,Gaetti,pitcher
9,Johnson,Hernandez,Grace,Sosa,Hill,Santiago,Gaetti,Morandini,pitcher
10,Alexander,Hernandez,Grace,Sosa,Hill,Santiago,Gaetti,Morandini,pitcher
11,Johnson,Morandini,Sosa,Grace,Hill,Houston,Santiago,Hernandez,pitcher
12,Johnson,Morandini,Sosa,Grace,Rodriguez,Hernandez,Santiago,Gaetti,pitcher
13,Johnson,Morandini,Sosa,Grace,Hill,Houston,Hernandez,Blauser,pitcher
14,Johnson,Morandini,Sosa,Grace,Rodriguez,Santiago,Alexander,Gaetti,pitcher
15,Johnson,Hernandez,Grace,Sosa,Hill,Santiago,Gaetti,Morandini,pitcher
16,Johnson,Morandini,Sosa,Grace,Rodriguez,Santiago,Houston,Hernandez,pitcher
17,Johnson,Morandini,Sosa,Grace,Rodriguez,Santiago,Hernandez,Gaetti,pitcher
18,Johnson,Morandini,Sosa,Grace,Rodriguez,Santiago,Houston,Alexander,pitcher
19,Johnson,Hernandez,Grace,Sosa,Hill,Santiago,Gaetti,Alexander,pitcher
20,Johnson,Morandini,Sosa,Grace,Rodriguez,Hernandez,Santiago,Gaetti,pitcher
21,Johnson,Morandini,Sosa,Grace,Rodriguez,Hernandez,Santiago,Gaetti,pitcher
22,Johnson,Morandini,Sosa,Grace,Rodriguez,Hernandez,Gaetti,Martinez,pitcher
23,Johnson,Blauser,Grace,Sosa,Gaetti,Rodriguez,Hernandez,Santiago,pitcher
24,Johnson,Morandini,Sosa,Grace,Rodriguez,Gaetti,Santiago,Alexander,pitcher
25,Johnson,Morandini,Sosa,Grace,Rodriguez,Hernandez,Gaetti,Santiago,pitcher
26,Goodwin,Morandini,Sosa,Grace,Rodriguez,Hernandez,Houston,Santiago,pitcher
27,Johnson,Hernandez,Grace,Sosa,Santiago,Rodriguez,Gaetti,Morandini,pitcher
28,Johnson,Morandini,Sosa,Grace,Rodriguez,Santiago,Houston,Hernandez,pitcher
29,Johnson,Morandini,Sosa,Grace,Rodriguez,Santiago,Houston,Hernandez,pitcher
30,Johnson,Hernandez,Grace,Sosa,Gaetti,Rodriguez,Santiago,Blauser,pitcher
31,Johnson,Hernandez,Grace,Sosa,Rodriguez,Houston,Morandini,Martinez,pitcher
32,Blauser,Hernandez,Grace,Sosa,Gaetti,Rodriguez,Santiago,Morandini,pitcher
33,Johnson,Hernandez,Grace,Sosa,Rodriguez,Houston,Santiago,Morandini,pitcher
34,Johnson,Morandini,Sosa,Grace,Rodriguez,Houston,Hernandez,Santiago,pitcher
35,Johnson,Morandini,Sosa,Grace,Rodriguez,Houston,Hernandez,Santiago,pitcher
36,Johnson,Morandini,Sosa,Grace,Rodriguez,Houston,Hernandez,Santiago,pitcher
37,Blauser,Alexander,Grace,Sosa,Hernandez,Rodriguez,Santiago,Gaetti,pitcher
38,Johnson,Morandini,Sosa,Grace,Rodriguez,Houston,Hernandez,Santiago,pitcher
39,Johnson,Hernandez,Grace,Sosa,Gaetti,Rodriguez,Santiago,Morandini,pitcher
40,Johnson,Morandini,Sosa,Grace,Rodriguez,Houston,Hernandez,Gaetti,pitcher
41,Johnson,Blauser,Hernandez,Sosa,Gaetti,Rodriguez,Santiago,Alexander,pitcher
42,Blauser,Hernandez,Grace,Sosa,Gaetti,Rodriguez,Santiago,Morandini,pitcher
43,Johnson,Morandini,Sosa,Grace,Rodriguez,Houston,Hernandez,Santiago,pitcher
44,Johnson,Morandini,Sosa,Grace,Rodriguez,Houston,Hernandez,Blauser,pitcher
45,Johnson,Hernandez,Grace,Sosa,Gaetti,Rodriguez,Santiago,Blauser,pitcher
46,Blauser,Hernandez,Grace,Sosa,Gaetti,Rodriguez,Santiago,Morandini,pitcher
47,Johnson,Morandini,Sosa,Grace,Rodriguez,Houston,Hernandez,Santiago,pitcher
48,Johnson,Morandini,Sosa,Grace,Rodriguez,Houston,Hernandez,Santiago,pitcher
49,Blauser,Hernandez,Grace,Sosa,Hill,Gaetti,Santiago,Alexander,pitcher
50,Johnson,Morandini,Sosa,Grace,Rodriguez,Houston,Blauser,Santiago,pitcher
51,Johnson,Morandini,Sosa,Grace,Rodriguez,Hill,Houston,Gaetti,Hernandez
52,Johnson,Morandini,Sosa,Grace,Rodriguez,Hill,Houston,Santiago,Hernandez
53,Johnson,Morandini,Sosa,Grace,Rodriguez,Hill,Houston,Gaetti,Hernandez
54,Morandini,Blauser,Grace,Sosa,Hill,Rodriguez,Gaetti,Santiago,pitcher
55,Morandini,Alexander,Grace,Sosa,Hill,Rodriguez,Hernandez,Santiago,pitcher
56,Blauser,Alexander,Sosa,Hill,Gaetti,Rodriguez,Santiago,Hernandez,pitcher
57,Blauser,Alexander,Grace,Sosa,Hill,Rodriguez,Santiago,Hernandez,pitcher
58,Blauser,Hernandez,Grace,Sosa,Hill,Gaetti,Santiago,Morandini,pitcher
59,Goodwin,Morandini,Sosa,Grace,Rodriguez,Houston,Gaetti,Hernandez,pitcher
60,Goodwin,Morandini,Grace,Sosa,Rodriguez,Houston,Santiago,Hernandez,pitcher
61,Morandini,Hernandez,Grace,Sosa,Hill,Rodriguez,Gaetti,Santiago,pitcher
62,Goodwin,Morandini,Grace,Sosa,Rodriguez,Houston,Blauser,Hernandez,pitcher
63,Morandini,Alexander,Grace,Sosa,Hill,Rodriguez,Gaetti,Santiago,pitcher
64,Goodwin,Morandini,Sosa,Grace,Rodriguez,Houston,Santiago,Hernandez,pitcher
65,Blauser,Alexander,Grace,Sosa,Hill,Rodriguez,Santiago,Gaetti,pitcher
66,Goodwin,Morandini,Sosa,Grace,Rodriguez,Houston,Alexander,Martinez,pitcher
67,Goodwin,Morandini,Sosa,Grace,Rodriguez,Houston,Santiago,Hernandez,pitcher
68,Goodwin,Morandini,Sosa,Grace,Rodriguez,Houston,Gaetti,Hernandez,pitcher
69,Blauser,Alexander,Grace,Sosa,Hill,Hernandez,Santiago,Gaetti,pitcher
70,Goodwin,Morandini,Sosa,Grace,Rodriguez,Houston,Hernandez,Santiago,pitcher
71,Goodwin,Morandini,Sosa,Grace,Rodriguez,Houston,Hernandez,Santiago,pitcher
72,Blauser,Alexander,Grace,Sosa,Hill,Rodriguez,Hernandez,Santiago,pitcher
73,Morandini,Hernandez,Grace,Sosa,Rodriguez,Hill,Houston,Santiago,pitcher
74,Blauser,Alexander,Grace,Sosa,Hill,Rodriguez,Hernandez,Santiago,pitcher
75,Morandini,Alexander,Grace,Sosa,Rodriguez,Hill,Houston,Hernandez,pitcher
76,Morandini,Hernandez,Grace,Sosa,Hill,Rodriguez,Santiago,Gaetti,pitcher
77,Morandini,Hernandez,Grace,Sosa,Rodriguez,Houston,Gaetti,Goodwin,pitcher
78,Morandini,Hernandez,Grace,Sosa,Rodriguez,Houston,Martinez,Goodwin,pitcher
79,Morandini,Alexander,Grace,Sosa,Rodriguez,Hill,Houston,Martinez,pitcher
80,Morandini,Hernandez,Grace,Sosa,Rodriguez,Houston,Santiago,Goodwin,pitcher
81,Morandini,Hernandez,Grace,Sosa,Rodriguez,Hill,Houston,Santiago,pitcher
82,Morandini,Houston,Sosa,Grace,Rodriguez,Hernandez,Santiago,Goodwin,pitcher
83,Blauser,Alexander,Grace,Sosa,Hill,Hernandez,Santiago,Gaetti,Goodwin
84,Morandini,Houston,Sosa,Grace,Rodriguez,Hill,Reed,Hernandez,Goodwin
85,Morandini,Houston,Sosa,Grace,Rodriguez,Hill,Reed,Hernandez,Goodwin
86,Morandini,Houston,Sosa,Grace,Rodriguez,Hernandez,Reed,Goodwin,pitcher
87,Blauser,Alexander,Grace,Sosa,Hernandez,Rodriguez,Santiago,Gaetti,pitcher
88,Morandini,Houston,Sosa,Grace,Rodriguez,Hernandez,Goodwin,Santiago,pitcher
89,Morandini,Hernandez,Grace,Sosa,Rodriguez,Houston,Reed,Goodwin,pitcher
90,Morandini,Hernandez,Grace,Sosa,Rodriguez,Houston,Reed,Goodwin,pitcher
91,Morandini,Blauser,Grace,Sosa,Rodriguez,Alexander,Santiago,Goodwin,pitcher
92,Morandini,Houston,Grace,Sosa,Rodriguez,Hill,Hernandez,Santiago,pitcher
93,Blauser,Morandini,Sosa,Grace,Rodriguez,Reed,Hernandez,Goodwin,pitcher
94,Morandini,Houston,Grace,Sosa,Rodriguez,Reed,Hernandez,Goodwin,pitcher
95,Blauser,Morandini,Sosa,Grace,Hill,Hernandez,Santiago,Goodwin,pitcher
96,Blauser,Alexander,Grace,Sosa,Hill,Hernandez,Gaetti,Santiago,pitcher
97,Morandini,Hernandez,Grace,Sosa,Hill,Houston,Santiago,Goodwin,pitcher
98,Goodwin,Morandini,Sosa,Grace,Hill,Houston,Hernandez,Reed,pitcher
99,Goodwin,Morandini,Sosa,Grace,Hill,Hernandez,Alexander,Santiago,pitcher
100,Goodwin,Morandini,Sosa,Grace,Rodriguez,Hernandez,Reed,Gaetti,pitcher
101,Goodwin,Morandini,Sosa,Grace,Rodriguez,Hernandez,Reed,Gaetti,pitcher
102,Morandini,Alexander,Grace,Sosa,Hill,Rodriguez,Gaetti,Santiago,pitcher
103,Goodwin,Morandini,Sosa,Grace,Rodriguez,Reed,Nieves,Gaetti,pitcher
104,Goodwin,Morandini,Sosa,Grace,Rodriguez,Reed,Nieves,Gaetti,pitcher
105,Goodwin,Alexander,Grace,Sosa,Rodriguez,Houston,Nieves,Santiago,pitcher
106,Goodwin,Morandini,Grace,Sosa,Rodriguez,Reed,Nieves,Houston,pitcher
107,Meyers,Alexander,Grace,Sosa,Rodriguez,Houston,Nieves,Santiago,pitcher
108,Morandini,Nieves,Grace,Sosa,Rodriguez,Hill,Reed,Gaetti,pitcher
109,Meyers,Morandini,Grace,Sosa,Rodriguez,Reed,Nieves,Gaetti,pitcher
110,Meyers,Blauser,Sosa,Grace,Gaetti,Rodriguez,Nieves,Santiago,pitcher
111,Meyers,Blauser,Grace,Sosa,Hill,Rodriguez,Nieves,Santiago,pitcher
112,Morandini,Nieves,Grace,Sosa,Hill,Rodriguez,Gaetti,Santiago,pitcher
113,Meyers,Blauser,Sosa,Hill,Gaetti,Alexander,Santiago,Morandini,pitcher
114,Meyers,Morandini,Grace,Sosa,Rodriguez,Reed,Houston,Nieves,pitcher
115,Meyers,Nieves,Grace,Sosa,Hill,Rodriguez,Gaetti,Santiago,pitcher
116,Meyers,Morandini,Grace,Sosa,Rodriguez,Reed,Nieves,Houston,pitcher
117,Meyers,Alexander,Sosa,Hill,Gaetti,Rodriguez,Nieves,Santiago,pitcher
118,Meyers,Morandini,Sosa,Grace,Gaetti,Rodriguez,Nieves,Santiago,pitcher
119,Meyers,Morandini,Grace,Sosa,Rodriguez,Reed,Nieves,Houston,pitcher
120,Meyers,Morandini,Grace,Sosa,Rodriguez,Reed,Nieves,Houston,pitcher
121,Johnson,Morandini,Sosa,Grace,Rodriguez,Houston,Nieves,Santiago,pitcher
122,Johnson,Meyers,Sosa,Grace,Rodriguez,Reed,Nieves,Houston,pitcher
123,Johnson,Alexander,Grace,Sosa,Hill,Gaetti,Nieves,Santiago,pitcher
124,Johnson,Morandini,Sosa,Grace,Rodriguez,Reed,Nieves,Houston,pitcher
