number,one,two,three,four,five,six,seven,eight,nine
1,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Hickman,Young,pitcher
2,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
3,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Hickman,Young,pitcher
4,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
5,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
6,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Hickman,Young,pitcher
7,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Hickman,Young,pitcher
8,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Hickman,Young,pitcher
9,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Hickman,Young,pitcher
10,Kessinger,Spangler,Williams,Santo,Banks,Hundley,Qualls,Young,pitcher
11,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
12,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
13,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
14,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
15,Kessinger,Beckert,Williams,Santo,Smith,Hundley,Spangler,Phillips,pitcher
16,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
17,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
18,Kessinger,Spangler,Williams,Santo,Banks,Hundley,Young,Oliver,pitcher
19,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
20,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Phillips,pitcher
21,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
22,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Hickman,Young,pitcher
23,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Hickman,Young,pitcher
24,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
25,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
26,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Young,pitcher
27,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Hickman,Young,pitcher
28,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Phillips,pitcher
29,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Hickman,Phillips,pitcher
30,Kessinger,Beckert,Williams,Santo,Smith,Hundley,Spangler,Phillips,pitcher
