number,one,two,three,four,five,six,seven,eight,nine
1,Hack,Stanky,Nicholson,Becker,Dallessandro,Cavarretta,Merullo,McCullough,pitcher
2,Hack,Stanky,Nicholson,Becker,Dallessandro,Cavarretta,Merullo,Hernandez,pitcher
3,Hack,Stanky,Nicholson,Becker,Dallessandro,Cavarretta,Merullo,Hernandez,pitcher
4,Hack,Stanky,Nicholson,Becker,Dallessandro,Cavarretta,Merullo,Hernandez,pitcher
5,Hack,Stanky,Nicholson,Becker,Dallessandro,Cavarretta,Merullo,Hernandez,pitcher
6,Hack,Stanky,Nicholson,Becker,Dallessandro,Cavarretta,Merullo,Hernandez,pitcher
7,Hack,Stanky,Nicholson,Becker,Dallessandro,Cavarretta,Merullo,Hernandez,pitcher
8,Hack,Stanky,Nicholson,Dallessandro,Becker,Lowrey,Merullo,Hernandez,pitcher
9,Hack,Stanky,Nicholson,Dallessandro,Becker,Lowrey,Merullo,Hernandez,pitcher
10,Hack,Stanky,Nicholson,Dallessandro,Becker,Lowrey,Merullo,Todd,pitcher
11,Hack,Stanky,Nicholson,Dallessandro,Becker,Lowrey,Merullo,Hernandez,pitcher
12,Hack,Stanky,Nicholson,Dallessandro,Becker,Lowrey,Merullo,Hernandez,pitcher
13,Hack,Stanky,Nicholson,Dallessandro,Becker,Lowrey,Merullo,Hernandez,pitcher
14,Hack,Stanky,Nicholson,Dallessandro,Becker,Lowrey,Merullo,Todd,pitcher
15,Hack,Stanky,Nicholson,Dallessandro,Becker,Lowrey,Merullo,Hernandez,pitcher
16,Hack,Martin,Stanky,Nicholson,Dallessandro,Cavarretta,Lowrey,Todd,pitcher
17,Hack,Martin,Stanky,Nicholson,Dallessandro,Cavarretta,Lowrey,Hernandez,pitcher
18,Hack,Martin,Stanky,Nicholson,Dallessandro,Cavarretta,Lowrey,Hernandez,pitcher
19,Hack,Martin,Stanky,Nicholson,Dallessandro,Cavarretta,Lowrey,Hernandez,pitcher
20,Hack,Martin,Stanky,Nicholson,Cavarretta,Lowrey,Dallessandro,Hernandez,pitcher
21,Lowrey,Martin,Stanky,Nicholson,Cavarretta,Dallessandro,Merullo,Todd,pitcher
22,Lowrey,Martin,Stanky,Nicholson,Cavarretta,Dallessandro,Merullo,Hernandez,pitcher
23,Hack,Stanky,Cavarretta,Nicholson,Dallessandro,Lowrey,Hernandez,Merullo,pitcher
24,Hack,Stanky,Cavarretta,Nicholson,Goodman,Lowrey,Hernandez,Merullo,pitcher
25,Hack,Lowrey,Stanky,Nicholson,Goodman,Cavarretta,Merullo,Hernandez,pitcher
26,Hack,Lowrey,Stanky,Nicholson,Becker,Platt,Todd,Merullo,pitcher
27,Hack,Merullo,Cavarretta,Nicholson,Stanky,Goodman,Lowrey,Todd,pitcher
28,Hack,Merullo,Cavarretta,Nicholson,Stanky,Platt,Lowrey,Hernandez,pitcher
29,Hack,Merullo,Lowrey,Nicholson,Stanky,Novikoff,Becker,Todd,pitcher
30,Hack,Merullo,Lowrey,Nicholson,Stanky,Novikoff,Martin,Hernandez,pitcher
31,Hack,Merullo,Martin,Nicholson,Stanky,Novikoff,Lowrey,Hernandez,pitcher
32,Hack,Stanky,Cavarretta,Nicholson,Novikoff,Lowrey,Todd,Merullo,pitcher
33,Hack,Stanky,Cavarretta,Nicholson,Novikoff,Lowrey,Todd,Merullo,pitcher
34,Hack,Stanky,Cavarretta,Nicholson,Novikoff,Lowrey,Todd,Merullo,pitcher
35,Hack,Stanky,Cavarretta,Nicholson,Novikoff,Lowrey,Hernandez,Merullo,pitcher
36,Hack,Stanky,Cavarretta,Nicholson,Novikoff,Lowrey,Hernandez,Merullo,pitcher
37,Hack,Stanky,Cavarretta,Nicholson,Novikoff,Dallessandro,Hernandez,Merullo,pitcher
38,Hack,Stanky,Cavarretta,Nicholson,Novikoff,Dallessandro,Hernandez,Merullo,pitcher
39,Hack,Stanky,Cavarretta,Nicholson,Novikoff,Dallessandro,Hernandez,Merullo,pitcher
40,Hack,Stanky,Cavarretta,Nicholson,Novikoff,Dallessandro,Hernandez,Merullo,pitcher
41,Hack,Stanky,Cavarretta,Nicholson,Novikoff,Dallessandro,Hernandez,Merullo,pitcher
