year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1998,abbotji01,Jim Abbott,30,CHW,AL,5,0,1.000,4.55,5,5,0,0,0,0,31.2,35,16,16,2,12,0,14,1,0,0,134,101,4.31,1.484,9.9,0.6,3.4,4.0,1.17
1998,abbotpa01,Paul Abbott,30,SEA,AL,3,1,.750,4.01,4,4,0,0,0,0,24.2,24,11,11,2,10,0,22,0,0,3,105,115,3.63,1.378,8.8,0.7,3.6,8.0,2.20
1998,aceveju01,Juan Acevedo,28,STL,NL,8,3,.727,2.56,50,9,29,0,0,15,98.1,83,30,28,7,29,2,56,4,0,3,394,166,3.93,1.139,7.6,0.6,2.7,5.1,1.93
1998,adamste01,Terry Adams,25,CHC,NL,7,7,.500,4.33,63,0,15,0,0,1,72.2,72,39,35,7,41,3,73,1,3,4,330,101,4.12,1.555,8.9,0.9,5.1,9.0,1.78
1998,adamsjo02,Joel Adamson,26,ARI,NL,0,3,.000,8.22,5,5,0,0,0,0,23.0,25,21,21,5,11,0,14,3,0,0,104,52,6.57,1.565,9.8,2.0,4.3,5.5,1.27
1998,aguilri01,Rick Aguilera,36,MIN,AL,4,9,.308,4.24,68,0,64,0,0,38,74.1,75,35,35,8,15,1,57,1,0,1,307,113,3.65,1.211,9.1,1.0,1.8,6.9,3.80
1998,aldresc01,Scott Aldred,30,TBD,AL,0,0,,3.73,48,0,8,0,0,0,31.1,33,13,13,1,12,3,21,2,0,2,135,128,3.55,1.436,9.5,0.3,3.4,6.0,1.75
1998,alfonan01,Antonio Alfonseca,26,FLA,NL,4,6,.400,4.08,58,0,27,0,0,8,70.2,75,36,32,10,33,9,46,3,0,1,316,99,5.21,1.528,9.6,1.3,4.2,5.9,1.39
1998,almanca01,Carlos Almanzar,24,TOR,AL,2,2,.500,5.34,25,0,8,0,0,0,28.2,34,18,17,4,8,2,20,1,0,0,129,87,4.50,1.465,10.7,1.3,2.5,6.3,2.50
1998,alvarwi01,Wilson Alvarez,28,TBD,AL,6,14,.300,4.73,25,25,0,0,0,0,142.2,130,78,75,18,68,0,107,9,0,4,624,101,4.90,1.388,8.2,1.1,4.3,6.8,1.57
