team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
104,1973-07-27.LAN197307270,HOU,@,LAD,3,43.9,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.309,.368,.529,.897,3,1.03,-0.132,-1.84,CF
105,1973-07-28.HOU197307280,HOU,,ATL,-2,43.9,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.308,.367,.528,.895,3,1.23,-0.097,-0.85,CF
106,1973-07-29.HOU197307290,HOU,,ATL,3,43.9,5,4,1,2,1,0,0,1,1,0,1,0,0,0,1,0,2,0,.311,.370,.531,.901,3,1.24,0.286,1.65,CF
107,1973-07-30.HOU197307300,HOU,,ATL,-4,43.9,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.310,.369,.528,.896,3,1.20,-0.079,-0.55,CF
108,1973-07-31.HOU197307310,HOU,,LAD,1,43.9,4,3,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,.310,.370,.529,.899,3,.88,0.186,1.25,CF
109,1973-08-01.HOU197308010,HOU,,LAD,5,13.4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.312,.374,.530,.904,3,.97,0.065,0.62,CF
110,1973-08-02.HOU197308020,HOU,,LAD,-2,10.1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.311,.374,.529,.903,9,2.65,0.015,0.17,PH CF
111,1973-08-03.CIN197308031,HOU,@,CIN,1,45.0,5,2,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,.309,.375,.526,.900,3,2.19,0.105,-0.18,CF
112,1973-08-03.CIN197308032,HOU,@,CIN,-6,43.9,5,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.378,.530,.907,3,.93,0.059,0.91,CF
113,1973-08-04.CIN197308040,HOU,@,CIN,-1,46.1,5,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.313,.378,.535,.913,3,1.43,0.097,1.22,CF
114,1973-08-05.CIN197308050,HOU,@,CIN,-6,43.9,4,4,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.318,.382,.540,.922,3,.47,0.068,0.49,CF
115,1973-08-06.CIN197308060,HOU,@,CIN,1,43.9,4,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.323,.386,.543,.928,3,1.62,0.269,2.41,CF
116,1973-08-07.PIT197308070,HOU,@,PIT,2,43.9,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,2,.325,.387,.542,.929,3,.93,0.006,-0.64,CF
117,1973-08-08.PIT197308080,HOU,@,PIT,-1,43.9,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.324,.385,.542,.927,3,1.83,0.254,0.33,CF
118,1973-08-10.CHN197308100,HOU,@,CHC,2,43.9,5,5,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,.322,.383,.537,.920,3,.62,0.036,0.09,CF
119,1973-08-11.CHN197308110,HOU,@,CHC,2,43.9,5,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.319,.381,.531,.912,3,1.92,0.306,1.34,CF
120,1973-08-12.CHN197308120,HOU,@,CHC,1,43.9,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.318,.380,.528,.908,3,1.41,0.066,0.03,CF
121,1973-08-13.SLN197308130,HOU,@,STL,4,43.9,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.314,.375,.521,.896,3,.55,-0.036,-0.71,CF
122,1973-08-14.SLN197308140,HOU,@,STL,-4,43.9,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.312,.373,.517,.890,3,.52,-0.026,-0.79,CF
123,1973-08-15.SLN197308150,HOU,@,STL,3,43.9,4,4,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.314,.374,.519,.894,3,.96,0.171,1.22,CF
124,1973-08-17.HOU197308170,HOU,,PHI,-5,11.2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.316,.376,.521,.896,3,1.09,0.036,0.38,CF
126,1973-08-19.HOU197308190,HOU,,PHI,-2,5.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.315,.375,.519,.894,9,1.71,-0.042,-0.22,PH
127,1973-08-20.HOU197308200,HOU,,PIT,8,43.9,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.311,.370,.513,.883,3,.64,-0.089,-2.19,CF
128,1973-08-21.HOU197308210,HOU,,PIT,-3,43.9,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.311,.369,.510,.879,3,1.39,-0.030,-0.42,CF
129,1973-08-22.HOU197308220,HOU,,PIT,-4,43.9,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.313,.370,.513,.883,3,.74,0.023,0.50,CF
130,1973-08-24.HOU197308240,HOU,,CHC,2,43.9,4,2,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,.313,.374,.515,.889,3,.86,0.063,0.74,CF
131,1973-08-25.HOU197308250,HOU,,CHC,-1,45.0,5,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.313,.374,.512,.886,3,1.81,-0.064,0.13,CF
132,1973-08-26.HOU197308260,HOU,,CHC,-2,43.9,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,.312,.373,.510,.883,3,1.74,-0.075,-0.67,CF
133,1973-08-27.HOU197308270,HOU,,STL,-3,49.4,7,5,0,2,1,0,0,0,1,0,1,0,1,0,0,0,1,2,.313,.375,.511,.886,3,1.55,-0.180,-0.96,CF
134,1973-08-28.HOU197308280,HOU,,STL,-5,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.310,.371,.506,.877,3,.59,-0.057,-0.68,CF
135,1973-08-29.HOU197308290,HOU,,STL,1,43.9,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.310,.370,.504,.874,3,.67,0.074,0.61,CF
136,1973-08-30.LAN197308300,HOU,@,LAD,-1,43.9,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,.311,.372,.511,.882,3,1.49,0.165,0.88,CF
137,1973-08-31.LAN197308310,HOU,@,LAD,1,43.9,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,.311,.371,.508,.879,3,1.68,-0.149,-0.77,CF
138,1973-09-01.LAN197309010,HOU,@,LAD,2,18.9,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.313,.372,.508,.880,3,.52,-0.005,-0.12,CF
139,1973-09-02.LAN197309020,HOU,@,LAD,9,15.6,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.373,.508,.881,3,.37,0.043,0.32,CF
140,1973-09-03.HOU197309030,HOU,,CIN,-1,43.9,5,5,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.315,.373,.509,.882,3,1.35,0.098,-0.02,CF
141,1973-09-04.HOU197309040,HOU,,CIN,-5,45.0,5,5,2,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,.316,.373,.514,.888,3,.87,0.452,1.11,CF
142,1973-09-05.HOU197309050,HOU,,CIN,-6,46.1,5,5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,.315,.371,.511,.882,3,1.98,0.293,1.12,CF
143,1973-09-07.SFN197309070,HOU,@,SFG,-3,43.9,5,4,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,.314,.372,.515,.887,3,.38,0.101,1.42,CF
144,1973-09-08.SFN197309080,HOU,@,SFG,2,43.9,5,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.313,.370,.518,.888,3,.44,-0.029,0.10,CF
145,1973-09-09.SFN197309090,HOU,@,SFG,1,43.9,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.315,.371,.520,.891,3,1.56,0.125,0.71,CF
146,1973-09-10.SDN197309100,HOU,@,SDP,-2,5.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.314,.370,.519,.890,6,1.34,-0.032,-0.20,PH
147,1973-09-11.SDN197309110,HOU,@,SDP,2,45.0,5,5,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.317,.373,.522,.895,3,1.85,0.156,0.76,CF
148,1973-09-13.HOU197309130,HOU,,LAD,-2,43.9,5,5,1,1,0,0,0,1,0,0,2,0,0,0,1,0,2,0,.316,.371,.519,.890,3,1.58,0.001,0.61,CF
149,1973-09-14.HOU197309140,HOU,,LAD,-12,43.9,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.315,.370,.517,.887,3,.38,-0.043,-0.49,CF
150,1973-09-15.HOU197309150,HOU,,LAD,4,43.9,4,4,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.317,.371,.523,.894,3,.31,0.171,1.81,CF
151,1973-09-16.HOU197309160,HOU,,LAD,4,43.9,5,4,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,.318,.373,.524,.898,3,.65,0.199,1.83,CF
152,1973-09-17.CIN197309170,HOU,@,CIN,3,43.9,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.318,.372,.528,.901,3,.49,0.073,0.44,CF
153,1973-09-18.CIN197309180,HOU,@,CIN,-1,43.9,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.317,.371,.528,.899,3,.94,-0.039,-0.16,CF
155,1973-09-19.HOU197309192,HOU,,SDP,-3,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.315,.369,.524,.893,3,1.02,-0.130,-1.32,CF
156,1973-09-22.HOU197309220,HOU,,ATL,-2,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,.314,.368,.522,.889,3,1.14,-0.001,-0.29,CF
157,1973-09-23.HOU197309230,HOU,,ATL,-8,18.9,4,2,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,.315,.371,.524,.894,3,.37,0.040,1.32,CF
158,1973-09-24.HOU197309240,HOU,,SFG,4,43.9,4,3,2,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,.317,.373,.532,.906,3,1.03,0.220,3.62,CF
159,1973-09-25.HOU197309250,HOU,,SFG,4,43.9,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.317,.372,.532,.904,3,.91,-0.001,-0.29,CF
160,1973-09-26.HOU197309260,HOU,,SFG,5,43.9,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.318,.373,.532,.905,3,.63,0.085,1.12,CF
