number,one,two,three,four,five,six,seven,eight,nine
1,English,Blair,Hornsby,Wilson,Cuyler,Stephenson,Grimm,Hartnett,pitcher
2,English,Blair,Hornsby,Wilson,Cuyler,Stephenson,Grimm,Hartnett,pitcher
3,English,Blair,Cuyler,Wilson,Stephenson,Tolson,Hartnett,Beck,pitcher
4,English,Blair,Cuyler,Wilson,Stephenson,Tolson,Taylor,Beck,pitcher
5,English,Blair,Cuyler,Wilson,Stephenson,Grimm,Hartnett,Beck,pitcher
6,English,Blair,Cuyler,Wilson,Stephenson,Grimm,Hartnett,Beck,pitcher
7,English,Blair,Cuyler,Wilson,Stephenson,Grimm,Hartnett,Beck,pitcher
8,English,Blair,Cuyler,Wilson,Stephenson,Grimm,Hartnett,Beck,pitcher
9,English,Blair,Cuyler,Wilson,Stephenson,Grimm,Taylor,Beck,pitcher
10,English,Blair,Cuyler,Wilson,Stephenson,Grimm,Taylor,Beck,pitcher
11,English,Blair,Cuyler,Wilson,Heathcote,Grimm,Hartnett,Beck,pitcher
12,English,Blair,Cuyler,Wilson,Heathcote,Grimm,Hartnett,Beck,pitcher
13,English,Blair,Cuyler,Wilson,Taylor,Grimm,Hartnett,Beck,pitcher
14,English,Heathcote,Hornsby,Wilson,Cuyler,Grimm,Bell,Hartnett,pitcher
15,English,Heathcote,Hornsby,Wilson,Cuyler,Grimm,Bell,Hartnett,pitcher
16,English,Heathcote,Hornsby,Wilson,Cuyler,Grimm,Bell,Hartnett,pitcher
17,English,Heathcote,Hornsby,Wilson,Cuyler,Grimm,Bell,Hartnett,pitcher
18,English,Heathcote,Hornsby,Wilson,Cuyler,Grimm,Bell,Hartnett,pitcher
19,English,Grimm,Hornsby,Wilson,Cuyler,Stephenson,Bell,Hartnett,pitcher
20,English,Heathcote,Hornsby,Wilson,Cuyler,Grimm,Bell,Hartnett,pitcher
21,English,Heathcote,Cuyler,Wilson,Grimm,Bell,Hartnett,Beck,pitcher
22,English,Heathcote,Cuyler,Wilson,Grimm,Bell,Hartnett,Beck,pitcher
23,English,Heathcote,Cuyler,Wilson,Grimm,Bell,Hartnett,Beck,pitcher
24,English,Heathcote,Cuyler,Wilson,Grimm,Bell,Hartnett,Beck,pitcher
25,English,Heathcote,Cuyler,Wilson,Grimm,Bell,Hartnett,Beck,pitcher
26,English,Heathcote,Cuyler,Wilson,Grimm,Bell,Hartnett,Beck,pitcher
27,English,Heathcote,Cuyler,Wilson,Grimm,Bell,Taylor,Beck,pitcher
28,English,Heathcote,Cuyler,Wilson,Grimm,Bell,Taylor,Beck,pitcher
29,English,Heathcote,Cuyler,Wilson,Grimm,Bell,Hartnett,Beck,pitcher
30,English,Heathcote,Cuyler,Wilson,Grimm,Bell,Hartnett,Beck,pitcher
31,English,Heathcote,Cuyler,Wilson,Grimm,Bell,Taylor,Beck,pitcher
32,English,Heathcote,Hornsby,Wilson,Cuyler,Grimm,Bell,Hartnett,pitcher
33,English,Heathcote,Hornsby,Wilson,Cuyler,Grimm,Bell,Hartnett,pitcher
34,English,Taylor,Hornsby,Wilson,Cuyler,Grimm,Bell,Hartnett,pitcher
35,English,Heathcote,Hornsby,Wilson,Cuyler,Grimm,Bell,Hartnett,pitcher
36,Taylor,English,Hornsby,Wilson,Cuyler,Grimm,Bell,Taylor,pitcher
37,English,Grimm,Hornsby,Wilson,Cuyler,Stephenson,Bell,Taylor,pitcher
38,Beck,English,Hornsby,Wilson,Cuyler,Stephenson,Grimm,Hartnett,pitcher
39,Beck,English,Hornsby,Wilson,Cuyler,Stephenson,Grimm,Hartnett,pitcher
40,Beck,English,Hornsby,Wilson,Cuyler,Stephenson,Grimm,Hartnett,pitcher
41,Blair,English,Cuyler,Wilson,Stephenson,Grimm,Hartnett,Beck,pitcher
42,Blair,English,Cuyler,Wilson,Stephenson,Grimm,Hartnett,Beck,pitcher
43,Blair,English,Cuyler,Wilson,Stephenson,Grimm,Hartnett,Beck,pitcher
44,Blair,English,Cuyler,Wilson,Stephenson,Grimm,Hartnett,Beck,pitcher
45,Blair,English,Cuyler,Wilson,Stephenson,Grimm,Hartnett,Beck,pitcher
46,Blair,English,Cuyler,Wilson,Stephenson,Grimm,Hartnett,Beck,pitcher
