number,one,two,three,four,five,six,seven,eight,nine
1,Terwilliger,Baumholtz,Sauer,Serena,Pafko,Fondy,Smalley,Walker,pitcher
2,Terwilliger,Baumholtz,Sauer,Serena,Pafko,Fondy,Smalley,Walker,pitcher
3,Terwilliger,Baumholtz,Sauer,Serena,Pafko,Fondy,Smalley,Walker,pitcher
4,Terwilliger,Baumholtz,Sauer,Cavarretta,Pafko,Serena,Smalley,Walker,pitcher
5,Terwilliger,Baumholtz,Sauer,Cavarretta,Pafko,Serena,Smalley,Walker,pitcher
6,Terwilliger,Baumholtz,Sauer,Cavarretta,Pafko,Serena,Smalley,Walker,pitcher
7,Terwilliger,Baumholtz,Sauer,Cavarretta,Pafko,Serena,Smalley,Walker,pitcher
8,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Cavarretta,Smalley,Walker,pitcher
9,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Cavarretta,Smalley,Walker,pitcher
10,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Cavarretta,Cusick,Walker,pitcher
11,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Cavarretta,Walker,Cusick,pitcher
12,Terwilliger,Serena,Baumholtz,Sauer,Pafko,Cavarretta,Burgess,Cusick,pitcher
13,Terwilliger,Serena,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
14,Terwilliger,Serena,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
15,Terwilliger,Serena,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
16,Terwilliger,Serena,Baumholtz,Sauer,Pafko,Fondy,Walker,Ramazzotti,pitcher
17,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Burgess,Cusick,pitcher
18,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
19,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Owen,Cusick,pitcher
20,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
21,Terwilliger,Jackson,Borkowski,Sauer,Pafko,Fondy,Owen,Cusick,pitcher
22,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Owen,Cusick,pitcher
23,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
24,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Owen,Cusick,pitcher
25,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Owen,Cusick,pitcher
26,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Burgess,Cusick,pitcher
27,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Burgess,Cusick,pitcher
28,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
29,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
30,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
31,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Owen,Cusick,pitcher
32,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
33,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
34,Terwilliger,Jackson,Borkowski,Sauer,Pafko,Fondy,Burgess,Cusick,pitcher
35,Terwilliger,Fondy,Jackson,Sauer,Borkowski,Jeffcoat,Owen,Cusick,pitcher
36,Terwilliger,Jackson,Baumholtz,Sauer,Fondy,Burgess,Borkowski,Cusick,pitcher
37,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
38,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
39,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
40,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Burgess,Fondy,Cusick,pitcher
41,Terwilliger,Baumholtz,Jackson,Burgess,Pafko,Sauer,Fondy,Cusick,pitcher
42,Terwilliger,Baumholtz,Jackson,Burgess,Pafko,Sauer,Fondy,Cusick,pitcher
43,Terwilliger,Baumholtz,Jackson,Burgess,Pafko,Sauer,Fondy,Cusick,pitcher
44,Terwilliger,Borkowski,Cavarretta,Baumholtz,Pafko,Walker,Jackson,Ramazzotti,pitcher
45,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Walker,Cusick,pitcher
46,Terwilliger,Jackson,Baumholtz,Sauer,Pafko,Fondy,Burgess,Cusick,pitcher
47,Fondy,Cusick,Baumholtz,Sauer,Pafko,Jackson,Burgess,Terwilliger,pitcher
48,Fondy,Cusick,Baumholtz,Sauer,Pafko,Jackson,Walker,Terwilliger,pitcher
49,Fondy,Cusick,Baumholtz,Sauer,Pafko,Jackson,Burgess,Terwilliger,pitcher
50,Jeffcoat,Baumholtz,Pafko,Cavarretta,Jackson,Walker,Ramazzotti,Cusick,pitcher
51,Jeffcoat,Baumholtz,Borkowski,Jackson,Edwards,Miksis,Cavarretta,Cusick,pitcher
52,Jeffcoat,Baumholtz,Borkowski,Jackson,Edwards,Miksis,Cavarretta,Ramazzotti,pitcher
53,Jeffcoat,Baumholtz,Cavarretta,Jackson,Edwards,Borkowski,Miksis,Ramazzotti,pitcher
54,Jeffcoat,Baumholtz,Cavarretta,Burgess,Jackson,Borkowski,Miksis,Ramazzotti,pitcher
55,Jeffcoat,Baumholtz,Borkowski,Edwards,Jackson,Miksis,Cavarretta,Ramazzotti,pitcher
56,Jeffcoat,Cavarretta,Jackson,Hermanski,Edwards,Borkowski,Miksis,Ramazzotti,pitcher
57,Jeffcoat,Cavarretta,Jackson,Hermanski,Edwards,Borkowski,Miksis,Ramazzotti,pitcher
58,Jeffcoat,Cavarretta,Jackson,Hermanski,Edwards,Borkowski,Miksis,Ramazzotti,pitcher
59,Jeffcoat,Cavarretta,Hermanski,Sauer,Edwards,Jackson,Miksis,Cusick,pitcher
60,Jeffcoat,Cavarretta,Hermanski,Sauer,Edwards,Jackson,Miksis,Cusick,pitcher
61,Jeffcoat,Cavarretta,Hermanski,Sauer,Edwards,Jackson,Miksis,Cusick,pitcher
62,Jeffcoat,Fondy,Hermanski,Sauer,Burgess,Jackson,Miksis,Cusick,pitcher
63,Jeffcoat,Fondy,Baumholtz,Hermanski,Edwards,Jackson,Miksis,Smalley,pitcher
64,Jeffcoat,Fondy,Baumholtz,Hermanski,Burgess,Jackson,Miksis,Ramazzotti,pitcher
65,Jeffcoat,Cavarretta,Baumholtz,Hermanski,Edwards,Jackson,Miksis,Smalley,pitcher
66,Jeffcoat,Cavarretta,Baumholtz,Hermanski,Burgess,Jackson,Miksis,Smalley,pitcher
67,Jeffcoat,Cavarretta,Baumholtz,Hermanski,Jackson,Burgess,Smalley,Miksis,pitcher
68,Jeffcoat,Baumholtz,Jackson,Edwards,Sauer,Smalley,Miksis,Cavarretta,pitcher
69,Jeffcoat,Baumholtz,Connors,Edwards,Jackson,Smalley,Borkowski,Miksis,pitcher
70,Jeffcoat,Baumholtz,Connors,Hermanski,Jackson,Edwards,Smalley,Miksis,pitcher
71,Baumholtz,Connors,Smalley,Sauer,Hermanski,Jackson,Edwards,Miksis,pitcher
72,Miksis,Connors,Baumholtz,Sauer,Hermanski,Jackson,Smalley,Burgess,pitcher
73,Miksis,Cavarretta,Baumholtz,Sauer,Hermanski,Jackson,Edwards,Smalley,pitcher
74,Miksis,Cavarretta,Baumholtz,Sauer,Hermanski,Jackson,Edwards,Smalley,pitcher
75,Miksis,Cavarretta,Baumholtz,Sauer,Jeffcoat,Jackson,Smalley,Owen,pitcher
76,Miksis,Borkowski,Jeffcoat,Sauer,Jackson,Connors,Cusick,Owen,pitcher
77,Miksis,Cavarretta,Baumholtz,Sauer,Hermanski,Jackson,Cusick,Owen,pitcher
78,Miksis,Connors,Baumholtz,Sauer,Hermanski,Jackson,Smalley,Owen,pitcher
79,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Smalley,Connors,Owen,pitcher
80,Miksis,Connors,Baumholtz,Sauer,Hermanski,Jackson,Ramazzotti,Owen,pitcher
81,Miksis,Connors,Baumholtz,Sauer,Hermanski,Jackson,Ramazzotti,Owen,pitcher
82,Miksis,Cavarretta,Baumholtz,Sauer,Jackson,Burgess,Hermanski,Ramazzotti,pitcher
83,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Connors,Ramazzotti,Owen,pitcher
84,Miksis,Connors,Baumholtz,Sauer,Burgess,Jackson,Hermanski,Smalley,pitcher
85,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Connors,Ramazzotti,Owen,pitcher
86,Miksis,Cavarretta,Baumholtz,Sauer,Burgess,Jackson,Hermanski,Ramazzotti,pitcher
87,Ramazzotti,Cavarretta,Baumholtz,Sauer,Burgess,Jackson,Hermanski,Smalley,pitcher
88,Miksis,Cavarretta,Baumholtz,Sauer,Burgess,Jackson,Hermanski,Smalley,pitcher
89,Miksis,Cavarretta,Baumholtz,Sauer,Burgess,Jackson,Hermanski,Smalley,pitcher
90,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Smalley,Connors,Owen,pitcher
91,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Connors,Smalley,Owen,pitcher
92,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Connors,Burgess,Smalley,pitcher
93,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Burgess,Connors,Smalley,pitcher
94,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Connors,Burgess,Smalley,pitcher
95,Miksis,Jeffcoat,Baumholtz,Jackson,Hermanski,Connors,Burgess,Smalley,pitcher
96,Miksis,Jeffcoat,Baumholtz,Jackson,Hermanski,Connors,Burgess,Smalley,pitcher
97,Miksis,Jeffcoat,Baumholtz,Jackson,Hermanski,Connors,Burgess,Smalley,pitcher
