number,one,two,three,four,five,six,seven,eight,nine
1,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
2,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
3,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
4,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
5,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
6,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
7,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
8,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
9,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
10,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
11,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
12,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
13,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
14,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
15,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,O'Farrell,pitcher
16,Flack,Hollocher,Terry,Grimes,Maisel,Barber,Deal,Killefer,pitcher
17,Flack,Hollocher,Terry,Grimes,Maisel,Twombly,Deal,Killefer,pitcher
18,Flack,Hollocher,Terry,Grimes,Maisel,Twombly,Deal,O'Farrell,pitcher
19,Flack,Hollocher,Terry,Grimes,Maisel,Twombly,Deal,O'Farrell,pitcher
20,Flack,Hollocher,Terry,Grimes,Robertson,Twombly,Deal,Killefer,pitcher
21,Flack,Hollocher,Kelleher,Grimes,Robertson,Twombly,Deal,Killefer,pitcher
22,Flack,Hollocher,Terry,Grimes,Robertson,Twombly,Deal,O'Farrell,pitcher
23,Flack,Hollocher,Terry,Grimes,Robertson,Twombly,Deal,Killefer,pitcher
24,Flack,Hollocher,Terry,Grimes,Maisel,Sullivan,Deal,O'Farrell,pitcher
25,Barber,Hollocher,Terry,Grimes,Maisel,Sullivan,Deal,O'Farrell,pitcher
26,Barber,Hollocher,Terry,Grimes,Maisel,Sullivan,Deal,O'Farrell,pitcher
27,Barber,Hollocher,Terry,Grimes,Maisel,Sullivan,Deal,O'Farrell,pitcher
28,Barber,Hollocher,Terry,Grimes,Maisel,Sullivan,Kelleher,O'Farrell,pitcher
29,Barber,Hollocher,Terry,Grimes,Maisel,Sullivan,Kelleher,O'Farrell,pitcher
30,Barber,Hollocher,Terry,Grimes,Twombly,Sullivan,Kelleher,O'Farrell,pitcher
31,Twombly,Hollocher,Terry,Grimes,Maisel,Sullivan,Kelleher,Killefer,pitcher
32,Barber,Hollocher,Terry,Grimes,Twombly,Sullivan,Kelleher,Killefer,pitcher
33,Barber,Hollocher,Terry,Grimes,Twombly,Sullivan,Kelleher,Killefer,pitcher
34,Barber,Hollocher,Terry,Grimes,Twombly,Sullivan,Kelleher,O'Farrell,pitcher
35,Barber,Hollocher,Terry,Grimes,Maisel,Sullivan,Kelleher,Daly,pitcher
36,Barber,Warner,Terry,Grimes,Maisel,Sullivan,Kelleher,Daly,pitcher
37,Barber,Hollocher,Terry,Grimes,Maisel,Sullivan,Warner,Daly,pitcher
38,Barber,Hollocher,Terry,Grimes,Maisel,Sullivan,Warner,Daly,pitcher
39,Barber,Hollocher,Terry,Grimes,Maisel,Sullivan,Kelleher,Daly,pitcher
40,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Warner,Daly,pitcher
41,Flack,Hollocher,Terry,Grimes,Maisel,Sullivan,Kelleher,Daly,pitcher
42,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Warner,Daly,pitcher
43,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Warner,Daly,pitcher
44,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Warner,Daly,pitcher
45,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Warner,Daly,pitcher
46,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Warner,Daly,pitcher
47,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Deal,Daly,pitcher
48,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Deal,Daly,pitcher
49,Flack,Hollocher,Kelleher,Grimes,Maisel,Sullivan,Deal,Killefer,pitcher
50,Flack,Hollocher,Terry,Grimes,Twombly,Sullivan,Kelleher,Killefer,pitcher
51,Flack,Hollocher,Terry,Grimes,Twombly,Sullivan,Kelleher,O'Farrell,pitcher
52,Flack,Hollocher,Terry,Grimes,Twombly,Sullivan,Kelleher,O'Farrell,pitcher
53,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Kelleher,O'Farrell,pitcher
54,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Kelleher,Killefer,pitcher
55,Flack,Hollocher,Terry,Grimes,Twombly,Sullivan,Kelleher,O'Farrell,pitcher
56,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Kelleher,Killefer,pitcher
57,Flack,Hollocher,Terry,Grimes,Maisel,Sullivan,Kelleher,Killefer,pitcher
58,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Kelleher,O'Farrell,pitcher
59,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Kelleher,O'Farrell,pitcher
60,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Kelleher,O'Farrell,pitcher
61,Flack,Hollocher,Terry,Grimes,Maisel,Sullivan,Kelleher,O'Farrell,pitcher
62,Flack,Kelleher,Terry,Grimes,Barber,Sullivan,Deal,Killefer,pitcher
63,Flack,Kelleher,Terry,Grimes,Maisel,Sullivan,Deal,O'Farrell,pitcher
64,Flack,Kelleher,Terry,Grimes,Barber,Maisel,Deal,O'Farrell,pitcher
65,Flack,Kelleher,Terry,Grimes,Barber,Maisel,Deal,O'Farrell,pitcher
66,Flack,Kelleher,Terry,Grimes,Barber,Maisel,Deal,O'Farrell,pitcher
67,Flack,Kelleher,Terry,Grimes,Barber,Maisel,Deal,Killefer,pitcher
68,Flack,Kelleher,Terry,Grimes,Barber,Maisel,Deal,Killefer,pitcher
69,Flack,Kelleher,Terry,Grimes,Barber,Maisel,Deal,Killefer,pitcher
70,Flack,Hollocher,Kelleher,Grimes,Sullivan,Maisel,Deal,Killefer,pitcher
71,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Killefer,pitcher
72,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Killefer,pitcher
73,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Killefer,pitcher
74,Flack,Hollocher,Kelleher,Grimes,Barber,Maisel,Deal,Killefer,pitcher
75,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Daly,pitcher
76,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Daly,pitcher
77,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Daly,pitcher
78,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Daly,pitcher
79,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Deal,Daly,pitcher
80,Flack,Hollocher,Terry,Grimes,Barber,Sullivan,Deal,Daly,pitcher
81,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Daly,pitcher
82,Flack,Hollocher,Terry,Kelleher,Barber,Maisel,Deal,Daly,pitcher
83,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Daly,pitcher
84,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Daly,pitcher
85,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Daly,pitcher
86,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Daly,pitcher
87,Flack,Hollocher,Terry,Grimes,Barber,Maisel,Deal,Daly,pitcher
88,Flack,Hollocher,Kelleher,Grimes,Barber,Maisel,Deal,Daly,pitcher
89,Flack,Hollocher,Kelleher,Grimes,Barber,Maisel,Deal,Wirts,pitcher
90,Flack,Hollocher,Marriott,Grimes,Barber,Maisel,Deal,Wirts,pitcher
91,Flack,Hollocher,Marriott,Grimes,Barber,Maisel,Deal,Daly,pitcher
92,Flack,Hollocher,Marriott,Grimes,Barber,Maisel,Deal,Daly,pitcher
93,Flack,Hollocher,Kelleher,Grimes,Barber,Maisel,Deal,Daly,pitcher
94,Flack,Hollocher,Kelleher,Grimes,Barber,Maisel,Deal,Daly,pitcher
95,Flack,Hollocher,Kelleher,Grimes,Sullivan,Maisel,Deal,Daly,pitcher
96,Flack,Hollocher,Kelleher,Grimes,Sullivan,Twombly,Deal,O'Farrell,pitcher
97,Flack,Hollocher,Kelleher,Grimes,Sullivan,Twombly,Deal,Killefer,pitcher
98,Flack,Hollocher,Kelleher,Grimes,Sullivan,Twombly,Deal,O'Farrell,pitcher
99,Flack,Hollocher,Kelleher,Grimes,Barber,Sullivan,Deal,O'Farrell,pitcher
100,Flack,Hollocher,Kelleher,Grimes,Barber,Maisel,Marriott,Killefer,pitcher
101,Flack,Hollocher,Kelleher,Grimes,Barber,Maisel,Deal,O'Farrell,pitcher
102,Flack,Hollocher,Kelleher,Grimes,Barber,Maisel,Deal,Killefer,pitcher
103,Flack,Hollocher,Kelleher,Grimes,Sullivan,Maisel,Deal,Killefer,pitcher
104,Flack,Hollocher,Kelleher,Grimes,Barber,Maisel,Deal,O'Farrell,pitcher
105,Flack,Hollocher,Kelleher,Grimes,Sullivan,Maisel,Deal,O'Farrell,pitcher
106,Flack,Hollocher,Kelleher,Grimes,Barber,Maisel,Deal,Daly,pitcher
107,Flack,Hollocher,Kelleher,Deal,Sullivan,Maisel,Grimes,O'Farrell,pitcher
108,Flack,Hollocher,Kelleher,Deal,Barber,Maisel,Grimes,Killefer,pitcher
