year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1894,abbeybe01,Bert Abbey,24,CHC,NL,11,43,39,3,5,0,0,0,4,1,,2,7,.128,.171,.128,.299,-28,5,,0,2,,,1
1894,abbeych01,Charlie Abbey,27,WHS,NL,129,589,523,95,164,26,18,7,101,31,,58,38,.314,.389,.472,.862,110,247,,7,1,,,*O
1894,allenbo01,Bob Allen,26,PHI,NL,41,175,154,27,40,10,4,0,19,4,,17,11,.260,.337,.377,.714,75,58,,1,3,,,6
1894,anderjo01,John Anderson,20,BRO,NL,17,67,63,14,19,1,3,1,19,7,,3,3,.302,.333,.460,.794,96,29,,0,1,,,O/5
1894,anderva01,Varney Anderson,28,WHS,NL,2,7,7,2,3,0,0,0,0,0,,0,2,.429,.429,.429,.857,110,3,,0,0,,,/1
1894,ansonca01,Cap Anson,42,CHC,NL,84,394,343,85,133,29,4,5,100,17,,41,15,.388,.457,.539,.997,135,185,,3,7,,,3/4
1894,bakerki01,Kirtley Baker,25,BLN,NL,2,4,4,0,0,0,0,0,0,0,,0,1,.000,.000,.000,.000,-100,0,,0,0,,,/O1
1894,ballar01,Art Ball,22,STL,NL,1,3,3,0,1,0,0,0,0,0,,0,1,.333,.333,.333,.667,62,1,,0,0,,,/4
1894,bannoji01,Jimmy Bannon,23,BSN,NL,128,566,494,130,166,29,10,13,114,47,,62,42,.336,.414,.514,.928,113,254,,4,6,,,*O/1
1894,becklja01,Jake Beckley,26,PIT,NL,132,621,537,123,185,36,19,7,122,21,,43,16,.345,.412,.521,.934,125,280,,19,22,,,*3
1894,bierblo01,Lou Bierbauer,28,PIT,NL,131,575,528,87,160,20,13,3,109,19,,26,10,.303,.337,.407,.744,80,215,,1,20,,,*4
1894,blakeha01,Harry Blake,20,CLV,NL,73,338,296,51,78,15,4,1,51,1,,30,22,.264,.335,.351,.687,64,104,,2,10,,,O
1894,blankfr01,Fred Blank,20,CIN,NL,1,3,3,0,0,0,0,0,0,0,,0,2,.000,.000,.000,.000,-100,0,,0,0,,,/1
1894,bonnefr01,Frank Bonner,24,BLN,NL,33,138,118,27,38,10,2,0,24,12,,17,5,.322,.412,.441,.852,102,52,,1,2,,,4/O56
1894,boydja01,Jake Boyd,20,WHS,NL,6,22,21,1,3,0,0,0,1,2,,1,4,.143,.182,.143,.325,-20,3,,0,0,,,/O1
1894,boyleja01,Jack Boyle,28,PHI,NL,117,577,510,103,153,23,10,4,89,23,,46,27,.300,.361,.408,.769,89,208,,3,18,,,*3/45
1894,breitte01,Theodore Breitenstein,25,STL,NL,63,224,182,27,40,7,2,0,13,3,,31,19,.220,.340,.280,.620,51,51,,2,9,,,1/O
1894,brodist01,Steve Brodie,25,BLN,NL,129,628,573,134,210,25,11,3,113,42,,18,8,.366,.399,.464,.863,104,266,,13,24,,,*O
1894,broutda01,Dan Brouthers,36,BLN,NL,123,615,525,137,182,39,23,9,128,38,,67,9,.347,.425,.560,.985,132,294,,5,18,,,*3
1894,brownst01,Stub Brown,23,BLN,NL,9,24,23,3,2,0,0,0,1,1,,0,5,.087,.087,.087,.174,-59,2,,0,1,,,/1
1894,brownto01,Tom Brown,33,LOU,NL,130,618,541,123,137,22,14,9,57,66,,60,74,.253,.331,.396,.727,80,214,,3,14,,,*O
1894,brownwi01,William Brown,28,TOT,NL,16,67,57,5,11,2,0,0,9,1,,5,9,.193,.258,.228,.486,21,13,,0,5,,,3
1894,brownwi01,William Brown,28,LOU,NL,13,55,48,5,10,2,0,0,9,1,,5,7,.208,.283,.250,.533,34,12,,0,2,,,3
1894,brownwi01,William Brown,28,STL,NL,3,12,9,0,1,0,0,0,0,0,,0,2,.111,.111,.111,.222,-46,1,,0,3,,,/3
1894,brownpe01,Pete Browning,33,TOT,NL,3,10,9,2,3,0,0,0,2,0,,1,0,.333,.400,.333,.733,80,3,,0,0,,,/O
