number,one,two,three,four,five,six,seven,eight,nine
1,Brock,Hubbs,Williams,Banks,Altman,Santo,White,Barragan,pitcher
2,Brock,Hubbs,Williams,Banks,Altman,Santo,Rodgers,Thacker,pitcher
3,Brock,Hubbs,Williams,Banks,Altman,Santo,Rodgers,Thacker,pitcher
4,Brock,Hubbs,Williams,Banks,Altman,Santo,Rodgers,Taylor,pitcher
5,Brock,Hubbs,Santo,Banks,Williams,Altman,Rodgers,Thacker,pitcher
6,White,Hubbs,Williams,Banks,Santo,McKnight,Altman,Thacker,pitcher
7,Brock,Hubbs,Williams,Altman,Banks,Santo,Taylor,White,pitcher
8,White,Hubbs,Williams,Banks,Santo,McKnight,Altman,Thacker,pitcher
9,White,Hubbs,Williams,Banks,Santo,McKnight,Altman,Thacker,pitcher
10,Brock,Hubbs,Williams,Banks,Altman,Santo,White,Thacker,pitcher
11,Brock,Hubbs,Santo,Banks,Williams,Will,White,Taylor,pitcher
12,Brock,Hubbs,Santo,Banks,Williams,Murphy,White,Taylor,pitcher
13,Brock,Hubbs,Santo,Banks,Williams,Will,White,Thacker,pitcher
14,Brock,Hubbs,Santo,Banks,Williams,Altman,Rodgers,Barragan,pitcher
15,Brock,Hubbs,Santo,Banks,Williams,Altman,Rodgers,Barragan,pitcher
16,Smith,Hubbs,Santo,Banks,Williams,Altman,Rodgers,Bertell,pitcher
17,Brock,Hubbs,Williams,Banks,Altman,Santo,Rodgers,Bertell,pitcher
18,Brock,Hubbs,Williams,Banks,Altman,Santo,Rodgers,Bertell,pitcher
19,Smith,Williams,Santo,Banks,Altman,Rodgers,McKnight,Barragan,pitcher
20,Brock,Hubbs,Williams,Banks,Altman,Santo,Rodgers,Bertell,pitcher
21,Brock,Hubbs,Williams,Banks,Altman,Santo,Rodgers,Bertell,pitcher
22,Smith,Hubbs,Williams,Banks,Santo,Altman,Rodgers,Bertell,pitcher
23,Smith,Santo,Williams,Banks,Altman,Rodgers,McKnight,Thacker,pitcher
24,Brock,Santo,Williams,Altman,Banks,Rodgers,Hubbs,Bertell,pitcher
25,Smith,Santo,Williams,Banks,Altman,Rodgers,Hubbs,Bertell,pitcher
26,Brock,Santo,Williams,Altman,Banks,Rodgers,Hubbs,Bertell,pitcher
27,Brock,Hubbs,Williams,Altman,Banks,Santo,Robertson,Barragan,pitcher
28,Brock,Hubbs,Williams,Banks,Altman,Santo,Barragan,Robertson,pitcher
29,Brock,Hubbs,Williams,Banks,Altman,Santo,Barragan,McKnight,pitcher
30,Brock,Hubbs,Williams,Banks,Altman,Santo,Barragan,McKnight,pitcher
31,Brock,Hubbs,Williams,Banks,Altman,Santo,Barragan,McKnight,pitcher
32,Brock,Hubbs,Williams,Banks,Altman,Santo,Barragan,Robertson,pitcher
33,Brock,Hubbs,Williams,Banks,Altman,Santo,Barragan,Robertson,pitcher
34,Brock,Hubbs,Williams,Banks,Altman,Santo,Thacker,Robertson,pitcher
35,Brock,Hubbs,Williams,Banks,Altman,Santo,Bertell,Rodgers,pitcher
36,Brock,Hubbs,Williams,Banks,Altman,Santo,Bertell,Rodgers,pitcher
37,Brock,Hubbs,Williams,Banks,Altman,Santo,Rodgers,Tappe,pitcher
38,Brock,Hubbs,Williams,Banks,Altman,Santo,Rodgers,Tappe,pitcher
39,Brock,Hubbs,Williams,Banks,Altman,Santo,Rodgers,Tappe,pitcher
40,Brock,Hubbs,Williams,Banks,Altman,Santo,Barragan,Rodgers,pitcher
41,Brock,Hubbs,Williams,Banks,Altman,Santo,Bertell,Rodgers,pitcher
42,Brock,Hubbs,Williams,Santo,Altman,Rodgers,Bertell,White,pitcher
43,Brock,Hubbs,Williams,Altman,Will,Santo,Rodgers,Tappe,pitcher
44,Brock,Hubbs,Williams,Santo,Altman,Smith,Barragan,Rodgers,pitcher
45,Brock,Hubbs,Williams,Banks,Altman,Santo,Barragan,Rodgers,pitcher
46,Smith,Hubbs,Williams,Banks,Altman,Rodgers,Santo,Tappe,pitcher
47,Brock,Hubbs,Williams,Banks,Altman,Santo,White,Tappe,pitcher
48,Brock,Hubbs,Williams,Banks,Altman,Santo,White,Tappe,pitcher
49,Brock,Hubbs,Williams,Banks,Altman,Santo,Bertell,White,pitcher
50,Brock,Hubbs,Williams,Altman,Banks,Santo,Bertell,White,pitcher
51,Santo,Brock,Williams,Banks,Altman,Hubbs,Barragan,Rodgers,pitcher
52,Santo,Hubbs,Williams,Banks,Altman,Brock,Tappe,Rodgers,pitcher
