year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1940,aderhmo01,Morrie Aderholt,24,WSH,AL,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,,,/4
1940,allenjo02,Johnny Allen,35,CLE,AL,32,50,48,3,10,3,0,0,3,0,0,1,9,.208,.224,.271,.495,29,13,1,0,0,,,1
1940,anderre01,Red Anderson,28,WSH,AL,2,5,5,0,3,0,0,0,0,0,0,0,1,.600,.600,.600,1.200,222,3,0,0,0,,,/1
1940,andrena01,Nate Andrews,26,CLE,AL,6,1,0,1,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,,,/1
1940,andrest01,Stan Andrews,23,BSN,NL,19,33,33,1,6,0,0,0,2,1,,0,3,.182,.182,.182,.364,4,6,0,0,0,,,2
1940,applepe01,Pete Appleton,36,CHW,AL,25,19,17,2,3,0,0,0,0,0,0,1,5,.176,.222,.176,.399,4,3,0,0,1,,,1
1940,applilu01,Luke Appling,33,CHW,AL,150,640,566,96,197,27,13,0,79,3,5,69,35,.348,.420,.442,.862,123,250,11,1,3,,,*6
1940,arnovmo01,Morrie Arnovich,29,TOT,NL,101,383,352,30,88,12,3,0,33,1,,27,25,.250,.305,.301,.606,69,106,13,1,3,,,7/9
1940,arnovmo01,Morrie Arnovich,29,PHI,NL,39,157,141,13,28,2,1,0,12,0,,14,15,.199,.276,.227,.503,43,32,5,1,1,,,7/9
1940,arnovmo01,Morrie Arnovich,29,CIN,NL,62,226,211,17,60,10,2,0,21,1,,13,10,.284,.326,.351,.677,86,74,8,0,2,,,7/9
1940,atwoobi01,Bill Atwood,28,PHI,NL,78,229,203,7,39,9,0,0,22,0,,25,18,.192,.284,.236,.520,48,48,5,1,0,,,2
1940,aukerel01,Elden Auker,29,SLB,AL,38,99,89,11,19,2,1,1,10,0,0,9,29,.213,.286,.292,.578,49,26,1,0,1,,,1
1940,averiea01,Earl Averill,38,DET,AL,64,124,118,10,33,4,1,2,20,0,0,5,14,.280,.309,.381,.690,72,45,3,0,1,,,8/79
1940,babicjo01,Johnny Babich,27,PHA,AL,31,91,86,4,10,1,0,0,1,0,0,2,24,.116,.146,.128,.274,-27,11,3,1,2,,,1
1940,bagbyji02,Jim Bagby,23,BOS,AL,44,80,74,8,15,3,1,0,8,0,0,0,12,.203,.203,.270,.473,19,20,2,0,6,,,1/7
1940,bakerbi01,Bill Baker,29,CIN,NL,27,73,69,5,15,1,1,0,7,2,,4,8,.217,.260,.261,.521,43,18,4,0,0,,,2
1940,barnige01,George Barnicle,22,BSN,NL,13,11,11,0,0,0,0,0,0,0,,0,5,.000,.000,.000,.000,-100,0,0,0,0,,,1
1940,barrere01,Red Barrett,25,CIN,NL,3,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,,,/1
