number,one,two,three,four,five,six,seven,eight,nine
1,Kessinger,Beckert,Williams,Santo,Pepitone,Callison,Ortiz,Rudolph,pitcher
2,Kessinger,Beckert,Williams,Santo,Pepitone,Callison,Ortiz,Rudolph,pitcher
3,Kessinger,Beckert,Williams,Santo,Pepitone,Callison,Hickman,Rudolph,pitcher
4,Kessinger,Beckert,Williams,Santo,Pepitone,Callison,Ortiz,Martin,pitcher
5,Kessinger,Beckert,Williams,Pepitone,Callison,Popovich,Ortiz,Martin,pitcher
6,Kessinger,Beckert,Williams,Santo,Callison,Pepitone,Ortiz,Martin,pitcher
7,Kessinger,Beckert,Williams,Santo,Pepitone,Callison,Ortiz,Martin,pitcher
8,Kessinger,Beckert,Williams,Santo,Pepitone,Hickman,Ortiz,Rudolph,pitcher
9,Kessinger,Beckert,Williams,Santo,Pepitone,Callison,Ortiz,Rudolph,pitcher
10,Kessinger,Beckert,Williams,Santo,Pepitone,Callison,Ortiz,Rudolph,pitcher
11,Kessinger,Beckert,Williams,Santo,Pepitone,Callison,Ortiz,Martin,pitcher
12,Kessinger,Beckert,Williams,Santo,Pepitone,Ortiz,Callison,Rudolph,pitcher
13,Kessinger,Beckert,Williams,Santo,Pepitone,Hickman,Ortiz,Martin,pitcher
14,Kessinger,Beckert,Williams,Santo,Pepitone,Hickman,Breeden,Rudolph,pitcher
15,Kessinger,Beckert,Williams,Santo,Pepitone,Hickman,Breeden,Rudolph,pitcher
16,Ortiz,Beckert,Williams,Santo,Hickman,Breeden,Kessinger,Rudolph,pitcher
17,Kessinger,Beckert,Williams,Santo,Pepitone,Callison,Hickman,Rudolph,pitcher
18,Kessinger,Beckert,Williams,Santo,Pepitone,Callison,Hickman,Rudolph,pitcher
19,Kessinger,Beckert,Williams,Santo,Pepitone,Callison,Hickman,Rudolph,pitcher
20,Kessinger,Beckert,Williams,Santo,Pepitone,Callison,Hickman,Rudolph,pitcher
21,Kessinger,Beckert,Williams,Santo,Hickman,Pepitone,Callison,Rudolph,pitcher
22,Kessinger,Beckert,Williams,Santo,Callison,Pepitone,Banks,Breeden,pitcher
23,Kessinger,Beckert,Williams,Santo,Callison,Pepitone,Banks,Breeden,pitcher
24,Kessinger,Beckert,Williams,Santo,Callison,Pepitone,Banks,Breeden,pitcher
25,Kessinger,Beckert,Williams,Santo,Callison,Pepitone,Banks,Breeden,pitcher
26,Kessinger,Beckert,Williams,Santo,Callison,Pepitone,Hickman,Breeden,pitcher
27,Kessinger,Beckert,Williams,Santo,Callison,Pepitone,Hickman,Breeden,pitcher
28,Kessinger,Beckert,Williams,Pepitone,Callison,Hickman,Santo,Breeden,pitcher
29,Kessinger,Beckert,Williams,Pepitone,Callison,Hickman,Santo,Breeden,pitcher
30,Torres,Beckert,Williams,Hickman,Pepitone,Santo,Callison,Breeden,pitcher
31,Kessinger,Beckert,Williams,Hickman,Pepitone,Santo,Callison,Hundley,pitcher
32,Kessinger,Beckert,Williams,Hickman,Pepitone,Santo,Callison,Hundley,pitcher
33,Kessinger,Beckert,Williams,Hickman,Pepitone,Santo,Callison,Hundley,pitcher
34,Kessinger,Beckert,Williams,Hickman,Santo,Callison,Hundley,Ortiz,pitcher
35,Kessinger,Beckert,Williams,Hickman,Santo,Callison,Ortiz,Breeden,pitcher
36,Kessinger,Beckert,Williams,Hickman,Santo,Callison,Ortiz,Martin,pitcher
37,Kessinger,Beckert,Williams,Hickman,Santo,Callison,Ortiz,Breeden,pitcher
38,Kessinger,Beckert,Williams,Hickman,Santo,Callison,Davis,Martin,pitcher
39,Kessinger,Beckert,Williams,Hickman,Santo,Callison,Davis,Cannizzaro,pitcher
40,Kessinger,Popovich,Williams,Hickman,Santo,Callison,Cannizzaro,Ortiz,pitcher
41,Kessinger,Beckert,Williams,Hickman,Santo,Callison,Davis,Cannizzaro,pitcher
42,Kessinger,Beckert,Williams,Hickman,Santo,Callison,Cannizzaro,Ortiz,pitcher
43,Kessinger,Beckert,Williams,Hickman,Santo,Callison,Cannizzaro,Ortiz,pitcher
44,Kessinger,Beckert,Williams,Hickman,Santo,Breeden,Cannizzaro,Ortiz,pitcher
45,Kessinger,Beckert,Davis,Williams,Santo,Hickman,Callison,Hundley,pitcher
46,Kessinger,Beckert,Williams,Hickman,Santo,Banks,Hundley,Ortiz,pitcher
47,Kessinger,Beckert,Williams,Hickman,Santo,Banks,Hundley,Davis,pitcher
48,Kessinger,Beckert,Williams,Hickman,Santo,Banks,Hundley,Davis,pitcher
49,Kessinger,Davis,Williams,Beckert,Santo,Hickman,Callison,Martin,pitcher
50,Kessinger,Beckert,Williams,Santo,Hickman,Callison,Davis,Martin,pitcher
51,Kessinger,Beckert,Williams,Santo,Breeden,Popovich,Cannizzaro,Davis,pitcher
52,Kessinger,Beckert,Williams,Santo,Pepitone,Davis,Callison,Breeden,pitcher
53,Kessinger,Beckert,Williams,Santo,Pepitone,Davis,Callison,Breeden,pitcher
54,Kessinger,Popovich,Williams,Santo,Pepitone,Hickman,Davis,Breeden,pitcher
55,Kessinger,Popovich,Williams,Santo,Pepitone,Callison,Davis,Breeden,pitcher
56,Kessinger,Popovich,Williams,Santo,Pepitone,Callison,Davis,Breeden,pitcher
57,Kessinger,Beckert,Williams,Santo,Pepitone,Popovich,Davis,Breeden,pitcher
58,Kessinger,Beckert,Williams,Santo,Pepitone,Popovich,Davis,Breeden,pitcher
59,Kessinger,Beckert,Hickman,Santo,Pepitone,Popovich,Davis,Breeden,pitcher
60,Kessinger,Beckert,Williams,Santo,Pepitone,Hickman,Davis,Breeden,pitcher
61,Kessinger,Beckert,Williams,Santo,Pepitone,Hickman,Davis,Breeden,pitcher
62,Kessinger,Beckert,Williams,Pepitone,Santo,Callison,Cannizzaro,Ortiz,pitcher
63,Kessinger,Beckert,Williams,Pepitone,Santo,Callison,Hickman,Cannizzaro,pitcher
64,Kessinger,Beckert,Williams,Pepitone,Santo,Callison,Davis,Cannizzaro,pitcher
65,Kessinger,Beckert,Williams,Santo,Pepitone,Hickman,Cannizzaro,Davis,pitcher
66,Kessinger,Beckert,Williams,Santo,Pepitone,Hickman,Cannizzaro,Davis,pitcher
67,Kessinger,Beckert,Williams,Pepitone,Santo,Davis,Callison,Cannizzaro,pitcher
68,Kessinger,Beckert,Williams,Pepitone,Santo,Davis,Callison,Cannizzaro,pitcher
69,Kessinger,Beckert,Williams,Santo,Pepitone,Hickman,Cannizzaro,Davis,pitcher
70,Kessinger,Beckert,Williams,Pepitone,Santo,Davis,Hickman,Cannizzaro,pitcher
71,Kessinger,Beckert,Williams,Pepitone,Santo,Hickman,Davis,Martin,pitcher
72,Kessinger,Beckert,Williams,Pepitone,Santo,Hickman,Davis,Martin,pitcher
73,Kessinger,Beckert,Williams,Santo,Hickman,Pepitone,Cannizzaro,Davis,pitcher
74,Kessinger,Beckert,Williams,Santo,Hickman,Pepitone,Cannizzaro,Callison,pitcher
75,Kessinger,Beckert,Williams,Santo,Hickman,Pepitone,Cannizzaro,Callison,pitcher
76,Torres,Popovich,Williams,Santo,Hickman,Pepitone,Cannizzaro,Davis,pitcher
77,Kessinger,Popovich,Williams,Pepitone,Santo,Hickman,Davis,Martin,pitcher
78,Kessinger,Beckert,Williams,Pepitone,Santo,Davis,Callison,Cannizzaro,pitcher
79,Kessinger,Beckert,Williams,Pepitone,Santo,Hickman,Davis,Cannizzaro,pitcher
80,Kessinger,Beckert,Williams,Pepitone,Santo,Hickman,Davis,Cannizzaro,pitcher
81,Kessinger,Beckert,Williams,Santo,Hickman,Davis,Banks,Cannizzaro,pitcher
82,Kessinger,Beckert,Hickman,Santo,James,Davis,Banks,Cannizzaro,pitcher
83,Kessinger,Beckert,Williams,Santo,Hickman,Davis,James,Martin,pitcher
84,Kessinger,Beckert,Williams,Pepitone,Santo,Hickman,Davis,Martin,pitcher
85,Kessinger,Beckert,Williams,Santo,Hickman,Pepitone,Davis,Cannizzaro,pitcher
86,Kessinger,Beckert,Williams,Santo,Hickman,Davis,James,Martin,pitcher
87,Kessinger,Beckert,Williams,Santo,Hickman,Pepitone,Davis,Cannizzaro,pitcher
88,Kessinger,Beckert,Williams,Pepitone,Popovich,Callison,Davis,Cannizzaro,pitcher
89,Kessinger,Popovich,Williams,Pepitone,Santo,Callison,Davis,Martin,pitcher
90,Kessinger,Beckert,Williams,Pepitone,Santo,Hickman,Davis,Cannizzaro,pitcher
91,Kessinger,Beckert,Williams,Santo,Hickman,Pepitone,Davis,Cannizzaro,pitcher
92,Kessinger,Beckert,Williams,Santo,Hickman,Pepitone,Davis,Cannizzaro,pitcher
93,Kessinger,Beckert,Williams,Santo,Hickman,Pepitone,Davis,Cannizzaro,pitcher
