year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1892,abbeybe01,Bert Abbey,22,WHS,NL,5,18,.217,3.45,27,22,5,19,0,1,195.2,207,139,75,7,76,,77,6,0,11,876,94,3.37,1.446,9.5,0.3,3.5,3.5,1.01
1892,baldwma01,Mark Baldwin,28,PIT,NL,26,27,.491,3.47,56,53,3,45,0,0,440.1,447,272,170,11,194,,157,22,0,17,1983,95,3.52,1.456,9.1,0.2,4.0,3.2,0.81
1892,breitte01,Ted Breitenstein,23,STL,NL,9,19,.321,4.69,39,32,6,28,1,0,282.1,280,192,147,8,148,,126,6,0,7,1281,74,3.55,1.516,8.9,0.3,4.7,4.0,0.85
1892,buffich01,Charlie Buffinton,31,BLN,NL,4,8,.333,4.92,13,13,0,9,0,0,97.0,130,88,53,4,46,,30,3,0,9,470,70,3.87,1.814,12.1,0.4,4.3,2.8,0.65
1892,campki01,Kid Camp,22,PIT,NL,0,1,.000,6.26,4,1,3,1,0,0,23.0,31,23,16,4,9,,6,1,0,1,110,54,5.48,1.739,12.1,1.6,3.5,2.3,0.67
1892,carseki01,Kid Carsey,19,PHI,NL,19,16,.543,3.12,43,36,7,30,1,1,317.2,317,160,110,6,104,,76,12,0,11,1386,104,3.30,1.325,9.0,0.2,2.9,2.2,0.73
1892,carutbo01,Bob Caruthers,28,STL,NL,2,10,.167,5.84,16,10,5,10,0,1,101.2,131,75,66,10,27,,21,6,0,2,469,59,4.27,1.554,11.6,0.9,2.4,1.9,0.78
1892,chambel01,Ice Box Chamberlain,24,CIN,NL,19,23,.452,3.39,52,49,3,43,2,0,406.1,391,230,153,8,170,,169,17,0,16,1796,97,3.24,1.381,8.7,0.2,3.8,3.7,0.99
1892,clarkda02,Dad Clarkson,25,BSN,NL,1,0,1.000,1.29,1,1,0,1,0,0,7.0,5,1,1,0,3,,0,0,0,1,29,290,3.72,1.143,6.4,0.0,3.9,0.0,0.00
1892,clarkjo01,John Clarkson,30,TOT,NL,25,16,.610,2.48,45,44,1,42,5,1,389.0,350,197,107,8,132,,139,9,0,9,1658,139,3.08,1.239,8.1,0.2,3.1,3.2,1.05
