year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1902,adamsjo01,Joe Adams,24,STL,NL,0,0,,9.00,1,0,1,0,0,0,4.0,9,6,4,0,2,,0,1,0,0,23,35,4.92,2.750,20.3,0.0,4.5,0.0,0.00
1902,adkindo01,Doc Adkins,29,BOS,AL,1,1,.500,4.05,4,2,2,1,0,0,20.0,30,20,9,2,7,,3,0,0,0,94,89,4.72,1.850,13.5,0.9,3.2,1.4,0.43
1902,altroni01,Nick Altrock,25,BOS,AL,0,2,.000,2.00,3,2,1,1,0,1,18.0,19,13,4,0,7,,5,1,0,0,78,181,3.44,1.444,9.5,0.0,3.5,2.5,0.71
1902,becklja01,Jake Beckley,34,CIN,NL,0,1,.000,6.75,1,1,0,0,0,0,4.0,9,8,3,0,1,,2,0,0,0,21,50,2.42,2.500,20.3,0.0,2.3,4.5,2.00
1902,bernhbi01,Bill Bernhard,31,TOT,AL,18,5,.783,2.15,28,25,3,23,3,1,226.0,176,79,54,4,37,,58,5,0,4,859,160,2.94,0.942,7.0,0.2,1.5,2.3,1.57
1902,bernhbi01,Bill Bernhard,31,PHA,AL,1,0,1.000,1.00,1,1,0,1,0,0,9.0,7,1,1,0,3,,1,0,0,0,36,381,3.44,1.111,7.0,0.0,3.0,1.0,0.33
1902,bernhbi01,Bill Bernhard,31,CLE,AL,17,5,.773,2.20,27,24,3,22,3,1,217.0,169,78,53,4,34,,57,5,0,4,823,156,2.92,0.935,7.0,0.2,1.4,2.4,1.68
1902,blewebo01,Bob Blewett,25,NYG,NL,0,2,.000,4.82,5,3,2,2,0,0,28.0,39,26,15,0,7,,8,1,0,0,127,59,2.95,1.643,12.5,0.0,2.3,2.6,1.14
1902,burkejo02,John Burke,25,NYG,NL,0,1,.000,5.79,2,1,1,1,0,0,14.0,21,11,9,0,3,,3,0,0,0,64,50,2.88,1.714,13.5,0.0,1.9,1.9,1.00
1902,burkeje01,Jesse Burkett,33,SLB,AL,0,1,.000,9.00,1,0,0,0,0,0,1.0,4,4,1,0,1,,2,0,0,0,8,56,1.67,5.000,36.0,0.0,9.0,18.0,2.00
1902,butleik01,Ike Butler,28,BLA,AL,1,10,.091,5.34,16,14,2,12,0,0,116.1,168,103,69,1,45,,13,2,0,0,545,70,3.77,1.831,13.0,0.1,3.5,1.0,0.29
1902,callani01,Jimmy Callahan,28,CHW,AL,16,14,.533,3.60,35,31,4,29,2,0,282.1,287,150,113,8,89,,75,11,0,5,1187,93,3.57,1.332,9.1,0.3,2.8,2.4,0.84
1902,carnepa01,Pat Carney,25,BSN,NL,0,1,.000,9.00,2,1,1,0,0,0,5.0,6,5,5,1,3,,3,1,0,0,24,35,6.47,1.800,10.8,1.8,5.4,5.4,1.00
1902,carribi01,Bill Carrick,28,WSH,AL,11,17,.393,4.86,31,30,1,28,0,0,257.2,344,194,139,10,72,,36,9,0,5,1155,76,3.84,1.614,12.0,0.3,2.5,1.3,0.50
1902,chesbja01,Jack Chesbro,28,PIT,NL,28,6,.824,2.17,35,33,2,31,8,1,286.1,242,81,69,1,62,,136,21,1,3,1139,126,2.63,1.062,7.6,0.0,1.9,4.3,2.19
1902,clarkgi01,Ginger Clark,23,CLE,AL,1,0,1.000,6.00,1,0,1,0,0,0,6.0,10,6,4,0,3,,1,1,0,1,31,61,4.33,2.167,15.0,0.0,4.5,1.5,0.33
1902,coaklan01,Andy Coakley,19,PHA,AL,2,1,.667,2.67,3,3,0,3,0,0,27.0,25,15,8,0,9,,9,2,0,1,113,139,3.22,1.259,8.3,0.0,3.0,3.0,1.00
1902,cronija01,Jack Cronin,28,TOT,MLB,8,11,.421,3.09,27,20,6,19,0,0,207.0,197,101,71,5,50,,77,3,0,4,837,105,3.01,1.193,8.6,0.2,2.2,3.3,1.54
1902,cronija01,Jack Cronin,28,TOT,AL,3,5,.375,3.87,14,8,5,8,0,0,93.0,92,52,40,2,32,,25,3,0,3,390,98,3.54,1.333,8.9,0.2,3.1,2.4,0.78
1902,cronija01,Jack Cronin,28,DET,AL,0,0,,9.35,4,0,4,0,0,0,17.1,26,23,18,1,8,,5,3,0,1,86,41,4.74,1.962,13.5,0.5,4.2,2.6,0.63
1902,cronija01,Jack Cronin,28,BLA,AL,3,5,.375,2.62,10,8,1,8,0,0,75.2,66,29,22,1,24,,20,0,0,2,304,144,3.26,1.189,7.9,0.1,2.9,2.4,0.83
1902,cronija01,Jack Cronin,28,NYG,NL,5,6,.455,2.45,13,12,1,11,0,0,114.0,105,49,31,3,18,,52,0,0,1,447,114,2.57,1.079,8.3,0.2,1.4,4.1,2.89
1902,currasa01,Sammy Curran,27,BSN,NL,0,0,,1.35,1,0,1,0,0,0,6.2,6,1,1,0,0,,3,0,0,0,25,225,1.77,0.900,8.1,0.0,0.0,4.1,
1902,curricl01,Clarence Currie,23,TOT,NL,10,9,.526,2.98,25,19,4,16,3,0,190.0,195,91,63,1,52,,50,8,0,3,795,95,3.16,1.300,9.2,0.0,2.5,2.4,0.96
1902,curricl01,Clarence Currie,23,CIN,NL,3,4,.429,3.72,10,7,2,6,1,0,65.1,70,37,27,1,17,,20,2,0,0,275,81,3.13,1.332,9.6,0.1,2.3,2.8,1.18
1902,curricl01,Clarence Currie,23,STL,NL,7,5,.583,2.60,15,12,2,10,2,0,124.2,125,54,36,0,35,,30,6,0,3,520,105,3.17,1.283,9.0,0.0,2.5,2.2,0.86
1902,cushmha01,Harvey Cushman,24,PIT,NL,0,4,.000,7.36,4,4,0,3,0,0,25.2,30,31,21,0,31,,12,2,0,0,136,38,5.59,2.377,10.5,0.0,10.9,4.2,0.39
1902,deinipe01,Pep Deininger,24,BOS,AL,0,0,,9.75,2,1,1,0,0,0,12.0,19,16,13,3,9,,2,2,0,1,64,38,8.33,2.333,14.3,2.3,6.8,1.5,0.22
1902,dinnebi01,Bill Dinneen,26,BOS,AL,21,21,.500,2.93,42,42,0,39,2,0,371.1,348,155,121,9,99,,136,8,0,3,1508,121,3.11,1.204,8.4,0.2,2.4,3.3,1.37
1902,dohened01,Ed Doheny,28,PIT,NL,16,4,.800,2.53,22,21,1,19,2,0,188.1,161,68,53,0,61,,88,15,0,5,772,108,2.94,1.179,7.7,0.0,2.9,4.2,1.44
1902,donahre01,Red Donahue,29,SLB,AL,22,11,.667,2.76,35,34,1,33,2,0,316.1,322,134,97,7,65,,63,8,0,1,1292,127,3.25,1.223,9.2,0.2,1.8,1.8,0.97
1902,donlimi01,Mike Donlin,24,CIN,NL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,,0,0,0,0,4,,2.67,1.000,9.0,0.0,0.0,0.0,
1902,donovbi01,Bill Donovan,25,BRO,NL,17,15,.531,2.78,35,33,2,30,4,1,297.2,250,122,92,1,111,,170,7,0,7,1214,98,2.76,1.213,7.6,0.0,3.4,5.1,1.53
1902,dornegu01,Gus Dorner,25,CLE,AL,3,1,.750,1.25,4,4,0,4,1,0,36.0,33,13,5,1,13,,5,1,0,3,149,278,3.92,1.278,8.3,0.3,3.3,1.3,0.38
1902,dressbo01,Bob Dresser,23,BSN,NL,0,1,.000,3.00,1,1,0,1,0,0,9.0,12,6,3,0,0,,8,0,0,0,38,99,0.89,1.333,12.0,0.0,0.0,8.0,
1902,dugglbi01,Bill Duggleby,28,TOT,MLB,12,18,.400,3.36,35,29,6,27,0,1,275.2,301,139,103,2,61,,64,12,2,3,1157,88,3.09,1.313,9.8,0.1,2.0,2.1,1.05
1902,dugglbi01,Bill Duggleby,28,PHA,AL,1,1,.500,3.18,2,2,0,2,0,0,17.0,19,9,6,0,4,,4,0,0,1,71,117,2.90,1.353,10.1,0.0,2.1,2.1,1.00
1902,dugglbi01,Bill Duggleby,28,PHI,NL,11,17,.393,3.38,33,27,6,25,0,1,258.2,282,130,97,2,57,,60,12,2,2,1086,86,3.10,1.311,9.8,0.1,2.0,2.1,1.05
1902,dunhawi01,Wiley Dunham,25,STL,NL,2,3,.400,5.68,7,5,2,3,0,1,38.0,47,31,24,1,13,,15,3,0,1,171,49,3.48,1.579,11.1,0.2,3.1,3.6,1.15
1902,dunnja01,Jack Dunn,29,NYG,NL,0,3,.000,3.71,3,2,1,2,0,0,26.2,28,14,11,0,12,,6,0,0,0,116,76,3.57,1.500,9.5,0.0,4.1,2.0,0.50
1902,durhajo01,James Durham,20,CHW,AL,1,1,.500,5.85,3,3,0,3,0,0,20.0,21,15,13,0,16,,3,0,0,2,94,59,4.77,1.850,9.5,0.0,7.2,1.4,0.19
1902,easonma01,Mal Eason,23,TOT,NL,10,13,.435,2.76,29,29,0,22,2,0,231.1,270,107,71,4,63,,55,12,0,6,1002,102,3.39,1.439,10.5,0.2,2.5,2.1,0.87
1902,easonma01,Mal Eason,23,CHC,NL,1,1,.500,1.00,2,2,0,2,0,0,18.0,21,7,2,0,2,,4,0,0,0,74,275,2.56,1.278,10.5,0.0,1.0,2.0,2.00
