number,one,two,three,four,five,six,seven,eight,nine
1,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,McCullough,pitcher
2,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,McCullough,pitcher
3,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Garagiola,pitcher
4,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Garagiola,pitcher
5,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,McCullough,pitcher
6,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,McCullough,pitcher
7,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Garagiola,pitcher
8,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
9,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Garagiola,pitcher
10,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
11,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
12,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
13,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Garagiola,pitcher
14,Talbot,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
15,Baumholtz,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
16,Baumholtz,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
17,Baumholtz,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
18,Baumholtz,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
19,Baumholtz,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
20,Baumholtz,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
21,Baumholtz,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
22,Baumholtz,Fondy,Kiner,Sauer,Jackson,Banks,Baker,Tappe,pitcher
23,Baumholtz,Fondy,Baker,Sauer,Jackson,Kiner,Banks,Garagiola,pitcher
24,Baumholtz,Fondy,Baker,Sauer,Jackson,Kiner,Banks,Garagiola,pitcher
25,Baumholtz,Fondy,Baker,Sauer,Jackson,Kiner,Banks,Garagiola,pitcher
26,Baumholtz,Fondy,Baker,Sauer,Jackson,Kiner,Banks,Garagiola,pitcher
27,Baumholtz,Fondy,Baker,Sauer,Jackson,Kiner,Banks,Garagiola,pitcher
28,Baumholtz,Fondy,Baker,Sauer,Jackson,Kiner,Banks,Garagiola,pitcher
29,Baumholtz,Fondy,Baker,Kiner,Jackson,Banks,Garagiola,Marquez,pitcher
