team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
42,1985-05-28.CIN198505280,CHC,@,CIN,-2,43.9,5,4,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.257,.306,.433,.739,2,.83,0.063,0.28,2B
43,1985-05-29.CIN198505290,CHC,@,CIN,-1,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.257,.305,.429,.733,2,1.19,-0.078,-0.35,2B
44,1985-05-31.HOU198505310,CHC,@,HOU,4,45.0,5,5,1,2,0,0,0,1,0,0,3,0,0,0,0,0,1,0,.261,.307,.428,.735,2,1.94,0.361,1.01,2B
52,1985-06-09.CHN198506090,CHC,,PIT,4,8.9,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.258,.304,.423,.727,8,.33,-0.012,-0.57,PH 2B
53,1985-06-10.MON198506100,CHC,@,MON,1,43.9,4,4,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,.258,.303,.419,.722,2,1.41,0.274,1.31,2B
54,1985-06-11.MON198506110,CHC,@,MON,2,43.9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.251,.296,.408,.704,2,.92,-0.152,-1.40,2B
55,1985-06-12.MON198506120,CHC,@,MON,-2,43.9,4,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.247,.295,.402,.697,2,1.23,-0.003,-0.16,2B
56,1985-06-13.MON198506130,CHC,@,MON,-2,43.9,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.242,.292,.394,.686,2,1.10,-0.077,-0.66,2B
57,1985-06-14.CHN198506140,CHC,,STL,-1,43.9,6,5,0,2,1,0,0,0,1,0,2,0,0,0,0,0,2,0,.246,.298,.399,.697,2,.86,0.072,0.18,2B
58,1985-06-15.CHN198506150,CHC,,STL,-2,43.9,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.243,.297,.393,.691,2,1.29,-0.054,-0.34,2B
59,1985-06-16.CHN198506160,CHC,,STL,-3,43.9,4,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.248,.301,.410,.710,2,1.10,0.147,0.99,2B
60,1985-06-17.NYN198506170,CHC,@,NYM,-2,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.243,.296,.402,.698,2,.76,-0.078,-0.59,2B
61,1985-06-18.NYN198506180,CHC,@,NYM,-4,43.9,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.243,.295,.399,.694,2,.68,-0.031,-0.25,2B
62,1985-06-19.NYN198506190,CHC,@,NYM,-1,43.9,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.248,.298,.401,.699,2,1.84,0.170,0.68,2B
63,1985-06-20.NYN198506200,CHC,@,NYM,-2,43.9,4,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.252,.302,.412,.713,2,.98,0.045,0.66,2B
64,1985-06-21.SLN198506210,CHC,@,STL,-2,43.9,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.251,.300,.407,.707,2,1.33,-0.146,-1.20,2B
65,1985-06-22.SLN198506220,CHC,@,STL,-1,45.0,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.251,.302,.404,.706,2,1.13,-0.038,-0.24,2B
66,1985-06-23.SLN198506230,CHC,@,STL,-7,43.9,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.251,.301,.402,.702,2,.52,0.018,-0.08,2B
67,1985-06-25.CHN198506250,CHC,,NYM,-1,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.251,.300,.399,.699,2,1.42,-0.001,0.55,2B
68,1985-06-26.CHN198506260,CHC,,NYM,4,43.9,4,3,3,3,0,0,1,2,1,0,0,0,0,0,0,0,0,1,.260,.311,.419,.729,2,1.02,0.258,2.48,2B
69,1985-06-27.CHN198506270,CHC,,NYM,2,43.9,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,.261,.313,.430,.743,2,.81,-0.008,-0.20,2B
70,1985-06-28.PIT198506280,CHC,@,PIT,5,43.9,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.261,.315,.427,.742,2,.83,0.097,0.71,2B
71,1985-06-29.PIT198506290,CHC,@,PIT,-1,50.5,7,7,2,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,.273,.325,.438,.763,2,1.72,0.647,3.11,2B
72,1985-06-30.PIT198506300,CHC,@,PIT,7,43.9,5,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.275,.326,.438,.764,2,1.18,0.074,0.04,2B
73,1985-07-01.PHI198507010,CHC,@,PHI,2,43.9,5,3,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,.276,.325,.437,.762,2,1.12,0.004,-0.14,2B
74,1985-07-02.PHI198507020,CHC,@,PHI,-9,17.8,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.276,.324,.434,.758,2,.26,-0.015,-0.02,2B
75,1985-07-03.PHI198507030,CHC,@,PHI,1,43.9,5,3,1,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,.280,.332,.440,.772,2,2.52,0.798,3.24,2B
76,1985-07-04.CHN198507040,CHC,,SFG,-2,43.9,5,5,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.279,.330,.446,.776,2,1.57,-0.045,0.39,2B
77,1985-07-05.CHN198507050,CHC,,SFG,-6,43.9,5,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.285,.338,.451,.788,2,.41,0.069,1.05,2B
78,1985-07-06.CHN198507060,CHC,,SFG,-2,43.9,5,5,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,.284,.335,.446,.782,2,.98,-0.082,-0.52,2B
79,1985-07-07.CHN198507070,CHC,,SFG,1,43.9,4,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.281,.334,.442,.776,2,1.35,-0.052,-0.46,2B
80,1985-07-08.CHN198507080,CHC,,SDP,-4,43.9,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.280,.335,.439,.775,2,.73,-0.040,-0.28,2B
81,1985-07-09.CHN198507090,CHC,,SDP,4,43.9,5,5,3,3,0,0,2,4,0,0,1,0,0,0,0,0,1,0,.286,.339,.462,.801,2,.41,0.258,2.90,2B
82,1985-07-10.CHN198507100,CHC,,SDP,1,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.282,.335,.456,.791,2,1.56,-0.131,-1.01,2B
83,1985-07-11.CHN198507110,CHC,,LAD,-2,43.9,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.285,.337,.460,.797,2,1.20,0.061,0.59,2B
84,1985-07-12.CHN198507120,CHC,,LAD,-3,43.9,5,4,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.288,.341,.463,.804,3,.69,0.016,0.53,2B
85,1985-07-13.CHN198507130,CHC,,LAD,-8,43.9,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.285,.340,.459,.799,2,.24,0.019,-0.36,2B
86,1985-07-14.CHN198507140,CHC,,LAD,6,43.9,6,4,4,3,1,0,2,2,2,1,1,0,0,0,0,0,0,0,.291,.349,.484,.833,3,.30,0.210,2.83,2B
87,1985-07-18.SFN198507180,CHC,@,SFG,-1,43.9,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,.291,.348,.483,.831,2,1.64,0.038,0.09,2B
88,1985-07-19.SFN198507190,CHC,@,SFG,1,43.9,4,3,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,.288,.345,.479,.823,2,1.62,-0.053,-0.73,2B
89,1985-07-20.SFN198507200,CHC,@,SFG,1,43.9,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,.288,.343,.476,.819,2,.56,0.001,0.02,2B
90,1985-07-21.SFN198507210,CHC,@,SFG,-1,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.287,.342,.473,.816,3,1.85,-0.099,-0.59,2B
91,1985-07-22.SDN198507220,CHC,@,SDP,2,43.9,5,5,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,.286,.341,.469,.810,2,1.08,0.212,1.15,2B
92,1985-07-23.SDN198507230,CHC,@,SDP,7,43.9,5,4,2,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,.294,.349,.481,.830,2,.49,0.098,2.47,2B
93,1985-07-24.SDN198507240,CHC,@,SDP,1,45.0,5,4,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,.297,.353,.490,.843,2,1.14,0.223,1.70,2B
