number,one,two,three,four,five,six,seven,eight,nine
1,Miksis,Fondy,Baumholtz,Sauer,Jackson,Atwell,Jeffcoat,Smalley,pitcher
2,Ramazzotti,Jeffcoat,Baumholtz,Sauer,Jackson,Smalley,Fondy,Pramesa,pitcher
3,Ramazzotti,Jeffcoat,Baumholtz,Sauer,Jackson,Smalley,Fondy,Chiti,pitcher
4,Ramazzotti,Fondy,Baumholtz,Sauer,Jackson,Atwell,Jeffcoat,Smalley,pitcher
5,Ramazzotti,Fondy,Baumholtz,Sauer,Jackson,Atwell,Jeffcoat,Smalley,pitcher
6,Ramazzotti,Fondy,Baumholtz,Sauer,Jackson,Atwell,Brinkopf,Jeffcoat,pitcher
7,Ramazzotti,Fondy,Baumholtz,Sauer,Jackson,Atwell,Brinkopf,Addis,pitcher
8,Miksis,Fondy,Baumholtz,Sauer,Jackson,Atwell,Addis,Ramazzotti,pitcher
9,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Fondy,Chiti,Ramazzotti,pitcher
10,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Chiti,Fondy,Ramazzotti,pitcher
11,Miksis,Addis,Baumholtz,Sauer,Jackson,Pramesa,Fondy,Ramazzotti,pitcher
12,Miksis,Addis,Baumholtz,Sauer,Jackson,Chiti,Fondy,Ramazzotti,pitcher
13,Miksis,Addis,Baumholtz,Sauer,Jackson,Fondy,Atwell,Ramazzotti,pitcher
14,Ramazzotti,Addis,Baumholtz,Sauer,Jackson,Atwell,Fondy,Smalley,pitcher
15,Ramazzotti,Addis,Baumholtz,Sauer,Jackson,Atwell,Fondy,Brinkopf,pitcher
16,Ramazzotti,Addis,Baumholtz,Sauer,Jackson,Atwell,Fondy,Brinkopf,pitcher
17,Ramazzotti,Addis,Baumholtz,Sauer,Jackson,Atwell,Fondy,Brinkopf,pitcher
18,Ramazzotti,Addis,Baumholtz,Sauer,Jackson,Atwell,Fondy,Brinkopf,pitcher
19,Miksis,Addis,Baumholtz,Sauer,Jackson,Atwell,Fondy,Ramazzotti,pitcher
20,Miksis,Addis,Baumholtz,Sauer,Jackson,Atwell,Fondy,Ramazzotti,pitcher
21,Miksis,Addis,Baumholtz,Sauer,Jackson,Atwell,Fondy,Ramazzotti,pitcher
22,Miksis,Addis,Baumholtz,Sauer,Jackson,Fondy,Edwards,Ramazzotti,pitcher
23,Miksis,Addis,Baumholtz,Sauer,Jackson,Atwell,Fondy,Ramazzotti,pitcher
24,Miksis,Addis,Baumholtz,Sauer,Jackson,Edwards,Ramazzotti,Fondy,pitcher
25,Miksis,Addis,Baumholtz,Sauer,Jackson,Atwell,Fondy,Ramazzotti,pitcher
26,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Edwards,Fondy,Ramazzotti,pitcher
27,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Atwell,Fondy,Ramazzotti,pitcher
28,Miksis,Jeffcoat,Baumholtz,Sauer,Jackson,Pramesa,Fondy,Ramazzotti,pitcher
29,Miksis,Jeffcoat,Hermanski,Sauer,Jackson,Pramesa,Fondy,Ramazzotti,pitcher
30,Miksis,Fondy,Hermanski,Sauer,Jackson,Atwell,Jeffcoat,Ramazzotti,pitcher
31,Miksis,Fondy,Hermanski,Sauer,Serena,Atwell,Jeffcoat,Ramazzotti,pitcher
32,Miksis,Ramazzotti,Edwards,Sauer,Serena,Fondy,Jeffcoat,Hermanski,pitcher
33,Miksis,Fondy,Hermanski,Sauer,Serena,Atwell,Jeffcoat,Ramazzotti,pitcher
34,Miksis,Ramazzotti,Edwards,Sauer,Serena,Fondy,Jeffcoat,Hermanski,pitcher
35,Miksis,Fondy,Hermanski,Sauer,Atwell,Serena,Addis,Ramazzotti,pitcher
36,Miksis,Ramazzotti,Edwards,Sauer,Serena,Fondy,Jeffcoat,Hermanski,pitcher
37,Miksis,Ramazzotti,Hermanski,Sauer,Atwell,Fondy,Serena,Jeffcoat,pitcher
38,Miksis,Ramazzotti,Edwards,Sauer,Serena,Fondy,Jeffcoat,Hermanski,pitcher
39,Miksis,Ramazzotti,Hermanski,Sauer,Atwell,Fondy,Serena,Jeffcoat,pitcher
40,Miksis,Ramazzotti,Hermanski,Sauer,Serena,Fondy,Edwards,Jeffcoat,pitcher
41,Miksis,Ramazzotti,Hermanski,Sauer,Atwell,Fondy,Serena,Jeffcoat,pitcher
42,Miksis,Ramazzotti,Hermanski,Sauer,Atwell,Fondy,Serena,Jeffcoat,pitcher
43,Miksis,Fondy,Hermanski,Sauer,Atwell,Serena,Jeffcoat,Smalley,pitcher
44,Miksis,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Serena,Smalley,pitcher
45,Miksis,Baumholtz,Serena,Sauer,Pramesa,Fondy,Smalley,Hermanski,pitcher
46,Miksis,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Serena,Smalley,pitcher
47,Miksis,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Serena,Smalley,pitcher
48,Miksis,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Serena,Smalley,pitcher
49,Miksis,Baumholtz,Hermanski,Sauer,Edwards,Fondy,Serena,Smalley,pitcher
50,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Serena,Smalley,pitcher
51,Miksis,Fondy,Serena,Sauer,Pramesa,Hermanski,Jeffcoat,Smalley,pitcher
52,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Serena,Smalley,pitcher
53,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Serena,Smalley,pitcher
54,Miksis,Addis,Serena,Sauer,Edwards,Fondy,Hermanski,Smalley,pitcher
55,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Serena,Smalley,pitcher
56,Miksis,Addis,Hermanski,Sauer,Pramesa,Fondy,Serena,Smalley,pitcher
57,Miksis,Jeffcoat,Serena,Sauer,Edwards,Fondy,Hermanski,Smalley,pitcher
58,Miksis,Jeffcoat,Hermanski,Sauer,Serena,Fondy,Pramesa,Smalley,pitcher
59,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Jackson,Ramazzotti,pitcher
60,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Jackson,Ramazzotti,pitcher
61,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Jackson,Ramazzotti,pitcher
62,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Jackson,Ramazzotti,pitcher
63,Miksis,Jeffcoat,Hermanski,Sauer,Edwards,Fondy,Serena,Ramazzotti,pitcher
64,Miksis,Jeffcoat,Hermanski,Sauer,Atwell,Cavarretta,Serena,Smalley,pitcher
65,Miksis,Jeffcoat,Serena,Sauer,Edwards,Cavarretta,Smalley,Hermanski,pitcher
66,Miksis,Jeffcoat,Hermanski,Sauer,Atwell,Cavarretta,Serena,Smalley,pitcher
67,Miksis,Jeffcoat,Fondy,Sauer,Atwell,Addis,Serena,Smalley,pitcher
68,Miksis,Brown,Serena,Jackson,Edwards,Jeffcoat,Hermanski,Smalley,pitcher
69,Miksis,Jeffcoat,Hermanski,Sauer,Atwell,Cavarretta,Serena,Smalley,pitcher
70,Miksis,Jeffcoat,Addis,Sauer,Atwell,Cavarretta,Serena,Smalley,pitcher
71,Miksis,Addis,Jackson,Sauer,Atwell,Cavarretta,Jeffcoat,Smalley,pitcher
72,Miksis,Addis,Fondy,Sauer,Jackson,Edwards,Jeffcoat,Smalley,pitcher
73,Miksis,Addis,Fondy,Sauer,Atwell,Jackson,Jeffcoat,Brown,pitcher
74,Miksis,Addis,Fondy,Sauer,Atwell,Jackson,Jeffcoat,Brown,pitcher
75,Brown,Fondy,Hermanski,Sauer,Jackson,Edwards,Jeffcoat,Smalley,pitcher
76,Brown,Jeffcoat,Hermanski,Sauer,Jackson,Fondy,Edwards,Smalley,pitcher
77,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Jackson,Smalley,pitcher
78,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Jackson,Smalley,pitcher
79,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Jackson,Smalley,pitcher
80,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Jackson,Smalley,pitcher
81,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Jackson,Ramazzotti,pitcher
82,Miksis,Addis,Hermanski,Sauer,Atwell,Fondy,Jackson,Ramazzotti,pitcher
83,Brown,Miksis,Hermanski,Sauer,Fondy,Addis,Serena,Pramesa,pitcher
84,Addis,Miksis,Hermanski,Sauer,Atwell,Fondy,Serena,Smalley,pitcher
85,Addis,Miksis,Serena,Sauer,Pramesa,Fondy,Jeffcoat,Smalley,pitcher
86,Addis,Miksis,Fondy,Sauer,Atwell,Serena,Jeffcoat,Smalley,pitcher
87,Addis,Miksis,Serena,Sauer,Atwell,Fondy,Jeffcoat,Smalley,pitcher
88,Addis,Miksis,Serena,Sauer,Atwell,Fondy,Jeffcoat,Smalley,pitcher
89,Addis,Miksis,Baumholtz,Sauer,Atwell,Fondy,Serena,Brown,pitcher
90,Addis,Miksis,Baumholtz,Sauer,Atwell,Fondy,Serena,Brown,pitcher
91,Addis,Miksis,Baumholtz,Sauer,Atwell,Fondy,Serena,Brown,pitcher
92,Jeffcoat,Miksis,Baumholtz,Sauer,Edwards,Fondy,Serena,Brown,pitcher
93,Addis,Miksis,Baumholtz,Sauer,Atwell,Fondy,Serena,Brown,pitcher
94,Addis,Miksis,Baumholtz,Sauer,Atwell,Cavarretta,Serena,Brown,pitcher
95,Addis,Miksis,Baumholtz,Sauer,Cavarretta,Serena,Edwards,Brown,pitcher
96,Brown,Miksis,Baumholtz,Sauer,Serena,Chiti,Jeffcoat,Smalley,pitcher
97,Addis,Miksis,Baumholtz,Sauer,Atwell,Cavarretta,Serena,Brown,pitcher
98,Addis,Miksis,Baumholtz,Sauer,Cavarretta,Serena,Chiti,Smalley,pitcher
99,Brown,Jeffcoat,Baumholtz,Sauer,Serena,Jackson,Chiti,Smalley,pitcher
100,Brown,Jeffcoat,Baumholtz,Sauer,Serena,Jackson,Chiti,Smalley,pitcher
101,Addis,Fondy,Baumholtz,Sauer,Atwell,Serena,Jackson,Smalley,pitcher
102,Addis,Fondy,Baumholtz,Sauer,Atwell,Serena,Jackson,Smalley,pitcher
103,Jeffcoat,Fondy,Baumholtz,Sauer,Serena,Jackson,Chiti,Smalley,pitcher
104,Addis,Fondy,Baumholtz,Sauer,Atwell,Serena,Jackson,Smalley,pitcher
105,Addis,Fondy,Baumholtz,Sauer,Atwell,Serena,Jackson,Smalley,pitcher
106,Addis,Baumholtz,Fondy,Sauer,Atwell,Serena,Jackson,Smalley,pitcher
107,Brown,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Serena,Jackson,pitcher
108,Brown,Jeffcoat,Baumholtz,Sauer,Serena,Jackson,Fondy,Chiti,pitcher
109,Brown,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Serena,Jackson,pitcher
110,Brown,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Serena,Jackson,pitcher
111,Brown,Addis,Baumholtz,Hermanski,Atwell,Fondy,Serena,Jackson,pitcher
112,Brown,Addis,Baumholtz,Hermanski,Fondy,Serena,Jackson,Chiti,pitcher
113,Brown,Jeffcoat,Baumholtz,Serena,Jackson,Chiti,Fondy,Hermanski,pitcher
114,Brown,Baumholtz,Serena,Sauer,Jackson,Fondy,Jeffcoat,Chiti,pitcher
115,Brown,Addis,Baumholtz,Sauer,Atwell,Fondy,Serena,Jackson,pitcher
116,Brown,Baumholtz,Hermanski,Sauer,Fondy,Serena,Jackson,Chiti,pitcher
117,Miksis,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Serena,Smalley,pitcher
118,Miksis,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Serena,Smalley,pitcher
119,Miksis,Baumholtz,Hermanski,Sauer,Fondy,Serena,Chiti,Smalley,pitcher
120,Miksis,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Serena,Smalley,pitcher
121,Miksis,Baumholtz,Hermanski,Sauer,Fondy,Serena,Chiti,Smalley,pitcher
122,Baumholtz,Fondy,Hermanski,Sauer,Atwell,Serena,Jackson,Smalley,pitcher
123,Baumholtz,Fondy,Hermanski,Sauer,Atwell,Jackson,Serena,Smalley,pitcher
124,Baumholtz,Fondy,Hermanski,Sauer,Atwell,Jackson,Serena,Smalley,pitcher
125,Baumholtz,Fondy,Hermanski,Sauer,Jackson,Serena,Chiti,Smalley,pitcher
126,Brown,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Jackson,Smalley,pitcher
127,Brown,Addis,Baumholtz,Sauer,Atwell,Fondy,Jackson,Smalley,pitcher
128,Brown,Addis,Baumholtz,Sauer,Atwell,Fondy,Jackson,Smalley,pitcher
129,Brown,Addis,Baumholtz,Sauer,Atwell,Fondy,Jackson,Smalley,pitcher
130,Jeffcoat,Baumholtz,Serena,Sauer,Jackson,Fondy,Chiti,Smalley,pitcher
131,Jeffcoat,Baumholtz,Serena,Sauer,Jackson,Fondy,Chiti,Smalley,pitcher
132,Addis,Baumholtz,Fondy,Sauer,Atwell,Jackson,Serena,Smalley,pitcher
133,Jeffcoat,Baumholtz,Jackson,Sauer,Serena,Fondy,Chiti,Smalley,pitcher
134,Jeffcoat,Baumholtz,Jackson,Sauer,Serena,Fondy,Chiti,Smalley,pitcher
135,Baumholtz,Fondy,Hermanski,Sauer,Atwell,Jackson,Serena,Smalley,pitcher
136,Brown,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Jackson,Smalley,pitcher
137,Brown,Baumholtz,Hermanski,Sauer,Atwell,Fondy,Jackson,Smalley,pitcher
138,Addis,Baumholtz,Fondy,Sauer,Atwell,Jackson,Serena,Smalley,pitcher
139,Jeffcoat,Baumholtz,Serena,Sauer,Jackson,Fondy,Chiti,Smalley,pitcher
140,Jeffcoat,Baumholtz,Fondy,Sauer,Atwell,Serena,Jackson,Smalley,pitcher
141,Jeffcoat,Baumholtz,Fondy,Sauer,Atwell,Serena,Jackson,Smalley,pitcher
142,Jeffcoat,Baumholtz,Fondy,Sauer,Serena,Jackson,Chiti,Smalley,pitcher
143,Jeffcoat,Baumholtz,Fondy,Sauer,Atwell,Serena,Jackson,Smalley,pitcher
144,Brown,Baumholtz,Fondy,Sauer,Atwell,Serena,Jackson,Jeffcoat,pitcher
145,Brown,Baumholtz,Fondy,Sauer,Serena,Jackson,Chiti,Jeffcoat,pitcher
146,Brown,Baumholtz,Fondy,Sauer,Atwell,Serena,Jackson,Jeffcoat,pitcher
147,Brown,Baumholtz,Fondy,Sauer,Serena,Jackson,Chiti,Jeffcoat,pitcher
148,Brown,Baumholtz,Serena,Sauer,Jackson,Fondy,Chiti,Jeffcoat,pitcher
149,Brown,Baumholtz,Fondy,Sauer,Serena,Jackson,Chiti,Jeffcoat,pitcher
150,Brown,Baumholtz,Fondy,Sauer,Atwell,Serena,Jackson,Jeffcoat,pitcher
151,Brown,Baumholtz,Fondy,Sauer,Atwell,Serena,Jackson,Jeffcoat,pitcher
152,Brown,Baumholtz,Serena,Sauer,Jackson,Fondy,Chiti,Jeffcoat,pitcher
153,Brown,Baumholtz,Fondy,Sauer,Atwell,Serena,Jackson,Jeffcoat,pitcher
154,Brown,Baumholtz,Fondy,Sauer,Serena,Jackson,Chiti,Jeffcoat,pitcher
155,Brown,Baumholtz,Serena,Sauer,Jackson,Fondy,Chiti,Jeffcoat,pitcher
