year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1891,albergu01,Gus Alberts,30,MIL,AA,12,50,41,6,4,0,0,0,2,1,,7,5,.098,.260,.098,.358,-4,4,,2,,,,5
1891,allenbo01,Bob Allen,23,PHI,NL,118,481,438,46,97,7,4,1,51,12,,43,44,.221,.291,.263,.554,61,115,,0,,,,*6
1891,alvorbi01,Billy Alvord,27,TOT,MLB,94,383,371,35,90,10,5,1,37,3,,11,45,.243,.266,.305,.571,67,113,,1,,,,*5
1891,alvorbi01,Billy Alvord,27,CLV,NL,13,60,59,7,17,2,2,1,7,0,,0,7,.288,.300,.441,.741,113,26,,1,,,,5
1891,alvorbi01,Billy Alvord,27,WAS,AA,81,323,312,28,73,8,3,0,30,3,,11,38,.234,.260,.279,.539,58,87,,0,,,,5
1891,andreed01,Ed Andrews,32,CKK,AA,83,390,356,47,75,7,4,0,26,22,,33,35,.211,.279,.253,.532,48,90,,1,,,,*O
1891,ansonca01,Cap Anson,39,CHC,NL,136,616,540,81,157,24,8,8,120,17,,75,29,.291,.378,.409,.788,125,221,,1,,,,*3/2
1891,bakelje01,Jersey Bakley,27,TOT,AA,21,77,66,4,12,2,0,0,5,0,,10,18,.182,.299,.212,.511,49,14,,1,,,,1
1891,bakelje01,Jersey Bakley,27,WAS,AA,13,48,45,2,10,1,0,0,4,0,,3,10,.222,.271,.244,.515,51,11,,0,,,,1
1891,bakelje01,Jersey Bakley,27,BAL,AA,8,29,21,2,2,1,0,0,1,0,,7,8,.095,.345,.143,.488,40,3,,1,,,,/1
1891,baldwma01,Mark Baldwin,27,PIT,NL,53,192,177,11,27,3,2,1,12,1,,15,67,.153,.219,.209,.428,27,37,,0,,,,1
1891,barrbo01,Bob Barr,34,NYG,NL,5,13,11,0,1,0,0,0,0,0,,2,3,.091,.231,.091,.322,-3,1,,0,,,,/1
1891,bassech01,Charley Bassett,28,NYG,NL,130,564,524,60,136,19,8,4,68,16,,36,29,.260,.312,.349,.661,97,183,,4,,,,*5/4
1891,bastich01,Charlie Bastian,33,TOT,MLB,2,4,4,0,0,0,0,0,0,0,,0,0,.000,.000,.000,.000,-100,0,,0,,,,/46
1891,bastich01,Charlie Bastian,33,CKK,AA,1,4,4,0,0,0,0,0,0,0,,0,0,.000,.000,.000,.000,-100,0,,0,,,,/4
1891,bastich01,Charlie Bastian,33,PHI,NL,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,0,,,,/6
1891,beardol01,Ollie Beard,29,LOU,AA,68,291,257,35,62,4,5,0,24,7,,33,9,.241,.330,.296,.626,83,76,,1,,,,5/6
1891,beatied01,Ed Beatin,24,CLV,NL,5,13,13,0,1,0,0,0,0,0,,0,2,.077,.077,.077,.154,-56,1,,0,,,,/1
1891,becklja01,Jake Beckley,23,PIT,NL,133,606,554,94,162,20,19,4,73,13,,44,46,.292,.353,.419,.772,129,232,,8,,,,*3
1891,beeched01,Ed Beecher,31,TOT,AA,74,341,306,44,72,13,7,2,35,24,,30,13,.235,.314,.343,.657,91,105,,5,,,,O
1891,beeched01,Ed Beecher,31,WAS,AA,58,267,235,35,57,11,3,2,28,17,,27,9,.243,.333,.340,.674,97,80,,5,,,,O
1891,beeched01,Ed Beecher,31,PHA,AA,16,74,71,9,15,2,4,0,7,7,,3,4,.211,.243,.352,.595,68,25,,0,,,,O
1891,bellch01,Charlie Bell,22,TOT,AA,11,38,32,4,3,0,0,0,1,0,,6,8,.094,.237,.094,.331,-4,3,,0,,,,1
