number,one,two,three,four,five,six,seven,eight,nine
1,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
2,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
3,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
4,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
5,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
6,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
7,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
8,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
9,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
10,Evers,Beaumont,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
11,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Needham,pitcher
12,Evers,Sheckard,Schulte,Chance,Steinfeldt,Beaumont,Tinker,Needham,pitcher
13,Evers,Sheckard,Schulte,Chance,Steinfeldt,Beaumont,Tinker,Needham,pitcher
14,Evers,Sheckard,Schulte,Chance,Steinfeldt,Beaumont,Tinker,Needham,pitcher
15,Evers,Sheckard,Schulte,Chance,Steinfeldt,Beaumont,Tinker,Needham,pitcher
16,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Beaumont,Tinker,Kling,pitcher
17,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Beaumont,Zimmerman,Archer,pitcher
18,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Beaumont,Zimmerman,Kling,pitcher
19,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Beaumont,Zimmerman,Kling,pitcher
20,Evers,Sheckard,Schulte,Hofman,Steinfeldt,Beaumont,Zimmerman,Kling,pitcher
21,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Beaumont,Tinker,Kling,pitcher
22,Evers,Sheckard,Schulte,Luderus,Steinfeldt,Hofman,Tinker,Needham,pitcher
23,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
24,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
25,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
26,Evers,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
27,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
28,Zimmerman,Sheckard,Schulte,Chance,Steinfeldt,Hofman,Tinker,Archer,pitcher
