year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1988,abnersh01,Shawn Abner,22,SDP,NL,37,89,83,6,15,3,0,2,5,0,1,4,19,.181,.225,.289,.514,48,24,1,1,0,1,1,987
1988,ackerji01,Jim Acker,29,ATL,NL,21,6,5,0,2,0,0,0,0,0,0,1,1,.400,.500,.400,.900,158,2,0,0,0,0,0,1
1988,adducji01,Jim Adduci,28,MIL,AL,44,97,94,8,25,6,1,1,15,0,1,0,15,.266,.258,.383,.641,77,36,1,0,0,3,0,7D/93
1988,agostju01,Juan Agosto,30,HOU,NL,75,6,5,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
1988,aguaylu01,Luis Aguayo,29,TOT,MLB,99,260,237,21,59,7,0,6,13,2,2,20,50,.249,.309,.354,.663,88,84,6,1,1,1,3,564
1988,aguaylu01,Luis Aguayo,29,PHI,NL,49,111,97,9,24,3,0,3,5,2,0,13,17,.247,.336,.371,.707,103,36,2,0,1,0,2,65/4
1988,aguaylu01,Luis Aguayo,29,NYY,AL,50,149,140,12,35,4,0,3,8,0,2,7,33,.250,.289,.343,.631,77,48,4,1,0,1,1,54/6
1988,aguilri01,Rick Aguilera,26,NYM,NL,11,4,4,1,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,48,1,0,0,0,0,0,1
1988,albagi01,Gibson Alba,28,STL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1988,aldremi01,Mike Aldrete,27,SFG,NL,139,449,389,44,104,15,0,3,50,6,5,56,65,.267,.357,.329,.686,103,128,10,0,1,3,13,*793/8
1988,alicelu01,Luis Alicea,22,STL,NL,93,330,297,20,63,10,4,1,24,1,1,25,32,.212,.276,.283,.559,61,84,12,2,4,2,4,4
1988,allanan01,Andy Allanson,26,CLE,AL,133,474,434,44,114,11,0,5,50,5,9,25,63,.263,.305,.323,.627,75,140,6,3,8,4,2,*2
1988,allenro02,Rod Allen,28,CLE,AL,5,11,11,1,1,1,0,0,0,0,0,0,2,.091,.091,.182,.273,-26,2,0,0,0,0,0,/D
1988,almonbi01,Bill Almon,35,PHI,NL,20,31,26,1,3,2,0,0,1,0,0,3,11,.115,.207,.192,.399,15,5,0,0,2,0,0,/563
1988,alomaro01,Roberto Alomar,20,SDP,NL,143,611,545,84,145,24,6,9,41,24,6,47,83,.266,.328,.382,.709,105,208,15,3,16,0,5,*4
1988,alomasa02,Sandy Alomar,22,SDP,NL,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,
1988,alvarjo01,Jose Alvarez,32,ATL,NL,61,10,8,0,3,0,0,0,0,0,0,1,0,.375,.444,.375,.819,135,3,0,0,1,0,0,1
1988,anderla02,Larry Andersen,35,HOU,NL,53,6,6,1,2,0,0,0,0,0,0,0,1,.333,.333,.333,.667,96,2,0,0,0,0,0,1
1988,anderbr01,Brady Anderson,24,TOT,AL,94,364,325,31,69,13,4,1,21,10,6,23,75,.212,.272,.286,.558,57,93,3,4,11,1,0,89
1988,anderbr01,Brady Anderson,24,BOS,AL,41,172,148,14,34,5,3,0,12,4,2,15,35,.230,.315,.304,.620,72,45,2,4,4,1,0,98
1988,anderbr01,Brady Anderson,24,BAL,AL,53,192,177,17,35,8,1,1,9,6,4,8,40,.198,.232,.271,.504,43,48,1,0,7,0,0,8
1988,anderda02,Dave Anderson,27,LAD,NL,116,325,285,31,71,10,2,2,20,4,2,32,45,.249,.325,.319,.644,88,91,9,1,5,2,4,654
1988,andujjo01,Joaquin Andujar,35,HOU,NL,23,22,19,0,4,2,0,0,0,0,0,2,9,.211,.286,.316,.602,76,6,0,0,1,0,0,1
1988,armasto01,Tony Armas,34,CAL,AL,120,393,368,42,100,20,2,13,49,1,3,22,87,.272,.311,.443,.754,112,163,13,0,1,2,0,*789/D
1988,armstja01,Jack Armstrong,23,CIN,NL,14,22,21,0,2,0,0,0,0,0,0,0,10,.095,.095,.095,.190,-46,2,0,0,1,0,0,1
1988,arnolsc01,Scott Arnold,25,STL,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1988,ashbyal01,Alan Ashby,36,HOU,NL,73,261,227,19,54,10,0,7,33,0,0,29,36,.238,.319,.374,.694,103,85,5,0,1,4,3,2
1988,assenpa01,Paul Assenmacher,27,ATL,NL,64,4,3,0,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,177,2,0,0,1,0,0,1
1988,atherke01,Keith Atherton,29,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1988,backmwa01,Wally Backman,28,NYM,NL,99,347,294,44,89,12,0,0,17,9,5,41,49,.303,.388,.344,.731,117,101,6,1,9,2,1,4
1988,bailema01,Mark Bailey,26,HOU,NL,8,28,23,1,3,0,0,0,0,0,1,5,6,.130,.286,.130,.416,26,3,1,0,0,0,0,/2
1988,baineha01,Harold Baines,29,CHW,AL,158,674,599,55,166,39,1,13,81,0,0,67,109,.277,.347,.411,.758,112,246,21,1,0,7,14,*D9/
1988,bakerdo01,Doug Baker,27,MIN,AL,11,7,7,1,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,/645
