year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1924,adamsba01,Babe Adams,42,PIT,NL,9,12,11,1,2,1,0,0,1,0,0,0,1,.182,.182,.273,.455,19,3,,0,1,,,/1
1924,adamssp01,Sparky Adams,29,CHC,NL,117,473,418,66,117,11,5,1,27,15,17,40,20,.280,.344,.337,.682,82,141,,1,14,,,64
1924,ainsmed01,Eddie Ainsmith,34,NYG,NL,10,5,5,0,3,0,0,0,0,0,0,0,0,.600,.600,.600,1.200,225,3,,0,0,,,/2
1924,aldrivi01,Vic Aldridge,30,CHC,NL,32,94,85,6,15,3,0,0,11,0,0,2,7,.176,.195,.212,.407,9,18,,0,7,,,1
1924,alexape01,Pete Alexander,37,CHC,NL,21,71,65,3,15,2,0,1,10,0,1,2,8,.231,.254,.308,.561,49,20,,0,4,,,1
1924,altroni01,Nick Altrock,47,WSH,AL,1,1,1,1,1,0,1,0,0,0,0,0,0,1.000,1.000,3.000,4.000,915,3,,0,0,,,/1
1924,archdma01,Maurice Archdeacon,25,CHW,AL,95,343,288,59,92,9,3,0,25,11,7,40,30,.319,.410,.372,.781,105,107,,4,11,,,8
1924,autrych02,Chick Autry,21,NYY,AL,2,1,0,1,0,0,0,0,0,0,0,0,0,,1.000,,,,0,,1,0,,,/2
1924,bailege01,Gene Bailey,30,BRO,NL,18,57,46,7,11,3,0,1,4,1,0,7,6,.239,.340,.370,.709,92,17,,0,4,,,8/9
1924,baldwha01,Harry Baldwin,24,NYG,NL,11,12,11,4,4,0,0,0,0,0,0,0,2,.364,.364,.364,.727,97,4,,0,1,,,1
1924,bancrda01,Dave Bancroft,33,BSN,NL,79,362,319,49,89,11,1,2,21,4,4,37,24,.279,.356,.339,.694,91,108,,1,5,,,6
1924,barnebo01,Bob Barnes,22,CHW,AL,2,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/1
1924,barneep01,Eppie Barnes,23,PIT,NL,2,5,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,,0,0,,,/3
1924,barneje01,Jesse Barnes,31,BSN,NL,37,100,90,6,20,1,1,0,9,0,1,1,6,.222,.231,.256,.486,33,23,,0,9,,,1
1924,barnevi01,Virgil Barnes,27,NYG,NL,35,87,77,8,14,0,0,0,4,0,1,6,26,.182,.241,.182,.423,16,14,,0,4,,,1
1924,barnhcl01,Clyde Barnhart,28,PIT,NL,102,389,344,49,95,6,11,3,51,8,4,30,17,.276,.338,.384,.721,91,132,,2,14,,,9
1924,barnhed01,Edgar Barnhart,19,SLB,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,,/1
1924,barrebi02,Bill Barrett,24,CHW,AL,119,454,406,52,110,18,5,2,56,15,10,30,38,.271,.326,.355,.680,78,144,,3,8,,,67/58
1924,barrebo01,Bob Barrett,25,CHC,NL,54,144,133,12,32,2,3,5,21,1,0,7,29,.241,.279,.414,.692,82,55,,0,4,,,43/5
1924,bassljo01,Johnny Bassler,29,DET,AL,124,456,379,43,131,20,3,1,68,2,1,62,11,.346,.441,.422,.864,125,160,,3,12,,,*2
1924,batchjo01,Joe Batchelder,25,BSN,NL,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,,0,0,,,/1
1924,baumgst01,Stan Baumgartner,29,PHA,AL,36,67,60,5,13,1,1,0,3,0,0,3,7,.217,.254,.267,.521,34,16,,0,5,,,1
1924,baynebi01,Bill Bayne,25,SLB,AL,22,17,14,3,6,2,0,0,3,0,0,2,1,.429,.500,.571,1.071,169,8,,0,0,,,1
1924,beallwa01,Walter Beall,24,NYY,AL,4,8,7,0,1,0,0,0,2,0,0,0,0,.143,.143,.143,.286,-26,1,,0,0,,,/1
1924,beckbo01,Boom-Boom Beck,19,SLB,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,,/1
1924,begleji01,Jim Begley,21,CIN,NL,2,7,5,1,1,0,0,0,0,0,0,2,0,.200,.429,.200,.629,74,1,,0,0,,,/4
1924,bellhi01,Hi Bell,26,STL,NL,28,36,31,1,2,0,0,0,0,0,0,5,14,.065,.194,.065,.259,-27,2,,0,0,,,1
1924,bellle01,Les Bell,22,STL,NL,17,62,57,5,14,3,2,1,5,0,0,3,7,.246,.295,.421,.716,91,24,,1,1,,,6
1924,bengobe01,Benny Bengough,25,NYY,AL,11,21,16,4,5,1,1,0,3,0,0,2,0,.313,.389,.500,.889,128,8,,0,1,,,2
1924,bennehe01,Herschel Bennett,27,SLB,AL,41,103,94,16,31,4,3,1,11,1,0,3,6,.330,.364,.468,.832,108,44,,2,2,,,7/9
1924,bentlja01,Jack Bentley,29,NYG,NL,46,102,98,12,26,5,1,0,6,0,0,3,13,.265,.287,.337,.624,68,33,,0,1,,,1
1924,bentola01,Larry Benton,26,BSN,NL,30,37,33,4,3,1,0,0,0,0,0,2,10,.091,.143,.121,.264,-27,4,,0,2,,,1
1924,bentoru01,Rube Benton,34,CIN,NL,32,51,46,5,12,2,0,0,3,0,0,5,10,.261,.333,.304,.638,73,14,,0,0,,,1
1924,berlyja01,Jack Berly,21,STL,NL,4,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,,0,0,,,/1
1924,bettshu01,Huck Betts,27,PHI,NL,38,55,45,7,7,0,0,0,2,0,0,4,8,.156,.224,.156,.380,-1,7,,0,6,,,1
1924,bigbeca01,Carson Bigbee,29,PIT,NL,89,319,282,42,74,4,1,0,15,15,7,26,12,.262,.331,.284,.615,65,80,,3,8,,,7
1924,bishoji01,Jim Bishop,26,PHI,NL,7,5,5,1,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,3,1,,0,0,,,/1
1924,bishoma01,Max Bishop,24,PHA,AL,91,358,294,52,75,13,2,2,21,4,3,54,30,.255,.380,.333,.713,84,98,,5,5,,,4
1924,blackbi01,Bill Black,24,CHW,AL,6,5,5,0,1,0,0,0,0,0,0,0,0,.200,.200,.200,.400,5,1,,0,0,,,/4
1924,bladera01,Ray Blades,27,STL,NL,131,514,456,86,142,21,13,11,68,7,9,35,38,.311,.373,.487,.860,131,222,,10,13,,,*7/4598
1924,blakesh01,Sheriff Blake,24,CHC,NL,29,33,31,5,9,0,1,0,3,0,1,1,1,.290,.313,.355,.667,78,11,,0,1,,,1
1924,blankte01,Ted Blankenship,23,CHW,AL,25,54,46,10,15,2,1,1,5,0,0,4,6,.326,.392,.478,.870,126,22,,1,3,,,1
1924,blottja01,Jack Blott,21,CIN,NL,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/2
1924,bluelu01,Lu Blue,27,DET,AL,108,479,395,81,123,26,7,2,53,9,4,64,26,.311,.413,.428,.840,119,169,,4,13,,,*3
1924,bluegos01,Ossie Bluege,23,WSH,AL,117,467,402,59,113,15,4,2,49,7,5,39,36,.281,.358,.353,.711,85,142,,9,15,,,54/6
1924,bohnesa01,Sam Bohne,27,CIN,NL,100,378,349,42,89,15,9,4,46,9,6,18,24,.255,.293,.384,.677,81,134,,1,10,,,465
1924,booneik01,Ike Boone,27,BOS,AL,128,545,487,72,164,31,4,13,98,2,2,54,32,.337,.404,.497,.901,132,242,,1,3,,,*9
1924,bottoji01,Jim Bottomley,24,STL,NL,137,583,528,87,167,31,12,14,111,5,4,35,35,.316,.362,.500,.862,131,264,,3,17,,,*3/4
1924,bratcjo01,Joe Bratcher,25,STL,NL,4,1,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/8
1924,bressru01,Rube Bressler,29,CIN,NL,115,415,383,41,133,14,13,4,49,9,10,22,20,.347,.389,.483,.872,133,185,,4,6,,,37/9
1924,bretthe01,Duke Brett,24,CHC,NL,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/1
1924,browefr01,Frank Brower,31,CLE,AL,66,136,107,16,30,10,1,3,20,1,1,27,9,.280,.434,.477,.910,133,51,,2,0,,,3/179
1924,browned02,Eddie Brown,32,BRO,NL,114,489,455,56,140,30,4,5,78,3,5,26,15,.308,.345,.424,.769,108,193,,0,8,,,*8
1924,bruggfr01,Frank Bruggy,33,PHA,AL,50,124,113,9,30,6,0,0,8,4,0,8,15,.265,.314,.319,.633,63,36,,0,3,,,2
1924,burkele01,Les Burke,21,DET,AL,72,274,241,30,61,10,4,0,17,2,4,22,20,.253,.321,.328,.649,69,79,,2,8,,,4/6
1924,burkepa01,Pat Burke,23,SLB,AL,1,3,3,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/5
