number,one,two,three,four,five,six,seven,eight,nine
1,Fowler,Heyward,Zobrist,Rizzo,Bryant,Schwarber,Soler,Montero,Russell
2,Fowler,Heyward,Bryant,Rizzo,Zobrist,Soler,Russell,Szczur,Ross
3,Fowler,Heyward,Zobrist,Rizzo,Bryant,Schwarber,Montero,Russell,pitcher
4,Fowler,Heyward,Zobrist,Rizzo,Bryant,Soler,Russell,Ross,pitcher
5,Fowler,Heyward,Zobrist,Rizzo,Bryant,Montero,Soler,Russell,pitcher
6,Zobrist,Heyward,Bryant,Rizzo,Soler,Stella,Montero,Russell,pitcher
7,Fowler,Heyward,Bryant,Rizzo,Zobrist,Soler,Russell,Ross,pitcher
8,Fowler,Heyward,Zobrist,Rizzo,Bryant,Montero,Soler,Russell,pitcher
9,Fowler,Heyward,Zobrist,Rizzo,Bryant,Stella,Montero,Russell,pitcher
10,Fowler,Heyward,Zobrist,Rizzo,Bryant,Soler,Montero,Russell,pitcher
11,Fowler,Bryant,Rizzo,Soler,Baez,Russell,Szczur,Ross,pitcher
12,Fowler,Heyward,Zobrist,Rizzo,Bryant,Soler,Baez,Ross,pitcher
13,Fowler,Heyward,Zobrist,Rizzo,Bryant,Montero,Soler,Russell,pitcher
14,Fowler,Heyward,Bryant,Rizzo,Soler,Zobrist,Montero,Russell,pitcher
15,Fowler,Heyward,Zobrist,Rizzo,Bryant,Stella,Montero,Baez,pitcher
16,Fowler,Heyward,Bryant,Rizzo,Soler,Zobrist,Russell,Ross,pitcher
17,Fowler,Heyward,Bryant,Rizzo,Zobrist,Baez,Russell,Ross,pitcher
18,Fowler,Heyward,Bryant,Rizzo,Zobrist,Montero,Baez,Russell,pitcher
19,Stella,Heyward,Bryant,Rizzo,Soler,Montero,Szczur,Russell,pitcher
20,Fowler,Heyward,Bryant,Rizzo,Zobrist,Soler,Russell,Ross,pitcher
21,Fowler,Heyward,Bryant,Rizzo,Zobrist,Stella,Russell,Ross,pitcher
22,Fowler,Heyward,Zobrist,Rizzo,Soler,Baez,Russell,Ross,pitcher
23,Fowler,Heyward,Bryant,Rizzo,Zobrist,Stella,Russell,Federowicz,pitcher
24,Fowler,Stella,Bryant,Rizzo,Zobrist,Russell,Szczur,Ross,pitcher
25,Fowler,Soler,Bryant,Rizzo,Zobrist,Baez,Russell,Federowicz,pitcher
26,Fowler,Stella,Bryant,Rizzo,Zobrist,Baez,Russell,Ross,pitcher
27,Fowler,Stella,Bryant,Rizzo,Zobrist,Kalish,Russell,Federowicz,pitcher
28,Fowler,Heyward,Bryant,Rizzo,Zobrist,Stella,Baez,Ross,pitcher
29,Fowler,Heyward,Bryant,Rizzo,Zobrist,Soler,Russell,Federowicz,pitcher
30,Fowler,Heyward,Bryant,Rizzo,Zobrist,Soler,Russell,Federowicz,pitcher
31,Fowler,Heyward,Bryant,Rizzo,Zobrist,Baez,Russell,Ross,pitcher
32,Zobrist,Heyward,Bryant,Rizzo,Soler,Baez,Russell,Federowicz,pitcher
33,Fowler,Heyward,Bryant,Rizzo,Soler,Baez,Stella,Ross,pitcher
34,Fowler,Heyward,Bryant,Rizzo,Zobrist,Soler,Russell,Ross,pitcher
35,Fowler,Heyward,Bryant,Rizzo,Zobrist,Soler,Russell,Montero,pitcher
36,Fowler,Heyward,Bryant,Rizzo,Zobrist,Russell,Baez,Ross,pitcher
