number,one,two,three,four,five,six,seven,eight,nine
1,Dernier,Sandberg,Matthews,Cey,Moreland,Davis,Durham,Bowa,pitcher
2,Dernier,Sandberg,Durham,Cey,Matthews,Hall,Davis,Bowa,pitcher
3,Woods,Sandberg,Matthews,Cey,Moreland,Davis,Buckner,Veryzer,pitcher
4,Cotto,Sandberg,Buckner,Cey,Matthews,Hall,Davis,Bowa,pitcher
5,Cotto,Sandberg,Matthews,Durham,Cey,Hall,Lake,Bowa,pitcher
6,Cotto,Sandberg,Matthews,Cey,Moreland,Davis,Durham,Bowa,pitcher
7,Cotto,Sandberg,Matthews,Cey,Moreland,Davis,Durham,Bowa,pitcher
8,Dernier,Sandberg,Matthews,Durham,Cey,Hall,Davis,Bowa,pitcher
9,Dernier,Sandberg,Matthews,Durham,Cey,Hall,Davis,Bowa,pitcher
10,Dernier,Sandberg,Matthews,Durham,Hall,Hebner,Lake,Veryzer,pitcher
11,Cotto,Sandberg,Moreland,Buckner,Cey,Davis,Woods,Bowa,pitcher
12,Dernier,Sandberg,Matthews,Durham,Cey,Hall,Davis,Bowa,pitcher
13,Cotto,Sandberg,Matthews,Buckner,Cey,Hall,Davis,Bowa,pitcher
14,Woods,Sandberg,Matthews,Moreland,Davis,Cey,Durham,Bowa,pitcher
15,Cotto,Sandberg,Matthews,Durham,Moreland,Cey,Davis,Bowa,pitcher
16,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Bowa,pitcher
17,Dernier,Sandberg,Moreland,Durham,Hall,Hebner,Davis,Veryzer,pitcher
18,Dernier,Sandberg,Matthews,Durham,Cey,Hall,Davis,Bowa,pitcher
19,Woods,Sandberg,Matthews,Moreland,Cey,Davis,Durham,Bowa,pitcher
20,Dernier,Sandberg,Matthews,Moreland,Cey,Davis,Durham,Bowa,pitcher
21,Dernier,Sandberg,Matthews,Buckner,Cey,Hall,Davis,Bowa,pitcher
22,Dernier,Sandberg,Matthews,Durham,Cey,Hall,Davis,Bowa,pitcher
23,Dernier,Sandberg,Matthews,Durham,Cey,Hall,Davis,Bowa,pitcher
24,Dernier,Sandberg,Matthews,Durham,Cey,Hall,Davis,Bowa,pitcher
25,Dernier,Bowa,Buckner,Durham,Hebner,Hall,Davis,Veryzer,pitcher
26,Dernier,Sandberg,Matthews,Durham,Cey,Moreland,Lake,Bowa,pitcher
27,Dernier,Sandberg,Matthews,Durham,Cey,Hall,Davis,Bowa,pitcher
28,Dernier,Sandberg,Matthews,Durham,Cey,Hall,Davis,Bowa,pitcher
29,Cotto,Sandberg,Buckner,Durham,Moreland,Cey,Davis,Bowa,pitcher
30,Dernier,Sandberg,Matthews,Durham,Cey,Hall,Davis,Bowa,pitcher
31,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Lake,Bowa,pitcher
32,Dernier,Sandberg,Matthews,Moreland,Cey,Davis,Durham,Bowa,pitcher
33,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Veryzer,pitcher
34,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Veryzer,pitcher
35,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Veryzer,pitcher
36,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Bowa,pitcher
37,Dernier,Sandberg,Matthews,Durham,Moreland,Cey,Davis,Bowa,pitcher
38,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Bowa,pitcher
39,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Bowa,pitcher
40,Dernier,Sandberg,Matthews,Durham,Hall,Hebner,Davis,Owen,pitcher
41,Cotto,Sandberg,Matthews,Durham,Moreland,Cey,Davis,Bowa,pitcher
42,Dernier,Sandberg,Matthews,Durham,Moreland,Cey,Davis,Bowa,pitcher
43,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Bowa,pitcher
44,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Bowa,pitcher
45,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Bowa,pitcher
46,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Bowa,pitcher
47,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Bowa,pitcher
48,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Owen,pitcher
49,Dernier,Sandberg,Matthews,Durham,Moreland,Davis,Hebner,Owen,pitcher
50,Dernier,Sandberg,Matthews,Durham,Hall,Hebner,Davis,Owen,pitcher
51,Dernier,Sandberg,Matthews,Durham,Hall,Hebner,Davis,Bowa,pitcher
52,Dernier,Sandberg,Matthews,Durham,Hall,Moreland,Hebner,Bowa,pitcher
53,Dernier,Sandberg,Matthews,Durham,Hall,Hebner,Davis,Bowa,pitcher
54,Dernier,Sandberg,Matthews,Durham,Moreland,Cey,Davis,Bowa,pitcher
55,Dernier,Sandberg,Moreland,Durham,Hall,Cey,Davis,Bowa,pitcher
56,Dernier,Sandberg,Moreland,Durham,Hall,Cey,Davis,Bowa,pitcher
57,Dernier,Sandberg,Moreland,Durham,Hall,Cey,Davis,Bowa,pitcher
58,Dernier,Sandberg,Matthews,Durham,Hall,Cey,Davis,Bowa,pitcher
59,Dernier,Sandberg,Matthews,Durham,Hall,Davis,Cey,Bowa,pitcher
60,Dernier,Sandberg,Matthews,Moreland,Woods,Davis,Cey,Bowa,pitcher
61,Dernier,Sandberg,Matthews,Durham,Moreland,Cey,Davis,Bowa,pitcher
62,Dernier,Sandberg,Matthews,Durham,Hebner,Moreland,Davis,Owen,pitcher
63,Dernier,Sandberg,Matthews,Durham,Moreland,Cey,Hassey,Bowa,pitcher
64,Dernier,Sandberg,Matthews,Moreland,Cey,Davis,Durham,Bowa,pitcher
65,Dernier,Sandberg,Matthews,Durham,Moreland,Cey,Davis,Bowa,pitcher
66,Dernier,Sandberg,Matthews,Durham,Moreland,Cey,Davis,Bowa,pitcher
67,Dernier,Sandberg,Matthews,Durham,Moreland,Davis,Cey,Bowa,pitcher
68,Dernier,Sandberg,Matthews,Durham,Moreland,Davis,Cey,Bowa,pitcher
69,Dernier,Sandberg,Matthews,Moreland,Davis,Woods,Bowa,Owen,pitcher
70,Dernier,Sandberg,Matthews,Moreland,Hebner,Johnstone,Hassey,Owen,pitcher
71,Dernier,Sandberg,Bosley,Hebner,Moreland,Johnstone,Hassey,Owen,pitcher
72,Dernier,Sandberg,Matthews,Moreland,Davis,Cey,Woods,Bowa,pitcher
73,Dernier,Sandberg,Matthews,Moreland,Hebner,Davis,Cey,Bowa,pitcher
74,Dernier,Sandberg,Matthews,Moreland,Davis,Cey,Johnstone,Bowa,pitcher
75,Dernier,Sandberg,Matthews,Moreland,Davis,Cey,Johnstone,Bowa,pitcher
76,Dernier,Sandberg,Moreland,Cey,Davis,Johnstone,Cotto,Bowa,pitcher
77,Dernier,Sandberg,Matthews,Moreland,Davis,Cey,Cotto,Owen,pitcher
78,Dernier,Sandberg,Matthews,Moreland,Davis,Cey,Woods,Bowa,pitcher
79,Dernier,Sandberg,Matthews,Moreland,Davis,Cey,Cotto,Bowa,pitcher
80,Dernier,Sandberg,Matthews,Moreland,Johnstone,Davis,Hassey,Bowa,pitcher
