number,one,two,three,four,five,six,seven,eight,nine
1,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,O'Farrell,pitcher
2,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,Hartnett,pitcher
3,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,O'Farrell,pitcher
4,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,Hartnett,pitcher
5,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,Hartnett,pitcher
6,Statz,Kelleher,Grantham,Grimes,Friberg,Miller,Heathcote,Hartnett,pitcher
7,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,Hartnett,pitcher
8,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,Hartnett,pitcher
9,Statz,Kelleher,Grantham,Grimes,Friberg,Miller,Heathcote,Hartnett,pitcher
10,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,O'Farrell,pitcher
11,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,O'Farrell,pitcher
12,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,O'Farrell,pitcher
13,Statz,Kelleher,Grantham,Grimes,Friberg,Miller,Heathcote,O'Farrell,pitcher
14,Statz,Heathcote,Grantham,Grimes,Friberg,Callaghan,Adams,O'Farrell,pitcher
15,Statz,Heathcote,Grantham,Grimes,Friberg,Callaghan,Adams,O'Farrell,pitcher
16,Statz,Heathcote,Grantham,Grimes,Friberg,Callaghan,Adams,O'Farrell,pitcher
17,Statz,Heathcote,Grantham,Kelleher,Friberg,Callaghan,Adams,O'Farrell,pitcher
18,Statz,Heathcote,Grantham,Kelleher,Friberg,Miller,Adams,O'Farrell,pitcher
19,Statz,Heathcote,Grantham,Kelleher,Friberg,Miller,Adams,Hartnett,pitcher
20,Statz,Adams,Grantham,Kelleher,Friberg,Miller,Heathcote,O'Farrell,pitcher
21,Statz,Callaghan,Grantham,Kelleher,Friberg,Miller,Adams,O'Farrell,pitcher
22,Statz,Callaghan,Grantham,Kelleher,Friberg,Miller,Adams,O'Farrell,pitcher
23,Statz,Kelleher,Grantham,Hartnett,Friberg,Miller,Callaghan,O'Farrell,pitcher
24,Statz,Hollocher,Grantham,Kelleher,Friberg,Miller,Callaghan,Hartnett,pitcher
25,Statz,Hollocher,Grantham,Kelleher,Friberg,Miller,Callaghan,Hartnett,pitcher
26,Statz,Hollocher,Grantham,Kelleher,Friberg,Miller,Heathcote,O'Farrell,pitcher
27,Statz,Hollocher,Grantham,Hartnett,Friberg,Miller,Heathcote,Kelleher,pitcher
28,Statz,Hollocher,Grantham,Hartnett,Friberg,Callaghan,Heathcote,Kelleher,pitcher
29,Statz,Hollocher,Grantham,Hartnett,Friberg,Callaghan,Heathcote,Kelleher,pitcher
30,Statz,Hollocher,Grantham,Hartnett,Friberg,Miller,Heathcote,Kelleher,pitcher
31,Statz,Hollocher,Grantham,Hartnett,Friberg,Callaghan,Heathcote,Kelleher,pitcher
32,Statz,Hollocher,Kelleher,Hartnett,Friberg,Miller,Callaghan,O'Farrell,pitcher
33,Statz,Hollocher,Kelleher,Hartnett,Friberg,Miller,Heathcote,O'Farrell,pitcher
34,Statz,Hollocher,Kelleher,Grimes,Friberg,Miller,Heathcote,Hartnett,pitcher
35,Statz,Hollocher,Grantham,Hartnett,Friberg,Miller,Heathcote,O'Farrell,pitcher
36,Statz,Hollocher,Grantham,Hartnett,Friberg,Miller,Heathcote,O'Farrell,pitcher
37,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Weis,Hartnett,pitcher
38,Statz,Hollocher,Grantham,O'Farrell,Friberg,Hartnett,Heathcote,Adams,pitcher
39,Statz,Hollocher,Grantham,O'Farrell,Friberg,Weis,Callaghan,Hartnett,pitcher
40,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Callaghan,Hartnett,pitcher
41,Statz,Hollocher,Grantham,O'Farrell,Friberg,Weis,Callaghan,Hartnett,pitcher
42,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
43,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
44,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Vogel,Hartnett,pitcher
45,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Vogel,Hartnett,pitcher
46,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
47,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
48,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
49,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
50,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
51,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
