number,one,two,three,four,five,six,seven,eight,nine
1,Stewart,Brock,Williams,Santo,Banks,Rodgers,Cowan,Bertell,pitcher
2,Stewart,Brock,Williams,Santo,Banks,Rodgers,Cowan,Bertell,pitcher
3,Stewart,Brock,Williams,Santo,Banks,Rodgers,Cowan,Bertell,pitcher
4,Stewart,Brock,Williams,Banks,Rodgers,Cowan,Burke,Ranew,pitcher
5,Stewart,Brock,Williams,Santo,Banks,Rodgers,Cowan,Bertell,pitcher
6,Stewart,Brock,Williams,Santo,Banks,Rodgers,Ranew,Cowan,pitcher
7,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
8,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
9,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
10,Stewart,Brock,Williams,Santo,Banks,Rodgers,Burton,Ranew,pitcher
11,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Burton,pitcher
12,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
13,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
14,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
15,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
16,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
17,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
18,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
19,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
20,Stewart,Brock,Williams,Santo,Banks,Rodgers,Ranew,Cowan,pitcher
21,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
22,Stewart,Brock,Williams,Santo,Banks,Rodgers,Bertell,Cowan,pitcher
