year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1880,bondto01,Tommy Bond,24,BSN,NL,26,29,.473,2.67,63,57,6,49,3,0,493.0,559,298,146,1,45,,118,,0,24,2082,84,2.35,1.225,10.2,0.0,0.8,2.2,2.62
1880,bradlge01,George Bradley,27,PRO,NL,13,8,.619,1.38,28,20,7,16,4,2,196.0,158,66,30,2,6,,54,,0,7,757,159,2.21,0.837,7.3,0.1,0.3,2.5,9.00
1880,burnsto01,Tom Burns,23,CHC,NL,0,0,,0.00,1,0,0,0,0,0,1.1,2,4,0,0,2,,1,,0,0,10,,5.53,3.000,13.5,0.0,13.5,6.8,0.50
1880,corcola01,Larry Corcoran,20,CHC,NL,43,14,.754,1.95,63,60,3,57,4,2,536.1,404,218,116,6,99,,268,,0,19,2133,123,2.23,0.938,6.8,0.1,1.7,4.5,2.71
1880,coreyfr01,Fred Corey,25,WOR,NL,8,9,.471,2.43,25,17,6,9,2,2,148.1,131,72,40,6,16,,47,,0,3,614,106,2.75,0.991,7.9,0.4,1.0,2.9,2.94
1880,dorgami01,Mike Dorgan,26,PRO,NL,0,0,,1.13,1,0,1,0,0,0,8.0,4,3,1,0,0,,2,,0,0,29,211,2.03,0.500,4.5,0.0,0.0,2.3,
1880,driscde01,Denny Driscoll,24,BUF,NL,1,3,.250,3.89,6,4,2,4,0,0,41.2,48,33,18,1,9,,17,,0,8,187,63,2.68,1.368,10.4,0.2,1.9,3.7,1.89
1880,evansja01,Jake Evans,23,TRO,NL,0,0,,13.50,1,0,1,0,0,0,4.0,11,8,6,0,0,,0,,0,0,21,21,2.53,2.750,24.8,0.0,0.0,0.0,
1880,foleycu01,Curry Foley,24,BSN,NL,14,14,.500,3.89,36,28,8,21,1,0,238.0,264,150,103,1,40,,68,,0,15,1004,57,2.52,1.277,10.0,0.0,1.5,2.6,1.70
1880,galvipu01,Pud Galvin,23,BUF,NL,20,35,.364,2.71,58,54,4,46,5,0,458.2,528,281,138,5,32,,128,,0,24,1969,90,2.32,1.221,10.4,0.1,0.6,2.5,4.00
1880,gardngi01,Gid Gardner,21,CLV,NL,1,8,.111,2.57,9,9,0,9,0,0,77.0,80,53,22,2,20,,21,,0,10,335,91,3.10,1.299,9.4,0.2,2.3,2.5,1.05
1880,goldsfr01,Fred Goldsmith,24,CHC,NL,21,3,.875,1.75,26,24,1,22,4,1,210.1,189,80,41,2,18,,90,,0,10,837,137,2.06,0.984,8.1,0.1,0.8,3.9,5.00
1880,guthch01,Charlie Guth,24,CHC,NL,1,0,1.000,5.00,1,1,0,1,0,0,9.0,12,8,5,0,1,,7,,0,4,42,51,1.31,1.444,12.0,0.0,1.0,7.0,7.00
1880,hankifr01,Frank Hankinson,24,CLV,NL,1,1,.500,1.08,4,2,2,2,0,1,25.0,20,10,3,0,3,,8,,0,0,96,221,2.25,0.920,7.2,0.0,1.1,2.9,2.67
1880,hornujo01,Joe Hornung,23,BUF,NL,0,0,,6.00,1,0,1,0,0,0,3.0,2,2,2,0,1,,0,,0,1,13,49,3.53,1.000,6.0,0.0,3.0,0.0,0.00
1880,keefeti01,Tim Keefe,23,TRO,NL,6,6,.500,0.86,12,12,0,12,0,0,105.0,68,27,10,0,16,,39,,0,1,397,293,2.25,0.800,5.8,0.0,1.4,3.3,2.44
1880,kellyki01,King Kelly,22,CHC,NL,0,0,,0.00,1,0,1,0,0,0,3.0,3,2,0,0,1,,1,,0,0,13,,2.87,1.333,9.0,0.0,3.0,3.0,1.00
1880,larkite01,Terry Larkin,24,TRO,NL,0,5,.000,8.76,5,5,0,3,0,0,38.0,83,65,37,1,10,,5,,0,9,207,29,3.40,2.447,19.7,0.2,2.4,1.2,0.50
1880,learyja01,Jack Leary,22,BSN,NL,0,1,.000,15.00,1,1,0,0,0,0,3.0,8,5,5,0,0,,1,,0,0,11,18,1.87,2.667,24.0,0.0,0.0,3.0,
1880,mccorji01,Jim McCormick,23,CLV,NL,45,28,.616,1.85,74,74,0,72,7,0,657.2,585,274,135,2,75,,260,,0,21,2669,126,2.12,1.004,8.0,0.0,1.0,3.6,3.47
1880,mcgunbi01,Bill McGunnigle,25,BUF,NL,2,3,.400,3.41,5,5,0,4,1,0,37.0,43,19,14,0,8,,3,,0,1,162,72,3.02,1.378,10.5,0.0,1.9,0.7,0.38
1880,morrijo01,John Morrill,25,BSN,NL,0,0,,0.84,3,0,2,0,0,0,10.2,9,3,1,0,1,,0,,0,0,34,282,2.81,0.938,7.6,0.0,0.8,0.0,0.00
