number,one,two,three,four,five,six,seven,eight,nine
1,Randle,Jesus,Buckner,Kingman,Henderson,Ontiveros,Lezcano,Blackwell,pitcher
2,Randle,Jesus,Buckner,Kingman,Henderson,Martin,Ontiveros,Foote,pitcher
3,Randle,Jesus,Buckner,Kingman,Henderson,Martin,Ontiveros,Foote,pitcher
4,Randle,Jesus,Buckner,Kingman,Vail,Martin,Foote,Tyson,pitcher
5,Randle,Jesus,Buckner,Kingman,Henderson,Martin,Ontiveros,Blackwell,pitcher
6,Randle,Jesus,Buckner,Kingman,Martin,Foote,Lezcano,Tyson,pitcher
7,Randle,Jesus,Buckner,Kingman,Martin,Foote,Lezcano,Tyson,pitcher
8,Jesus,Ontiveros,Buckner,Kingman,Biittner,Martin,Foote,Tyson,pitcher
9,Jesus,Ontiveros,Buckner,Biittner,Martin,Foote,Lezcano,Tyson,pitcher
10,Jesus,Ontiveros,Buckner,Biittner,Martin,Foote,Lezcano,Tyson,pitcher
11,Randle,Jesus,Buckner,Kingman,Martin,Foote,Lezcano,Tyson,pitcher
12,Randle,Jesus,Buckner,Kingman,Martin,Foote,Lezcano,Kelleher,pitcher
13,Randle,Jesus,Buckner,Kingman,Martin,Thompson,Blackwell,Kelleher,pitcher
14,Randle,Jesus,Buckner,Kingman,Martin,Thompson,Blackwell,Kelleher,pitcher
15,Randle,Jesus,Biittner,Kingman,Martin,Thompson,Blackwell,Kelleher,pitcher
16,Randle,Jesus,Buckner,Kingman,Martin,Foote,Thompson,Kelleher,pitcher
17,Randle,Jesus,Buckner,Kingman,Martin,Foote,Thompson,Tyson,pitcher
18,Randle,Jesus,Buckner,Kingman,Martin,Foote,Lezcano,Tyson,pitcher
19,Jesus,Thompson,Biittner,Martin,Vail,Ontiveros,Blackwell,Kelleher,pitcher
20,Randle,Jesus,Buckner,Kingman,Martin,Foote,Lezcano,Tyson,pitcher
21,Randle,Jesus,Buckner,Kingman,Martin,Foote,Thompson,Tyson,pitcher
22,Randle,Jesus,Buckner,Kingman,Martin,Foote,Lezcano,Tyson,pitcher
23,Randle,Jesus,Buckner,Martin,Vail,Blackwell,Lezcano,Kelleher,pitcher
24,Randle,Jesus,Buckner,Martin,Vail,Foote,Lezcano,Dillard,pitcher
25,Randle,Dillard,Buckner,Martin,Vail,Foote,Thompson,Kelleher,pitcher
26,Randle,Jesus,Buckner,Martin,Biittner,Thompson,Blackwell,Dillard,pitcher
27,Randle,Jesus,Buckner,Kingman,Martin,Foote,Thompson,Dillard,pitcher
28,Randle,Jesus,Buckner,Kingman,Martin,Foote,Thompson,Dillard,pitcher
