year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1925,adamsba01,Babe Adams,43,PIT,NL,6,5,.545,5.42,33,10,12,3,0,3,101.1,129,67,61,7,17,,18,3,0,0,448,82,4.25,1.441,11.5,0.6,1.5,1.6,1.06
1925,adamsbo01,Bob Adams,23,BOS,AL,0,0,,7.94,2,0,2,0,0,0,5.2,10,5,5,1,3,,1,0,0,0,28,60,6.64,2.294,15.9,1.6,4.8,1.6,0.33
1925,aldrivi01,Vic Aldridge,31,PIT,NL,15,7,.682,3.63,30,26,4,14,1,0,213.1,218,99,86,15,74,,88,5,0,4,907,123,4.31,1.369,9.2,0.6,3.1,3.7,1.19
1925,alexape01,Pete Alexander,38,CHC,NL,15,11,.577,3.39,32,30,1,20,1,0,236.0,270,106,89,15,29,,63,3,0,1,977,128,3.81,1.267,10.3,0.6,1.1,2.4,2.17
1925,anderbi01,Bill Anderson,29,BSN,NL,0,0,,10.13,2,0,2,0,0,0,2.2,5,3,3,0,2,,1,0,0,0,14,45,4.61,2.625,16.9,0.0,6.8,3.4,0.50
1925,andreel01,Elbert Andrews,23,PHA,AL,0,0,,10.13,6,0,2,0,0,0,8.0,12,12,9,0,11,,0,0,0,0,44,48,7.24,2.875,13.5,0.0,12.4,0.0,0.00
1925,ashke01,Ken Ash,23,CHW,AL,0,0,,9.00,2,0,2,0,0,0,4.0,7,4,4,2,0,,0,0,0,0,18,50,9.61,1.750,15.8,4.5,0.0,0.0,
1925,baldwha01,Harry Baldwin,25,NYG,NL,0,0,,9.00,1,0,1,0,0,0,1.0,3,2,1,0,1,,0,0,0,0,7,62,6.11,4.000,27.0,0.0,9.0,0.0,0.00
1925,ballowi01,Win Ballou,27,WSH,AL,1,1,.500,4.55,10,1,6,1,0,1,27.2,38,17,14,1,13,,13,0,0,1,125,94,4.05,1.843,12.4,0.3,4.2,4.2,1.00
1925,barneje01,Jesse Barnes,32,BSN,NL,11,16,.407,4.53,32,28,3,17,0,0,216.1,255,127,109,15,63,,55,1,0,4,956,89,4.39,1.470,10.6,0.6,2.6,2.3,0.87
1925,barnevi01,Virgil Barnes,28,NYG,NL,15,11,.577,3.53,32,27,4,17,1,2,221.2,242,110,87,9,53,,53,1,0,0,934,115,3.89,1.331,9.8,0.4,2.2,2.2,1.00
1925,batchjo01,Joe Batchelder,26,BSN,NL,0,0,,5.14,4,0,2,0,0,0,7.0,10,5,4,0,1,,2,0,0,0,34,82,2.97,1.571,12.9,0.0,1.3,2.6,2.00
1925,baumgst01,Stan Baumgartner,30,PHA,AL,6,3,.667,3.57,37,12,9,2,1,3,113.1,120,55,45,3,35,,18,7,1,1,495,131,4.25,1.368,9.5,0.2,2.8,1.4,0.51
1925,beallwa01,Walter Beall,25,NYY,AL,0,1,.000,12.71,8,1,2,0,0,0,11.1,11,17,16,0,19,,8,3,1,1,63,35,7.52,2.647,8.7,0.0,15.1,6.4,0.42
1925,bendech01,Chief Bender,41,CHW,AL,0,0,,18.00,1,0,1,0,0,0,1.0,1,2,2,1,1,,0,0,0,0,5,31,19.11,2.000,9.0,9.0,9.0,0.0,0.00
1925,bengera01,Ray Benge,23,CLE,AL,1,0,1.000,1.54,2,2,0,1,1,0,11.2,9,2,2,0,3,,3,0,0,0,48,296,3.37,1.029,6.9,0.0,2.3,2.3,1.00
1925,bentlja01,Jack Bentley,30,NYG,NL,11,9,.550,5.04,28,22,4,11,0,0,157.0,200,90,88,10,59,,47,1,0,2,703,81,4.49,1.650,11.5,0.6,3.4,2.7,0.80
1925,bentola01,Larry Benton,27,BSN,NL,14,7,.667,3.09,31,21,4,16,2,1,183.1,170,72,63,5,70,,49,2,0,2,773,130,4.11,1.309,8.3,0.2,3.4,2.4,0.70
1925,bentoru01,Rube Benton,35,CIN,NL,9,10,.474,4.05,33,16,7,6,1,1,146.2,182,88,66,3,34,,36,1,1,0,648,101,3.60,1.473,11.2,0.2,2.1,2.2,1.06
1925,bettshu01,Huck Betts,28,PHI,NL,4,5,.444,5.55,35,7,15,1,0,1,97.1,146,86,60,10,38,,28,3,0,1,475,86,5.14,1.890,13.5,0.9,3.5,2.6,0.74
1925,biemiha01,Harry Biemiller,27,CIN,NL,0,1,.000,4.02,23,1,10,0,0,2,47.0,45,28,21,2,21,,9,7,0,2,197,103,5.07,1.404,8.6,0.4,4.0,1.7,0.43
1925,blaehge01,George Blaeholder,21,SLB,AL,0,0,,31.50,2,0,1,0,0,0,2.0,6,7,7,3,1,,1,1,0,1,13,17,24.61,3.500,27.0,13.5,4.5,4.5,1.00
1925,blakesh01,Sheriff Blake,25,CHC,NL,10,18,.357,4.86,36,31,3,14,0,2,231.1,260,144,125,17,114,,93,5,0,3,1046,90,4.81,1.617,10.1,0.7,4.4,3.6,0.82
1925,blankte01,Ted Blankenship,24,CHW,AL,17,8,.680,3.03,40,23,15,16,3,1,232.0,218,90,78,11,69,,81,0,0,4,954,137,3.92,1.237,8.5,0.4,2.7,3.1,1.17
1925,bradyne01,Neal Brady,28,CIN,NL,1,3,.250,4.66,20,3,14,2,0,1,63.2,73,44,33,4,20,,12,4,0,2,287,88,4.68,1.461,10.3,0.6,2.8,1.7,0.60
1925,braxtga01,Garland Braxton,25,NYY,AL,1,1,.500,6.52,3,2,0,0,0,0,19.1,26,14,14,1,5,,11,1,0,0,85,67,3.58,1.603,12.1,0.5,2.3,5.1,2.20
1925,bretthe01,Duke Brett,25,CHC,NL,1,1,.500,3.63,10,1,9,0,0,0,17.1,12,7,7,0,3,,6,1,0,0,69,122,3.11,0.865,6.2,0.0,1.6,3.1,2.00
1925,brownju01,Jumbo Brown,18,CHC,NL,0,0,,3.00,2,0,2,0,0,0,6.0,5,5,2,0,4,,0,0,0,1,28,154,5.11,1.500,7.5,0.0,6.0,0.0,0.00
1925,brownll01,Lloyd Brown,20,BRO,NL,0,3,.000,4.12,17,5,9,1,0,0,63.1,79,39,29,1,25,,23,2,0,4,280,101,3.87,1.642,11.2,0.1,3.6,3.3,0.92
1925,buckega01,Garland Buckeye,27,CLE,AL,13,8,.619,3.65,30,18,8,11,1,0,153.0,161,74,62,3,58,,49,6,0,2,684,122,3.98,1.431,9.5,0.2,3.4,2.9,0.84
1925,bushjo01,Bullet Joe Bush,32,SLB,AL,14,14,.500,5.09,33,30,3,15,2,0,208.2,230,129,118,18,91,,63,2,0,4,935,92,4.97,1.538,9.9,0.8,3.9,2.7,0.69
1925,bushgu01,Guy Bush,23,CHC,NL,6,13,.316,4.30,42,15,17,5,0,4,182.0,213,102,87,14,52,,76,3,0,1,790,101,4.18,1.456,10.5,0.7,2.6,3.8,1.46
1925,caldwch01,Charlie Caldwell,23,NYY,AL,0,0,,16.88,3,0,1,0,0,0,2.2,7,6,5,0,3,,1,0,0,1,18,29,5.74,3.750,23.6,0.0,10.1,3.4,0.33
1925,cantrgu01,Guy Cantrell,21,BRO,NL,1,0,1.000,3.00,14,3,8,1,0,0,36.0,42,27,12,0,14,,13,1,0,2,161,139,3.64,1.556,10.5,0.0,3.5,3.3,0.93
1925,carlsha01,Hal Carlson,33,PHI,NL,13,14,.481,4.23,35,32,2,18,4,0,234.0,281,131,110,19,52,,80,6,0,3,1024,113,4.23,1.423,10.8,0.7,2.0,3.1,1.54
1925,carroow01,Ownie Carroll,22,DET,AL,2,2,.500,3.76,10,4,3,1,0,0,40.2,46,30,17,1,28,,12,2,0,3,191,115,5.05,1.820,10.2,0.2,6.2,2.7,0.43
1925,clouged01,Ed Clough,18,STL,NL,0,1,.000,8.10,3,1,2,0,0,0,10.0,11,9,9,1,5,,3,1,0,0,45,55,5.61,1.600,9.9,0.9,4.5,2.7,0.60
1925,cobbty01,Ty Cobb,38,DET,AL,0,0,,0.00,1,0,1,0,0,1,1.0,0,0,0,0,0,,0,0,0,0,3,,3.11,0.000,0.0,0.0,0.0,0.0,
1925,colebe01,Bert Cole,28,TOT,AL,3,4,.429,6.03,27,4,11,1,0,1,77.2,99,60,52,2,40,,16,2,0,2,358,73,4.66,1.790,11.5,0.2,4.6,1.9,0.40
1925,colebe01,Bert Cole,28,DET,AL,2,3,.400,5.88,14,2,6,1,0,1,33.2,44,27,22,2,15,,7,1,0,2,157,74,4.89,1.752,11.8,0.5,4.0,1.9,0.47
1925,colebe01,Bert Cole,28,CLE,AL,1,1,.500,6.14,13,2,5,0,0,0,44.0,55,33,30,0,25,,9,1,0,0,201,73,4.48,1.818,11.3,0.0,5.1,1.8,0.36
1925,colliri01,Rip Collins,29,DET,AL,6,11,.353,4.60,26,20,2,4,0,0,139.0,149,86,71,7,51,,33,6,0,4,606,94,4.52,1.439,9.6,0.5,3.3,2.1,0.65
1925,connasa01,Sarge Connally,26,CHW,AL,6,7,.462,4.66,41,2,28,0,0,7,104.1,122,63,54,2,58,,45,2,0,1,472,89,4.22,1.725,10.5,0.2,5.0,3.9,0.78
1925,coonejo01,Johnny Cooney,24,BSN,NL,14,14,.500,3.48,31,29,2,20,2,0,245.2,267,123,95,18,50,,65,3,0,1,1047,115,4.18,1.290,9.8,0.7,1.8,2.4,1.30
1925,coopewi01,Wilbur Cooper,33,CHC,NL,12,14,.462,4.28,32,26,5,13,0,0,212.1,249,115,101,18,61,,41,4,0,1,936,102,4.75,1.460,10.6,0.8,2.6,1.7,0.67
1925,couchjo01,Johnny Couch,34,PHI,NL,5,6,.455,5.44,34,7,14,2,1,2,94.1,112,71,57,9,39,,11,1,0,2,429,88,5.39,1.601,10.7,0.9,3.7,1.0,0.28
1925,covelst01,Stan Coveleski,35,WSH,AL,20,5,.800,2.84,32,32,0,15,3,0,241.0,230,86,76,7,73,,58,2,0,2,994,149,3.94,1.257,8.6,0.3,2.7,2.2,0.79
1925,crumpro01,Roy Crumpler,28,PHI,NL,0,0,,7.71,3,1,2,0,0,0,4.2,8,4,4,0,2,,1,0,0,0,23,66,3.97,2.143,15.4,0.0,3.9,1.9,0.50
1925,cullobu01,Bud Culloton,29,PIT,NL,0,1,.000,2.57,9,1,6,0,0,0,21.0,19,8,6,1,1,,3,0,0,2,81,175,3.59,0.952,8.1,0.4,0.4,1.3,3.00
1925,cvengmi01,Mike Cvengros,24,CHW,AL,3,9,.250,4.30,22,11,5,4,0,0,104.2,109,56,50,7,55,,32,3,1,2,465,96,5.03,1.567,9.4,0.6,4.7,2.8,0.58
1925,danfoda01,Dave Danforth,35,SLB,AL,7,9,.438,4.36,38,15,10,5,0,2,159.0,172,96,77,19,61,,53,3,1,1,697,107,5.21,1.465,9.7,1.1,3.5,3.0,0.87
1925,daussho01,Hooks Dauss,35,DET,AL,16,11,.593,3.16,35,30,3,16,1,1,228.0,238,110,80,11,85,,58,4,1,1,990,137,4.40,1.417,9.4,0.4,3.4,2.3,0.68
1925,daviech01,Chick Davies,33,NYG,NL,0,0,,6.14,2,1,1,0,0,0,7.1,13,8,5,0,4,,5,0,0,0,41,69,3.38,2.318,16.0,0.0,4.9,6.1,1.25
1925,davisdi01,Dixie Davis,34,SLB,AL,12,7,.632,4.59,35,22,6,9,0,1,180.1,192,121,92,10,106,,58,6,1,6,832,102,5.05,1.652,9.6,0.5,5.3,2.9,0.55
1925,daype01,Pea Ridge Day,25,STL,NL,2,4,.333,6.30,17,4,4,1,0,1,40.0,53,31,28,5,7,,13,3,0,0,175,69,4.84,1.500,11.9,1.1,1.6,2.9,1.86
1925,deanwa01,Wayland Dean,23,NYG,NL,10,7,.588,4.64,33,14,10,6,1,1,151.1,169,98,78,13,50,,53,4,0,2,668,88,4.60,1.447,10.1,0.8,3.0,3.2,1.06
1925,decatar01,Art Decatur,31,TOT,NL,4,13,.235,5.37,26,15,5,4,0,2,129.0,173,89,77,13,35,,31,2,1,1,592,89,4.80,1.612,12.1,0.9,2.4,2.2,0.89
1925,decatar01,Art Decatur,31,BRO,NL,0,0,,18.00,1,0,0,0,0,0,1.0,3,2,2,0,0,,0,0,0,0,6,32,3.11,3.000,27.0,0.0,0.0,0.0,
1925,decatar01,Art Decatur,31,PHI,NL,4,13,.235,5.27,25,15,5,4,0,2,128.0,170,87,75,13,35,,31,2,1,1,586,91,4.82,1.602,12.0,0.9,2.5,2.2,0.89
1925,dibutpe01,Pedro Dibut,32,CIN,NL,0,0,,inf,1,0,0,0,0,0,0.0,3,2,2,0,0,,0,0,0,0,3,9,,,,,,,
1925,dickele01,Leo Dickerman,28,STL,NL,4,11,.267,5.58,29,18,3,7,2,1,130.2,135,95,81,10,79,,40,2,0,4,583,77,5.35,1.638,9.3,0.7,5.4,2.8,0.51
1925,donohpe01,Pete Donohue,24,CIN,NL,21,14,.600,3.08,42,38,4,27,3,2,301.0,310,122,103,3,49,,78,2,0,0,1232,133,3.23,1.193,9.3,0.1,1.5,2.3,1.59
1925,doyleje01,Jess Doyle,27,DET,AL,4,7,.364,5.93,45,3,34,0,0,8,118.1,158,83,78,6,50,,31,5,0,0,544,73,4.64,1.758,12.0,0.5,3.8,2.4,0.62
1925,dyered01,Eddie Dyer,25,STL,NL,4,3,.571,4.20,27,5,18,1,0,3,81.1,93,52,38,4,23,,25,7,0,3,368,103,4.24,1.426,10.3,0.4,2.5,2.8,1.09
1925,edwarfo01,Foster Edwards,21,BSN,NL,0,0,,9.00,1,0,1,0,0,0,2.0,6,5,2,0,1,,1,0,0,0,14,53,3.61,3.500,27.0,0.0,4.5,4.5,1.00
1925,edwarji01,James Edwards,30,TOT,AL,1,5,.167,5.86,22,7,4,2,1,0,81.1,106,69,53,4,46,,32,2,0,0,395,73,4.73,1.869,11.7,0.4,5.1,3.5,0.70
