number,one,two,three,four,five,six,seven,eight,nine
1,Evers,Sheckard,Hofman,Chance,Schulte,Zimmerman,Tinker,Kling,pitcher
2,Evers,Sheckard,Hofman,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
3,Evers,Sheckard,Hofman,Chance,Schulte,Zimmerman,Tinker,Kling,pitcher
4,Evers,Sheckard,Hofman,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
5,Evers,Sheckard,Hofman,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
6,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
7,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
8,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
9,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
10,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
11,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
12,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
13,Evers,Sheckard,Kaiser,Chance,Schulte,Zimmerman,Tinker,Archer,pitcher
14,Evers,Sheckard,Kaiser,Archer,Schulte,Zimmerman,Tinker,Kling,pitcher
15,Evers,Sheckard,Hofman,Archer,Schulte,Zimmerman,Tinker,Kling,pitcher
16,Evers,Sheckard,Hofman,Archer,Schulte,Zimmerman,Tinker,Kling,pitcher
17,Evers,Sheckard,Hofman,Archer,Schulte,Zimmerman,Tinker,Kling,pitcher
18,Evers,Sheckard,Hofman,Saier,Schulte,Zimmerman,Tinker,Archer,pitcher
19,Evers,Sheckard,Hofman,Saier,Schulte,Zimmerman,Tinker,Kling,pitcher
20,Shean,Sheckard,Hofman,Saier,Schulte,Zimmerman,Tinker,Kling,pitcher
21,Shean,Sheckard,Hofman,Saier,Schulte,Doyle,Tinker,Archer,pitcher
22,Shean,Sheckard,Hofman,Chance,Schulte,Doyle,Tinker,Archer,pitcher
23,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Kling,pitcher
24,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Kling,pitcher
25,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
26,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Kling,pitcher
27,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Kling,pitcher
28,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
29,Sheckard,Schulte,Hofman,Chance,Doyle,Shean,Zimmerman,Archer,pitcher
30,Sheckard,Schulte,Hofman,Chance,Doyle,Shean,Zimmerman,Kling,pitcher
31,Sheckard,Schulte,Hofman,Chance,Doyle,Shean,Zimmerman,Archer,pitcher
32,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
33,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
34,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
35,Kaiser,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
36,Sheckard,Schulte,Hofman,Saier,Doyle,Tinker,Zimmerman,Archer,pitcher
37,Sheckard,Schulte,Hofman,Chance,Doyle,Tinker,Zimmerman,Archer,pitcher
38,Sheckard,Schulte,Hofman,Kaiser,Doyle,Tinker,Zimmerman,Archer,pitcher
39,Sheckard,Schulte,Hofman,Kaiser,Doyle,Tinker,Zimmerman,Archer,pitcher
40,Sheckard,Schulte,Hofman,Kaiser,Doyle,Tinker,Zimmerman,Kling,pitcher
41,Sheckard,Schulte,Hofman,Kaiser,Doyle,Tinker,Zimmerman,Kling,pitcher
42,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
43,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
44,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
45,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
46,Sheckard,Schulte,Hofman,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
47,Sheckard,Schulte,Archer,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
48,Sheckard,Schulte,Archer,Zimmerman,Doyle,Tinker,Kaiser,Kling,pitcher
49,Sheckard,Schulte,Archer,Zimmerman,Doyle,Tinker,Good,Graham,pitcher
50,Sheckard,Schulte,Archer,Zimmerman,Doyle,Tinker,Good,Graham,pitcher
51,Sheckard,Schulte,Archer,Zimmerman,Doyle,Tinker,Good,Graham,pitcher
