number,one,two,three,four,five,six,seven,eight,nine
1,Johnson,Kessinger,Williams,Santo,Banks,Hundley,Arcia,Phillips,pitcher
2,Johnson,Kessinger,Williams,Santo,Banks,Hundley,Arcia,Phillips,pitcher
3,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Savage,Phillips,pitcher
4,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Spangler,Phillips,pitcher
5,Kessinger,Beckert,Williams,Santo,Banks,Hundley,Savage,Phillips,pitcher
6,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
7,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
8,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Boccabella,Phillips,pitcher
9,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
10,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
11,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
12,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
13,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
14,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
15,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
16,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
17,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
18,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
19,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
20,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
21,Johnson,Beckert,Williams,Santo,Banks,Hundley,Arcia,Phillips,pitcher
22,Kessinger,Johnson,Williams,Santo,Banks,Hundley,Arcia,Phillips,pitcher
23,Kessinger,Johnson,Williams,Santo,Banks,Hundley,Beckert,Phillips,pitcher
24,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
25,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
26,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
27,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Boccabella,Phillips,pitcher
28,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
29,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
30,Kessinger,Beckert,Williams,Santo,Johnson,Nen,Hundley,Phillips,pitcher
31,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
32,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
33,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
34,Kessinger,Beckert,Williams,Santo,Banks,Spangler,Hundley,Phillips,pitcher
35,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
36,Kessinger,Beckert,Williams,Banks,Boccabella,Hundley,Santo,Spangler,pitcher
37,Kessinger,Beckert,Williams,Banks,Spangler,Santo,Hundley,Phillips,pitcher
38,Kessinger,Beckert,Williams,Santo,Spangler,Nen,Hundley,Phillips,pitcher
39,Kessinger,Beckert,Williams,Santo,Banks,Spangler,Hundley,Phillips,pitcher
40,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
41,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
42,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
43,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
44,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Hickman,pitcher
45,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Hickman,pitcher
46,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Hickman,pitcher
47,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
48,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
49,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
50,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
51,Kessinger,Beckert,Williams,Santo,Banks,Johnson,Hundley,Phillips,pitcher
52,Phillips,Beckert,Williams,Santo,Banks,Spangler,Hundley,Arcia,pitcher
53,Phillips,Beckert,Williams,Santo,Banks,Spangler,Hundley,Arcia,pitcher
