year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1910,abbated01,Ed Abbaticchio,33,TOT,NL,55,200,181,20,44,4,2,0,10,2,,12,16,.243,.290,.287,.577,67,52,,0,8,,,6/4
1910,abbated01,Ed Abbaticchio,33,PIT,NL,3,2,3,0,0,0,0,0,0,0,,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/6
1910,abbated01,Ed Abbaticchio,33,BSN,NL,52,198,178,20,44,4,2,0,10,2,,12,16,.247,.295,.292,.587,70,52,,0,8,,,6/4
1910,abbotod01,Ody Abbott,23,STL,NL,22,82,70,2,13,2,1,0,6,3,,6,20,.186,.250,.243,.493,46,17,,0,6,,,8
1910,abstebi01,Bill Abstein,27,SLB,AL,25,92,87,1,13,2,0,0,3,3,,2,15,.149,.169,.172,.341,10,15,,0,1,,,3
1910,adamsba01,Babe Adams,28,PIT,NL,34,96,83,9,16,3,0,0,6,0,,9,23,.193,.272,.229,.501,42,19,,0,5,,,1
1910,adamsbe01,Bert Adams,19,CLE,AL,5,13,13,1,3,0,0,0,0,0,,0,3,.231,.231,.231,.462,43,3,,0,0,,,/2
1910,ainsmed01,Eddie Ainsmith,20,WSH,AL,33,111,104,4,20,1,2,0,9,0,,6,21,.192,.236,.240,.477,53,25,,0,1,,,2
1910,albercy01,Cy Alberts,28,STL,NL,4,10,7,0,0,0,0,0,0,0,,2,3,.000,.222,.000,.222,-33,0,,0,1,,,/1
1910,allensl01,Sled Allen,23,SLB,AL,14,28,23,3,3,1,0,0,1,0,,1,4,.130,.231,.174,.405,31,4,,2,1,,,2/3
1910,altizda01,Dave Altizer,33,CIN,NL,3,13,10,3,6,0,0,0,0,0,,3,0,.600,.692,.600,1.292,284,6,,0,0,,,/6
1910,amesre01,Red Ames,27,NYG,NL,33,65,62,1,11,1,0,1,6,0,,1,21,.177,.190,.242,.432,25,15,,0,2,,,1
1910,anderwi01,Wingo Anderson,23,CIN,NL,7,5,5,1,1,0,0,0,0,0,,0,0,.200,.200,.200,.400,19,1,,0,0,,,/1
1910,archeji01,Jimmy Archer,27,CHC,NL,98,342,313,36,81,17,6,2,41,6,,14,49,.259,.293,.371,.663,94,116,,1,16,,,23
1910,arellfr01,Frank Arellanes,28,BOS,AL,18,36,34,2,6,1,0,1,4,0,,1,7,.176,.200,.294,.494,52,10,,0,1,,,1
1910,atkinto01,Tommy Atkins,22,PHA,AL,15,17,17,0,2,0,0,0,0,0,,0,5,.118,.118,.118,.235,-26,2,,0,0,,,1
1910,austiji01,Jimmy Austin,30,NYY,AL,133,511,432,46,94,11,4,2,36,22,,47,56,.218,.305,.275,.580,77,119,,7,25,,,*5
1910,backmle01,Les Backman,22,STL,NL,26,41,35,2,4,1,1,0,3,0,,4,12,.114,.244,.200,.444,32,7,,2,0,,,1
1910,bailebi01,Bill Bailey,22,SLB,AL,34,76,63,6,13,0,0,0,2,1,,4,22,.206,.254,.206,.460,49,13,,0,1,,,1
1910,bakerfr01,Home Run Baker,24,PHA,AL,146,625,561,83,159,25,15,2,74,21,,34,36,.283,.329,.392,.721,126,220,,4,21,,,*5
1910,ballne01,Neal Ball,29,CLE,AL,54,141,123,13,25,3,1,0,12,4,,9,28,.203,.258,.244,.501,56,30,,0,6,,,6/4859
1910,barbeja01,Jap Barbeau,28,STL,NL,7,25,21,4,4,0,1,0,2,0,,3,3,.190,.292,.286,.577,71,6,,0,1,,,/547
1910,barbefr01,Frank Barberich,28,BOS,AL,2,1,1,0,0,0,0,0,0,0,,0,0,.000,.000,.000,.000,-100,0,,0,0,,,/1
1910,bargecy01,Cy Barger,25,BRO,NL,42,112,104,7,24,3,2,0,7,0,,5,14,.231,.266,.298,.564,67,31,,0,3,,,1
1910,barrocu01,Cuke Barrows,26,CHW,AL,6,23,20,0,4,0,0,0,1,0,,3,2,.200,.304,.200,.504,62,4,,0,0,,,/7
1910,barryja01,Jack Barry,23,PHA,AL,145,570,487,64,126,19,5,3,60,14,,52,60,.259,.336,.337,.673,111,164,,5,22,,,*6
1910,batesjo02,Johnny Bates,27,PHI,NL,135,583,498,91,152,26,11,3,61,31,,61,49,.305,.385,.420,.805,133,209,,4,19,,,*87/9
1910,beaumgi01,Ginger Beaumont,33,CHC,NL,76,210,172,30,46,5,1,2,22,4,,28,14,.267,.373,.343,.716,110,59,,1,8,,,87/9
1910,beckfr02,Fred Beck,23,BSN,NL,154,608,571,52,157,32,9,10,64,8,,19,55,.275,.307,.415,.722,108,237,,7,10,,,*83/97
1910,beckehe01,Heinie Beckendorf,26,TOT,AL,40,124,110,8,18,1,0,0,12,0,,6,18,.164,.227,.173,.400,28,19,,3,4,,,2
1910,beckehe01,Heinie Beckendorf,26,DET,AL,3,8,7,0,3,0,0,0,2,0,,1,0,.429,.500,.429,.929,183,3,,0,0,,,/2
1910,beckehe01,Heinie Beckendorf,26,WSH,AL,37,116,103,8,15,1,0,0,10,0,,5,18,.146,.207,.155,.363,16,16,,3,4,,,2
1910,beckebe01,Beals Becker,23,NYG,NL,80,145,126,18,36,2,4,3,24,11,,14,25,.286,.357,.437,.794,130,55,,0,3,,,89/73
1910,beebefr01,Fred Beebe,30,CIN,NL,35,75,73,3,12,0,1,0,6,0,,1,12,.164,.176,.192,.367,9,14,,0,1,,,1
1910,bellge01,George Bell,35,BRO,NL,44,105,97,5,13,1,0,0,4,0,,4,30,.134,.184,.144,.329,-3,14,,2,2,,,1
1910,bemisha01,Harry Bemis,36,CLE,AL,61,177,167,12,36,5,1,1,16,3,,5,20,.216,.238,.275,.514,59,46,,0,6,,,2
