number,one,two,three,four,five,six,seven,eight,nine
1,Evers,Sheckard,Schulte,Chance,Lennox,Hofman,Tinker,Archer,pitcher
2,Evers,Sheckard,Schulte,Chance,Lennox,Hofman,Tinker,Archer,pitcher
3,Evers,Sheckard,Schulte,Zimmerman,Lennox,Hofman,Tinker,Archer,pitcher
4,Evers,Sheckard,Schulte,Zimmerman,Lennox,Hofman,Tinker,Archer,pitcher
5,Evers,Sheckard,Schulte,Zimmerman,Lennox,Hofman,Tinker,Archer,pitcher
6,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
7,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
8,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
9,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
10,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
11,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
12,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
13,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
14,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
15,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
16,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
17,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
18,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
19,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
20,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
21,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
22,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
23,Sheckard,Schulte,Tinker,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
24,Sheckard,Schulte,Moore,Hofman,Zimmerman,Evers,Lennox,Archer,pitcher
25,Sheckard,Miller,Schulte,Zimmerman,Hofman,Downs,Evers,Archer,pitcher
26,Sheckard,Miller,Schulte,Zimmerman,Hofman,Tinker,Evers,Archer,pitcher
27,Sheckard,Miller,Schulte,Zimmerman,Hofman,Tinker,Evers,Archer,pitcher
28,Sheckard,Miller,Schulte,Zimmerman,Hofman,Tinker,Evers,Needham,pitcher
29,Sheckard,Miller,Schulte,Zimmerman,Hofman,Tinker,Evers,Needham,pitcher
30,Sheckard,Miller,Schulte,Zimmerman,Hofman,Tinker,Evers,Needham,pitcher
31,Sheckard,Miller,Schulte,Zimmerman,Hofman,Tinker,Evers,Archer,pitcher
32,Sheckard,Miller,Schulte,Zimmerman,Hofman,Tinker,Evers,Archer,pitcher
33,Sheckard,Miller,Schulte,Zimmerman,Hofman,Tinker,Evers,Archer,pitcher
34,Sheckard,Schulte,Tinker,Zimmerman,Hofman,Saier,Evers,Needham,pitcher
35,Sheckard,Schulte,Tinker,Zimmerman,Hofman,Saier,Evers,Needham,pitcher
36,Sheckard,Schulte,Tinker,Zimmerman,Hofman,Saier,Evers,Needham,pitcher
37,Sheckard,Schulte,Tinker,Zimmerman,Miller,Saier,Evers,Needham,pitcher
38,Sheckard,Schulte,Tinker,Zimmerman,Miller,Saier,Evers,Needham,pitcher
39,Sheckard,Schulte,Tinker,Zimmerman,Miller,Saier,Evers,Needham,pitcher
40,Sheckard,Schulte,Tinker,Zimmerman,Miller,Saier,Evers,Needham,pitcher
41,Sheckard,Schulte,Tinker,Zimmerman,Miller,Saier,Evers,Needham,pitcher
42,Sheckard,Schulte,Tinker,Zimmerman,Miller,Saier,Evers,Archer,pitcher
43,Sheckard,Schulte,Tinker,Zimmerman,Miller,Saier,Evers,Archer,pitcher
44,Sheckard,Schulte,Tinker,Zimmerman,Miller,Saier,Evers,Archer,pitcher
45,Sheckard,Schulte,Tinker,Zimmerman,Miller,Saier,Evers,Archer,pitcher
46,Sheckard,Schulte,Downs,Leach,Miller,Saier,Evers,Archer,pitcher
47,Sheckard,Schulte,Downs,Leach,Miller,Saier,Evers,Archer,pitcher
48,Sheckard,Schulte,Downs,Leach,Miller,Saier,Evers,Archer,pitcher
49,Sheckard,Schulte,Tinker,Zimmerman,Leach,Saier,Evers,Archer,pitcher
50,Sheckard,Schulte,Tinker,Zimmerman,Leach,Saier,Evers,Archer,pitcher
51,Sheckard,Schulte,Tinker,Zimmerman,Leach,Saier,Evers,Archer,pitcher
