year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1908,altroni01,Nick Altrock,31,CHW,AL,5,7,.417,2.71,23,13,7,8,1,2,136.0,127,55,41,2,18,,21,2,1,2,532,85,2.42,1.066,8.4,0.1,1.2,1.4,1.17
1908,amesre01,Red Ames,25,NYG,NL,7,4,.636,1.81,18,15,2,5,0,1,114.1,96,35,23,0,27,,81,1,0,2,441,134,1.42,1.076,7.6,0.0,2.1,6.4,3.00
1908,arellfr01,Frank Arellanes,26,BOS,AL,4,3,.571,1.82,11,8,3,6,1,0,79.0,60,26,16,1,18,,33,3,0,3,313,135,2.23,0.987,6.8,0.1,2.1,3.8,1.83
1908,bailebi01,Bill Bailey,20,SLB,AL,3,5,.375,3.04,22,12,8,7,0,0,106.2,85,53,36,2,50,,42,3,0,5,439,78,3.05,1.266,7.2,0.2,4.2,3.5,0.84
1908,baldwo.01,Orson Baldwin,26,STL,NL,1,3,.250,6.14,4,4,0,0,0,0,14.2,16,10,10,0,11,,5,3,0,0,67,40,4.28,1.841,9.8,0.0,6.8,3.1,0.45
1908,beebefr01,Fred Beebe,28,STL,NL,5,13,.278,2.63,29,19,8,12,0,0,174.1,134,88,51,3,66,,72,4,0,0,765,89,2.70,1.147,6.9,0.2,3.4,3.7,1.09
1908,beechro01,Roy Beecher,24,NYG,NL,0,0,,7.94,2,0,1,0,0,1,5.2,11,5,5,0,3,,0,0,0,0,28,34,3.69,2.471,17.5,0.0,4.8,0.0,0.00
1908,bellge01,George Bell,33,BRO,NL,4,15,.211,3.59,29,19,10,12,2,1,155.1,162,80,62,3,45,,63,2,0,4,646,66,2.45,1.333,9.4,0.2,2.6,3.7,1.40
1908,bendech01,Chief Bender,24,PHA,AL,8,9,.471,1.75,18,17,1,14,2,1,138.2,121,48,27,1,21,,85,3,2,2,537,145,1.49,1.024,7.9,0.1,1.4,5.5,4.05
1908,bergehe01,Heinie Berger,26,CLE,AL,13,8,.619,2.12,29,24,3,16,0,0,199.1,152,60,47,1,66,,101,4,0,2,765,112,2.21,1.094,6.9,0.0,3.0,4.6,1.53
1908,billiha01,Harry Billiard,24,NYY,AL,0,0,,2.65,6,0,6,0,0,0,17.0,15,15,5,1,14,,10,5,0,1,83,96,5.04,1.706,7.9,0.5,7.4,5.3,0.71
1908,boultja01,Jake Boultes,23,BSN,NL,3,5,.375,3.01,17,5,9,1,0,0,74.2,80,40,25,7,8,,28,1,1,0,301,79,2.93,1.179,9.6,0.8,1.0,3.4,3.50
1908,bradyki01,King Brady,27,BOS,AL,1,0,1.000,0.00,1,1,0,1,1,0,9.0,8,0,0,0,0,,3,0,0,0,33,,1.43,0.889,8.0,0.0,0.0,3.0,
1908,brandch01,Chick Brandom,21,PIT,NL,1,0,1.000,0.53,3,1,2,1,0,1,17.0,13,5,1,0,4,,8,1,0,0,62,451,2.04,1.000,6.9,0.0,2.1,4.2,2.00
1908,brownbu01,Buster Brown,26,PHI,NL,0,0,,2.57,3,0,3,0,0,0,7.0,9,6,2,0,5,,3,1,0,0,32,102,3.82,2.000,11.6,0.0,6.4,3.9,0.60
1908,brownmo01,Mordecai Brown,31,CHC,NL,29,9,.763,1.47,44,31,12,27,9,5,312.1,214,64,51,1,49,,123,5,0,6,1153,160,1.87,0.842,6.2,0.0,1.4,3.5,2.51
1908,burchfr01,Fred Burchell,28,BOS,AL,10,8,.556,2.96,31,19,7,9,0,0,179.2,161,84,59,2,65,,94,11,3,11,727,83,2.47,1.258,8.1,0.1,3.3,4.7,1.45
1908,burnsbi01,Bill Burns,28,WSH,AL,6,11,.353,1.70,23,19,1,11,2,0,164.0,135,58,31,3,18,,55,4,0,1,612,134,2.07,0.933,7.4,0.2,1.0,3.0,3.06
