number,one,two,three,four,five,six,seven,eight,nine
68,Zeider,Flack,Williams,Zimmerman,Mann,Saier,Fischer,Mulligan,pitcher
69,Zeider,Flack,Williams,Zimmerman,Mann,Saier,Fischer,Mulligan,pitcher
70,Zeider,Flack,Williams,Zimmerman,Mann,Saier,Fischer,Mulligan,pitcher
71,Zeider,Flack,Williams,Zimmerman,Mann,Saier,Fischer,Mulligan,pitcher
72,Zeider,Flack,Williams,Zimmerman,Mann,Saier,Fischer,Mulligan,pitcher
73,Zeider,Flack,Williams,Zimmerman,Mann,Saier,Fischer,Mulligan,pitcher
74,Zeider,Mann,Williams,Zimmerman,Schulte,Saier,Fischer,Knabe,pitcher
75,Zeider,Flack,Zimmerman,Williams,Mann,Saier,Knabe,Fischer,pitcher
76,Zeider,Flack,Zimmerman,Williams,Schulte,Saier,Knabe,Fischer,pitcher
77,Knabe,Flack,Williams,Zimmerman,Schulte,Saier,Mulligan,Fischer,pitcher
78,Knabe,Flack,Williams,Zimmerman,Schulte,Saier,Mulligan,Fischer,pitcher
79,Knabe,Mann,Williams,Zimmerman,Kelly,Saier,Mulligan,Archer,pitcher
80,Knabe,Mann,Williams,Zimmerman,Kelly,Saier,Mulligan,Archer,pitcher
81,Knabe,Mann,Williams,Zimmerman,Kelly,Saier,Mulligan,Archer,pitcher
82,Knabe,Flack,Williams,Zimmerman,Schulte,Saier,Zeider,Archer,pitcher
83,Knabe,Mann,Williams,Zimmerman,Kelly,Saier,Zeider,Archer,pitcher
84,Knabe,Mann,Williams,Zimmerman,Kelly,Saier,Zeider,Fischer,pitcher
85,Wortman,Mann,Williams,Zimmerman,Kelly,Saier,Zeider,Fischer,pitcher
86,Wortman,Flack,Williams,Zimmerman,Schulte,Saier,Zeider,Fischer,pitcher
87,Wortman,Flack,Williams,Zimmerman,Schulte,Saier,Zeider,Fischer,pitcher
88,Wortman,Mann,Williams,Zimmerman,Kelly,Saier,Zeider,Fischer,pitcher
89,Wortman,Flack,Williams,Zimmerman,Schulte,Saier,Zeider,Fischer,pitcher
90,Wortman,Mann,Williams,Zimmerman,Kelly,Saier,Zeider,Clemens,pitcher
91,Wortman,Mann,Williams,Zimmerman,Kelly,Saier,Zeider,Clemens,pitcher
92,Zeider,Mann,Flack,Zimmerman,Kelly,Wortman,Saier,Fischer,pitcher
93,Zeider,Flack,Mann,Zimmerman,Schulte,Wortman,Saier,Fischer,pitcher
94,Zeider,Flack,Mann,Zimmerman,Schulte,Wortman,Saier,Fischer,pitcher
95,Zeider,Flack,Mann,Zimmerman,Kelly,Mollwitz,Wortman,Wilson,pitcher
96,Zeider,Flack,Mann,Zimmerman,Kelly,Saier,Wortman,Wilson,pitcher
97,Zeider,Flack,Mann,Zimmerman,Kelly,Saier,Wortman,Wilson,pitcher
98,Zeider,Flack,Mann,Zimmerman,Kelly,Saier,Wortman,Wilson,pitcher
99,Zeider,Flack,Mann,Zimmerman,Kelly,Saier,Wortman,Wilson,pitcher
100,Zeider,Flack,Mann,Knabe,Kelly,Saier,Wortman,Wilson,pitcher
101,Zeider,Flack,Mann,Knabe,Kelly,Mollwitz,Wortman,Wilson,pitcher
102,Zeider,Mollwitz,Mann,Zimmerman,Kelly,Saier,Wortman,Wilson,pitcher
103,Zeider,Mann,Saier,Zimmerman,Mollwitz,Wilson,Kelly,Wortman,pitcher
104,Zeider,Mann,Saier,Zimmerman,Mollwitz,Archer,Kelly,Wortman,pitcher
105,Zeider,Mann,Saier,Zimmerman,Knabe,Wilson,Kelly,Wortman,pitcher
106,Zeider,Flack,Mann,Zimmerman,Mollwitz,Wilson,Kelly,Wortman,pitcher
107,Zeider,Flack,Mann,Saier,Knabe,Archer,Kelly,Wortman,pitcher
108,Zeider,Flack,Mann,Saier,Zimmerman,Elliott,Knabe,Wortman,pitcher
109,Zeider,Flack,Mann,Mollwitz,Zimmerman,Elliott,Knabe,Wortman,pitcher
110,Zeider,Flack,Mann,Mollwitz,Packard,Elliott,Knabe,Wortman,pitcher
111,Zeider,Flack,Mann,Saier,Packard,Elliott,Knabe,Wortman,pitcher
112,Zeider,Flack,Mann,Saier,Mollwitz,Elliott,Knabe,Wortman,pitcher
113,Zeider,Flack,Mann,Saier,Zimmerman,Elliott,Knabe,Wortman,pitcher
114,Zeider,Flack,Mann,Saier,Zimmerman,Elliott,Knabe,Wortman,pitcher
115,Hofman,Flack,Mann,Saier,Zimmerman,Elliott,Knabe,Wortman,pitcher
116,Hofman,Flack,Mann,Saier,Zimmerman,Elliott,Knabe,Wortman,pitcher
117,Hofman,Flack,Mann,Saier,Zimmerman,Elliott,Zeider,Wortman,pitcher
118,Hofman,Flack,Mann,Saier,Zeider,Elliott,Knabe,Wortman,pitcher
119,Zeider,Flack,Mann,Saier,Kelly,Archer,Knabe,Wortman,pitcher
120,Zeider,Flack,Mann,Saier,Kelly,Archer,Knabe,Wortman,pitcher
121,Zeider,Flack,Mann,Saier,Kelly,Elliott,Knabe,Wortman,pitcher
122,Zeider,Flack,Mann,Saier,Kelly,Elliott,Knabe,Wortman,pitcher
123,Zeider,Flack,Mann,Saier,Kelly,Elliott,Knabe,Wortman,pitcher
124,Zeider,Flack,Mann,Saier,Williams,Archer,Hunter,Wortman,pitcher
125,Zeider,Flack,Mann,Saier,Williams,Archer,Pechous,Wortman,pitcher
126,Flack,Doyle,Mann,Saier,Williams,Archer,Pechous,Wortman,pitcher
127,Flack,Doyle,Mann,Saier,Williams,Wilson,Pechous,Wortman,pitcher
128,Flack,Doyle,Kelly,Saier,Williams,Archer,Pechous,Wortman,pitcher
129,Flack,Doyle,Kelly,Saier,Williams,Wilson,Pechous,Wortman,pitcher
130,Flack,Doyle,Kelly,Mollwitz,Williams,Archer,Pechous,Wortman,pitcher
131,Flack,Doyle,Kelly,Saier,Williams,Wilson,Pechous,Wortman,pitcher
132,Flack,Doyle,Kelly,Saier,Williams,Archer,Pechous,Wortman,pitcher
133,Flack,Doyle,Mann,Saier,Williams,Archer,Pechous,Wortman,pitcher
134,Zeider,Doyle,Mann,Mollwitz,Williams,Wilson,Kelly,Wortman,pitcher
135,Zeider,Kelly,Mann,Mollwitz,Williams,Archer,Pechous,Wortman,pitcher
136,Zeider,Flack,Mann,Saier,Smith,Archer,Pechous,Wortman,pitcher
137,Zeider,Flack,Mann,Saier,Williams,Archer,Pechous,Wortman,pitcher
138,Zeider,Flack,Smith,Saier,Williams,Wilson,Pechous,Wortman,pitcher
139,Zeider,Flack,Smith,Saier,Williams,Wilson,Pechous,Wortman,pitcher
140,Zeider,Flack,Mann,Saier,Williams,Archer,Pechous,Wortman,pitcher
141,Zeider,Flack,Mann,Saier,Williams,Archer,Pechous,Wortman,pitcher
142,Zeider,Jacobson,Mann,Saier,Williams,Elliott,Yerkes,Tinker,pitcher
143,Zeider,Jacobson,Smith,Saier,Williams,Wilson,Yerkes,Shay,pitcher
144,Zeider,Jacobson,Mann,Mollwitz,Smith,O'Farrell,Yerkes,Shay,pitcher
145,Zeider,Jacobson,Mann,Saier,Williams,Wilson,Yerkes,Wortman,pitcher
146,Zeider,Kelly,Mann,Saier,Williams,Wilson,Yerkes,Wortman,pitcher
147,Zeider,Flack,Mann,Saier,Williams,Wilson,Yerkes,Wortman,pitcher
148,Zeider,Kelly,Mann,Saier,Williams,Wilson,Yerkes,Wortman,pitcher
149,Zeider,Flack,Mann,Saier,Williams,Wilson,Yerkes,Wortman,pitcher
150,Zeider,Flack,Mann,Saier,Williams,Wilson,Yerkes,Wortman,pitcher
151,Flack,Mann,Saier,Williams,Wilson,Yerkes,Pechous,Wortman,pitcher
152,Flack,Mann,Mollwitz,Kelly,Wilson,Yerkes,Pechous,Wortman,pitcher
153,Flack,Mann,Saier,Williams,Wilson,Yerkes,Pechous,Wortman,pitcher
154,Flack,Mann,Saier,Kelly,Wilson,Yerkes,Pechous,Wortman,pitcher
155,Flack,Mann,Saier,Williams,Wilson,Yerkes,Deal,Wortman,pitcher
156,Flack,Mann,Saier,Kelly,Wilson,Yerkes,Deal,Wortman,pitcher
