year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1918,adamsba01,Babe Adams,36,PIT,NL,1,1,.500,1.19,3,3,0,2,0,0,22.2,15,4,3,0,4,,6,0,0,0,82,249,2.23,0.838,6.0,0.0,1.6,2.4,1.50
1918,adamswi01,Willie Adams,27,PHA,AL,5,12,.294,4.42,32,14,9,7,0,0,169.0,164,95,83,2,97,,39,12,0,3,733,65,3.86,1.544,8.7,0.1,5.2,2.1,0.40
1918,aldrivi01,Vic Aldridge,24,CHC,NL,0,1,.000,1.46,3,0,2,0,0,0,12.1,11,3,2,0,6,,10,0,0,1,48,198,2.07,1.378,8.0,0.0,4.4,7.3,1.67
1918,alexape01,Pete Alexander,31,CHC,NL,2,1,.667,1.73,3,3,0,3,0,0,26.0,19,7,5,0,3,,15,1,0,0,98,163,1.54,0.846,6.6,0.0,1.0,5.2,5.00
1918,altroni01,Nick Altrock,41,WSH,AL,1,2,.333,3.00,5,3,1,1,0,0,24.0,24,11,8,1,6,,5,1,0,0,99,93,3.23,1.250,9.0,0.4,2.3,1.9,0.83
1918,amesre01,Red Ames,35,STL,NL,9,14,.391,2.31,27,25,2,17,0,1,206.2,192,75,53,1,52,,68,5,0,5,844,118,2.46,1.181,8.4,0.0,2.3,3.0,1.31
1918,anderfr01,Fred Anderson,32,NYG,NL,4,2,.667,2.67,18,4,9,2,1,3,70.2,62,27,21,1,17,,24,2,0,1,286,100,2.54,1.118,7.9,0.1,2.2,3.1,1.41
1918,ayersdo01,Doc Ayers,27,WSH,AL,10,12,.455,2.83,40,24,15,11,4,3,219.2,215,91,69,2,63,,67,7,0,2,914,96,2.70,1.266,8.8,0.1,2.6,2.7,1.06
1918,baderlo01,King Bader,30,BOS,AL,1,3,.250,3.33,5,4,1,2,1,0,27.0,26,13,10,1,12,,10,3,0,0,116,82,3.64,1.407,8.7,0.3,4.0,3.3,0.83
1918,bagbyji01,Jim Bagby,28,CLE,AL,17,16,.515,2.69,45,31,14,23,2,6,271.1,274,107,81,0,78,,57,2,0,2,1113,112,2.70,1.297,9.1,0.0,2.6,1.9,0.73
1918,bailebi01,Bill Bailey,30,DET,AL,1,2,.333,5.97,8,4,2,1,0,0,37.2,53,34,25,0,26,,13,1,0,0,178,45,3.69,2.097,12.7,0.0,6.2,3.1,0.50
