year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1911,ablesha01,Harry Ables,27,NYY,AL,0,1,.000,9.82,3,2,1,0,0,0,11.0,16,15,12,1,7,,6,0,0,1,55,38,4.77,2.091,13.1,0.8,5.7,4.9,0.86
1911,adamsba01,Babe Adams,29,PIT,NL,22,12,.647,2.33,40,37,2,24,6,0,293.1,253,97,76,5,42,,133,8,0,3,1117,147,2.59,1.006,7.8,0.2,1.3,4.1,3.17
1911,aitchra01,Raleigh Aitchison,23,BRO,NL,0,1,.000,0.00,1,0,0,0,0,0,1.1,1,2,0,0,1,,0,0,0,0,6,,5.02,1.500,6.8,0.0,6.8,0.0,0.00
1911,alexape01,Pete Alexander,24,PHI,NL,28,13,.683,2.57,48,37,11,31,7,3,367.0,285,133,105,5,129,,227,8,1,4,1440,132,2.83,1.128,7.0,0.1,3.2,5.6,1.76
1911,allisma01,Mack Allison,24,SLB,AL,2,1,.667,2.05,3,3,0,3,0,0,26.1,24,9,6,0,5,,2,2,0,0,102,166,3.41,1.101,8.2,0.0,1.7,0.7,0.40
1911,amesre01,Red Ames,28,NYG,NL,11,10,.524,2.68,34,23,5,13,1,2,205.0,170,80,61,0,54,,118,4,0,8,822,124,2.46,1.093,7.5,0.0,2.4,5.2,2.19
1911,armstho01,Howard Armstrong,21,PHA,AL,0,1,.000,0.00,1,0,1,0,0,0,3.0,3,2,0,0,1,,0,0,0,0,12,,3.77,1.333,9.0,0.0,3.0,0.0,0.00
1911,bailebi01,Bill Bailey,23,SLB,AL,0,3,.000,4.55,7,2,3,2,0,0,31.2,42,26,16,1,16,,8,2,0,0,142,74,4.38,1.832,11.9,0.3,4.5,2.3,0.50
1911,bakerje01,Jesse Baker,23,CHW,AL,2,7,.222,3.93,22,8,9,3,0,1,94.0,101,52,41,3,30,,51,4,0,5,385,83,3.18,1.394,9.7,0.3,2.9,4.9,1.70
1911,bargecy01,Cy Barger,26,BRO,NL,11,15,.423,3.52,30,30,0,21,1,0,217.1,224,112,85,4,71,,60,7,0,1,882,95,3.53,1.357,9.3,0.2,2.9,2.5,0.85
