number,one,two,three,four,five,six,seven,eight,nine
1,Bonifacio,Lake,Castro,Rizzo,Olt,Castillo,Schierholtz,Barney,pitcher
2,Bonifacio,Valbuena,Castro,Rizzo,Schierholtz,Sweeney,Castillo,Kalish,pitcher
3,Bonifacio,Castro,Ruggiano,Rizzo,Lake,Olt,Barney,Baker,pitcher
4,Bonifacio,Castro,Rizzo,Schierholtz,Valbuena,Castillo,Sweeney,Barney,pitcher
5,Bonifacio,Castro,Ruggiano,Rizzo,Lake,Olt,Castillo,Barney,pitcher
6,Bonifacio,Kalish,Rizzo,Schierholtz,Valbuena,Castro,Sweeney,Baker,pitcher
7,Bonifacio,Kalish,Rizzo,Schierholtz,Valbuena,Castro,Sweeney,Castillo,pitcher
8,Bonifacio,Castro,Ruggiano,Rizzo,Olt,Lake,Castillo,Barney,pitcher
9,Bonifacio,Kalish,Rizzo,Schierholtz,Lake,Castro,Olt,Castillo,pitcher
10,Bonifacio,Valbuena,Rizzo,Schierholtz,Sweeney,Castro,Kalish,Castillo,pitcher
11,Lake,Valbuena,Rizzo,Schierholtz,Sweeney,Castro,Barney,Baker,pitcher
12,Bonifacio,Ruggiano,Rizzo,Schierholtz,Castro,Lake,Olt,Castillo,pitcher
13,Bonifacio,Ruggiano,Rizzo,Schierholtz,Castro,Lake,Valbuena,Olt,Baker
14,Bonifacio,Sweeney,Rizzo,Schierholtz,Castro,Valbuena,Castillo,Kalish,Barney
15,Bonifacio,Lake,Rizzo,Schierholtz,Castro,Sweeney,Castillo,Valbuena,pitcher
16,Bonifacio,Lake,Rizzo,Ruggiano,Castro,Olt,Castillo,Barney,pitcher
17,Bonifacio,Sweeney,Rizzo,Schierholtz,Castro,Olt,Castillo,Barney,pitcher
18,Bonifacio,Valbuena,Rizzo,Schierholtz,Castro,Sweeney,Castillo,Kalish,pitcher
19,Valbuena,Ruggiano,Rizzo,Schierholtz,Castro,Olt,Lake,Baker,pitcher
20,Bonifacio,Lake,Rizzo,Ruggiano,Castro,Olt,Castillo,Barney,pitcher
21,Bonifacio,Valbuena,Rizzo,Schierholtz,Castro,Olt,Castillo,Kalish,pitcher
22,Bonifacio,Valbuena,Rizzo,Castro,Schierholtz,Lake,Sweeney,Castillo,pitcher
23,Bonifacio,Valbuena,Rizzo,Castro,Schierholtz,Olt,Sweeney,Castillo,pitcher
24,Kalish,Lake,Rizzo,Castro,Schierholtz,Olt,Baker,Barney,pitcher
25,Bonifacio,Kalish,Rizzo,Castro,Valbuena,Castillo,Sweeney,Barney,pitcher
26,Bonifacio,Lake,Rizzo,Castro,Olt,Schierholtz,Castillo,Barney,pitcher
27,Bonifacio,Valbuena,Rizzo,Castro,Schierholtz,Sweeney,Castillo,Kalish,pitcher
28,Bonifacio,Valbuena,Rizzo,Castro,Schierholtz,Castillo,Lake,Olt,pitcher
29,Bonifacio,Valbuena,Rizzo,Castro,Schierholtz,Kalish,Baker,Barney,pitcher
30,Bonifacio,Lake,Rizzo,Castro,Castillo,Schierholtz,Olt,Barney,pitcher
31,Bonifacio,Valbuena,Rizzo,Castro,Castillo,Schierholtz,Lake,Coghlan,pitcher
32,Bonifacio,Lake,Rizzo,Castro,Castillo,Olt,Valbuena,Barney,Kalish
33,Kalish,Valbuena,Rizzo,Castro,Schierholtz,Castillo,Coghlan,Olt,Lake
34,Bonifacio,Kalish,Rizzo,Castro,Schierholtz,Valbuena,Olt,Baker,pitcher
35,Bonifacio,Kalish,Rizzo,Castro,Valbuena,Castillo,Olt,Lake,pitcher
36,Kalish,Coghlan,Rizzo,Castro,Schierholtz,Castillo,Olt,Barney,pitcher
37,Bonifacio,Lake,Rizzo,Castro,Olt,Castillo,Schierholtz,Barney,pitcher
38,Bonifacio,Valbuena,Rizzo,Castro,Schierholtz,Castillo,Lake,Barney,pitcher
39,Bonifacio,Kalish,Rizzo,Castro,Valbuena,Lake,Olt,Baker,pitcher
40,Bonifacio,Lake,Rizzo,Castro,Valbuena,Castillo,Schierholtz,Barney,pitcher
41,Bonifacio,Coghlan,Rizzo,Castro,Schierholtz,Castillo,Olt,Barney,pitcher
42,Bonifacio,Lake,Rizzo,Castro,Valbuena,Castillo,Olt,Kalish,pitcher
43,Bonifacio,Lake,Rizzo,Castro,Valbuena,Schierholtz,Olt,Baker,pitcher
44,Bonifacio,Lake,Rizzo,Castro,Valbuena,Castillo,Schierholtz,Olt,pitcher
45,Bonifacio,Lake,Rizzo,Castro,Olt,Castillo,Schierholtz,Barney,pitcher
46,Bonifacio,Lake,Rizzo,Castro,Valbuena,Castillo,Schierholtz,Olt,pitcher
47,Kalish,Lake,Rizzo,Castro,Valbuena,Castillo,Schierholtz,Barney,pitcher
48,Bonifacio,Lake,Rizzo,Castro,Valbuena,Olt,Schierholtz,Baker,pitcher
49,Bonifacio,Lake,Rizzo,Castro,Valbuena,Castillo,Schierholtz,Barney,pitcher
50,Bonifacio,Ruggiano,Rizzo,Castro,Valbuena,Castillo,Schierholtz,Olt,pitcher
51,Bonifacio,Lake,Rizzo,Castro,Schierholtz,Olt,Coghlan,Baker,pitcher
52,Bonifacio,Lake,Valbuena,Castro,Ruggiano,Castillo,Schierholtz,Olt,pitcher
53,Bonifacio,Lake,Rizzo,Castro,Schierholtz,Coghlan,Baker,Barney,pitcher
54,Bonifacio,Lake,Rizzo,Castro,Schierholtz,Castillo,Olt,Barney,pitcher
55,Bonifacio,Lake,Rizzo,Castro,Valbuena,Schierholtz,Coghlan,Baker,pitcher
56,Bonifacio,Ruggiano,Rizzo,Castro,Schierholtz,Coghlan,Olt,Baker,pitcher
57,Lake,Ruggiano,Rizzo,Castro,Valbuena,Schierholtz,Barney,Whiteside,pitcher
58,Bonifacio,Lake,Rizzo,Castro,Valbuena,Schierholtz,Coghlan,Baker,pitcher
59,Bonifacio,Lake,Rizzo,Castro,Ruggiano,Olt,Barney,Whiteside,pitcher
60,Bonifacio,Lake,Rizzo,Castro,Valbuena,Schierholtz,Coghlan,Baker,pitcher
61,Bonifacio,Lake,Rizzo,Castro,Valbuena,Schierholtz,Coghlan,Baker,pitcher
62,Bonifacio,Lake,Rizzo,Castro,Ruggiano,Olt,Barney,Whiteside,pitcher
63,Coghlan,Ruggiano,Rizzo,Castro,Valbuena,Schierholtz,Baker,Barney,pitcher
64,Bonifacio,Lake,Rizzo,Castro,Valbuena,Schierholtz,Baker,Barney,pitcher
65,Coghlan,Sweeney,Rizzo,Castro,Valbuena,Schierholtz,Baker,Barney,pitcher
66,Lake,Ruggiano,Rizzo,Castro,Valbuena,Schierholtz,Olt,Whiteside,pitcher
67,Valbuena,Ruggiano,Rizzo,Castro,Sweeney,Schierholtz,Barney,Whiteside,pitcher
68,Valbuena,Ruggiano,Rizzo,Castro,Sweeney,Lake,Olt,Baker,pitcher
69,Valbuena,Ruggiano,Rizzo,Castro,Schierholtz,Lake,Barney,Whiteside,pitcher
70,Valbuena,Coghlan,Rizzo,Castro,Sweeney,Schierholtz,Baker,Barney,pitcher
71,Valbuena,Coghlan,Rizzo,Castro,Sweeney,Schierholtz,Olt,Baker,pitcher
72,Coghlan,Ruggiano,Rizzo,Castro,Valbuena,Lake,Barney,Whiteside,pitcher
73,Coghlan,Sweeney,Rizzo,Castro,Valbuena,Schierholtz,Baker,Barney,pitcher
74,Coghlan,Ruggiano,Rizzo,Castro,Valbuena,Castillo,Sweeney,Barney,pitcher
75,Coghlan,Lake,Rizzo,Castro,Schierholtz,Castillo,Olt,Barney,pitcher
76,Lake,Sweeney,Rizzo,Castro,Valbuena,Schierholtz,Baker,Barney,pitcher
