number,one,two,three,four,five,six,seven,eight,nine
1,Clymer,Schulte,Mitchell,Zimmerman,Archer,Evers,Bridwell,Bresnahan,pitcher
2,Clymer,Schulte,Mitchell,Zimmerman,Archer,Evers,Bridwell,Bresnahan,pitcher
3,Clymer,Schulte,Mitchell,Zimmerman,Archer,Evers,Bridwell,Bresnahan,pitcher
4,Clymer,Schulte,Mitchell,Zimmerman,Archer,Evers,Bridwell,Bresnahan,pitcher
5,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Bresnahan,pitcher
6,Leach,Schulte,Mitchell,Zimmerman,Archer,Evers,Bridwell,Bresnahan,pitcher
7,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
8,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
9,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
10,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
11,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
12,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
13,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
14,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
15,Clymer,Schulte,Mitchell,Phelan,Saier,Evers,Bridwell,Archer,pitcher
16,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
17,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
18,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
19,Leach,Schulte,Miller,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
20,Leach,Schulte,Miller,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
21,Clymer,Schulte,Miller,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
22,Clymer,Schulte,Mitchell,Zimmerman,Saier,Evers,Bridwell,Archer,pitcher
23,Leach,Schulte,Mitchell,Phelan,Archer,Evers,Bridwell,Bresnahan,pitcher
24,Leach,Schulte,Mitchell,Phelan,Archer,Evers,Bridwell,Bresnahan,pitcher
25,Clymer,Schulte,Mitchell,Phelan,Saier,Evers,Bridwell,Archer,pitcher
26,Miller,Evers,Mitchell,Phelan,Saier,Schulte,Bridwell,Archer,pitcher
27,Miller,Evers,Mitchell,Zimmerman,Saier,Good,Bridwell,Archer,pitcher
28,Miller,Phelan,Mitchell,Zimmerman,Saier,Good,Bridwell,Archer,pitcher
29,Miller,Phelan,Mitchell,Zimmerman,Saier,Leach,Bridwell,Archer,pitcher
30,Clymer,Phelan,Miller,Zimmerman,Saier,Schulte,Bridwell,Archer,pitcher
31,Leach,Evers,Miller,Zimmerman,Saier,Mitchell,Bridwell,Archer,pitcher
32,Miller,Phelan,Mitchell,Zimmerman,Saier,Leach,Bridwell,Archer,pitcher
33,Miller,Evers,Mitchell,Zimmerman,Saier,Leach,Bridwell,Archer,pitcher
34,Miller,Evers,Mitchell,Zimmerman,Saier,Leach,Bridwell,Archer,pitcher
35,Miller,Evers,Mitchell,Zimmerman,Saier,Leach,Bridwell,Archer,pitcher
36,Miller,Evers,Mitchell,Zimmerman,Saier,Leach,Bridwell,Archer,pitcher
37,Miller,Evers,Mitchell,Zimmerman,Saier,Leach,Bridwell,Archer,pitcher
38,Miller,Evers,Mitchell,Zimmerman,Saier,Leach,Bridwell,Archer,pitcher
39,Miller,Phelan,Mitchell,Zimmerman,Saier,Leach,Bridwell,Archer,pitcher
40,Miller,Evers,Schulte,Zimmerman,Saier,Clymer,Bridwell,Bresnahan,pitcher
41,Miller,Evers,Schulte,Zimmerman,Saier,Clymer,Bridwell,Archer,pitcher
42,Miller,Evers,Schulte,Zimmerman,Saier,Clymer,Bridwell,Archer,pitcher
43,Leach,Evers,Schulte,Zimmerman,Saier,Mitchell,Bridwell,Archer,pitcher
