year_ID,player_ID,name_common,age,team_ID,lg_ID,W,L,win_loss_perc,earned_run_avg,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,batters_faced,earned_run_avg_plus,fip,whip,hits_per_nine,home_runs_per_nine,bases_on_balls_per_nine,strikeouts_per_nine,strikeouts_per_base_on_balls
1969,abernte02,Ted Abernathy,36,CHC,NL,4,3,.571,3.16,56,0,20,0,0,3,85.1,75,38,30,8,42,11,55,1,1,5,374,128,3.95,1.371,7.9,0.8,4.4,5.8,1.31
1969,adamsmi01,Mike Adamson,21,BAL,AL,0,1,.000,4.50,6,0,1,0,0,0,8.0,10,4,4,0,6,2,2,0,0,1,38,83,4.26,2.000,11.3,0.0,6.8,2.3,0.33
1969,aguirha01,Hank Aguirre,38,CHC,NL,1,0,1.000,2.60,41,0,9,0,0,1,45.0,45,13,13,2,12,1,19,2,0,1,186,156,3.18,1.267,9.0,0.4,2.4,3.8,1.58
1969,akerja01,Jack Aker,28,TOT,AL,8,6,.571,3.17,53,0,32,0,0,14,82.1,76,32,29,8,35,9,47,5,0,0,348,112,4.09,1.348,8.3,0.9,3.8,5.1,1.34
1969,akerja01,Jack Aker,28,SEP,AL,0,2,.000,7.56,15,0,9,0,0,3,16.2,25,15,14,4,13,4,7,1,0,0,85,49,7.31,2.280,13.5,2.2,7.0,3.8,0.54
1969,akerja01,Jack Aker,28,NYY,AL,8,4,.667,2.06,38,0,23,0,0,11,65.2,51,17,15,4,22,5,40,4,0,0,263,171,3.27,1.112,7.0,0.5,3.0,5.5,1.82
1969,allenll01,Lloyd Allen,19,CAL,AL,0,1,.000,5.40,4,1,0,0,0,0,10.0,5,7,6,1,10,0,5,0,0,0,44,67,5.81,1.500,4.5,0.9,9.0,4.5,0.50
1969,arlinst01,Steve Arlin,23,SDP,NL,0,1,.000,9.28,4,1,2,0,0,0,10.2,13,11,11,2,9,1,9,0,0,5,54,40,5.79,2.063,11.0,1.7,7.6,7.6,1.00
1969,arrigge01,Gerry Arrigo,28,CIN,NL,4,7,.364,4.15,20,16,0,1,0,0,91.0,89,50,42,9,61,3,35,8,0,11,422,91,5.30,1.648,8.8,0.9,6.0,3.5,0.57
1969,bahnsst01,Stan Bahnsen,24,NYY,AL,9,16,.360,3.83,40,33,4,5,2,1,220.2,222,102,94,28,90,9,130,0,0,10,956,91,4.20,1.414,9.1,1.1,3.7,5.3,1.44
1969,baldsja01,Jack Baldschun,32,SDP,NL,7,2,.778,4.79,61,0,24,0,0,1,77.0,80,45,41,7,29,6,67,2,0,7,340,74,3.16,1.416,9.4,0.8,3.4,7.8,2.31
1969,baldwda01,Dave Baldwin,31,WSA,AL,2,4,.333,4.05,43,0,12,0,0,4,66.2,57,31,30,4,34,2,51,5,1,0,287,86,3.51,1.365,7.7,0.5,4.6,6.9,1.50
1969,baneydi01,Dick Baney,22,SEP,AL,1,0,1.000,3.86,9,1,3,0,0,0,18.2,21,8,8,2,7,1,9,0,0,0,81,95,4.06,1.500,10.1,1.0,3.4,4.3,1.29
1969,barbest01,Steve Barber,31,SEP,AL,4,7,.364,4.80,25,16,5,0,0,0,86.1,99,51,46,9,48,2,69,1,0,6,393,75,3.97,1.703,10.3,0.9,5.0,7.2,1.44
1969,batesdi01,Dick Bates,23,SEP,AL,0,0,,27.00,1,0,0,0,0,0,1.2,3,5,5,1,3,0,3,0,0,0,11,17,12.11,3.600,16.2,5.4,16.2,16.2,1.00
