number,one,two,three,four,five,six,seven,eight,nine
1,English,Herman,Klein,Herman,Stainback,Grimm,Jurges,Hartnett,pitcher
2,English,Herman,Klein,Herman,Stainback,Grimm,Jurges,Hartnett,pitcher
3,English,Herman,Klein,Herman,Stainback,Grimm,Jurges,Hartnett,pitcher
4,English,Herman,Klein,Herman,Stainback,Grimm,Jurges,Hartnett,pitcher
5,English,Herman,Klein,Herman,Stainback,Grimm,Jurges,Hartnett,pitcher
6,English,Herman,Klein,Herman,Stainback,Grimm,Jurges,Hartnett,pitcher
7,English,Herman,Klein,Herman,Stainback,Grimm,Jurges,Hartnett,pitcher
8,English,Herman,Klein,Herman,Stainback,Grimm,Jurges,Hartnett,pitcher
9,English,Herman,Klein,Herman,Stainback,Grimm,Jurges,Hartnett,pitcher
10,English,Herman,Klein,Herman,Cuyler,Grimm,Jurges,Hartnett,pitcher
11,English,Herman,Klein,Herman,Cuyler,Camilli,Jurges,Hartnett,pitcher
12,English,Herman,Klein,Herman,Cuyler,Grimm,Jurges,Hartnett,pitcher
13,English,Herman,Klein,Herman,Cuyler,Grimm,Jurges,Hartnett,pitcher
14,English,Herman,Klein,Herman,Cuyler,Camilli,Jurges,Hartnett,pitcher
15,Galan,Herman,Klein,Cuyler,Stainback,English,Grimm,Hartnett,pitcher
16,Galan,Herman,Klein,Cuyler,Stainback,English,Camilli,Hartnett,pitcher
17,Galan,Herman,Klein,Cuyler,Stainback,English,Camilli,Hartnett,pitcher
18,English,Herman,Klein,Cuyler,Stainback,Jurges,Camilli,Hartnett,pitcher
19,English,Herman,Klein,Cuyler,Stainback,Jurges,Camilli,Hartnett,pitcher
20,English,Herman,Klein,Cuyler,Stainback,Jurges,Camilli,Hartnett,pitcher
21,Hack,Herman,Klein,Cuyler,Herman,Camilli,Jurges,Hartnett,pitcher
22,Hack,Herman,Klein,Cuyler,Herman,Camilli,Jurges,Hartnett,pitcher
23,Hack,Herman,Klein,Cuyler,Herman,Camilli,Jurges,Hartnett,pitcher
24,Hack,Herman,Klein,Cuyler,Stainback,Camilli,Jurges,Hartnett,pitcher
25,Hack,Galan,Klein,Cuyler,Stainback,Camilli,Jurges,Hartnett,pitcher
26,Hack,Galan,Klein,Cuyler,Stainback,Camilli,Jurges,Hartnett,pitcher
27,English,Galan,Klein,Cuyler,Stainback,Camilli,Jurges,Tate,pitcher
28,Hack,Galan,Klein,Cuyler,Stainback,Camilli,Jurges,Hartnett,pitcher
29,Hack,Galan,Klein,Cuyler,Stainback,Camilli,Jurges,Hartnett,pitcher
30,Hack,Galan,Klein,Cuyler,Stainback,Camilli,Jurges,Hartnett,pitcher
31,Hack,Galan,Klein,Cuyler,Stainback,Camilli,Jurges,Hartnett,pitcher
32,English,Galan,Klein,Cuyler,Stephenson,Grimm,Jurges,Hartnett,pitcher
33,English,Galan,Klein,Cuyler,Stephenson,Grimm,Jurges,Tate,pitcher
34,English,Galan,Klein,Cuyler,Stainback,Grimm,Jurges,Tate,pitcher
35,English,Galan,Klein,Cuyler,Stainback,Camilli,Jurges,Phelps,pitcher
36,English,Galan,Klein,Cuyler,Stainback,Camilli,Jurges,Hartnett,pitcher
37,English,Galan,Klein,Herman,Stainback,Camilli,Jurges,Hartnett,pitcher
38,English,Galan,Klein,Cuyler,Stainback,Camilli,Jurges,Hartnett,pitcher
39,Hack,English,Klein,Herman,Cuyler,Grimm,Jurges,Hartnett,pitcher
40,Hack,English,Klein,Herman,Cuyler,Grimm,Jurges,Hartnett,pitcher
41,Hack,English,Klein,Herman,Cuyler,Camilli,Jurges,Hartnett,pitcher
42,Hack,English,Klein,Herman,Cuyler,Camilli,Jurges,Hartnett,pitcher
43,Herman,English,Klein,Stephenson,Cuyler,Camilli,Jurges,Hartnett,pitcher
