year_ID,player_ID,name_common,age,team_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1873,lennobi01,Bill Lennon,28,MAR,5,19,19,2,4,0,0,0,2,0,0,0,0,.211,.211,.211,.421,39,4,0,,,,,/352
1873,leonaan01,Andy Leonard,27,BOS,58,302,300,81,96,13,6,0,60,27,9,2,0,.320,.325,.403,.728,107,121,4,,,,,*O4/36
1873,lovetle01,Len Lovett,20,RES,1,5,5,1,2,0,0,0,1,0,0,0,0,.400,.400,.400,.800,146,2,0,,,,,/1
1873,mackde01,Denny Mack,23,PHI,48,220,205,55,60,5,0,0,19,6,2,15,9,.293,.341,.317,.658,93,65,0,,,,,*3/O64
1873,malonfe01,Fergy Malone,28,PHI,53,273,259,59,75,11,2,0,41,6,1,14,7,.290,.326,.347,.673,96,90,2,,,,,*2/6
1873,mannija01,Jack Manning,19,BOS,31,155,154,28,41,4,1,0,21,5,2,1,14,.266,.271,.305,.576,65,47,3,,,,,3/O
1873,martiph01,Phonney Martin,27,NYU,31,140,140,12,31,1,0,0,14,1,1,0,4,.221,.221,.229,.450,34,32,3,,,,,*O/1
1873,mathebo01,Bobby Mathews,21,NYU,52,233,223,40,43,3,3,0,14,1,1,10,3,.193,.227,.233,.461,38,52,2,,,,,*1/O
1873,mcbridi01,Dick McBride,26,ATH,49,255,253,41,71,7,0,0,40,1,0,2,0,.281,.286,.308,.595,71,78,4,,,,,*1O
1873,mcdoo01,McDoolan,--,MAR,1,4,4,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,,,,,/1
1873,mcgeami01,Mike McGeary,22,ATH,52,276,275,63,83,8,1,0,31,4,6,1,1,.302,.304,.338,.643,84,93,0,,,,,*62/5
1873,mcmuljo01,John McMullin,24,ATH,52,235,227,54,62,7,1,0,28,9,1,8,4,.273,.298,.313,.611,76,71,2,,,,,*O/1
1873,mcveyca01,Cal McVey,23,BAL,38,195,192,49,73,5,5,2,35,2,1,3,2,.380,.390,.490,.879,157,94,1,,,,,2/O6435
1873,meyerle01,Levi Meyerle,23,PHI,48,240,238,53,83,14,4,3,59,5,0,2,0,.349,.354,.479,.833,140,114,3,,,,,*5/6
1873,millsev01,Everett Mills,28,BAL,54,264,262,64,87,20,9,0,56,1,0,2,1,.332,.337,.477,.814,137,125,2,,,,,*3/O
1873,murnati01,Tim Murnane,22,ATH,41,184,176,53,39,2,1,1,10,8,2,8,13,.222,.255,.261,.517,49,46,1,,,,,*O3/4
1873,nelsoca01,Candy Nelson,24,NYU,36,169,168,28,55,4,1,0,22,2,0,1,2,.327,.331,.363,.694,107,61,1,,,,,4/5O32
1873,nevinal01,Al Nevin,22,RES,13,56,55,7,11,1,2,0,1,0,0,1,4,.200,.214,.291,.505,53,16,1,,,,,5/4O
1873,o'rouji01,Jim O'Rourke,22,BOS,57,295,280,79,98,21,2,1,49,9,5,15,3,.350,.383,.450,.833,138,126,1,,,,,*3O2
1873,paborch01,Charlie Pabor,26,BRA,55,234,228,36,82,9,3,0,41,2,0,6,3,.360,.376,.425,.802,147,97,1,,,,,*O
1873,pearcdi01,Dickey Pearce,37,BRA,55,270,262,42,72,6,0,1,23,3,0,8,2,.275,.296,.309,.605,87,81,7,,,,,*6/34
1873,phelpne01,Nealy Phelps,32,NYU,1,6,6,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,,,,,/3O
1873,pikeli01,Lip Pike,28,BAL,56,293,285,71,90,15,8,4,51,8,1,8,4,.316,.334,.467,.801,133,133,0,,,,,*O/4
1873,popplge01,George Popplein,32,MAR,1,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,,,,,/5O
1873,radcljo01,John Radcliff,25,BAL,45,248,244,59,70,5,0,0,33,0,0,4,2,.287,.298,.307,.606,79,75,2,,,,,56/4
1873,reachal01,Al Reach,33,ATH,16,73,73,13,16,5,1,0,9,2,0,0,0,.219,.219,.315,.534,52,23,0,,,,,/4O
1873,reachbo01,Bob Reach,29,WAS,1,5,5,1,1,0,0,0,0,0,0,0,0,.200,.200,.200,.400,20,1,0,,,,,/6
1873,remseja01,Jack Remsen,23,BRA,50,209,207,29,61,5,6,1,29,1,2,2,2,.295,.301,.391,.693,112,81,0,,,,,*O
1873,rogerfr01,Fraley Rogers,23,BOS,2,11,11,2,4,1,0,0,3,0,0,0,2,.364,.364,.455,.818,133,5,0,,,,,/3
1873,ryanjo01,Johnny Ryan,19,PHI,2,8,8,1,2,0,0,0,1,0,0,0,0,.250,.250,.250,.500,46,2,0,,,,,/3O
1873,saylo01,Lou Say,19,MAR,3,12,12,1,2,0,0,0,2,0,0,0,0,.167,.167,.167,.333,10,2,0,,,,,/6O
1873,schafha01,Harry Schafer,26,BOS,60,299,296,65,79,12,2,2,42,14,7,3,4,.267,.274,.341,.615,75,101,3,,,,,*5O
1873,selmafr01,Frank Sellman,22,MAR,1,3,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,120,1,0,,,,,/1
1873,senseco01,Count Sensenderfer,25,ATH,20,86,86,12,24,1,0,0,8,0,2,0,2,.279,.279,.291,.570,64,25,0,,,,,O/3
1873,sheppjo01,John Sheppard,--,MAR,3,11,11,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,,,,,/O2
1873,simpsma01,Marty Simpson,--,MAR,4,15,15,4,2,0,0,0,2,0,0,0,0,.133,.133,.133,.267,-12,2,0,,,,,/42
1873,smithbi01,Bill Smith,--,MAR,6,23,23,2,4,0,0,0,1,0,0,0,0,.174,.174,.174,.348,15,4,0,,,,,/O24
1873,smithjo01,John Smith,--,MAR,5,19,19,2,2,0,0,0,1,0,0,0,1,.105,.105,.105,.211,-30,2,0,,,,,/6O
1873,snydepo01,Pop Snyder,18,WAS,28,110,107,16,21,2,0,0,3,0,1,3,4,.196,.218,.215,.433,30,23,3,,,,,2/O
1873,spaldal01,Al Spalding,22,BOS,60,326,323,83,106,15,1,1,71,9,0,3,2,.328,.334,.390,.724,107,126,3,,,,,*1O
1873,startjo01,Joe Start,30,NYU,53,256,252,42,67,8,3,1,29,1,0,4,0,.266,.277,.333,.611,81,84,1,,,,,*3/O
1873,stearbi01,Bill Stearns,20,WAS,32,137,133,22,24,0,0,0,8,1,0,4,9,.180,.204,.180,.385,16,24,0,,,,,*1
1873,strated01,Ed Stratton,19,MAR,4,16,16,2,2,0,0,0,0,0,0,0,0,.125,.125,.125,.250,-17,2,0,,,,,/1O
1873,suttoez01,Ezra Sutton,23,ATH,51,245,243,51,81,7,6,0,34,2,3,2,2,.333,.339,.412,.750,115,100,4,,,,,*5/64
1873,swandma01,Marty Swandell,31,RES,2,9,9,1,1,0,0,0,1,0,0,0,0,.111,.111,.111,.222,-32,1,0,,,,,/3
1873,sweasch01,Charlie Sweasy,25,BOS,1,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,44,1,0,,,,,/4
1873,treacfr01,Fred Treacey,26,PHI,51,248,243,49,62,7,2,1,31,4,3,5,7,.255,.270,.313,.583,69,76,2,,,,,*O
1873,wallho01,Howard Wall,18,WAS,1,4,3,1,1,0,0,0,0,0,0,1,0,.333,.500,.333,.833,155,1,0,,,,,/6
1873,waterfr01,Fred Waterman,28,WAS,15,81,80,20,28,1,1,0,12,0,0,1,1,.350,.358,.388,.746,123,31,0,,,,,/6O5
1873,whitede01,Deacon White,25,BOS,60,311,311,79,122,17,8,1,77,19,3,0,2,.392,.392,.508,.900,156,158,1,,,,,*2O
1873,whitewa01,Warren White,29,WAS,39,158,158,29,43,3,4,0,20,2,1,0,1,.272,.272,.342,.614,83,54,0,,,,,*5/6
1873,woltery01,Rynie Wolters,31,RES,1,4,4,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,,,,,/1
1873,woodji01,Jimmy Wood,29,PHI,42,217,209,67,67,11,1,0,27,9,3,8,1,.321,.346,.383,.728,112,80,2,,,,,*4
1873,woodhre01,Red Woodhead,21,MAR,1,5,5,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,,,,,/6
1873,wordsfa01,Favel Wordsworth,23,RES,12,42,40,5,10,0,0,0,3,1,0,2,1,.250,.286,.250,.536,65,10,0,,,,,6/O
1873,wrighge01,George Wright,26,BOS,59,332,323,99,125,17,7,3,43,9,9,9,2,.387,.404,.511,.914,160,165,0,,,,,*6
1873,wrighha01,Harry Wright,38,BOS,58,274,263,57,68,7,3,2,36,3,2,11,4,.259,.288,.331,.619,77,87,3,,,,,*O1
1873,yorkto01,Tom York,22,BAL,57,281,278,70,84,11,7,2,50,4,1,3,4,.302,.310,.414,.723,111,115,0,,,,,*O
1873,zettlge01,George Zettlein,28,PHI,51,242,241,39,50,2,0,0,21,4,0,1,4,.207,.211,.216,.427,24,52,3,,,,,*1/3
