number,one,two,three,four,five,six,seven,eight,nine
1,Hack,Herman,Gleeson,Leiber,Marty,Cavarretta,Mancuso,Bartell,pitcher
2,Hack,Herman,Gleeson,Leiber,Marty,Cavarretta,Mancuso,Bartell,pitcher
3,Hack,Herman,Gleeson,Leiber,Marty,Cavarretta,Mancuso,Bartell,pitcher
4,Hack,Herman,Gleeson,Leiber,Marty,Cavarretta,Mancuso,Bartell,pitcher
5,Hack,Herman,Gleeson,Leiber,Marty,Cavarretta,Mancuso,Bartell,pitcher
6,Hack,Herman,Gleeson,Leiber,Marty,Cavarretta,Mancuso,Bartell,pitcher
7,Hack,Herman,Gleeson,Leiber,Marty,Cavarretta,Mancuso,Bartell,pitcher
8,Hack,Herman,Gleeson,Leiber,Marty,Cavarretta,Mancuso,Bartell,pitcher
9,Hack,Herman,Gleeson,Leiber,Marty,Cavarretta,Mancuso,Bartell,pitcher
10,Hack,Herman,Galan,Leiber,Reynolds,Cavarretta,Mancuso,Bartell,pitcher
11,Hack,Herman,Galan,Leiber,Reynolds,Cavarretta,Hartnett,Bartell,pitcher
12,Hack,Herman,Galan,Leiber,Reynolds,Cavarretta,Hartnett,Bartell,pitcher
13,Galan,Cavarretta,Hack,Leiber,Reynolds,Herman,Mancuso,Bartell,pitcher
14,Hack,Herman,Galan,Leiber,Marty,Russell,Mancuso,Mesner,pitcher
15,Hack,Herman,Galan,Leiber,Marty,Hartnett,Russell,Mesner,pitcher
16,Hack,Herman,Galan,Leiber,Marty,Hartnett,Russell,Mesner,pitcher
17,Bartell,Hack,Galan,Gleeson,Hartnett,Cavarretta,Russell,Mesner,pitcher
18,Herman,Hack,Galan,Gleeson,Hartnett,Reynolds,Russell,Bartell,pitcher
19,Herman,Hack,Galan,Gleeson,Hartnett,Reynolds,Russell,Bartell,pitcher
20,Herman,Hack,Galan,Hartnett,Gleeson,Leiber,Russell,Bartell,pitcher
21,Herman,Hack,Galan,Hartnett,Gleeson,Leiber,Russell,Bartell,pitcher
22,Herman,Hack,Galan,Hartnett,Gleeson,Leiber,Russell,Bartell,pitcher
23,Herman,Hack,Gleeson,Galan,Leiber,Russell,Bartell,Mancuso,pitcher
24,Herman,Hack,Gleeson,Galan,Leiber,Hartnett,Russell,Bartell,pitcher
25,Herman,Hack,Gleeson,Galan,Leiber,Hartnett,Russell,Bartell,pitcher
26,Herman,Hack,Gleeson,Galan,Leiber,Hartnett,Russell,Bartell,pitcher
27,Herman,Hack,Gleeson,Galan,Leiber,Hartnett,Russell,Bartell,pitcher
28,Hack,Herman,Galan,Leiber,Marty,Russell,Bartell,Mancuso,pitcher
29,Hack,Herman,Galan,Leiber,Marty,Russell,Mesner,Mancuso,pitcher
30,Herman,Hack,Galan,Leiber,Marty,Russell,Mesner,Mancuso,pitcher
31,Hack,Herman,Galan,Leiber,Marty,Russell,Mesner,Mancuso,pitcher
32,Hack,Herman,Galan,Leiber,Marty,Russell,Mesner,Mancuso,pitcher
33,Hack,Herman,Galan,Leiber,Marty,Russell,Mesner,Mancuso,pitcher
34,Hack,Herman,Galan,Leiber,Marty,Russell,Bartell,Mancuso,pitcher
35,Hack,Herman,Galan,Leiber,Reynolds,Russell,Bartell,Mancuso,pitcher
36,Hack,Herman,Gleeson,Galan,Reynolds,Hartnett,Russell,Bartell,pitcher
37,Hack,Herman,Gleeson,Galan,Reynolds,Hartnett,Russell,Bartell,pitcher
38,Hack,Herman,Gleeson,Galan,Reynolds,Russell,Bartell,Mancuso,pitcher
39,Hack,Herman,Gleeson,Galan,Reynolds,Hartnett,Russell,Bartell,pitcher
40,Hack,Herman,Gleeson,Galan,Reynolds,Russell,Bartell,Mancuso,pitcher
41,Hack,Herman,Gleeson,Galan,Reynolds,Hartnett,Russell,Bartell,pitcher
42,Hack,Herman,Gleeson,Galan,Reynolds,Hartnett,Russell,Bartell,pitcher
43,Hack,Herman,Gleeson,Galan,Reynolds,Russell,Bartell,Mancuso,pitcher
44,Hack,Herman,Gleeson,Galan,Reynolds,Hartnett,Russell,Mesner,pitcher
45,Hack,Herman,Gleeson,Galan,Reynolds,Hartnett,Russell,Bartell,pitcher
46,Hack,Herman,Gleeson,Galan,Reynolds,Hartnett,Russell,Bartell,pitcher
47,Hack,Herman,Galan,Reynolds,Russell,Gleeson,Bartell,Mancuso,pitcher
48,Hack,Herman,Galan,Reynolds,Hartnett,Russell,Gleeson,Bartell,pitcher
49,Hack,Herman,Galan,Reynolds,Hartnett,Russell,Gleeson,Bartell,pitcher
50,Hack,Herman,Galan,Reynolds,Russell,Gleeson,Bartell,Mancuso,pitcher
51,Hack,Herman,Galan,Reynolds,Hartnett,Russell,Gleeson,Bartell,pitcher
52,Hack,Herman,Galan,Leiber,Reynolds,Russell,Bartell,Mancuso,pitcher
53,Hack,Herman,Galan,Leiber,Reynolds,Hartnett,Russell,Bartell,pitcher
54,Hack,Herman,Galan,Gleeson,Reynolds,Russell,Bartell,Mancuso,pitcher
55,Hack,Herman,Galan,Gleeson,Reynolds,Hartnett,Russell,Bartell,pitcher
56,Hack,Herman,Galan,Reynolds,Russell,Gleeson,Bartell,Mancuso,pitcher
57,Hack,Herman,Galan,Gleeson,Reynolds,Russell,Bartell,Mancuso,pitcher
58,Hack,Herman,Galan,Reynolds,Hartnett,Russell,Gleeson,Bartell,pitcher
59,Hack,Herman,Galan,Reynolds,Hartnett,Russell,Gleeson,Bartell,pitcher
60,Hack,Herman,Galan,Reynolds,Hartnett,Russell,Gleeson,Bartell,pitcher
61,Hack,Herman,Galan,Reynolds,Hartnett,Russell,Gleeson,Bartell,pitcher
62,Hack,Herman,Galan,Reynolds,Hartnett,Russell,Gleeson,Bartell,pitcher
63,Hack,Herman,Galan,Reynolds,Russell,Gleeson,Bartell,Mancuso,pitcher
64,Hack,Herman,Galan,Reynolds,Hartnett,Russell,Gleeson,Bartell,pitcher
65,Hack,Herman,Galan,Reynolds,Hartnett,Russell,Gleeson,Bartell,pitcher
66,Hack,Herman,Galan,Reynolds,Hartnett,Russell,Gleeson,Bartell,pitcher
67,Hack,Herman,Galan,Hartnett,Gleeson,Reynolds,Russell,Bartell,pitcher
68,Hack,Herman,Galan,Hartnett,Gleeson,Reynolds,Russell,Bartell,pitcher
69,Hack,Herman,Galan,Hartnett,Gleeson,Reynolds,Russell,Bartell,pitcher
70,Hack,Herman,Gleeson,Leiber,Reynolds,Russell,Bartell,Mancuso,pitcher
71,Hack,Herman,Galan,Leiber,Gleeson,Hartnett,Russell,Bartell,pitcher
72,Hack,Herman,Galan,Leiber,Reynolds,Hartnett,Russell,Bartell,pitcher
73,Hack,Herman,Galan,Leiber,Reynolds,Russell,Bartell,Mancuso,pitcher
74,Hack,Herman,Galan,Leiber,Reynolds,Hartnett,Russell,Bartell,pitcher
75,Hack,Herman,Galan,Hartnett,Gleeson,Reynolds,Russell,Bartell,pitcher
76,Hack,Herman,Galan,Hartnett,Gleeson,Reynolds,Russell,Bartell,pitcher
77,Hack,Herman,Galan,Hartnett,Gleeson,Reynolds,Russell,Bartell,pitcher
78,Hack,Herman,Galan,Gleeson,Reynolds,Russell,Bartell,Mancuso,pitcher
79,Hack,Herman,Galan,Gleeson,Reynolds,Russell,Bartell,Mancuso,pitcher
80,Hack,Herman,Galan,Gleeson,Reynolds,Hartnett,Russell,Bartell,pitcher
81,Hack,Herman,Galan,Gleeson,Reynolds,Hartnett,Russell,Bartell,pitcher
82,Hack,Herman,Galan,Gleeson,Reynolds,Russell,Bartell,Mancuso,pitcher
83,Hack,Herman,Galan,Gleeson,Reynolds,Hartnett,Russell,Bartell,pitcher
84,Hack,Herman,Galan,Gleeson,Reynolds,Hartnett,Russell,Bartell,pitcher
85,Hack,Herman,Galan,Gleeson,Reynolds,Hartnett,Russell,Bartell,pitcher
86,Hack,Herman,Galan,Gleeson,Reynolds,Hartnett,Russell,Bartell,pitcher
87,Hack,Herman,Galan,Gleeson,Reynolds,Hartnett,Russell,Bartell,pitcher
88,Hack,Herman,Galan,Gleeson,Reynolds,Hartnett,Russell,Bartell,pitcher
89,Hack,Herman,Galan,Gleeson,Reynolds,Hartnett,Russell,Bartell,pitcher
90,Hack,Herman,Galan,Gleeson,Reynolds,Hartnett,Russell,Bartell,pitcher
91,Hack,Herman,Galan,Gleeson,Reynolds,Russell,Bartell,Mancuso,pitcher
92,Hack,Herman,Galan,Leiber,Gleeson,Hartnett,Russell,Bartell,pitcher
93,Hack,Herman,Galan,Leiber,Gleeson,Hartnett,Russell,Bartell,pitcher
94,Hack,Herman,Galan,Leiber,Gleeson,Hartnett,Russell,Bartell,pitcher
95,Hack,Herman,Galan,Leiber,Gleeson,Hartnett,Russell,Bartell,pitcher
96,Hack,Herman,Galan,Leiber,Gleeson,Hartnett,Russell,Bartell,pitcher
97,Hack,Herman,Galan,Leiber,Nicholson,Russell,Bartell,Mancuso,pitcher
98,Hack,Herman,Galan,Leiber,Nicholson,Russell,Mattick,Mancuso,pitcher
99,Hack,Herman,Galan,Leiber,Nicholson,Russell,Mattick,Mancuso,pitcher
100,Hack,Herman,Reynolds,Leiber,Nicholson,Russell,Mattick,Mancuso,pitcher
101,Hack,Herman,Reynolds,Leiber,Nicholson,Russell,Mattick,Mancuso,pitcher
102,Hack,Herman,Galan,Leiber,Nicholson,Hartnett,Russell,Mattick,pitcher
103,Hack,Herman,Galan,Leiber,Nicholson,Russell,Mattick,Mancuso,pitcher
104,Hack,Herman,Galan,Leiber,Nicholson,Hartnett,Russell,Mattick,pitcher
105,Hack,Herman,Galan,Leiber,Nicholson,Russell,Mattick,Mancuso,pitcher
106,Hack,Herman,Galan,Leiber,Nicholson,Russell,Mattick,Mancuso,pitcher
107,Hack,Herman,Galan,Leiber,Nicholson,Russell,Mattick,Hartnett,pitcher
108,Hack,Herman,Galan,Leiber,Nicholson,Russell,Mattick,Mancuso,pitcher
109,Hack,Herman,Galan,Leiber,Nicholson,Russell,Mattick,Hartnett,pitcher
110,Hack,Herman,Galan,Leiber,Nicholson,Russell,Mattick,Mancuso,pitcher
111,Hack,Herman,Galan,Leiber,Nicholson,Russell,Mattick,Mancuso,pitcher
112,Hack,Herman,Galan,Leiber,Nicholson,Russell,Mattick,Hartnett,pitcher
113,Hack,Herman,Galan,Leiber,Nicholson,Russell,Mattick,Mancuso,pitcher
