year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
1994,abbotku01,Kurt Abbott,25,FLA,NL,101,371,345,41,86,17,3,9,33,3,0,16,98,.249,.291,.394,.685,76,136,5,5,3,2,1,*6
1994,acrema01,Mark Acre,25,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1994,aldremi01,Mike Aldrete,33,OAK,AL,76,201,178,23,43,5,0,4,18,2,0,20,35,.242,.313,.337,.651,75,60,2,0,0,3,1,379/D
1994,alicelu01,Luis Alicea,28,STL,NL,88,242,205,32,57,12,5,5,29,4,5,30,38,.278,.373,.459,.832,118,94,1,3,1,3,4,4/7
1994,alomaro01,Roberto Alomar,26,TOR,AL,107,455,392,78,120,25,4,8,38,19,8,51,41,.306,.386,.452,.838,116,177,14,2,7,3,2,*4
1994,alomasa02,Sandy Alomar,28,CLE,AL,80,320,292,44,84,15,1,14,43,8,4,25,31,.288,.347,.490,.837,115,143,7,2,0,1,2,*2
1994,aloumo01,Moises Alou,27,MON,NL,107,471,422,81,143,31,5,22,78,7,6,42,63,.339,.397,.592,.989,153,250,7,2,0,5,10,*79
1994,amarari01,Rich Amaral,32,SEA,AL,77,262,228,37,60,10,2,4,18,5,1,24,28,.263,.333,.377,.711,83,86,3,1,7,2,1,47/6D38
1994,amaroru02,Ruben Amaro,29,CLE,AL,26,25,23,5,5,1,0,2,5,2,1,2,3,.217,.280,.522,.802,103,12,0,0,0,0,0,8/D79
1994,anderla02,Larry Andersen,41,PHI,NL,29,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
1994,anderbr01,Brady Anderson,30,BAL,AL,111,525,453,78,119,25,5,12,48,31,1,57,75,.263,.356,.419,.776,96,190,7,10,3,2,3,*78/9
1994,anderga01,Garret Anderson,22,CAL,AL,5,13,13,0,5,0,0,0,1,0,0,0,2,.385,.385,.385,.769,100,5,0,0,0,0,0,/7
1994,anthoer01,Eric Anthony,26,SEA,AL,79,288,262,31,62,14,1,10,30,6,2,23,66,.237,.297,.412,.709,80,108,7,0,2,1,4,79/8D
1994,aquinlu01,Luis Aquino,30,FLA,NL,29,7,6,1,1,0,0,0,0,0,0,0,0,.167,.167,.167,.333,-13,1,0,0,1,0,0,1
1994,ariasal01,Alex Arias,26,FLA,NL,59,125,113,4,27,5,0,0,15,0,1,9,19,.239,.298,.283,.582,52,32,5,1,1,1,0,65
1994,arochre01,Rene Arocha,30,STL,NL,45,13,9,0,1,1,0,0,0,0,0,1,5,.111,.200,.222,.422,11,2,0,0,3,0,0,1
1994,ashbyan01,Andy Ashby,26,SDP,NL,24,59,49,2,8,0,0,0,0,0,0,1,19,.163,.180,.163,.343,-8,8,2,0,9,0,0,1
1994,ashlebi01,Billy Ashley,23,LAD,NL,2,6,6,0,2,1,0,0,0,0,0,0,2,.333,.333,.500,.833,120,3,0,0,0,0,0,/7
1994,astacpe01,Pedro Astacio,25,LAD,NL,23,51,47,2,3,0,0,0,0,0,0,0,22,.064,.064,.064,.128,-66,3,0,0,4,0,0,1
1994,ausmubr01,Brad Ausmus,25,SDP,NL,101,366,327,45,82,12,1,7,24,5,1,30,63,.251,.314,.358,.672,77,117,8,1,6,2,12,*2/3
1994,averyst01,Steve Avery,24,ATL,NL,24,58,49,4,5,2,0,0,5,0,0,1,16,.102,.115,.143,.258,-33,7,0,0,6,2,0,1
1994,ayalabo01,Bobby Ayala,24,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1994,baergca01,Carlos Baerga,25,CLE,AL,103,469,442,81,139,32,2,19,80,8,2,10,45,.314,.333,.525,.858,119,232,10,6,3,8,1,*4/D
1994,bagweje01,Jeff Bagwell,26,HOU,NL,110,479,400,104,147,32,2,39,116,15,4,65,65,.368,.451,.750,1.201,213,300,12,4,0,10,14,*3/9
1994,baineha01,Harold Baines,35,BAL,AL,94,357,326,44,96,12,1,16,54,0,0,30,49,.294,.356,.485,.840,111,158,9,1,0,0,6,*D
1994,ballaje01,Jeff Ballard,30,PIT,NL,28,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,162,1,0,0,0,0,0,1
1994,bankswi01,Willie Banks,25,CHC,NL,23,50,41,3,5,1,0,0,0,0,1,1,13,.122,.163,.146,.309,-18,6,0,1,7,0,0,1
1994,barbebr01,Bret Barberie,26,FLA,NL,107,406,372,40,112,20,2,5,31,2,0,23,65,.301,.356,.406,.762,97,151,4,9,2,0,3,*4
1994,barnebr01,Brian Barnes,27,TOT,MLB,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1994,barnebr01,Brian Barnes,27,LAD,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
1994,barnesk01,Skeeter Barnes,37,DET,AL,24,21,21,4,6,0,0,1,4,0,1,0,2,.286,.286,.429,.714,82,9,1,0,0,0,0,3/7D
1994,basske01,Kevin Bass,35,HOU,NL,82,235,203,37,63,15,1,6,35,2,3,28,24,.310,.393,.483,.876,133,98,5,1,1,2,6,97
1994,batiski01,Kim Batiste,26,PHI,NL,64,214,209,17,49,6,0,1,13,1,1,1,32,.234,.239,.278,.517,34,58,11,1,1,2,0,56
1994,bautida01,Danny Bautista,22,DET,AL,31,102,99,12,23,4,1,4,15,1,2,3,18,.232,.255,.414,.669,69,41,3,0,0,0,0,98/D
1994,bautijo01,Jose Bautista,29,CHC,NL,58,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1994,beanbi01,Bill Bean,30,SDP,NL,84,146,135,7,29,5,1,0,14,0,1,7,25,.215,.248,.267,.515,37,36,4,0,1,3,1,739/8
