team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
51,1974-05-31.NYN197405310,HOU,@,NYM,6,43.9,5,5,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,.307,.376,.528,.903,3,.64,0.022,1.45,CF
52,1974-06-01.NYN197406010,HOU,@,NYM,-2,43.9,4,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,.305,.373,.537,.910,3,.69,0.057,0.60,CF
53,1974-06-04.HOU197406040,HOU,,MON,-5,43.9,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.301,.371,.529,.900,3,.85,0.043,0.22,CF
54,1974-06-05.HOU197406050,HOU,,MON,-5,43.9,4,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.305,.373,.538,.911,3,.66,0.005,0.08,CF
55,1974-06-06.HOU197406060,HOU,,MON,4,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.299,.367,.528,.895,3,.52,-0.050,-0.84,CF
56,1974-06-07.HOU197406070,HOU,,NYM,1,43.9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.295,.363,.521,.883,3,.67,-0.050,-0.48,CF
57,1974-06-08.HOU197406080,HOU,,NYM,-1,49.4,7,5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,.288,.356,.509,.865,3,2.00,-0.202,-0.87,CF
58,1974-06-09.HOU197406090,HOU,,NYM,10,43.9,5,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,.286,.353,.502,.855,3,.27,0.023,0.94,CF
59,1974-06-10.HOU197406100,HOU,,PHI,-12,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.286,.352,.498,.849,3,.15,-0.014,-0.37,CF
60,1974-06-11.HOU197406110,HOU,,PHI,9,43.9,5,5,1,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,.284,.349,.504,.853,3,.93,-0.102,1.47,CF
61,1974-06-12.HOU197406120,HOU,,PHI,-3,43.9,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,.283,.347,.500,.847,3,.96,-0.023,-0.32,CF
62,1974-06-14.CHN197406140,HOU,@,CHC,-3,43.9,5,4,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,.283,.348,.496,.844,3,1.15,0.019,0.11,CF
63,1974-06-15.CHN197406150,HOU,@,CHC,1,43.9,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.277,.342,.486,.828,3,.72,-0.094,-1.14,CF
64,1974-06-16.CHN197406160,HOU,@,CHC,-1,45.0,5,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.276,.339,.492,.831,3,1.75,-0.095,-0.13,CF
65,1974-06-17.PHI197406170,HOU,@,PHI,-2,43.9,5,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.272,.340,.486,.827,3,1.09,0.020,0.15,CF
66,1974-06-18.PHI197406180,HOU,@,PHI,1,43.9,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.272,.339,.483,.822,3,.83,-0.049,-0.48,CF
67,1974-06-19.PHI197406190,HOU,@,PHI,-1,43.9,5,3,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,1,.280,.344,.489,.832,3,1.71,-0.116,-0.64,CF
68,1974-06-21.HOU197406210,HOU,,SDP,2,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.276,.339,.481,.820,3,.78,-0.079,-1.08,CF
69,1974-06-22.HOU197406220,HOU,,SDP,-4,43.9,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.276,.338,.482,.819,3,.67,-0.050,0.28,CF
70,1974-06-23.HOU197406230,HOU,,SDP,6,43.9,5,4,2,3,1,0,1,3,1,0,1,0,0,0,0,0,2,0,.283,.345,.500,.845,3,.43,0.137,3.41,CF
71,1974-06-24.HOU197406240,HOU,,CIN,5,43.9,4,3,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,1,.287,.350,.516,.867,3,.54,0.007,1.25,CF
72,1974-06-25.HOU197406250,HOU,,CIN,-1,43.9,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.286,.349,.523,.872,3,1.11,0.045,0.48,CF
73,1974-06-26.HOU197406260,HOU,,CIN,-8,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.286,.348,.519,.867,3,.62,0.009,-0.23,CF
74,1974-06-28.SDN197406280,HOU,@,SDP,-1,43.9,5,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.288,.349,.517,.866,3,2.09,0.019,0.13,CF
75,1974-06-29.SDN197406290,HOU,@,SDP,3,43.9,5,4,1,2,0,0,1,2,1,0,1,0,0,0,0,0,0,1,.291,.353,.527,.880,3,1.02,0.224,1.32,CF
76,1974-06-30.SDN197406301,HOU,@,SDP,2,43.9,4,4,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,.290,.351,.527,.878,3,1.07,0.179,0.82,CF
77,1974-06-30.SDN197406302,HOU,@,SDP,-1,46.1,6,4,1,2,1,0,0,0,1,1,1,1,0,0,0,0,1,0,.293,.357,.530,.887,3,1.80,0.172,1.96,CF
78,1974-07-01.ATL197407010,HOU,@,ATL,3,43.9,5,5,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,.294,.358,.528,.885,3,.78,-0.052,-0.72,CF
79,1974-07-02.ATL197407020,HOU,@,ATL,4,43.9,5,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.296,.358,.525,.884,3,.78,0.083,0.36,CF
80,1974-07-03.ATL197407030,HOU,@,ATL,-1,46.1,5,3,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,.293,.359,.521,.879,3,1.63,-0.218,-0.97,CF
81,1974-07-04.ATL197407040,HOU,@,ATL,1,45.0,5,5,1,2,1,0,1,4,0,0,1,0,0,0,0,0,0,0,.295,.359,.531,.890,3,2.13,0.654,2.22,CF
82,1974-07-05.HOU197407050,HOU,,PIT,6,43.9,5,5,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,.297,.360,.529,.889,3,.54,0.115,1.28,CF
83,1974-07-06.HOU197407060,HOU,,PIT,1,43.9,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.294,.356,.524,.880,3,.98,-0.068,-0.85,CF
84,1974-07-07.HOU197407070,HOU,,PIT,-2,45.0,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.296,.358,.533,.890,3,1.21,0.199,2.22,CF
85,1974-07-08.HOU197407080,HOU,,STL,3,43.9,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.296,.356,.530,.886,3,1.02,-0.043,-0.12,CF
86,1974-07-09.HOU197407090,HOU,,STL,3,43.9,4,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.298,.358,.535,.893,3,.60,-0.029,-0.37,CF
87,1974-07-10.HOU197407100,HOU,,STL,1,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.295,.354,.529,.883,3,.89,-0.092,-0.80,CF
88,1974-07-12.HOU197407120,HOU,,CHC,5,43.9,5,4,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,.297,.355,.529,.883,3,.60,0.023,-0.10,CF
89,1974-07-13.HOU197407130,HOU,,CHC,4,14.5,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.298,.355,.528,.884,3,.86,0.036,0.63,CF
90,1974-07-14.HOU197407140,HOU,,CHC,1,2.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.297,.355,.527,.882,8,1.67,-0.040,-0.14,PH
91,1974-07-15.PIT197407150,HOU,@,PIT,-2,0.8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.297,.354,.525,.879,9,1.37,-0.033,-0.21,PH
93,1974-07-17.PIT197407170,HOU,@,PIT,-8,43.9,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.293,.352,.520,.871,3,.60,-0.028,-1.06,CF
94,1974-07-18.SLN197407180,HOU,@,STL,6,43.9,5,4,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.296,.355,.519,.874,3,.72,0.104,1.18,CF
95,1974-07-19.SLN197407190,HOU,@,STL,4,43.9,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.298,.356,.522,.878,3,.64,0.083,0.95,CF
96,1974-07-20.SLN197407200,HOU,@,STL,-1,43.9,5,4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,.297,.357,.522,.878,3,1.03,0.161,0.79,CF
97,1974-07-21.SLN197407210,HOU,@,STL,-8,43.9,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.299,.358,.524,.882,3,1.11,-0.087,-0.46,CF
98,1974-07-25.HOU197407251,HOU,,LAD,-8,43.9,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.302,.360,.524,.883,3,.30,0.040,0.14,CF
99,1974-07-25.HOU197407252,HOU,,LAD,-2,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.298,.356,.518,.874,3,1.08,-0.147,-1.16,CF
100,1974-07-26.HOU197407260,HOU,,LAD,1,46.1,5,5,2,3,0,0,2,4,0,0,0,0,0,0,0,0,0,1,.302,.359,.535,.894,3,1.71,0.520,2.89,CF
101,1974-07-27.HOU197407270,HOU,,SFG,8,43.9,5,4,1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,.302,.359,.532,.891,3,.47,-0.071,0.79,CF
102,1974-07-28.HOU197407280,HOU,,SFG,1,45.0,5,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.304,.362,.534,.896,3,1.52,0.190,1.04,CF
103,1974-07-29.HOU197407290,HOU,,SFG,-5,43.9,4,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.308,.366,.536,.902,3,1.45,-0.007,0.12,CF
104,1974-07-30.CIN197407300,HOU,@,CIN,4,43.9,5,3,2,1,0,0,1,1,2,1,0,0,0,0,0,0,1,0,.308,.368,.542,.911,3,.99,0.111,1.36,CF
105,1974-07-31.CIN197407310,HOU,@,CIN,-4,43.9,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.307,.369,.540,.909,3,.59,0.020,0.35,CF
106,1974-08-03.LAN197408030,HOU,@,LAD,-4,43.9,4,4,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.309,.371,.542,.912,3,.21,0.004,0.22,CF
107,1974-08-04.LAN197408040,HOU,@,LAD,-1,43.9,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,.308,.370,.541,.911,3,.88,-0.041,-0.20,CF
108,1974-08-05.SFN197408050,HOU,@,SFG,5,43.9,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.305,.366,.535,.900,3,1.23,-0.176,-2.39,CF
109,1974-08-06.SFN197408060,HOU,@,SFG,9,43.9,6,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.303,.365,.533,.898,3,.31,0.013,-0.12,CF
110,1974-08-07.HOU197408070,HOU,,ATL,2,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.300,.362,.528,.890,3,1.44,-0.079,-0.70,CF
111,1974-08-08.HOU197408080,HOU,,ATL,-1,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.298,.359,.523,.882,3,1.35,-0.130,-0.65,CF
112,1974-08-09.HOU197408090,HOU,,MON,-1,43.9,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.297,.357,.520,.877,3,1.67,-0.019,-0.01,CF
113,1974-08-10.HOU197408100,HOU,,MON,-1,43.9,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.296,.357,.517,.874,3,1.69,-0.164,-0.69,CF
114,1974-08-11.HOU197408110,HOU,,MON,-3,43.9,4,3,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,.294,.354,.514,.867,3,1.22,-0.103,-0.48,CF
115,1974-08-13.CHN197408130,HOU,@,CHC,2,43.9,4,4,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,.298,.357,.520,.877,3,1.53,0.252,0.80,CF
116,1974-08-14.CHN197408140,HOU,@,CHC,-1,43.9,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.297,.355,.517,.872,3,1.64,-0.190,-1.35,CF
117,1974-08-15.CHN197408150,HOU,@,CHC,-2,43.9,4,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,.297,.356,.515,.872,3,1.32,0.021,0.36,CF
118,1974-08-16.MON197408160,HOU,@,MON,5,43.9,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.297,.357,.513,.870,3,.49,0.023,0.19,CF
119,1974-08-17.MON197408170,HOU,@,MON,-1,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.294,.354,.509,.863,3,1.09,-0.110,-1.09,CF
120,1974-08-18.MON197408180,HOU,@,MON,3,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.292,.351,.504,.856,3,.99,-0.129,-1.13,CF
121,1974-08-19.HOU197408190,HOU,,NYM,1,46.1,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.289,.350,.500,.850,3,1.78,-0.013,-0.40,CF
122,1974-08-20.HOU197408200,HOU,,NYM,4,43.9,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.290,.351,.499,.850,3,1.07,0.048,0.27,CF
123,1974-08-21.HOU197408210,HOU,,NYM,-8,43.9,4,4,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.289,.350,.499,.849,3,.72,-0.064,0.09,CF
124,1974-08-23.HOU197408230,HOU,,PHI,1,43.9,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.288,.348,.496,.844,3,1.39,-0.105,-0.81,CF
125,1974-08-24.HOU197408240,HOU,,PHI,1,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.285,.346,.492,.837,3,.78,-0.077,-0.64,CF
126,1974-08-25.HOU197408250,HOU,,PHI,5,43.9,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.285,.345,.490,.835,3,.62,0.041,0.17,CF
127,1974-08-26.NYN197408260,HOU,@,NYM,-1,43.9,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.284,.344,.487,.831,3,1.02,-0.017,-0.19,CF
128,1974-08-27.NYN197408270,HOU,@,NYM,-2,43.9,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.282,.341,.483,.824,3,1.14,-0.113,-0.74,CF
129,1974-08-28.NYN197408280,HOU,@,NYM,1,13.4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,.281,.340,.481,.821,3,.65,0.052,0.46,CF
130,1974-08-29.NYN197408290,HOU,@,NYM,-7,43.9,4,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.284,.343,.483,.826,3,.44,0.067,0.61,CF
131,1974-08-30.PHI197408300,HOU,@,PHI,1,43.9,4,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,.285,.346,.483,.829,3,.71,0.065,0.66,CF
132,1974-08-31.PHI197408310,HOU,@,PHI,-4,43.9,4,4,2,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,.287,.347,.491,.838,3,.56,0.107,1.67,CF
133,1974-09-01.PHI197409010,HOU,@,PHI,-7,43.9,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.285,.346,.488,.835,3,.41,-0.032,-0.58,CF
134,1974-09-02.HOU197409020,HOU,,CIN,1,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.283,.344,.484,.828,3,.97,-0.122,-1.18,CF
135,1974-09-03.HOU197409030,HOU,,CIN,-2,43.9,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.283,.343,.483,.826,3,1.05,0.042,0.36,CF
136,1974-09-04.HOU197409040,HOU,,CIN,-1,43.9,4,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,.283,.344,.482,.826,3,1.69,-0.218,-0.84,CF
137,1974-09-06.HOU197409060,HOU,,SDP,1,43.9,4,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,.281,.344,.479,.823,3,.30,-0.014,-0.27,CF
138,1974-09-07.HOU197409070,HOU,,SDP,-4,43.9,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,.280,.343,.476,.819,3,1.20,-0.055,-0.19,CF
139,1974-09-08.HOU197409080,HOU,,SDP,1,43.9,4,2,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,.279,.344,.475,.819,3,1.57,-0.071,-0.39,CF
140,1974-09-09.HOU197409090,HOU,,SFG,-2,43.9,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.278,.343,.472,.815,3,.61,-0.011,-0.56,CF
141,1974-09-10.HOU197409100,HOU,,SFG,-1,46.1,5,5,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,.277,.342,.475,.817,3,1.38,0.007,0.09,CF
