number,one,two,three,four,five,six,seven,eight,nine
1,Fowler,Soler,Rizzo,Castro,Coghlan,Olt,Ross,pitcher,Stella
2,Fowler,Soler,Rizzo,Castro,Coghlan,Montero,Alcantara,pitcher,Stella
3,Fowler,Soler,Rizzo,Castro,Olt,Szczur,Castillo,pitcher,Alcantara
4,Fowler,Soler,Rizzo,Montero,Castro,Coghlan,Olt,pitcher,Alcantara
5,Fowler,Rizzo,Soler,Coghlan,Castro,Montero,Alcantara,pitcher,Herrera
6,Fowler,Rizzo,Soler,Coghlan,Castro,Alcantara,Ross,pitcher,Herrera
7,Fowler,Rizzo,Soler,Coghlan,Castro,Montero,Alcantara,pitcher,Herrera
8,Fowler,Rizzo,Soler,Montero,Coghlan,Castro,Alcantara,pitcher,Herrera
9,Fowler,Soler,Rizzo,Bryant,Coghlan,Castro,Castillo,pitcher,Herrera
10,Fowler,Soler,Rizzo,Bryant,Coghlan,Castro,Montero,pitcher,Herrera
11,Fowler,Soler,Rizzo,Bryant,Castro,Coghlan,Ross,pitcher,Herrera
12,Fowler,Soler,Rizzo,Bryant,Montero,Castro,Coghlan,pitcher,Herrera
13,Fowler,Rizzo,Soler,Bryant,Castro,Denorfia,Castillo,pitcher,Russell
14,Fowler,Soler,Rizzo,Bryant,Castro,Montero,Coghlan,pitcher,Russell
15,Denorfia,Rizzo,Soler,Bryant,Castro,Castillo,Russell,pitcher,Herrera
16,Fowler,Soler,Rizzo,Bryant,Coghlan,Castro,Ross,pitcher,Russell
17,Fowler,Soler,Rizzo,Bryant,Montero,Castro,Coghlan,pitcher,Russell
18,Fowler,Soler,Rizzo,Bryant,Montero,Castro,Coghlan,pitcher,Russell
19,Fowler,Rizzo,Soler,Bryant,Castro,Lake,Castillo,pitcher,Russell
20,Fowler,Soler,Rizzo,Bryant,Montero,Castro,Coghlan,pitcher,Herrera
21,Fowler,Soler,Rizzo,Bryant,Castro,Coghlan,Ross,pitcher,Russell
22,Soler,Fowler,Rizzo,Bryant,Montero,Castro,Denorfia,pitcher,Russell
23,Fowler,Soler,Rizzo,Bryant,Montero,Castro,Coghlan,pitcher,Russell
