year_ID,player_ID,name_common,age,team_ID,lg_ID,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,onbase_plus_slugging_plus,TB,GIDP,HBP,SH,SF,IBB,pos_summary
2000,abbotje01,Jeff Abbott,27,CHW,AL,80,242,215,31,59,15,1,3,29,2,1,21,38,.274,.343,.395,.738,86,85,2,2,2,1,1,879/D
2000,abbotku01,Kurt Abbott,31,NYM,NL,79,173,157,22,34,7,1,6,12,1,1,14,51,.217,.283,.389,.672,71,61,2,1,0,1,2,64/58
2000,abbotpa01,Paul Abbott,32,SEA,AL,2,6,5,1,2,1,0,0,0,0,0,0,1,.400,.400,.600,1.000,156,3,0,0,1,0,0,1
2000,abreubo01,Bobby Abreu,26,PHI,NL,154,680,576,103,182,42,10,25,79,28,8,100,116,.316,.416,.554,.970,143,319,12,1,0,3,9,*9
2000,aceveju01,Juan Acevedo,30,MIL,NL,60,2,1,1,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,44,0,0,0,0,0,0,1
2000,adamste01,Terry Adams,27,LAD,NL,63,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
2000,agbaybe01,Benny Agbayani,28,NYM,NL,119,415,350,59,101,19,1,15,60,5,5,54,68,.289,.391,.477,.868,122,167,6,7,0,3,2,*79/8D
2000,aguilri01,Rick Aguilera,38,CHC,NL,50,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2000,alcanis01,Israel Alcantara,27,BOS,AL,21,48,45,9,13,1,0,4,7,0,0,3,7,.289,.333,.578,.911,123,26,0,0,0,0,0,/D937
2000,aldresc01,Scott Aldred,32,PHI,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2000,alexama02,Manny Alexander,29,BOS,AL,101,209,194,30,41,4,3,4,19,2,0,13,41,.211,.261,.325,.586,46,63,0,0,2,0,0,56/4D
2000,alfonan01,Antonio Alfonseca,28,FLA,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2000,alfoned01,Edgardo Alfonzo,26,NYM,NL,150,650,544,109,176,40,2,25,94,3,2,95,70,.324,.425,.542,.967,147,295,12,5,0,6,1,*4/D
2000,alicelu01,Luis Alicea,34,TEX,AL,139,619,540,85,159,25,8,6,63,1,3,59,75,.294,.365,.404,.769,95,218,13,5,7,7,1,*4/5D6
2000,allench01,Chad Allen,25,MIN,AL,15,55,50,2,15,3,0,0,7,0,2,3,14,.300,.345,.360,.705,77,18,1,1,0,1,0,9/7
2000,allendu01,Dusty Allen,27,TOT,MLB,27,32,28,5,7,2,0,2,2,0,0,4,12,.250,.344,.536,.879,125,15,1,0,0,0,0,3/75D9
2000,allendu01,Dusty Allen,27,SDP,NL,9,14,12,0,0,0,0,0,0,0,0,2,5,.000,.143,.000,.143,-58,0,1,0,0,0,0,/73D
2000,allendu01,Dusty Allen,27,DET,AL,18,18,16,5,7,2,0,2,2,0,0,2,7,.438,.500,.938,1.438,263,15,0,0,0,0,0,3/579
2000,almanar01,Armando Almanza,27,FLA,NL,64,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
2000,almanca01,Carlos Almanzar,26,SDP,NL,59,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
2000,alomaro01,Roberto Alomar,32,CLE,AL,155,697,610,111,189,40,2,19,89,39,4,64,82,.310,.378,.475,.853,114,290,19,6,11,6,4,*4
2000,alomasa02,Sandy Alomar,34,CLE,AL,97,384,356,44,103,16,2,7,42,2,2,16,41,.289,.324,.404,.728,83,144,9,4,4,4,1,2/D
2000,aloumo01,Moises Alou,33,HOU,NL,126,517,454,82,161,28,2,30,114,3,3,52,45,.355,.416,.623,1.039,151,283,21,2,0,9,4,*97/D
2000,alvarcl01,Clemente Alvarez,32,PHI,NL,2,5,5,1,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,2,1,0,0,0,0,0,/2
2000,alvarga01,Gabe Alvarez,26,TOT,MLB,12,17,14,1,2,1,0,0,0,0,1,3,2,.143,.294,.214,.508,36,3,0,0,0,0,0,/57D
2000,alvarga01,Gabe Alvarez,26,DET,AL,1,3,1,0,0,0,0,0,0,0,1,2,1,.000,.667,.000,.667,96,0,0,0,0,0,0,/D
2000,alvarga01,Gabe Alvarez,26,SDP,NL,11,14,13,1,2,1,0,0,0,0,0,1,1,.154,.214,.231,.445,17,3,0,0,0,0,0,/57
2000,amarari01,Rich Amaral,38,BAL,AL,30,67,60,10,13,1,1,0,6,6,2,7,8,.217,.299,.267,.565,49,16,6,0,0,0,0,8/D973
2000,anderbr01,Brady Anderson,36,BAL,AL,141,618,506,89,130,26,0,19,50,16,9,92,103,.257,.375,.421,.796,106,213,4,8,5,7,5,*897D
2000,anderbr02,Brian Anderson,28,ARI,NL,35,81,69,4,13,3,0,0,4,0,0,1,10,.188,.194,.232,.426,6,16,1,0,9,2,0,1
2000,anderga01,Garret Anderson,28,ANA,AL,159,681,647,92,185,40,3,35,117,7,6,24,87,.286,.307,.519,.827,103,336,21,0,1,9,5,*89D
2000,anderji02,Jimmy Anderson,24,PIT,NL,27,54,50,5,7,1,0,0,1,0,0,0,11,.140,.140,.160,.300,-24,8,0,0,4,0,0,1
2000,anderma02,Marlon Anderson,26,PHI,NL,41,174,162,10,37,8,1,1,15,2,2,12,22,.228,.282,.309,.590,49,50,5,0,0,0,0,4
2000,anderma01,Matt Anderson,23,DET,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2000,andrecl01,Clayton Andrews,22,TOR,AL,2,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
2000,andresh01,Shane Andrews,28,CHC,NL,66,222,192,25,44,5,0,14,39,1,1,27,59,.229,.329,.474,.803,102,91,9,2,0,1,1,5/3
2000,ankieri01,Rick Ankiel,20,STL,NL,33,73,68,8,17,1,1,2,9,0,0,4,20,.250,.292,.382,.674,68,26,1,0,1,0,0,1
2000,appieke01,Kevin Appier,32,OAK,AL,2,6,6,0,1,0,0,0,0,0,0,0,3,.167,.167,.167,.333,-13,1,0,0,0,0,0,1
2000,ardoida01,Danny Ardoin,25,MIN,AL,15,40,32,4,4,1,0,1,5,0,0,8,10,.125,.300,.250,.550,40,8,0,0,0,0,0,2
2000,ariasal01,Alex Arias,32,PHI,NL,70,180,155,17,29,9,0,2,15,1,0,16,28,.187,.271,.284,.555,41,44,1,3,3,3,2,65/4
2000,armasto02,Tony Armas,22,MON,NL,15,30,26,1,1,0,0,0,1,0,0,1,12,.038,.074,.038,.113,-71,1,0,0,3,0,0,1
2000,arnolja01,Jamie Arnold,26,TOT,NL,13,10,9,0,1,1,0,0,0,0,0,0,3,.111,.200,.222,.422,8,2,0,1,0,0,0,1
2000,arnolja01,Jamie Arnold,26,LAD,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
2000,arnolja01,Jamie Arnold,26,CHC,NL,12,10,9,0,1,1,0,0,0,0,0,0,3,.111,.200,.222,.422,8,2,0,1,0,0,0,1
2000,arrojro01,Rolando Arrojo,34,TOT,MLB,18,32,28,2,3,1,0,0,3,0,0,1,13,.107,.138,.143,.281,-35,4,0,0,3,0,0,1
2000,arrojro01,Rolando Arrojo,34,COL,NL,18,32,28,2,3,1,0,0,3,0,0,1,13,.107,.138,.143,.281,-35,4,0,0,3,0,0,1
2000,arroybr01,Bronson Arroyo,23,PIT,NL,21,23,21,2,3,2,0,0,0,0,0,0,10,.143,.143,.238,.381,-6,5,0,0,2,0,0,1
2000,ashbyan01,Andy Ashby,32,TOT,NL,31,72,61,2,9,0,0,0,6,0,0,2,22,.148,.175,.148,.322,-17,9,1,0,9,0,0,1
2000,ashbyan01,Andy Ashby,32,PHI,NL,15,35,28,0,5,0,0,0,5,0,0,2,10,.179,.233,.179,.412,7,5,0,0,5,0,0,1
2000,ashbyan01,Andy Ashby,32,ATL,NL,16,37,33,2,4,0,0,0,1,0,0,0,12,.121,.121,.121,.242,-38,4,1,0,4,0,0,1
2000,astacpe01,Pedro Astacio,31,COL,NL,32,84,82,2,8,0,0,0,6,0,0,1,25,.098,.108,.098,.206,-52,8,1,0,1,0,0,1
2000,aurilri01,Rich Aurilia,28,SFG,NL,141,571,509,67,138,24,2,20,79,1,2,54,90,.271,.339,.444,.783,102,226,15,0,4,4,2,*6
2000,ausmubr01,Brad Ausmus,31,DET,AL,150,604,523,75,139,25,3,7,51,11,5,69,79,.266,.357,.365,.722,89,191,19,6,4,2,0,*2/345
2000,avenbr01,Bruce Aven,28,TOT,NL,81,176,168,20,42,11,0,7,29,2,3,8,39,.250,.284,.440,.725,81,74,4,0,0,0,0,79/8
2000,avenbr01,Bruce Aven,28,PIT,NL,72,153,148,18,37,11,0,5,25,2,3,5,31,.250,.275,.426,.700,74,63,4,0,0,0,0,97/8
2000,avenbr01,Bruce Aven,28,LAD,NL,9,23,20,2,5,0,0,2,4,0,0,3,8,.250,.348,.550,.898,128,11,0,0,0,0,0,/7
2000,aybarma01,Manny Aybar,28,TOT,NL,54,9,6,1,0,0,0,0,0,0,0,2,3,.000,.250,.000,.250,-29,0,0,0,1,0,0,1
2000,aybarma01,Manny Aybar,28,COL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
2000,aybarma01,Manny Aybar,28,CIN,NL,32,9,6,1,0,0,0,0,0,0,0,2,3,.000,.250,.000,.250,-29,0,0,0,1,0,0,1
2000,aybarma01,Manny Aybar,28,FLA,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2000,bagweje01,Jeff Bagwell,32,HOU,NL,159,719,590,152,183,37,1,47,132,9,6,107,116,.310,.424,.615,1.039,152,363,19,15,0,7,11,*3/D
2000,baineha01,Harold Baines,41,TOT,AL,96,320,283,26,72,13,0,11,39,0,0,36,50,.254,.338,.417,.754,93,118,6,0,0,1,7,D
2000,baineha01,Harold Baines,41,BAL,AL,72,252,222,24,59,8,0,10,30,0,0,29,39,.266,.349,.437,.786,103,97,6,0,0,1,6,D
2000,baineha01,Harold Baines,41,CHW,AL,24,68,61,2,13,5,0,1,9,0,0,7,11,.213,.294,.344,.638,60,21,0,0,0,0,1,D
2000,bakopa01,Paul Bako,28,TOT,NL,81,251,221,18,50,10,1,2,20,0,0,27,64,.226,.312,.308,.620,61,68,6,1,1,1,10,2/3
2000,bakopa01,Paul Bako,28,HOU,NL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
2000,bakopa01,Paul Bako,28,FLA,NL,56,186,161,10,39,6,1,0,14,0,0,22,48,.242,.335,.292,.627,65,47,4,1,1,1,7,2
2000,bakopa01,Paul Bako,28,ATL,NL,24,63,58,8,11,4,0,2,6,0,0,5,15,.190,.254,.362,.616,53,21,2,0,0,0,3,2/3
2000,baldwja01,James Baldwin,28,CHW,AL,2,5,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
2000,barajro01,Rod Barajas,24,ARI,NL,5,13,13,1,3,0,0,1,3,0,0,0,4,.231,.231,.462,.692,66,6,0,0,0,0,0,/2
2000,barkegl01,Glen Barker,29,HOU,NL,84,77,67,18,15,2,1,2,6,9,6,7,23,.224,.307,.373,.680,66,25,0,1,2,0,0,8/97
2000,barkeke01,Kevin Barker,24,MIL,NL,40,122,100,14,22,5,0,2,9,1,0,20,21,.220,.352,.330,.682,77,33,1,1,0,1,0,3
2000,barnejo01,John Barnes,24,MIN,AL,11,41,37,5,13,4,0,0,2,0,1,2,6,.351,.415,.459,.874,119,17,3,2,0,0,0,/987
2000,barremi01,Michael Barrett,23,MON,NL,89,297,271,28,58,15,1,1,22,0,1,23,35,.214,.277,.288,.565,42,78,7,1,1,1,5,52
2000,barteki01,Kimera Bartee,27,CIN,NL,11,5,4,2,0,0,0,0,0,1,0,0,2,.000,.200,.000,.200,-43,0,0,1,0,0,0,/78
2000,batismi01,Miguel Batista,29,TOT,MLB,6,5,4,0,0,0,0,0,0,0,0,1,3,.000,.200,.000,.200,-44,0,0,0,0,0,0,1
2000,batismi01,Miguel Batista,29,MON,NL,4,2,1,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,41,0,0,0,0,0,0,/1
2000,batismi01,Miguel Batista,29,KCR,AL,2,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
2000,batisto01,Tony Batista,26,TOR,AL,154,664,620,96,163,32,2,41,114,5,4,35,121,.263,.307,.519,.827,102,322,15,6,0,3,1,*5
2000,baughju01,Justin Baughman,25,ANA,AL,16,23,22,4,5,2,0,0,0,3,0,1,2,.227,.261,.318,.579,45,7,0,0,0,0,0,/46D
2000,bautida01,Danny Bautista,28,TOT,NL,131,388,351,54,100,20,7,11,59,6,2,25,50,.285,.333,.476,.809,100,167,11,3,4,5,4,*978
2000,bautida01,Danny Bautista,28,FLA,NL,44,94,89,9,17,4,0,4,12,1,0,5,20,.191,.234,.371,.605,54,33,1,0,0,0,0,79/8
2000,bautida01,Danny Bautista,28,ARI,NL,87,294,262,45,83,16,7,7,47,5,2,20,30,.317,.366,.511,.877,115,134,10,3,4,5,4,98/7
2000,beckeri01,Rich Becker,28,TOT,AL,115,357,285,59,69,14,0,8,39,2,2,67,87,.242,.384,.375,.759,99,107,1,1,0,4,0,987/D
2000,beckeri01,Rich Becker,28,OAK,AL,23,59,47,11,11,2,0,1,5,1,0,11,17,.234,.390,.340,.730,91,16,1,1,0,0,0,8/7D9
2000,beckeri01,Rich Becker,28,DET,AL,92,298,238,48,58,12,0,7,34,1,2,56,70,.244,.383,.382,.765,101,91,0,0,0,4,0,987/D
2000,beirnke01,Kevin Beirne,26,CHW,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2000,belinst01,Stan Belinda,33,TOT,NL,56,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
2000,belinst01,Stan Belinda,33,COL,NL,46,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
2000,belinst01,Stan Belinda,33,ATL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2000,bellda01,David Bell,27,SEA,AL,133,512,454,57,112,24,2,11,47,2,3,42,66,.247,.316,.381,.697,81,173,11,6,6,4,0,54/3D6
2000,bellde01,Derek Bell,31,NYM,NL,144,622,546,87,145,31,1,18,69,8,4,65,125,.266,.348,.425,.773,98,232,14,6,2,3,0,*9/81
2000,bellja01,Jay Bell,34,ARI,NL,149,649,565,87,151,30,6,18,68,7,3,70,88,.267,.348,.437,.786,94,247,7,3,6,5,0,*4/D
2000,bellmi02,Mike Bell,25,CIN,NL,19,31,27,5,6,0,0,2,4,0,0,4,7,.222,.323,.444,.767,90,12,0,0,0,0,0,5
2000,bellro01,Rob Bell,23,CIN,NL,26,49,45,1,3,1,0,0,0,0,0,1,27,.067,.087,.089,.176,-56,4,1,0,3,0,0,1
2000,belleal01,Albert Belle,33,BAL,AL,141,622,559,71,157,37,1,23,103,0,5,52,68,.281,.342,.474,.817,109,265,17,4,0,7,11,*9D
2000,bellhma01,Mark Bellhorn,25,OAK,AL,9,15,13,2,2,0,0,0,0,0,0,2,6,.154,.267,.154,.421,13,2,0,0,0,0,0,/456
2000,belliro01,Ronnie Belliard,25,MIL,NL,152,667,571,83,150,30,9,8,54,7,5,82,84,.263,.354,.389,.743,91,222,12,3,4,7,4,*4
2000,bellicl01,Clay Bellinger,31,NYY,AL,98,209,184,33,38,8,2,6,21,5,0,17,48,.207,.288,.370,.658,66,68,1,5,1,2,1,84573/69
2000,beltrca01,Carlos Beltran,23,KCR,AL,98,413,372,49,92,15,4,7,44,13,0,35,69,.247,.309,.366,.675,69,136,12,0,2,4,2,8/D97
2000,beltrri01,Rigo Beltran,30,COL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
2000,beltrad01,Adrian Beltre,21,LAD,NL,138,575,510,71,148,30,2,20,85,12,5,56,80,.290,.360,.475,.835,114,242,13,2,3,4,2,*5/6
2000,benarma01,Marvin Benard,29,SFG,NL,149,633,560,102,147,27,6,12,55,22,7,63,97,.263,.342,.396,.739,92,222,4,6,2,2,0,*897
2000,benesal01,Alan Benes,28,STL,NL,27,4,4,0,2,1,0,0,0,0,0,0,1,.500,.500,.750,1.250,209,3,0,0,0,0,0,1
2000,benesan01,Andy Benes,32,STL,NL,28,60,50,1,4,0,0,1,1,0,0,4,19,.080,.148,.140,.288,-27,7,3,0,6,0,0,1
2000,benitar01,Armando Benitez,27,NYM,NL,71,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2000,benjami01,Mike Benjamin,34,PIT,NL,93,255,233,28,63,18,2,2,19,5,4,12,45,.270,.313,.391,.704,78,91,4,3,6,1,0,564/3
2000,bennega01,Gary Bennett,28,PHI,NL,31,89,74,8,18,5,0,2,5,0,0,13,15,.243,.371,.392,.763,93,29,0,2,0,0,0,2
2000,bensokr01,Kris Benson,25,PIT,NL,30,79,65,3,6,2,0,0,1,0,0,4,29,.092,.157,.123,.280,-27,8,0,1,9,0,0,1
2000,bereja01,Jason Bere,29,TOT,MLB,19,40,39,3,8,0,1,0,2,0,0,0,17,.205,.205,.256,.462,17,10,1,0,1,0,0,1
2000,bereja01,Jason Bere,29,MIL,NL,19,40,39,3,8,0,1,0,2,0,0,0,17,.205,.205,.256,.462,17,10,1,0,1,0,0,1
2000,bergda01,Dave Berg,29,FLA,NL,82,245,210,23,53,14,1,1,21,3,0,25,46,.252,.340,.343,.683,78,72,5,5,1,4,0,654
2000,bergepe01,Peter Bergeron,22,MON,NL,148,592,518,80,127,25,7,5,31,11,13,58,100,.245,.320,.349,.669,67,181,4,0,14,2,0,*87
2000,bergmse01,Sean Bergman,30,MIN,AL,1,2,2,0,1,1,0,0,0,0,0,0,1,.500,.500,1.000,1.500,262,2,0,0,0,0,0,1
2000,berkmla01,Lance Berkman,24,HOU,NL,114,417,353,76,105,28,1,21,67,6,2,56,73,.297,.388,.561,.949,130,198,6,1,0,7,1,97/3
2000,berroge01,Geronimo Berroa,35,LAD,NL,24,35,31,2,8,0,1,0,5,0,0,4,8,.258,.343,.323,.665,74,10,2,0,0,0,1,/739
2000,berryse01,Sean Berry,34,TOT,MLB,33,54,50,1,7,2,0,1,2,0,1,4,15,.140,.204,.240,.444,13,12,1,0,0,0,0,5
2000,berryse01,Sean Berry,34,MIL,NL,32,50,46,1,7,2,0,1,2,0,1,4,13,.152,.220,.261,.481,23,12,1,0,0,0,0,/5
2000,berryse01,Sean Berry,34,BOS,AL,1,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/5
2000,bicheda01,Dante Bichette,36,TOT,MLB,155,636,575,80,169,32,2,23,90,5,2,49,91,.294,.350,.477,.826,105,274,21,4,1,7,3,*9D
2000,bicheda01,Dante Bichette,36,CIN,NL,125,514,461,67,136,27,2,16,76,5,2,41,69,.295,.353,.466,.819,103,215,18,4,1,7,3,*9
