number,one,two,three,four,five,six,seven,eight,nine
1,Dernier,Sandberg,Dawson,Moreland,Davis,Dayett,Durham,Dunston,pitcher
2,Walker,Sandberg,Dawson,Moreland,Durham,Martinez,Dunston,Sundberg,pitcher
3,Walker,Sandberg,Dawson,Moreland,Durham,Martinez,Dunston,Sundberg,pitcher
4,Walker,Sandberg,Dawson,Moreland,Durham,Martinez,Dunston,Sundberg,pitcher
5,Dernier,Sandberg,Dawson,Moreland,Davis,Dayett,Durham,Dunston,pitcher
6,Dernier,Sandberg,Dawson,Moreland,Davis,Dayett,Durham,Dunston,pitcher
7,Walker,Sandberg,Dawson,Moreland,Durham,Davis,Martinez,Dunston,pitcher
8,Dernier,Sandberg,Dawson,Moreland,Davis,Dayett,Durham,Dunston,pitcher
9,Walker,Sandberg,Dawson,Moreland,Durham,Davis,Martinez,Dunston,pitcher
10,Walker,Sandberg,Dawson,Moreland,Durham,Davis,Martinez,Dunston,pitcher
11,Walker,Sandberg,Dawson,Moreland,Durham,Davis,Dayett,Dunston,pitcher
12,Walker,Sandberg,Dawson,Moreland,Durham,Davis,Dunston,Martinez,pitcher
13,Dernier,Sandberg,Dawson,Moreland,Davis,Dayett,Durham,Dunston,pitcher
14,Walker,Sandberg,Dawson,Moreland,Durham,Davis,Dunston,Martinez,pitcher
15,Walker,Trillo,Dawson,Moreland,Durham,Dunston,Martinez,Sundberg,pitcher
16,Walker,Sandberg,Dawson,Moreland,Durham,Davis,Dunston,Martinez,pitcher
17,Walker,Sandberg,Dawson,Moreland,Durham,Davis,Dunston,Martinez,pitcher
18,Walker,Sandberg,Dawson,Moreland,Durham,Davis,Dunston,Martinez,pitcher
19,Walker,Sandberg,Dawson,Moreland,Durham,Davis,Dunston,Martinez,pitcher
20,Walker,Sandberg,Dawson,Durham,Davis,Trillo,Dunston,Martinez,pitcher
21,Walker,Sandberg,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
22,Walker,Sandberg,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
23,Walker,Sandberg,Dawson,Durham,Moreland,Dunston,Sundberg,Martinez,pitcher
24,Dernier,Sandberg,Dawson,Durham,Davis,Moreland,Dayett,Trillo,pitcher
25,Walker,Sandberg,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
26,Dernier,Sandberg,Dawson,Davis,Dayett,Moreland,Trillo,Dunston,pitcher
27,Walker,Sandberg,Dawson,Durham,Moreland,Dunston,Sundberg,Martinez,pitcher
28,Sandberg,Mumphrey,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
29,Sandberg,Mumphrey,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
30,Sandberg,Mumphrey,Dawson,Durham,Moreland,Sundberg,Dunston,Martinez,pitcher
31,Sandberg,Mumphrey,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
32,Dernier,Sandberg,Dawson,Davis,Durham,Moreland,Dayett,Dunston,pitcher
33,Sandberg,Mumphrey,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
34,Sandberg,Mumphrey,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
35,Sandberg,Mumphrey,Dawson,Durham,Moreland,Dunston,Sundberg,Martinez,pitcher
36,Dernier,Sandberg,Dawson,Davis,Dayett,Moreland,Trillo,Dunston,pitcher
37,Dernier,Sandberg,Dawson,Davis,Durham,Dayett,Moreland,Dunston,pitcher
38,Sandberg,Mumphrey,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
39,Walker,Sandberg,Mumphrey,Durham,Davis,Moreland,Dunston,Martinez,pitcher
40,Walker,Sandberg,Mumphrey,Durham,Davis,Moreland,Dunston,Martinez,pitcher
41,Sandberg,Mumphrey,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
42,Sandberg,Mumphrey,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
43,Sandberg,Mumphrey,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
44,Sandberg,Mumphrey,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
45,Sandberg,Trillo,Dawson,Davis,Dayett,Moreland,Dunston,Walker,pitcher
46,Sandberg,Mumphrey,Dawson,Durham,Davis,Moreland,Dunston,Martinez,pitcher
47,Dernier,Sandberg,Dawson,Davis,Durham,Dayett,Moreland,Dunston,pitcher
48,Sandberg,Trillo,Dawson,Mumphrey,Martinez,Moreland,Dunston,Sundberg,pitcher
