number,one,two,three,four,five,six,seven,eight,nine
1,Hack,Merullo,Cavarretta,Nicholson,Sauer,Pafko,Johnson,Livingston,pitcher
2,Hack,Merullo,Cavarretta,Nicholson,Sauer,Pafko,Johnson,Livingston,pitcher
3,Hack,Hughes,Cavarretta,Nicholson,Sauer,Pafko,Johnson,Livingston,pitcher
4,Hack,Hughes,Cavarretta,Nicholson,Sauer,Pafko,Johnson,Livingston,pitcher
5,Hack,Hughes,Cavarretta,Nicholson,Sauer,Pafko,Johnson,Livingston,pitcher
6,Hack,Hughes,Cavarretta,Nicholson,Sauer,Lowrey,Johnson,Williams,pitcher
7,Hack,Hughes,Cavarretta,Nicholson,Sauer,Lowrey,Johnson,Livingston,pitcher
8,Hack,Hughes,Cavarretta,Nicholson,Sauer,Lowrey,Johnson,Livingston,pitcher
9,Hack,Hughes,Cavarretta,Nicholson,Sauer,Lowrey,Johnson,Livingston,pitcher
10,Hack,Hughes,Cavarretta,Nicholson,Sauer,Lowrey,Johnson,Livingston,pitcher
11,Hack,Hughes,Cavarretta,Nicholson,Sauer,Lowrey,Johnson,Williams,pitcher
12,Hack,Hughes,Cavarretta,Nicholson,Sauer,Lowrey,Johnson,Livingston,pitcher
13,Hack,Hughes,Cavarretta,Nicholson,Sauer,Lowrey,Johnson,Livingston,pitcher
14,Hack,Hughes,Cavarretta,Nicholson,Pafko,Lowrey,Johnson,Gillespie,pitcher
15,Hack,Hughes,Nicholson,Cavarretta,Livingston,Secory,Pafko,Johnson,pitcher
16,Hack,Hughes,Nicholson,Cavarretta,Secory,Johnson,Pafko,Williams,pitcher
17,Hack,Hughes,Nicholson,Cavarretta,Secory,Lowrey,Johnson,Williams,pitcher
18,Hack,Hughes,Nicholson,Cavarretta,Secory,Lowrey,Johnson,Gillespie,pitcher
19,Hack,Hughes,Nicholson,Cavarretta,Secory,Lowrey,Johnson,Gillespie,pitcher
20,Hack,Hughes,Nicholson,Cavarretta,Lowrey,Sauer,Johnson,Williams,pitcher
21,Hack,Hughes,Nicholson,Cavarretta,Lowrey,Pafko,Johnson,Williams,pitcher
22,Hack,Hughes,Nicholson,Cavarretta,Lowrey,Pafko,Johnson,Williams,pitcher
23,Hack,Johnson,Nicholson,Cavarretta,Lowrey,Pafko,Williams,Schuster,pitcher
24,Hack,Johnson,Nicholson,Cavarretta,Lowrey,Pafko,Rice,Schuster,pitcher
25,Hack,Johnson,Nicholson,Cavarretta,Lowrey,Pafko,Gillespie,Schuster,pitcher
26,Hack,Johnson,Nicholson,Cavarretta,Livingston,Pafko,Lowrey,Schuster,pitcher
27,Hack,Johnson,Nicholson,Cavarretta,Rice,Pafko,Lowrey,Schuster,pitcher
28,Hack,Johnson,Nicholson,Cavarretta,Rice,Pafko,Lowrey,Schuster,pitcher
29,Hack,Johnson,Nicholson,Cavarretta,Rice,Pafko,Lowrey,Schuster,pitcher
30,Hack,Johnson,Nicholson,Cavarretta,Rice,Pafko,Lowrey,Schuster,pitcher
31,Hack,Johnson,Nicholson,Cavarretta,Livingston,Pafko,Lowrey,Schuster,pitcher
32,Hack,Johnson,Nicholson,Cavarretta,Rice,Sauer,Lowrey,Schuster,pitcher
33,Hack,Johnson,Nicholson,Cavarretta,Rice,Pafko,Lowrey,Schuster,pitcher
34,Hack,Johnson,Nicholson,Cavarretta,Livingston,Pafko,Lowrey,Schuster,pitcher
35,Hack,Johnson,Lowrey,Cavarretta,Livingston,Nicholson,Pafko,Merullo,pitcher
36,Hack,Johnson,Lowrey,Cavarretta,Livingston,Nicholson,Pafko,Merullo,pitcher
37,Hack,Johnson,Becker,Cavarretta,Pafko,Nicholson,Livingston,Merullo,pitcher
38,Hack,Johnson,Becker,Cavarretta,Pafko,Nicholson,Rice,Merullo,pitcher
39,Hack,Johnson,Becker,Cavarretta,Pafko,Nicholson,Rice,Merullo,pitcher
40,Hack,Johnson,Becker,Cavarretta,Pafko,Nicholson,Livingston,Merullo,pitcher
41,Hack,Johnson,Becker,Cavarretta,Pafko,Nicholson,Livingston,Merullo,pitcher
42,Hack,Johnson,Becker,Cavarretta,Pafko,Nicholson,Rice,Merullo,pitcher
43,Hack,Johnson,Becker,Cavarretta,Pafko,Nicholson,Livingston,Merullo,pitcher
44,Hack,Johnson,Becker,Cavarretta,Pafko,Nicholson,Livingston,Merullo,pitcher
45,Hack,Johnson,Becker,Cavarretta,Pafko,Nicholson,Gillespie,Merullo,pitcher
46,Hack,Johnson,Becker,Cavarretta,Pafko,Nicholson,Livingston,Merullo,pitcher
47,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
48,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Williams,Merullo,pitcher
49,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
50,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
51,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
52,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
53,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Williams,Merullo,pitcher
54,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Williams,Merullo,pitcher
55,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
56,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
57,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
58,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Williams,Merullo,pitcher
59,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
60,Hack,Hughes,Nicholson,Cavarretta,Pafko,Lowrey,Johnson,Livingston,pitcher
61,Hack,Hughes,Nicholson,Cavarretta,Pafko,Lowrey,Johnson,Williams,pitcher
62,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Merullo,Livingston,pitcher
63,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
64,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Williams,Merullo,pitcher
65,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
66,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
67,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
68,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Williams,Merullo,pitcher
69,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
70,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Williams,Merullo,pitcher
71,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Gillespie,Merullo,pitcher
72,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Gillespie,Merullo,pitcher
73,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
74,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Williams,Merullo,pitcher
75,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Gillespie,Merullo,pitcher
76,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Gillespie,Merullo,pitcher
77,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Williams,Merullo,pitcher
78,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
79,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Gillespie,Merullo,pitcher
80,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Gillespie,Merullo,pitcher
81,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Williams,Merullo,pitcher
82,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Williams,Merullo,pitcher
83,Hack,Johnson,Nicholson,Cavarretta,Pafko,Sauer,Livingston,Merullo,pitcher
84,Hack,Johnson,Nicholson,Cavarretta,Pafko,Sauer,Livingston,Merullo,pitcher
85,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Gillespie,Merullo,pitcher
86,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
87,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Gillespie,Merullo,pitcher
88,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Gillespie,Merullo,pitcher
89,Hack,Johnson,Nicholson,Cavarretta,Pafko,Lowrey,Livingston,Merullo,pitcher
