number,one,two,three,four,five,six,seven,eight,nine
1,Harris,Monday,Morales,Williams,Cardenal,Madlock,Mitterwald,Kessinger,pitcher
2,Harris,Monday,Morales,Williams,Cardenal,Madlock,Mitterwald,Kessinger,pitcher
3,Harris,Monday,Morales,Williams,Cardenal,Madlock,Mitterwald,Kessinger,pitcher
4,Harris,Monday,Morales,Williams,Cardenal,Madlock,Kessinger,Lundstedt,pitcher
5,Harris,Monday,Morales,Williams,Cardenal,Madlock,Lundstedt,Rosello,pitcher
6,Harris,Monday,Morales,Williams,Cardenal,Madlock,Mitterwald,Rosello,pitcher
7,Harris,Monday,Morales,Williams,Cardenal,Madlock,Mitterwald,Rosello,pitcher
8,Harris,Monday,Morales,Williams,Cardenal,Madlock,Mitterwald,Kessinger,pitcher
9,Harris,Monday,Morales,Williams,Cardenal,Madlock,Kessinger,Mitterwald,pitcher
10,Harris,Monday,Morales,Williams,Cardenal,Madlock,Kessinger,Mitterwald,pitcher
11,Harris,Monday,Morales,Williams,Cardenal,Madlock,Mitterwald,Kessinger,pitcher
12,Kessinger,Monday,Madlock,Williams,Cardenal,Morales,Mitterwald,Harris,pitcher
13,Kessinger,Monday,Madlock,Williams,Cardenal,Morales,Mitterwald,Harris,pitcher
14,Kessinger,Monday,Madlock,Williams,Cardenal,Morales,Mitterwald,Harris,pitcher
15,Monday,Morales,Madlock,Williams,Cardenal,Kessinger,Mitterwald,Rosello,pitcher
16,Monday,Morales,Madlock,Williams,Cardenal,Kessinger,Mitterwald,Rosello,pitcher
17,Kessinger,Monday,Madlock,Williams,Cardenal,Morales,Mitterwald,Harris,pitcher
18,Harris,Monday,Madlock,Williams,Cardenal,Morales,Kessinger,Mitterwald,pitcher
19,Harris,Monday,Madlock,Williams,Cardenal,Ward,Rosello,Lundstedt,pitcher
20,Harris,Monday,Madlock,Williams,Cardenal,Morales,Mitterwald,Kessinger,pitcher
21,Harris,Monday,Madlock,Williams,Cardenal,Morales,Mitterwald,Kessinger,pitcher
22,Harris,Monday,Morales,Williams,Ward,Fanzone,Mitterwald,Kessinger,pitcher
23,Harris,Morales,Monday,Williams,Cardenal,Fanzone,Mitterwald,Kessinger,pitcher
24,Harris,Morales,Monday,Williams,Cardenal,Fanzone,Mitterwald,Kessinger,pitcher
25,Harris,Monday,Morales,Williams,Cardenal,Fanzone,Mitterwald,Kessinger,pitcher
26,Harris,Kessinger,Monday,Williams,Cardenal,Fanzone,Morales,Mitterwald,pitcher
27,Kessinger,Monday,Williams,Cardenal,Ward,Fanzone,Mitterwald,Rosello,pitcher
28,Kessinger,Monday,Williams,Cardenal,Fanzone,Morales,Mitterwald,Harris,pitcher
29,Kessinger,Monday,Williams,Fanzone,Morales,Thornton,Mitterwald,Harris,pitcher
30,Kessinger,Tyrone,Williams,Fanzone,Morales,Thornton,Mitterwald,Harris,pitcher
31,Kessinger,Morales,Williams,Cardenal,Ward,Fanzone,Mitterwald,Harris,pitcher
32,Kessinger,Alexander,Williams,Cardenal,Ward,Morales,Harris,Lundstedt,pitcher
33,Kessinger,Alexander,Williams,Cardenal,Monday,Morales,Mitterwald,Harris,pitcher
34,Kessinger,Alexander,Williams,Cardenal,Monday,Morales,Mitterwald,Rosello,pitcher
35,Kessinger,Monday,Williams,Cardenal,Morales,Fanzone,Mitterwald,Rosello,pitcher
36,Kessinger,Alexander,Williams,Cardenal,Monday,Morales,Harris,Mitterwald,pitcher
37,Kessinger,Alexander,Williams,Cardenal,Monday,Morales,Rosello,Lundstedt,pitcher
38,Alexander,Kessinger,Williams,Cardenal,Monday,Morales,Mitterwald,Rosello,pitcher
39,Alexander,Kessinger,Williams,Cardenal,Monday,Morales,Mitterwald,Rosello,pitcher
40,Alexander,Kessinger,Morales,Cardenal,Monday,Thornton,Mitterwald,Rosello,pitcher
41,Alexander,Kessinger,Williams,Cardenal,Monday,Morales,Mitterwald,Rosello,pitcher
42,Alexander,Kessinger,Williams,Cardenal,Monday,Morales,Rosello,Lundstedt,pitcher
43,Alexander,Kessinger,Williams,Cardenal,Morales,Monday,Rosello,Mitterwald,pitcher
44,Alexander,Kessinger,Williams,Cardenal,Monday,Morales,Rosello,Mitterwald,pitcher
45,Kessinger,Morales,Williams,Cardenal,Monday,Fanzone,Rosello,Mitterwald,pitcher
46,Kessinger,Harris,Williams,Monday,Ward,Morales,Fanzone,Mitterwald,pitcher
47,Kessinger,Harris,Williams,Monday,Ward,Morales,Fanzone,Lundstedt,pitcher
48,Kessinger,Monday,Morales,Cardenal,Fanzone,Thornton,Harris,Mitterwald,pitcher
49,Kessinger,Harris,Morales,Cardenal,Monday,Thornton,Fanzone,Mitterwald,pitcher
50,Kessinger,Monday,Morales,Cardenal,Thornton,Fanzone,Mitterwald,Harris,pitcher
51,Kessinger,Monday,Williams,Cardenal,Morales,Fanzone,Mitterwald,Rosello,pitcher
52,Kessinger,Morales,Williams,Cardenal,Monday,Madlock,Mitterwald,Rosello,pitcher
53,Kessinger,Morales,Williams,Cardenal,Monday,Madlock,Rosello,Lundstedt,pitcher
54,Kessinger,Morales,Williams,Cardenal,Monday,Madlock,Rosello,Lundstedt,pitcher
55,Kessinger,Monday,Morales,Cardenal,Madlock,Thornton,Rosello,Swisher,pitcher
56,Kessinger,Morales,Williams,Cardenal,Monday,Madlock,Rosello,Swisher,pitcher
57,Kessinger,Morales,Williams,Cardenal,Monday,Madlock,Rosello,Swisher,pitcher
58,Kessinger,Monday,Williams,Cardenal,Madlock,Thornton,Rosello,Swisher,pitcher
59,Harris,Rosello,Williams,Cardenal,Madlock,Monday,Ward,Swisher,pitcher
60,Kessinger,Monday,Williams,Cardenal,Madlock,Thornton,Swisher,Rosello,pitcher
61,Kessinger,Rosello,Williams,Cardenal,Monday,Madlock,Thornton,Swisher,pitcher
