number,one,two,three,four,five,six,seven,eight,nine
1,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Bellhorn,Patterson,Miller,pitcher
2,Patterson,Gonzalez,Sosa,Alou,Karros,Bellhorn,Martinez,Miller,pitcher
3,Grudzielanek,Gonzalez,Sosa,Alou,Karros,Patterson,Bellhorn,Bako,pitcher
4,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
5,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Bellhorn,Bako,pitcher
6,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Harris,Miller,pitcher
7,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
8,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
9,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Harris,Miller,pitcher
10,Goodwin,Grudzielanek,Gonzalez,Sosa,Alou,Karros,Bellhorn,Bako,pitcher
11,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
12,Grudzielanek,Martinez,Sosa,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
13,Grudzielanek,Gonzalez,Sosa,Alou,Karros,Bellhorn,Patterson,Miller,pitcher
14,Patterson,Gonzalez,Sosa,O'Leary,Choi,Martinez,Bellhorn,Bako,pitcher
15,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
16,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
17,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
18,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
19,Grudzielanek,Gonzalez,Sosa,Alou,Karros,Patterson,Bellhorn,Bako,pitcher
20,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
21,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
22,Goodwin,Grudzielanek,Gonzalez,Sosa,Alou,Karros,Martinez,Miller,pitcher
23,Grudzielanek,Gonzalez,Sosa,Choi,O'Leary,Patterson,Bellhorn,Miller,pitcher
24,Patterson,Gonzalez,Sosa,Alou,Choi,Bellhorn,Martinez,Bako,pitcher
25,Grudzielanek,Gonzalez,Sosa,Alou,Karros,Patterson,Martinez,Miller,pitcher
26,Grudzielanek,Gonzalez,Sosa,Alou,Karros,Patterson,Martinez,Miller,pitcher
27,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Harris,Bako,pitcher
28,Grudzielanek,Gonzalez,Sosa,Alou,Karros,Patterson,Martinez,Miller,pitcher
29,Patterson,Gonzalez,Sosa,Alou,Choi,Bellhorn,Martinez,Bako,pitcher
30,Goodwin,Grudzielanek,Gonzalez,Sosa,Alou,Karros,Bellhorn,Miller,pitcher
31,Grudzielanek,Martinez,Sosa,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
32,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Harris,Bako,pitcher
33,Grudzielanek,Gonzalez,Sosa,Karros,Alou,Bellhorn,Patterson,Miller,pitcher
34,Goodwin,Gonzalez,Sosa,Karros,Alou,Bellhorn,Martinez,Miller,pitcher
35,Grudzielanek,Gonzalez,Sosa,Alou,Choi,Patterson,Harris,Bako,pitcher
36,Bellhorn,Gonzalez,O'Leary,Alou,Choi,Patterson,Grudzielanek,Miller,pitcher
37,Grudzielanek,Martinez,O'Leary,Alou,Karros,Bellhorn,Patterson,Miller,pitcher
38,Grudzielanek,Gonzalez,O'Leary,Alou,Choi,Patterson,Bellhorn,Miller,pitcher
39,Grudzielanek,Gonzalez,O'Leary,Alou,Choi,Patterson,Bellhorn,Bako,pitcher
40,Goodwin,Gonzalez,O'Leary,Alou,Karros,Harris,Martinez,Miller,pitcher
41,Grudzielanek,Gonzalez,O'Leary,Alou,Choi,Patterson,Bellhorn,Bako,pitcher
42,Grudzielanek,Gonzalez,O'Leary,Alou,Karros,Patterson,Harris,Miller,pitcher
43,Grudzielanek,Gonzalez,Patterson,Alou,O'Leary,Choi,Martinez,Miller,pitcher
44,Grudzielanek,Gonzalez,Patterson,Alou,O'Leary,Choi,Harris,Bako,pitcher
45,Grudzielanek,Gonzalez,Patterson,Alou,O'Leary,Choi,Bellhorn,Miller,pitcher
